# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	8007	8591	+	AYZ49857.1			30S ribosomal protein S5 alanine N-acetyltransferase			EGY21_00055	585	194	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	8601	9248	+							EGY21_00060	648		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	8601	9248	+	AYZ49858.1			DUF480 domain-containing protein			EGY21_00060	648	215	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	9251	10174	+							EGY21_00065	924		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	9251	10174	+	AYZ49859.1			gfo/Idh/MocA family oxidoreductase			EGY21_00065	924	307	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	10287	11822	+					murJ		EGY21_00070	1536		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	10287	11822	+	AYZ49860.1			murein biosynthesis integral membrane protein MurJ	murJ		EGY21_00070	1536	511	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	11876	13090	-							EGY21_00075	1215		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	11876	13090	-	AYZ49861.1			MFS transporter			EGY21_00075	1215	404	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	13200	14135	+							EGY21_00080	936		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	13200	14135	+	AYZ49862.1			LysR family transcriptional regulator			EGY21_00080	936	311	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	14171	17425	-							EGY21_00085	3255		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	14171	17425	-	AYZ49863.1			ribonuclease E			EGY21_00085	3255	1084	
gene	pseudogene	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	17772	17891	+							EGY21_00090	120		pseudo
CDS	without_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	17772	17891	+				DUF2655 domain-containing protein			EGY21_00090	120		pseudo
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	18123	19076	+					rluC		EGY21_00095	954		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	18123	19076	+	AYZ54996.1			23S rRNA pseudouridine(955/2504/2580) synthase RluC	rluC		EGY21_00095	954	317	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	19088	20233	-							EGY21_00100	1146		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	19088	20233	-	AYZ49864.1			alpha/beta fold hydrolase			EGY21_00100	1146	381	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	20456	21040	-							EGY21_00105	585		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	20456	21040	-	AYZ49865.1			septum formation inhibitor Maf			EGY21_00105	585	194	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	21182	21703	+					yceD		EGY21_00110	522		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	21182	21703	+	AYZ49866.1			23S rRNA accumulation protein YceD	yceD		EGY21_00110	522	173	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	21720	21893	+							EGY21_00115	174		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	21720	21893	+	AYZ49867.1			50S ribosomal protein L32			EGY21_00115	174	57	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	22042	23193	+					plsX		EGY21_00120	1152		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	22042	23193	+	AYZ49868.1			phosphate acyltransferase PlsX	plsX		EGY21_00120	1152	383	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	23247	24200	+							EGY21_00125	954		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	23247	24200	+	AYZ49869.1			ketoacyl-ACP synthase III			EGY21_00125	954	317	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	24216	25145	+					fabD		EGY21_00130	930		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	24216	25145	+	AYZ49870.1			[acyl-carrier-protein] S-malonyltransferase	fabD		EGY21_00130	930	309	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	25158	25892	+					fabG		EGY21_00135	735		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	25158	25892	+	AYZ49871.1			3-oxoacyl-ACP reductase FabG	fabG		EGY21_00135	735	244	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	26103	26339	+							EGY21_00140	237		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	26103	26339	+	AYZ49872.1			acyl carrier protein			EGY21_00140	237	78	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	26429	27670	+							EGY21_00145	1242		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	26429	27670	+	AYZ49873.1			beta-ketoacyl-ACP synthase II			EGY21_00145	1242	413	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	27773	28297	-							EGY21_00150	525		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	27773	28297	-	AYZ49874.1			type 1 fimbrial protein			EGY21_00150	525	174	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	28325	28834	-							EGY21_00155	510		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	28325	28834	-	AYZ49875.1			type 1 fimbrial protein			EGY21_00155	510	169	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	28848	29825	-							EGY21_00160	978		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	28848	29825	-	AYZ49876.1			type 1 fimbrial protein			EGY21_00160	978	325	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	29846	32398	-							EGY21_00165	2553		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	29846	32398	-	AYZ49877.1			fimbrial biogenesis outer membrane usher protein			EGY21_00165	2553	850	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	32433	33107	-							EGY21_00170	675		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	32433	33107	-	AYZ49878.1			molecular chaperone			EGY21_00170	675	224	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	33184	33726	-							EGY21_00175	543		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	33184	33726	-	AYZ49879.1			type 1 fimbrial protein			EGY21_00175	543	180	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	34121	34930	+							EGY21_00180	810		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	34121	34930	+	AYZ49880.1			aminodeoxychorismate lyase			EGY21_00180	810	269	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	34933	35955	+					yceG		EGY21_00185	1023		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	34933	35955	+	AYZ49881.1			cell division protein YceG	yceG		EGY21_00185	1023	340	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	35945	36586	+							EGY21_00190	642		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	35945	36586	+	AYZ49882.1			dTMP kinase			EGY21_00190	642	213	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	36583	37587	+							EGY21_00195	1005		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	36583	37587	+	AYZ49883.1			DNA polymerase III subunit delta'			EGY21_00195	1005	334	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	37598	38392	+							EGY21_00200	795		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	37598	38392	+	AYZ49884.1			metal-dependent hydrolase			EGY21_00200	795	264	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	38690	40123	+							EGY21_00205	1434		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	38690	40123	+	AYZ49885.1			PTS glucose transporter subunit IIBC			EGY21_00205	1434	477	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	40223	42406	-					fhuE		EGY21_00210	2184		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	40223	42406	-	AYZ49886.1			ferric-rhodotorulic acid/ferric-coprogen receptor FhuE	fhuE		EGY21_00210	2184	727	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	42561	42761	-							EGY21_00215	201		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	42561	42761	-	AYZ49887.1			hypothetical protein			EGY21_00215	201	66	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	42760	43116	+							EGY21_00220	357		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	42760	43116	+	AYZ49888.1			purine nucleoside phosphoramidase			EGY21_00220	357	118	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	43122	43496	+							EGY21_00225	375		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	43122	43496	+	AYZ49889.1			DUF1425 domain-containing protein			EGY21_00225	375	124	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	43509	44144	+					lpoB		EGY21_00230	636		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	43509	44144	+	AYZ49890.1			penicillin-binding protein activator LpoB	lpoB		EGY21_00230	636	211	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	44125	44943	+							EGY21_00235	819		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	44125	44943	+	AYZ49891.1			thiamine kinase			EGY21_00235	819	272	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	44963	45985	+							EGY21_00240	1023		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	44963	45985	+	AYZ54997.1			beta-N-acetylhexosaminidase			EGY21_00240	1023	340	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	46022	46564	+							EGY21_00245	543		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	46022	46564	+	AYZ49892.1			alpha/beta hydrolase			EGY21_00245	543	180	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	46798	48102	+							EGY21_00250	1305		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	46798	48102	+	AYZ49893.1			NAD(P)/FAD-dependent oxidoreductase			EGY21_00250	1305	434	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	48344	48871	+							EGY21_00255	528		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	48344	48871	+	AYZ54998.1			glycine zipper 2TM domain-containing protein			EGY21_00255	528	175	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	48928	51105	-							EGY21_00260	2178		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	48928	51105	-	AYZ49894.1			TonB-dependent siderophore receptor			EGY21_00260	2178	725	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	51473	52108	-							EGY21_00265	636		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	51473	52108	-	AYZ49895.1			TetR/AcrR family transcriptional regulator			EGY21_00265	636	211	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	52358	52615	+							EGY21_00270	258		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	52358	52615	+	AYZ49896.1			DUF1471 domain-containing protein			EGY21_00270	258	85	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	52836	53795	-							EGY21_00275	960		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	52836	53795	-	AYZ49897.1			LysM peptidoglycan-binding domain-containing protein			EGY21_00275	960	319	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	53960	57406	-							EGY21_00280	3447		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	53960	57406	-	AYZ49898.1			transcription-repair coupling factor			EGY21_00280	3447	1148	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	57712	58911	+					lolC		EGY21_00285	1200		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	57712	58911	+	AYZ54999.1			lipoprotein-releasing ABC transporter permease subunit LolC	lolC		EGY21_00285	1200	399	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	58904	59605	+					lolD		EGY21_00290	702		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	58904	59605	+	AYZ49899.1			lipoprotein-releasing ABC transporter ATP-binding protein LolD	lolD		EGY21_00290	702	233	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	59605	60849	+					lolE		EGY21_00295	1245		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	59605	60849	+	AYZ49900.1			lipoprotein-releasing ABC transporter permease subunit LolE	lolE		EGY21_00295	1245	414	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	60898	61809	+							EGY21_00300	912		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	60898	61809	+	AYZ49901.1			N-acetylglucosamine kinase			EGY21_00300	912	303	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	61824	62654	+							EGY21_00305	831		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	61824	62654	+	AYZ49902.1			NAD-dependent protein deacylase			EGY21_00305	831	276	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	62698	63009	+							EGY21_00310	312		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	62698	63009	+	AYZ49903.1			hypothetical protein			EGY21_00310	312	103	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	63099	64061	-							EGY21_00315	963		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	63099	64061	-	AYZ49904.1			sugar-binding transcriptional regulator			EGY21_00315	963	320	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	64103	64897	-							EGY21_00320	795		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	64103	64897	-	AYZ49905.1			triose-phosphate isomerase			EGY21_00320	795	264	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	65140	66147	+					pdxA		EGY21_00325	1008		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	65140	66147	+	AYZ49906.1			4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		EGY21_00325	1008	335	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	66183	67901	+							EGY21_00330	1719		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	66183	67901	+	AYZ49907.1			four-carbon acid sugar kinase family protein			EGY21_00330	1719	572	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	67994	69013	+							EGY21_00335	1020		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	67994	69013	+	AYZ49908.1			2-keto-3-deoxygluconate permease			EGY21_00335	1020	339	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	69015	69389	+							EGY21_00340	375		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	69015	69389	+	AYZ49909.1			PTS fructose transporter subunit IIA			EGY21_00340	375	124	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	69418	69876	+					rpiB		EGY21_00345	459		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	69418	69876	+	AYZ49910.1			ribose 5-phosphate isomerase B	rpiB		EGY21_00345	459	152	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	69907	70857	+					tal		EGY21_00350	951		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	69907	70857	+	AYZ49911.1			transaldolase	tal		EGY21_00350	951	316	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	70876	72879	+					tkt		EGY21_00355	2004		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	70876	72879	+	AYZ49912.1			transketolase	tkt		EGY21_00355	2004	667	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	73207	73488	+							EGY21_00360	282		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	73207	73488	+	AYZ49913.1			hypothetical protein			EGY21_00360	282	93	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	73539	74585	-					potD		EGY21_00365	1047		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	73539	74585	-	AYZ49914.1			spermidine/putrescine ABC transporter substrate-binding protein PotD	potD		EGY21_00365	1047	348	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	74582	75367	-					potC		EGY21_00370	786		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	74582	75367	-	AYZ49915.1			spermidine/putrescine ABC transporter permease PotC	potC		EGY21_00370	786	261	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	75364	76221	-					potB		EGY21_00375	858		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	75364	76221	-	AYZ49916.1			spermidine/putrescine ABC transporter permease PotB	potB		EGY21_00375	858	285	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	76205	77341	-					potA		EGY21_00380	1137		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	76205	77341	-	AYZ49917.1			spermidine/putrescine ABC transporter ATP-binding protein PotA	potA		EGY21_00380	1137	378	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	77599	78828	+					pepT		EGY21_00385	1230		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	77599	78828	+	AYZ49918.1			peptidase T	pepT		EGY21_00385	1230	409	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	78876	79997	-							EGY21_00390	1122		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	78876	79997	-	AYZ49919.1			cupin domain-containing protein			EGY21_00390	1122	373	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	80084	81550	-					phoQ		EGY21_00395	1467		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	80084	81550	-	AYZ49920.1			two-component system sensor histidine kinase PhoQ	phoQ		EGY21_00395	1467	488	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	81547	82221	-					phoP		EGY21_00400	675		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	81547	82221	-	AYZ49921.1			two-component system response regulator PhoP	phoP		EGY21_00400	675	224	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	82306	82752	-							EGY21_00405	447		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	82306	82752	-	AYZ49922.1			transcriptional regulator			EGY21_00405	447	148	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	82854	84068	+							EGY21_00410	1215		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	82854	84068	+	AYZ49923.1			MFS transporter			EGY21_00410	1215	404	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	84118	85488	-							EGY21_00415	1371		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	84118	85488	-	AYZ49924.1			adenylosuccinate lyase			EGY21_00415	1371	456	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	85492	86133	-					hflD		EGY21_00420	642		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	85492	86133	-	AYZ49925.1			lysogenization regulator HflD	hflD		EGY21_00420	642	213	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	86193	87344	-					mnmA		EGY21_00425	1152		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	86193	87344	-	AYZ49926.1			tRNA 2-thiouridine(34) synthase MnmA	mnmA		EGY21_00425	1152	383	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	87338	87814	-							EGY21_00430	477		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	87338	87814	-	AYZ49927.1			NUDIX hydrolase			EGY21_00430	477	158	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	87835	88485	-					rluE		EGY21_00435	651		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	87835	88485	-	AYZ49928.1			23S rRNA pseudouridine(2457) synthase RluE	rluE		EGY21_00435	651	216	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	88722	89972	+							EGY21_00440	1251		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	88722	89972	+	AYZ49929.1			NADP-dependent isocitrate dehydrogenase			EGY21_00440	1251	416	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	90069	90407	-							EGY21_00445	339		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	90069	90407	-	AYZ49930.1			hypothetical protein			EGY21_00445	339	112	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	90604	92388	-							EGY21_00450	1785		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	90604	92388	-	AYZ49931.1			sensor domain-containing diguanylate cyclase			EGY21_00450	1785	594	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	92469	93656	-							EGY21_00455	1188		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	92469	93656	-	AYZ49932.1			HD domain-containing protein			EGY21_00455	1188	395	
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	93935	94978	+							EGY21_00460	1044		
CDS	with_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	93935	94978	+	AYZ49933.1			type II asparaginase			EGY21_00460	1044	347	
gene	pseudogene	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	95015	95329	-							EGY21_00465	315		pseudo
CDS	without_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	95015	95329	-				ferric citrate ABC transporter ATP-binding protein FecE			EGY21_00465	315		pseudo
gene	pseudogene	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	95419	95728	-							EGY21_00470	310		pseudo
CDS	without_protein	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	95419	95728	-				iron-dicitrate ABC transporter substrate-binding protein			EGY21_00470	310		pseudo
gene	protein_coding	GCA_003812925.1	Primary Assembly	chromosome		CP033844.1	95809	98139	-							EGY21_00475	2331		
