# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	22057	23379	+							FPV33_00100	1323		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	22057	23379	+	QDR53776.1			6-phospho-alpha-glucosidase			FPV33_00100	1323	440	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	23478	23825	+							FPV33_00105	348		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	23478	23825	+	QDR53777.1			DUF202 domain-containing protein			FPV33_00105	348	115	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	23815	24177	+							FPV33_00110	363		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	23815	24177	+	QDR53778.1			DUF202 domain-containing protein			FPV33_00110	363	120	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	24225	24662	+							FPV33_00115	438		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	24225	24662	+	QDR53779.1			regulator			FPV33_00115	438	145	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	24659	25987	-					dsdA		FPV33_00120	1329		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	24659	25987	-	QDR53780.1			D-serine ammonia-lyase	dsdA		FPV33_00120	1329	442	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	26004	27341	-					dsdX		FPV33_00125	1338		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	26004	27341	-	QDR53781.1			D-serine transporter DsdX	dsdX		FPV33_00125	1338	445	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	27565	28488	+					dsdC		FPV33_00130	924		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	27565	28488	+	QDR58371.1			DNA-binding transcriptional regulator DsdC	dsdC		FPV33_00130	924	307	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	28525	29709	-					emrD		FPV33_00135	1185		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	28525	29709	-	QDR53782.1			multidrug efflux MFS transporter EmrD	emrD		FPV33_00135	1185	394	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	29885	30718	-							FPV33_00140	834		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	29885	30718	-	QDR53783.1			EamA family transporter			FPV33_00140	834	277	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	30786	31232	-							FPV33_00145	447		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	30786	31232	-	QDR53784.1			GNAT family N-acetyltransferase			FPV33_00145	447	148	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	31322	31411	-					tisB		FPV33_00150	90		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	31322	31411	-	QDR53785.1			type I toxin-antitoxin system toxin TisB	tisB		FPV33_00150	90	29	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	31993	32088	+					ivbL		FPV33_00155	96		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	31993	32088	+	QDR53786.1			ilvB operon leader peptide IvbL	ivbL		FPV33_00155	96	31	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	32193	33881	+					ilvB		FPV33_00160	1689		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	32193	33881	+	QDR53787.1			acetolactate synthase large subunit	ilvB		FPV33_00160	1689	562	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	33885	34172	+					ilvN		FPV33_00165	288		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	33885	34172	+	QDR53788.1			acetolactate synthase small subunit	ilvN		FPV33_00165	288	95	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	34323	34916	+					uhpA		FPV33_00170	594		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	34323	34916	+	QDR53789.1			transcriptional regulator UhpA	uhpA		FPV33_00170	594	197	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	34913	36418	+					uhpB		FPV33_00175	1506		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	34913	36418	+	QDR53790.1			signal transduction histidine-protein kinase/phosphatase UhpB	uhpB		FPV33_00175	1506	501	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	36430	37758	+							FPV33_00180	1329		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	36430	37758	+	QDR53791.1			MFS transporter			FPV33_00180	1329	442	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	37905	39296	+					uhpT		FPV33_00185	1392		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	37905	39296	+	QDR53792.1			hexose-6-phosphate:phosphate antiporter	uhpT		FPV33_00185	1392	463	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	39433	39885	+							FPV33_00190	453		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	39433	39885	+	QDR53793.1			DUF1198 family protein			FPV33_00190	453	150	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	40107	41291	+					nepI		FPV33_00195	1185		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	40107	41291	+	QDR53794.1			purine ribonucleoside efflux pump NepI	nepI		FPV33_00195	1185	394	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	41297	42106	-							FPV33_00200	810		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	41297	42106	-	QDR53795.1			phosphonoacetaldehyde hydrolase			FPV33_00200	810	269	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	42116	43219	-					phnW		FPV33_00205	1104		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	42116	43219	-	QDR53796.1			2-aminoethylphosphonate--pyruvate transaminase	phnW		FPV33_00205	1104	367	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	43210	43404	+							FPV33_00210	195		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	43210	43404	+	QDR53797.1			hypothetical protein			FPV33_00210	195	64	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	43361	44080	+					phnR		FPV33_00215	720		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	43361	44080	+	QDR53798.1			phosphonate utilization transcriptional regulator PhnR	phnR		FPV33_00215	720	239	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	44260	45273	+					phnS		FPV33_00220	1014		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	44260	45273	+	QDR53799.1			2-aminoethylphosphonate ABC transporter substrate-binding protein	phnS		FPV33_00220	1014	337	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	45279	46391	+					phnT		FPV33_00225	1113		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	45279	46391	+	QDR53800.1			2-aminoethylphosphonate ABC transport system ATP-binding subunit PhnT	phnT		FPV33_00225	1113	370	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	46391	47251	+					phnU		FPV33_00230	861		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	46391	47251	+	QDR58372.1			2-aminoethylphosphonate ABC transporter permease subunit	phnU		FPV33_00230	861	286	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	47254	48051	+					phnV		FPV33_00235	798		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	47254	48051	+	QDR53801.1			2-aminoethylphosphonate ABC transport system, membrane component PhnV	phnV		FPV33_00235	798	265	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	48109	49488	-							FPV33_00240	1380		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	48109	49488	-	QDR53802.1			carbohydrate porin			FPV33_00240	1380	459	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	49767	51092	-							FPV33_00245	1326		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	49767	51092	-	QDR53803.1			PTS sugar transporter subunit IIC			FPV33_00245	1326	441	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	51104	51418	-							FPV33_00250	315		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	51104	51418	-	QDR53804.1			PTS sugar transporter subunit IIB			FPV33_00250	315	104	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	51712	52662	+							FPV33_00255	951		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	51712	52662	+	QDR53805.1			LacI family transcriptional regulator			FPV33_00255	951	316	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	52707	52997	-							FPV33_00260	291		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	52707	52997	-	QDR53806.1			hypothetical protein			FPV33_00260	291	96	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	53099	53980	-							FPV33_00265	882		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	53099	53980	-	QDR53807.1			EamA family transporter			FPV33_00265	882	293	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	54059	54964	-							FPV33_00270	906		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	54059	54964	-	QDR53808.1			AraC family transcriptional regulator			FPV33_00270	906	301	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	55081	55617	+							FPV33_00275	537		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	55081	55617	+	QDR53809.1			peroxidase-related enzyme			FPV33_00275	537	178	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	55637	56107	-							FPV33_00280	471		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	55637	56107	-	QDR53810.1			nuclear transport factor 2 family protein			FPV33_00280	471	156	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	56107	56736	-							FPV33_00285	630		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	56107	56736	-	QDR53811.1			phosphatase			FPV33_00285	630	209	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	56833	57747	+							FPV33_00290	915		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	56833	57747	+	QDR53812.1			LysR family transcriptional regulator			FPV33_00290	915	304	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	57744	59237	-							FPV33_00295	1494		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	57744	59237	-	QDR53813.1			MFS transporter			FPV33_00295	1494	497	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	59318	59965	+							FPV33_00300	648		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	59318	59965	+	QDR53814.1			TetR/AcrR family transcriptional regulator			FPV33_00300	648	215	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	60142	60558	-							FPV33_00305	417		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	60142	60558	-	QDR53815.1			GNAT family N-acetyltransferase			FPV33_00305	417	138	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	60846	61970	+					eefA		FPV33_00310	1125		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	60846	61970	+	QDR53816.1			multidrug efflux RND transporter periplasmic adaptor subunit EefA	eefA		FPV33_00310	1125	374	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	61970	65077	+					eefB		FPV33_00315	3108		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	61970	65077	+	QDR53817.1			multidrug efflux RND transporter permease subunit EefB	eefB		FPV33_00315	3108	1035	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	65081	66445	+					eefC		FPV33_00320	1365		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	65081	66445	+	QDR53818.1			multidrug efflux RND transporter outer membrane subunit EefC	eefC		FPV33_00320	1365	454	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	66662	67564	+					murQ		FPV33_00325	903		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	66662	67564	+	QDR53819.1			N-acetylmuramic acid 6-phosphate etherase	murQ		FPV33_00325	903	300	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	67589	69022	+					murP		FPV33_00330	1434		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	67589	69022	+	QDR53820.1			PTS N-acetylmuramic acid transporter subunit IIBC	murP		FPV33_00330	1434	477	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	69211	70020	+					nlpA		FPV33_00335	810		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	69211	70020	+	QDR58373.1			lipoprotein NlpA	nlpA		FPV33_00335	810	269	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	70021	70563	-							FPV33_00340	543		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	70021	70563	-	QDR53821.1			NUDIX hydrolase			FPV33_00340	543	180	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	70731	71510	+							FPV33_00345	780		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	70731	71510	+	QDR53822.1			MBL fold metallo-hydrolase			FPV33_00345	780	259	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	71532	72485	+							FPV33_00350	954		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	71532	72485	+	QDR58374.1			helix-turn-helix domain-containing protein			FPV33_00350	954	317	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	72482	73531	-							FPV33_00355	1050		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	72482	73531	-	QDR53823.1			NAD(P)-dependent alcohol dehydrogenase			FPV33_00355	1050	349	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	73689	73991	-							FPV33_00360	303		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	73689	73991	-	QDR53824.1			antibiotic biosynthesis monooxygenase			FPV33_00360	303	100	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	73992	74999	-							FPV33_00365	1008		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	73992	74999	-	QDR53825.1			zinc-binding alcohol dehydrogenase family protein			FPV33_00365	1008	335	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	75498	76694	+							FPV33_00370	1197		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	75498	76694	+	QDR53826.1			hypothetical protein			FPV33_00370	1197	398	
gene	pseudogene	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	76903	77595	-							FPV33_00375	693		pseudo
CDS	without_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	76903	77595	-				virulence RhuM family protein			FPV33_00375	693		pseudo
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	77930	78157	-							FPV33_00380	228		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	77930	78157	-	QDR53827.1			hypothetical protein			FPV33_00380	228	75	
gene	tRNA	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	78661	78755	-							FPV33_00385	95		
tRNA		GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	78661	78755	-				tRNA-Sec			FPV33_00385	95		anticodon=TCA
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	79047	80441	+							FPV33_00390	1395		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	79047	80441	+	QDR53828.1			glycoside-pentoside-hexuronide family transporter			FPV33_00390	1395	464	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	80454	82772	+					yicI		FPV33_00395	2319		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	80454	82772	+	QDR53829.1			alpha-xylosidase	yicI		FPV33_00395	2319	772	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	83040	84611	+							FPV33_00400	1572		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	83040	84611	+	QDR53830.1			transcription antiterminator			FPV33_00400	1572	523	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	84622	85092	+							FPV33_00405	471		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	84622	85092	+	QDR58375.1			PTS sugar transporter subunit IIA			FPV33_00405	471	156	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	85114	85428	+							FPV33_00410	315		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	85114	85428	+	QDR53831.1			PTS fructose transporter subunit IIB			FPV33_00410	315	104	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	85452	86543	+							FPV33_00415	1092		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	85452	86543	+	QDR53832.1			PTS fructose transporter subunit IIC			FPV33_00415	1092	363	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	86555	87406	+							FPV33_00420	852		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	86555	87406	+	QDR53833.1			class II fructose-bisphosphate aldolase family protein			FPV33_00420	852	283	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	87487	88347	+							FPV33_00425	861		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	87487	88347	+	QDR53834.1			ketose-bisphosphate aldolase			FPV33_00425	861	286	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	88397	89314	+							FPV33_00430	918		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	88397	89314	+	QDR53835.1			ROK family protein			FPV33_00430	918	305	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	89311	89985	+							FPV33_00435	675		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	89311	89985	+	QDR53836.1			D-lyxose/D-mannose family sugar isomerase			FPV33_00435	675	224	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	90057	90779	+							FPV33_00440	723		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	90057	90779	+	QDR53837.1			MurR/RpiR family transcriptional regulator			FPV33_00440	723	240	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	91235	92614	-							FPV33_00445	1380		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	91235	92614	-	QDR53838.1			glycoside hydrolase			FPV33_00445	1380	459	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	92628	94187	-							FPV33_00450	1560		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	92628	94187	-	QDR53839.1			PTS glucose transporter subunit IIBC			FPV33_00450	1560	519	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	94380	96089	-							FPV33_00455	1710		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	94380	96089	-	QDR53840.1			AsmA family protein			FPV33_00455	1710	569	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	96251	97642	-							FPV33_00460	1392		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	96251	97642	-	QDR53841.1			uracil-xanthine permease			FPV33_00460	1392	463	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	97930	99132	+					gltS		FPV33_00465	1203		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	97930	99132	+	QDR53842.1			sodium/glutamate symporter	gltS		FPV33_00465	1203	400	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	99247	100758	-					glpK		FPV33_00470	1512		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	99247	100758	-	QDR53843.1			glycerol kinase GlpK	glpK		FPV33_00470	1512	503	
gene	protein_coding	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	100780	101628	-							FPV33_00475	849		
CDS	with_protein	GCA_007632255.1	Primary Assembly	chromosome		CP041925.1	100780	101628	-	QDR53844.1			aquaporin			FPV33_00475	849	282	
