# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	14239	14985	-							I8N75_00065	747		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	14239	14985	-	QPV87155.1			GntR family transcriptional regulator			I8N75_00065	747	248	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	15284	16906	+							I8N75_00070	1623		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	15284	16906	+	QPV87156.1			PTS transporter subunit EIIC			I8N75_00070	1623	540	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	16903	18225	+							I8N75_00075	1323		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	16903	18225	+	QPV87157.1			6-phospho-alpha-glucosidase			I8N75_00075	1323	440	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	18326	18673	+							I8N75_00080	348		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	18326	18673	+	QPV87158.1			DUF202 domain-containing protein			I8N75_00080	348	115	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	18663	19025	+							I8N75_00085	363		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	18663	19025	+	QPV87159.1			DUF202 domain-containing protein			I8N75_00085	363	120	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	19100	19522	+							I8N75_00090	423		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	19100	19522	+	QPV87160.1			regulator			I8N75_00090	423	140	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	19526	20854	-					dsdA		I8N75_00095	1329		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	19526	20854	-	QPV89491.1			D-serine ammonia-lyase	dsdA		I8N75_00095	1329	442	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	20872	22209	-					dsdX		I8N75_00100	1338		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	20872	22209	-	QPV87161.1			D-serine transporter DsdX	dsdX		I8N75_00100	1338	445	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	22436	23359	+					dsdC		I8N75_00105	924		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	22436	23359	+	QPV87162.1			DNA-binding transcriptional regulator DsdC	dsdC		I8N75_00105	924	307	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	23430	24614	-					emrD		I8N75_00110	1185		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	23430	24614	-	QPV87163.1			multidrug efflux MFS transporter EmrD	emrD		I8N75_00110	1185	394	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	24790	25623	-							I8N75_00115	834		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	24790	25623	-	QPV87164.1			EamA family transporter			I8N75_00115	834	277	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	25691	26137	-							I8N75_00120	447		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	25691	26137	-	QPV87165.1			GNAT family N-acetyltransferase			I8N75_00120	447	148	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	26228	26347	-					tisB		I8N75_00125	120		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	26228	26347	-	QPV87166.1			type I toxin-antitoxin system toxin TisB	tisB		I8N75_00125	120	39	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	26798	26965	-							I8N75_00130	168		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	26798	26965	-	QPV87167.1			hypothetical protein			I8N75_00130	168	55	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	26978	27073	+					ivbL		I8N75_00135	96		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	26978	27073	+	QPV87168.1			ilvB operon leader peptide IvbL	ivbL		I8N75_00135	96	31	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	27178	28866	+					ilvB		I8N75_00140	1689		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	27178	28866	+	QPV87169.1			acetolactate synthase large subunit	ilvB		I8N75_00140	1689	562	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	28870	29157	+					ilvN		I8N75_00145	288		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	28870	29157	+	QPV87170.1			acetolactate synthase small subunit	ilvN		I8N75_00145	288	95	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	29279	29872	+					uhpA		I8N75_00150	594		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	29279	29872	+	QPV87171.1			transcriptional regulator UhpA	uhpA		I8N75_00150	594	197	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	29890	31371	+					uhpB		I8N75_00155	1482		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	29890	31371	+	QPV89492.1			signal transduction histidine-protein kinase/phosphatase UhpB	uhpB		I8N75_00155	1482	493	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	31383	32711	+							I8N75_00160	1329		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	31383	32711	+	QPV87172.1			MFS transporter			I8N75_00160	1329	442	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	32857	34248	+					uhpT		I8N75_00165	1392		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	32857	34248	+	QPV87173.1			hexose-6-phosphate:phosphate antiporter	uhpT		I8N75_00165	1392	463	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	34385	34837	+							I8N75_00170	453		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	34385	34837	+	QPV87174.1			DUF1198 domain-containing protein			I8N75_00170	453	150	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	34966	35289	-							I8N75_00175	324		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	34966	35289	-	QPV87175.1			DNA-binding transcriptional regulator			I8N75_00175	324	107	
gene	pseudogene	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	35273	35633	-							I8N75_00180	361		pseudo
CDS	without_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	35273	35633	-				type II toxin-antitoxin system RelE/ParE family toxin			I8N75_00180	361		pseudo
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	35845	37038	+					nepI		I8N75_00185	1194		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	35845	37038	+	QPV87176.1			purine ribonucleoside efflux pump NepI	nepI		I8N75_00185	1194	397	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	37035	37844	-							I8N75_00190	810		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	37035	37844	-	QPV87177.1			phosphonoacetaldehyde hydrolase			I8N75_00190	810	269	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	37854	38957	-					phnW		I8N75_00195	1104		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	37854	38957	-	QPV87178.1			2-aminoethylphosphonate--pyruvate transaminase	phnW		I8N75_00195	1104	367	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	39099	39818	+					phnR		I8N75_00200	720		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	39099	39818	+	QPV87179.1			phosphonate utilization transcriptional regulator PhnR	phnR		I8N75_00200	720	239	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	39997	41010	+					phnS		I8N75_00205	1014		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	39997	41010	+	QPV87180.1			2-aminoethylphosphonate ABC transporter substrate-binding protein	phnS		I8N75_00205	1014	337	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	41016	42128	+					phnT		I8N75_00210	1113		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	41016	42128	+	QPV87181.1			2-aminoethylphosphonate ABC transport system ATP-binding subunit PhnT	phnT		I8N75_00210	1113	370	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	42128	42988	+					phnU		I8N75_00215	861		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	42128	42988	+	QPV87182.1			2-aminoethylphosphonate ABC transporter permease subunit	phnU		I8N75_00215	861	286	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	42991	43788	+					phnV		I8N75_00220	798		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	42991	43788	+	QPV87183.1			2-aminoethylphosphonate ABC transport system, membrane component PhnV	phnV		I8N75_00220	798	265	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	44239	45618	-							I8N75_00225	1380		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	44239	45618	-	QPV87184.1			carbohydrate porin			I8N75_00225	1380	459	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	45763	46065	-							I8N75_00230	303		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	45763	46065	-	QPV87185.1			PTS lactose/cellobiose transporter subunit IIA			I8N75_00230	303	100	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	46164	47486	-							I8N75_00235	1323		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	46164	47486	-	QPV87186.1			PTS sugar transporter subunit IIC			I8N75_00235	1323	440	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	47498	47812	-							I8N75_00240	315		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	47498	47812	-	QPV87187.1			PTS sugar transporter subunit IIB			I8N75_00240	315	104	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	47907	48122	+							I8N75_00245	216		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	47907	48122	+	QPV87188.1			hypothetical protein			I8N75_00245	216	71	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	48106	49047	+							I8N75_00250	942		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	48106	49047	+	QPV87189.1			LacI family DNA-binding transcriptional regulator			I8N75_00250	942	313	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	49260	50630	+							I8N75_00255	1371		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	49260	50630	+	QPV87190.1			aromatic acid/H+ symport family MFS transporter			I8N75_00255	1371	456	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	50644	51906	+							I8N75_00260	1263		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	50644	51906	+	QPV87191.1			gallate dioxygenase			I8N75_00260	1263	420	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	51903	53129	-							I8N75_00265	1227		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	51903	53129	-	QPV87192.1			LysR family transcriptional regulator			I8N75_00265	1227	408	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	53257	53997	+					galB		I8N75_00270	741		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	53257	53997	+	QPV87193.1			4-oxalmesaconate hydratase	galB		I8N75_00270	741	246	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	53994	54707	+							I8N75_00275	714		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	53994	54707	+	QPV87194.1			4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase			I8N75_00275	714	237	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	54709	55794	+							I8N75_00280	1086		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	54709	55794	+	QPV87195.1			4-oxalomesaconate tautomerase			I8N75_00280	1086	361	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	55797	56663	+							I8N75_00285	867		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	55797	56663	+	QPV89493.1			NAD(P)-dependent oxidoreductase			I8N75_00285	867	288	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	56667	56942	-							I8N75_00290	276		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	56667	56942	-	QPV89494.1			hypothetical protein			I8N75_00290	276	91	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	57064	58002	-							I8N75_00295	939		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	57064	58002	-	QPV87196.1			DMT family transporter			I8N75_00295	939	312	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	58118	59548	-					murP		I8N75_00300	1431		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	58118	59548	-	QPV87197.1			PTS N-acetylmuramic acid transporter subunit IIBC	murP		I8N75_00300	1431	476	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	59573	60475	-					murQ		I8N75_00305	903		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	59573	60475	-	QPV87198.1			N-acetylmuramic acid 6-phosphate etherase	murQ		I8N75_00305	903	300	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	60638	61801	-							I8N75_00310	1164		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	60638	61801	-	QPV87199.1			multidrug effflux MFS transporter			I8N75_00310	1164	387	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	61847	63211	-					eefC		I8N75_00315	1365		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	61847	63211	-	QPV87200.1			multidrug efflux RND transporter outer membrane subunit EefC	eefC		I8N75_00315	1365	454	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	63215	66322	-					eefB		I8N75_00320	3108		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	63215	66322	-	QPV87201.1			multidrug efflux RND transporter permease subunit EefB	eefB		I8N75_00320	3108	1035	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	66322	67446	-					eefA		I8N75_00325	1125		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	66322	67446	-	QPV87202.1			multidrug efflux RND transporter periplasmic adaptor subunit EefA	eefA		I8N75_00325	1125	374	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	67652	67774	+							I8N75_00330	123		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	67652	67774	+	QPV87203.1			hypothetical protein			I8N75_00330	123	40	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	67734	67850	-							I8N75_00335	117		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	67734	67850	-	QPV87204.1			hypothetical protein			I8N75_00335	117	38	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	67825	68241	+							I8N75_00340	417		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	67825	68241	+	QPV87205.1			GNAT family N-acetyltransferase			I8N75_00340	417	138	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	68980	69627	-							I8N75_00345	648		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	68980	69627	-	QPV87206.1			TetR/AcrR family transcriptional regulator			I8N75_00345	648	215	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	69708	71201	+							I8N75_00350	1494		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	69708	71201	+	QPV87207.1			MFS transporter			I8N75_00350	1494	497	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	71198	72112	-							I8N75_00355	915		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	71198	72112	-	QPV87208.1			LysR family transcriptional regulator			I8N75_00355	915	304	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	72208	72840	+							I8N75_00360	633		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	72208	72840	+	QPV87209.1			pyridoxamine 5'-phosphate oxidase family protein			I8N75_00360	633	210	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	72837	73307	+							I8N75_00365	471		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	72837	73307	+	QPV87210.1			nuclear transport factor 2 family protein			I8N75_00365	471	156	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	73328	73864	-							I8N75_00370	537		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	73328	73864	-	QPV87211.1			peroxidase-related enzyme			I8N75_00370	537	178	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	73983	74888	+							I8N75_00375	906		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	73983	74888	+	QPV87212.1			cupin domain-containing protein			I8N75_00375	906	301	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	75015	75824	+					nlpA		I8N75_00380	810		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	75015	75824	+	QPV87213.1			lipoprotein NlpA	nlpA		I8N75_00380	810	269	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	75849	76703	+							I8N75_00385	855		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	75849	76703	+	QPV87214.1			EamA family transporter			I8N75_00385	855	284	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	76693	77253	-							I8N75_00390	561		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	76693	77253	-	QPV87215.1			NUDIX hydrolase			I8N75_00390	561	186	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	77420	78199	+							I8N75_00395	780		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	77420	78199	+	QPV87216.1			MBL fold metallo-hydrolase			I8N75_00395	780	259	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	78221	79174	+							I8N75_00400	954		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	78221	79174	+	QPV87217.1			helix-turn-helix domain-containing protein			I8N75_00400	954	317	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	79171	80220	-							I8N75_00405	1050		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	79171	80220	-	QPV87218.1			NAD(P)-dependent alcohol dehydrogenase			I8N75_00405	1050	349	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	80375	80665	-							I8N75_00410	291		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	80375	80665	-	QPV87219.1			antibiotic biosynthesis monooxygenase			I8N75_00410	291	96	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	80667	81674	-							I8N75_00415	1008		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	80667	81674	-	QPV87220.1			zinc-binding alcohol dehydrogenase family protein			I8N75_00415	1008	335	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	81787	82254	-							I8N75_00420	468		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	81787	82254	-	QPV89495.1			DUF3237 domain-containing protein			I8N75_00420	468	155	
gene	tRNA	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	82420	82514	-							I8N75_00425	95		
tRNA		GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	82420	82514	-				tRNA-Sec			I8N75_00425	95		anticodon=TCA
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	82652	82948	-							I8N75_00430	297		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	82652	82948	-	QPV87221.1			hypothetical protein			I8N75_00430	297	98	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	83029	83751	+							I8N75_00435	723		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	83029	83751	+	QPV87222.1			MurR/RpiR family transcriptional regulator			I8N75_00435	723	240	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	84367	85746	-							I8N75_00440	1380		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	84367	85746	-	QPV87223.1			glycoside hydrolase			I8N75_00440	1380	459	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	85759	87318	-							I8N75_00445	1560		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	85759	87318	-	QPV87224.1			PTS transporter subunit EIIC			I8N75_00445	1560	519	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	87570	89285	-							I8N75_00450	1716		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	87570	89285	-	QPV87225.1			AsmA family protein			I8N75_00450	1716	571	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	89436	90827	-							I8N75_00455	1392		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	89436	90827	-	QPV87226.1			uracil-xanthine permease			I8N75_00455	1392	463	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	91112	92314	+					gltS		I8N75_00460	1203		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	91112	92314	+	QPV87227.1			sodium/glutamate symporter	gltS		I8N75_00460	1203	400	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	92429	93940	-					glpK		I8N75_00465	1512		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	92429	93940	-	QPV87228.1			glycerol kinase GlpK	glpK		I8N75_00465	1512	503	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	93962	94813	-							I8N75_00470	852		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	93962	94813	-	QPV87229.1			aquaporin			I8N75_00470	852	283	
gene	protein_coding	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	95256	95501	+					zapB		I8N75_00475	246		
CDS	with_protein	GCA_016415705.1	Primary Assembly	chromosome		CP065838.1	95256	95501	+	QPV87230.1			septal ring assembly protein ZapB	zapB		I8N75_00475	246	81	
