# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	15372	16745	-					trkA		KF707C_RS00070	1374		old_locus_tag=KF707C_150
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	15372	16745	-	WP_003458054.1	WP_003458054.1		Trk system potassium transporter TrkA	trkA		KF707C_RS00070	1374	457	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	16757	18070	-					rsmB		KF707C_RS00075	1314		old_locus_tag=KF707C_160
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	16757	18070	-	WP_003458055.1	WP_003458055.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		KF707C_RS00075	1314	437	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	18067	19011	-					fmt		KF707C_RS00080	945		old_locus_tag=KF707C_170
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	18067	19011	-	WP_003458056.1	WP_003458056.1		methionyl-tRNA formyltransferase	fmt		KF707C_RS00080	945	314	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	19068	19574	-					def		KF707C_RS00085	507		old_locus_tag=KF707C_180
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	19068	19574	-	WP_003458057.1	WP_003458057.1		peptide deformylase	def		KF707C_RS00085	507	168	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	19716	20741	+							KF707C_RS00090	1026		old_locus_tag=KF707C_190
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	19716	20741	+	WP_003458058.1	WP_003458058.1		LysM peptidoglycan-binding domain-containing protein			KF707C_RS00090	1026	341	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	20825	21919	+					dprA		KF707C_RS00095	1095		old_locus_tag=KF707C_200
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	20825	21919	+	WP_003458059.1	WP_003458059.1		DNA-processing protein DprA	dprA		KF707C_RS00095	1095	364	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	21961	22515	+							KF707C_RS00100	555		old_locus_tag=KF707C_210
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	21961	22515	+	WP_003458060.1	WP_003458060.1		Sua5/YciO/YrdC/YwlC family protein			KF707C_RS00100	555	184	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	22505	23482	-							KF707C_RS00105	978		old_locus_tag=KF707C_220
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	22505	23482	-	WP_003458061.1	WP_003458061.1		NADPH:quinone reductase			KF707C_RS00105	978	325	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	23613	24533	+					hemF		KF707C_RS00110	921		old_locus_tag=KF707C_230
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	23613	24533	+	WP_003458063.1	WP_003458063.1		oxygen-dependent coproporphyrinogen oxidase	hemF		KF707C_RS00110	921	306	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	24533	25357	+					aroE		KF707C_RS00115	825		old_locus_tag=KF707C_240
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	24533	25357	+	WP_003458065.1	WP_003458065.1		shikimate dehydrogenase	aroE		KF707C_RS00115	825	274	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	25406	26335	-					choX		KF707C_RS00120	930		old_locus_tag=KF707C_250
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	25406	26335	-	WP_003458067.1	WP_003458067.1		choline ABC transporter substrate-binding protein	choX		KF707C_RS00120	930	309	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	26443	27948	-					betC		KF707C_RS00125	1506		old_locus_tag=KF707C_260
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	26443	27948	-	WP_003458069.1	WP_003458069.1		choline-sulfatase	betC		KF707C_RS00125	1506	501	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	28060	29013	+							KF707C_RS00130	954		old_locus_tag=KF707C_270
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	28060	29013	+	WP_003458071.1	WP_003458071.1		LysR family transcriptional regulator			KF707C_RS00130	954	317	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	29010	29378	+							KF707C_RS00135	369		old_locus_tag=KF707C_280
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	29010	29378	+	WP_003458073.1	WP_003458073.1		DOPA 4,5-dioxygenase family protein			KF707C_RS00135	369	122	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	29514	30323	-					trpA		KF707C_RS00140	810		old_locus_tag=KF707C_290
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	29514	30323	-	WP_003458075.1	WP_003458075.1		tryptophan synthase subunit alpha	trpA		KF707C_RS00140	810	269	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	30320	31531	-					trpB		KF707C_RS00145	1212		old_locus_tag=KF707C_300
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	30320	31531	-	WP_003458076.1	WP_003458076.1		tryptophan synthase subunit beta	trpB		KF707C_RS00145	1212	403	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	31640	32527	+							KF707C_RS00150	888		old_locus_tag=KF707C_310
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	31640	32527	+	WP_003458077.1	WP_003458077.1		LysR family transcriptional regulator			KF707C_RS00150	888	295	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	32592	32807	+							KF707C_RS00155	216		old_locus_tag=KF707C_320
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	32592	32807	+	WP_003458084.1	WP_003458084.1		dodecin family protein			KF707C_RS00155	216	71	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	32931	33155	+							KF707C_RS00160	225		old_locus_tag=KF707C_330
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	32931	33155	+	WP_003458087.1	WP_003458087.1		DUF1161 domain-containing protein			KF707C_RS00160	225	74	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	33324	34322	+							KF707C_RS00165	999		old_locus_tag=KF707C_340
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	33324	34322	+	WP_003458088.1	WP_003458088.1		LLM class flavin-dependent oxidoreductase			KF707C_RS00165	999	332	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	34332	34760	-							KF707C_RS00170	429		old_locus_tag=KF707C_350
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	34332	34760	-	WP_003458090.1	WP_003458090.1		hypothetical protein			KF707C_RS00170	429	142	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	34815	35231	-							KF707C_RS00175	417		old_locus_tag=KF707C_360
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	34815	35231	-	WP_003458092.1	WP_003458092.1		hypothetical protein			KF707C_RS00175	417	138	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	35284	36360	+							KF707C_RS00180	1077		old_locus_tag=KF707C_370
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	35284	36360	+	WP_003458094.1	WP_003458094.1		aminopeptidase			KF707C_RS00180	1077	358	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	36419	36652	+							KF707C_RS00185	234		old_locus_tag=KF707C_380
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	36419	36652	+	WP_003458096.1	WP_003458096.1		DUF1161 domain-containing protein			KF707C_RS00185	234	77	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	36665	37309	-							KF707C_RS00190	645		old_locus_tag=KF707C_390
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	36665	37309	-	WP_003458098.1	WP_003458098.1		HAD family hydrolase			KF707C_RS00190	645	214	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	37317	37862	-							KF707C_RS00195	546		old_locus_tag=KF707C_400
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	37317	37862	-	WP_003458099.1	WP_003458099.1		gamma carbonic anhydrase family protein			KF707C_RS00195	546	181	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	38028	38222	+							KF707C_RS00200	195		
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	38028	38222	+	WP_036994647.1	WP_036994647.1		hypothetical protein			KF707C_RS00200	195	64	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	38314	40362	+					prlC		KF707C_RS00205	2049		old_locus_tag=KF707C_420
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	38314	40362	+	WP_003458101.1	WP_003458101.1		oligopeptidase A	prlC		KF707C_RS00205	2049	682	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	40359	40625	+							KF707C_RS00210	267		old_locus_tag=KF707C_430
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	40359	40625	+	WP_003458102.1	WP_003458102.1		YheV family putative metal-binding protein			KF707C_RS00210	267	88	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	40647	41426	+							KF707C_RS00215	780		old_locus_tag=KF707C_440
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	40647	41426	+	WP_003458103.1	WP_003458103.1		DUF1835 domain-containing protein			KF707C_RS00215	780	259	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	41523	42581	+							KF707C_RS00220	1059		old_locus_tag=KF707C_450
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	41523	42581	+	WP_003458104.1	WP_003458104.1		PA0069 family radical SAM protein			KF707C_RS00220	1059	352	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	42693	43400	+							KF707C_RS00225	708		old_locus_tag=KF707C_460
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	42693	43400	+	WP_003458105.1	WP_003458105.1		carbonic anhydrase			KF707C_RS00225	708	235	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	43454	44113	-							KF707C_RS00230	660		old_locus_tag=KF707C_470
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	43454	44113	-	WP_003458106.1	WP_003458106.1		hypothetical protein			KF707C_RS00230	660	219	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	44489	45616	+					coxB		KF707C_RS00235	1128		old_locus_tag=KF707C_490
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	44489	45616	+	WP_162497248.1	WP_162497248.1		cytochrome c oxidase subunit II	coxB		KF707C_RS00235	1128	375	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	45646	47235	+					ctaD		KF707C_RS00240	1590		old_locus_tag=KF707C_500
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	45646	47235	+	WP_003458109.1	WP_003458109.1		cytochrome c oxidase subunit I	ctaD		KF707C_RS00240	1590	529	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	47254	47799	+							KF707C_RS00245	546		old_locus_tag=KF707C_510
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	47254	47799	+	WP_003458110.1	WP_003458110.1		cytochrome c oxidase assembly protein			KF707C_RS00245	546	181	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	47825	48712	+							KF707C_RS00250	888		old_locus_tag=KF707C_520
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	47825	48712	+	WP_003458111.1	WP_003458111.1		cytochrome c oxidase subunit 3			KF707C_RS00250	888	295	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	48763	48966	-							KF707C_RS00255	204		old_locus_tag=KF707C_530
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	48763	48966	-	WP_003458112.1	WP_003458112.1		twin transmembrane helix small protein			KF707C_RS00255	204	67	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	49036	49761	+							KF707C_RS00260	726		old_locus_tag=KF707C_540
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	49036	49761	+	WP_003458113.1	WP_003458113.1		SURF1 family protein			KF707C_RS00260	726	241	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	49736	50317	+							KF707C_RS00265	582		old_locus_tag=KF707C_550
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	49736	50317	+	WP_003458114.1	WP_003458114.1		hypothetical protein			KF707C_RS00265	582	193	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	50355	51440	+							KF707C_RS00270	1086		old_locus_tag=KF707C_560
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	50355	51440	+	WP_003458115.1	WP_003458115.1		COX15/CtaA family protein			KF707C_RS00270	1086	361	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	51452	52357	+					cyoE		KF707C_RS00275	906		old_locus_tag=KF707C_570
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	51452	52357	+	WP_003458116.1	WP_003458116.1		heme o synthase	cyoE		KF707C_RS00275	906	301	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	52354	52989	+							KF707C_RS00280	636		old_locus_tag=KF707C_580
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	52354	52989	+	WP_036994653.1	WP_036994653.1		SCO family protein			KF707C_RS00280	636	211	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	53058	53834	-							KF707C_RS00285	777		old_locus_tag=KF707C_590
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	53058	53834	-	WP_003458118.1	WP_003458118.1		MetQ/NlpA family ABC transporter substrate-binding protein			KF707C_RS00285	777	258	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	53890	54555	-							KF707C_RS00290	666		old_locus_tag=KF707C_600
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	53890	54555	-	WP_003458119.1	WP_003458119.1		ABC transporter permease			KF707C_RS00290	666	221	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	54555	55562	-							KF707C_RS00295	1008		old_locus_tag=KF707C_610
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	54555	55562	-	WP_003458120.1	WP_003458120.1		methionine ABC transporter ATP-binding protein			KF707C_RS00295	1008	335	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	55709	56137	-							KF707C_RS00300	429		old_locus_tag=KF707C_620
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	55709	56137	-	WP_003458121.1	WP_003458121.1		hypothetical protein			KF707C_RS00300	429	142	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	56326	57954	+							KF707C_RS00305	1629		old_locus_tag=KF707C_640
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	56326	57954	+	WP_003458123.1	WP_003458123.1		GMC family oxidoreductase N-terminal domain-containing protein			KF707C_RS00305	1629	542	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	57926	58711	-					znuB		KF707C_RS00310	786		old_locus_tag=KF707C_650
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	57926	58711	-	WP_003458124.1	WP_003458124.1		zinc ABC transporter permease subunit ZnuB	znuB		KF707C_RS00310	786	261	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	58704	59504	-					znuC		KF707C_RS00315	801		old_locus_tag=KF707C_660
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	58704	59504	-	WP_003458125.1	WP_003458125.1		zinc ABC transporter ATP-binding protein ZnuC	znuC		KF707C_RS00315	801	266	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	59501	60001	-							KF707C_RS00320	501		old_locus_tag=KF707C_670
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	59501	60001	-	WP_003458126.1	WP_003458126.1		transcriptional repressor			KF707C_RS00320	501	166	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	60069	60983	+							KF707C_RS00325	915		old_locus_tag=KF707C_680
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	60069	60983	+	WP_192817710.1	WP_192817710.1		zinc ABC transporter substrate-binding protein			KF707C_RS00325	915	304	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	61159	63306	+							KF707C_RS00330	2148		old_locus_tag=KF707C_700
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	61159	63306	+	WP_003458129.1	WP_003458129.1		adenosylcobalamin-dependent ribonucleoside-diphosphate reductase			KF707C_RS00330	2148	715	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	63323	64006	+							KF707C_RS00335	684		old_locus_tag=KF707C_710
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	63323	64006	+	WP_003458130.1	WP_003458130.1		hypothetical protein			KF707C_RS00335	684	227	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	64342	65292	-							KF707C_RS00340	951		old_locus_tag=KF707C_720
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	64342	65292	-	WP_003458131.1	WP_003458131.1		homoserine kinase			KF707C_RS00340	951	316	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	65322	65603	-							KF707C_RS00345	282		old_locus_tag=KF707C_730
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	65322	65603	-	WP_003458132.1	WP_003458132.1		DUF2782 domain-containing protein			KF707C_RS00345	282	93	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	65678	68425	+					polA		KF707C_RS00350	2748		old_locus_tag=KF707C_740
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	65678	68425	+	WP_003458133.1	WP_003458133.1		DNA polymerase I	polA		KF707C_RS00350	2748	915	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	68706	69344	-					yihA		KF707C_RS00355	639		old_locus_tag=KF707C_750
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	68706	69344	-	WP_003458134.1	WP_003458134.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		KF707C_RS00355	639	212	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	69523	69813	+							KF707C_RS00360	291		old_locus_tag=KF707C_760
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	69523	69813	+	WP_036994665.1	WP_036994665.1		c-type cytochrome			KF707C_RS00360	291	96	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	69867	70472	+							KF707C_RS00365	606		old_locus_tag=KF707C_770
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	69867	70472	+	WP_036994667.1	WP_036994667.1		cytochrome c4			KF707C_RS00365	606	201	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	70613	71245	+							KF707C_RS00370	633		old_locus_tag=KF707C_780
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	70613	71245	+	WP_003458137.1	WP_003458137.1		thiol:disulfide interchange protein DsbA/DsbL			KF707C_RS00370	633	210	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	71262	72137	+							KF707C_RS00375	876		old_locus_tag=KF707C_790
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	71262	72137	+	WP_036994669.1	WP_036994669.1		endonuclease/exonuclease/phosphatase family protein			KF707C_RS00375	876	291	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	72134	73984	+							KF707C_RS00380	1851		old_locus_tag=KF707C_800
CDS	with_protein	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	72134	73984	+	WP_003458151.1	WP_003458151.1		diguanylate cyclase			KF707C_RS00380	1851	616	
gene	protein_coding	GCF_002355475.1	Primary Assembly	chromosome		NZ_AP014862.1	73991	75409	-							KF707C_RS00385	1419		old_locus_tag=KF707C_810
