# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	17586	18197	+							JLK41_RS00080	612		old_locus_tag=JLK41_00080
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	17586	18197	+	WP_134676631.1	WP_134676631.1		pyridoxamine 5'-phosphate oxidase family protein			JLK41_RS00080	612	203	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	18254	19141	+							JLK41_RS00085	888		old_locus_tag=JLK41_00085
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	18254	19141	+	WP_037052311.1	WP_037052311.1		lysophospholipid acyltransferase			JLK41_RS00085	888	295	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	19270	19536	+							JLK41_RS00090	267		old_locus_tag=JLK41_00090
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	19270	19536	+	WP_037052309.1	WP_037052309.1		PilZ domain-containing protein			JLK41_RS00090	267	88	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	19653	22289	+					mprF		JLK41_RS00095	2637		old_locus_tag=JLK41_00095
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	19653	22289	+	WP_210390099.1	WP_210390099.1		bifunctional lysylphosphatidylglycerol flippase/synthetase MprF	mprF		JLK41_RS00095	2637	878	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	22320	23543	+							JLK41_RS00100	1224		old_locus_tag=JLK41_00100
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	22320	23543	+	WP_210391176.1	WP_210391176.1		virulence factor family protein			JLK41_RS00100	1224	407	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	23647	24426	-					ehuA		JLK41_RS00105	780		old_locus_tag=JLK41_00105
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	23647	24426	-	WP_037052305.1	WP_037052305.1		ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA	ehuA		JLK41_RS00105	780	259	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	24468	25130	-					ehuD		JLK41_RS00110	663		old_locus_tag=JLK41_00110
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	24468	25130	-	WP_037052304.1	WP_037052304.1		ectoine/hydroxyectoine ABC transporter permease subunit EhuD	ehuD		JLK41_RS00110	663	220	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	25127	25786	-					ehuC		JLK41_RS00115	660		old_locus_tag=JLK41_00115
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	25127	25786	-	WP_037052301.1	WP_037052301.1		ectoine/hydroxyectoine ABC transporter permease subunit EhuC	ehuC		JLK41_RS00115	660	219	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	25847	26692	-					ehuB		JLK41_RS00120	846		old_locus_tag=JLK41_00120
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	25847	26692	-	WP_210390100.1	WP_210390100.1		ectoine/hydroxyectoine ABC transporter substrate-binding protein EhuB	ehuB		JLK41_RS00120	846	281	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	26946	28343	+							JLK41_RS00125	1398		old_locus_tag=JLK41_00125
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	26946	28343	+	WP_210390101.1	WP_210390101.1		PLP-dependent aminotransferase family protein			JLK41_RS00125	1398	465	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	28974	29945	+					eutB		JLK41_RS00130	972		old_locus_tag=JLK41_00130
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	28974	29945	+	WP_210390102.1	WP_210390102.1		hydroxyectoine utilization dehydratase EutB	eutB		JLK41_RS00130	972	323	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	29955	30932	+					eutC		JLK41_RS00135	978		old_locus_tag=JLK41_00135
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	29955	30932	+	WP_037052291.1	WP_037052291.1		ectoine utilization protein EutC	eutC		JLK41_RS00135	978	325	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	31017	32207	+					doeA		JLK41_RS00140	1191		old_locus_tag=JLK41_00140
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	31017	32207	+	WP_210390103.1	WP_210390103.1		ectoine hydrolase DoeA	doeA		JLK41_RS00140	1191	396	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	32327	33328	+					doeB		JLK41_RS00145	1002		old_locus_tag=JLK41_00145
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	32327	33328	+	WP_210390104.1	WP_210390104.1		N(2)-acetyl-L-2,4-diaminobutanoate deacetylase DoeB	doeB		JLK41_RS00145	1002	333	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	33435	33911	+							JLK41_RS00150	477		old_locus_tag=JLK41_00150
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	33435	33911	+	WP_037052284.1	WP_037052284.1		Lrp/AsnC family transcriptional regulator			JLK41_RS00150	477	158	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	33958	34884	-					choX		JLK41_RS00155	927		old_locus_tag=JLK41_00155
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	33958	34884	-	WP_037052282.1	WP_037052282.1		choline ABC transporter substrate-binding protein	choX		JLK41_RS00155	927	308	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	35089	35655	+							JLK41_RS00160	567		old_locus_tag=JLK41_00160
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	35089	35655	+	WP_210390105.1	WP_210390105.1		C40 family peptidase			JLK41_RS00160	567	188	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	35800	36450	+							JLK41_RS00165	651		old_locus_tag=JLK41_00165
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	35800	36450	+	WP_037052277.1	WP_037052277.1		7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter			JLK41_RS00165	651	216	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	36682	38148	+							JLK41_RS00170	1467		old_locus_tag=JLK41_00170
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	36682	38148	+	WP_210390106.1	WP_210390106.1		NAD-dependent succinate-semialdehyde dehydrogenase			JLK41_RS00170	1467	488	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	38271	39647	+							JLK41_RS00175	1377		old_locus_tag=JLK41_00175
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	38271	39647	+	WP_210390107.1	WP_210390107.1		aspartate aminotransferase family protein			JLK41_RS00175	1377	458	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	39859	40173	-							JLK41_RS00180	315		old_locus_tag=JLK41_00180
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	39859	40173	-	WP_037052268.1	WP_037052268.1		tetratricopeptide repeat protein			JLK41_RS00180	315	104	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	40253	41626	-					trkA		JLK41_RS00185	1374		old_locus_tag=JLK41_00185
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	40253	41626	-	WP_037052265.1	WP_037052265.1		Trk system potassium transporter TrkA	trkA		JLK41_RS00185	1374	457	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	41638	42951	-					rsmB		JLK41_RS00190	1314		old_locus_tag=JLK41_00190
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	41638	42951	-	WP_037052262.1	WP_037052262.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		JLK41_RS00190	1314	437	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	42948	43880	-					fmt		JLK41_RS00195	933		old_locus_tag=JLK41_00195
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	42948	43880	-	WP_210390108.1	WP_210390108.1		methionyl-tRNA formyltransferase	fmt		JLK41_RS00195	933	310	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	43937	44443	-					def		JLK41_RS00200	507		old_locus_tag=JLK41_00200
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	43937	44443	-	WP_013713230.1	WP_013713230.1		peptide deformylase	def		JLK41_RS00200	507	168	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	44597	45634	+							JLK41_RS00205	1038		old_locus_tag=JLK41_00205
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	44597	45634	+	WP_037052257.1	WP_037052257.1		LysM peptidoglycan-binding domain-containing protein			JLK41_RS00205	1038	345	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	45721	46836	+					dprA		JLK41_RS00210	1116		old_locus_tag=JLK41_00210
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	45721	46836	+	WP_210390109.1	WP_210390109.1		DNA-processing protein DprA	dprA		JLK41_RS00210	1116	371	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	47099	47656	+							JLK41_RS00215	558		old_locus_tag=JLK41_00215
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	47099	47656	+	WP_047585274.1	WP_047585274.1		L-threonylcarbamoyladenylate synthase			JLK41_RS00215	558	185	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	47722	48699	-							JLK41_RS00220	978		old_locus_tag=JLK41_00220
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	47722	48699	-	WP_150607369.1	WP_150607369.1		NADPH:quinone reductase			JLK41_RS00220	978	325	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	48848	49765	+					hemF		JLK41_RS00225	918		old_locus_tag=JLK41_00225
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	48848	49765	+	WP_150607371.1	WP_150607371.1		oxygen-dependent coproporphyrinogen oxidase	hemF		JLK41_RS00225	918	305	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	49926	50747	+					aroE		JLK41_RS00230	822		old_locus_tag=JLK41_00230
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	49926	50747	+	WP_150607373.1	WP_150607373.1		shikimate dehydrogenase	aroE		JLK41_RS00230	822	273	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	50758	51108	+							JLK41_RS00235	351		old_locus_tag=JLK41_00235
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	50758	51108	+	WP_037052242.1	WP_037052242.1		DOPA 4,5-dioxygenase family protein			JLK41_RS00235	351	116	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	51141	52712	-							JLK41_RS00240	1572		old_locus_tag=JLK41_00240
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	51141	52712	-	WP_210390110.1	WP_210390110.1		SulP family inorganic anion transporter			JLK41_RS00240	1572	523	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	52771	53691	-					choX		JLK41_RS00245	921		old_locus_tag=JLK41_00245
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	52771	53691	-	WP_134676648.1	WP_134676648.1		choline ABC transporter substrate-binding protein	choX		JLK41_RS00245	921	306	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	53886	55394	-					betC		JLK41_RS00250	1509		old_locus_tag=JLK41_00250
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	53886	55394	-	WP_210390111.1	WP_210390111.1		choline-sulfatase	betC		JLK41_RS00250	1509	502	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	55508	56428	+							JLK41_RS00255	921		old_locus_tag=JLK41_00255
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	55508	56428	+	WP_037052233.1	WP_037052233.1		LysR family transcriptional regulator			JLK41_RS00255	921	306	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	56520	57422	+					pbpG		JLK41_RS00260	903		old_locus_tag=JLK41_00260
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	56520	57422	+	WP_037052230.1	WP_037052230.1		D-alanyl-D-alanine endopeptidase	pbpG		JLK41_RS00260	903	300	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	57503	58426	-							JLK41_RS00265	924		old_locus_tag=JLK41_00265
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	57503	58426	-	WP_210390112.1	WP_210390112.1		LysR substrate-binding domain-containing protein			JLK41_RS00265	924	307	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	58436	58651	-							JLK41_RS00270	216		old_locus_tag=JLK41_00270
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	58436	58651	-	WP_210390113.1	WP_210390113.1		hypothetical protein			JLK41_RS00270	216	71	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	58650	59453	+					dkgB		JLK41_RS00275	804		old_locus_tag=JLK41_00275
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	58650	59453	+	WP_210390114.1	WP_210390114.1		2,5-didehydrogluconate reductase DkgB	dkgB		JLK41_RS00275	804	267	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	59533	61740	-							JLK41_RS00280	2208		old_locus_tag=JLK41_00280
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	59533	61740	-	WP_210390115.1	WP_210390115.1		TonB-dependent siderophore receptor			JLK41_RS00280	2208	735	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	61876	62871	-							JLK41_RS00285	996		old_locus_tag=JLK41_00285
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	61876	62871	-	WP_210390116.1	WP_210390116.1		helix-turn-helix transcriptional regulator			JLK41_RS00285	996	331	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	62914	63657	-							JLK41_RS00290	744		old_locus_tag=JLK41_00290
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	62914	63657	-	WP_037052211.1	WP_037052211.1		SDR family oxidoreductase			JLK41_RS00290	744	247	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	63890	65332	+							JLK41_RS00295	1443		old_locus_tag=JLK41_00295
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	63890	65332	+	WP_210390117.1	WP_210390117.1		SulP family inorganic anion transporter			JLK41_RS00295	1443	480	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	65480	66082	+							JLK41_RS00300	603		old_locus_tag=JLK41_00300
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	65480	66082	+	WP_210390118.1	WP_210390118.1		nucleotidyltransferase domain-containing protein			JLK41_RS00300	603	200	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	66072	66506	+							JLK41_RS00305	435		old_locus_tag=JLK41_00305
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	66072	66506	+	WP_210390119.1	WP_210390119.1		hypothetical protein			JLK41_RS00305	435	144	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	66648	67457	-					trpA		JLK41_RS00310	810		old_locus_tag=JLK41_00310
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	66648	67457	-	WP_134676655.1	WP_134676655.1		tryptophan synthase subunit alpha	trpA		JLK41_RS00310	810	269	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	67454	68665	-					trpB		JLK41_RS00315	1212		old_locus_tag=JLK41_00315
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	67454	68665	-	WP_037052202.1	WP_037052202.1		tryptophan synthase subunit beta	trpB		JLK41_RS00315	1212	403	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	68787	69674	+							JLK41_RS00320	888		old_locus_tag=JLK41_00320
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	68787	69674	+	WP_134676657.1	WP_134676657.1		LysR family transcriptional regulator			JLK41_RS00320	888	295	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	69652	70317	+							JLK41_RS00325	666		old_locus_tag=JLK41_00325
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	69652	70317	+	WP_244229922.1	WP_244229922.1		RNA polymerase sigma factor			JLK41_RS00325	666	221	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	70314	71255	+							JLK41_RS00330	942		old_locus_tag=JLK41_00330
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	70314	71255	+	WP_210390120.1	WP_210390120.1		FecR family protein			JLK41_RS00330	942	313	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	71372	73759	+							JLK41_RS00335	2388		old_locus_tag=JLK41_00335
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	71372	73759	+	WP_210390121.1	WP_210390121.1		TonB-dependent receptor			JLK41_RS00335	2388	795	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	73879	74385	+							JLK41_RS00340	507		old_locus_tag=JLK41_00340
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	73879	74385	+	WP_152487488.1	WP_152487488.1		sigma-70 family RNA polymerase sigma factor			JLK41_RS00340	507	168	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	74382	75329	+							JLK41_RS00345	948		old_locus_tag=JLK41_00345
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	74382	75329	+	WP_037052191.1	WP_037052191.1		DUF4880 domain-containing protein			JLK41_RS00345	948	315	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	76110	78542	+							JLK41_RS00350	2433		old_locus_tag=JLK41_00350
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	76110	78542	+	WP_210390122.1	WP_210390122.1		TonB-dependent receptor			JLK41_RS00350	2433	810	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	78676	78891	+							JLK41_RS00355	216		old_locus_tag=JLK41_00355
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	78676	78891	+	WP_037052187.1	WP_037052187.1		dodecin family protein			JLK41_RS00355	216	71	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	78860	79837	-							JLK41_RS00360	978		old_locus_tag=JLK41_00360
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	78860	79837	-	WP_210390123.1	WP_210390123.1		NAD-dependent epimerase/dehydratase family protein			JLK41_RS00360	978	325	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	80056	80634	+							JLK41_RS00365	579		old_locus_tag=JLK41_00365
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	80056	80634	+	WP_037052179.1	WP_037052179.1		hypothetical protein			JLK41_RS00365	579	192	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	80641	81870	-							JLK41_RS00370	1230		old_locus_tag=JLK41_00370
CDS	with_protein	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	80641	81870	-	WP_134676663.1	WP_134676663.1		spore maturation protein			JLK41_RS00370	1230	409	
gene	protein_coding	GCF_017915135.1	Primary Assembly	chromosome		NZ_CP068551.1	81945	82406	-							JLK41_RS00375	462		old_locus_tag=JLK41_00375
