# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	17925	19244	+	WP_061902548.1	WP_061902548.1		HlyD family type I secretion periplasmic adaptor subunit		42928156	A0T30_RS00100	1320	439	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	19247	20572	+						42928157	A0T30_RS00105	1326		old_locus_tag=A0T30_00105
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	19247	20572	+	WP_237034829.1	WP_237034829.1		TolC family outer membrane protein		42928157	A0T30_RS00105	1326	441	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	20632	21315	+						42928158	A0T30_RS00110	684		old_locus_tag=A0T30_00110
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	20632	21315	+	WP_061902550.1	WP_061902550.1		class I SAM-dependent methyltransferase		42928158	A0T30_RS00110	684	227	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	21353	22159	-						42928159	A0T30_RS00115	807		old_locus_tag=A0T30_00115
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	21353	22159	-	WP_061902551.1	WP_061902551.1		hypothetical protein		42928159	A0T30_RS00115	807	268	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	22179	24014	-						42928160	A0T30_RS00120	1836		old_locus_tag=A0T30_00120
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	22179	24014	-	WP_061902552.1	WP_061902552.1		tetratricopeptide repeat protein		42928160	A0T30_RS00120	1836	611	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	24100	40308	-						42928161	A0T30_RS00125	16209		old_locus_tag=A0T30_00125
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	24100	40308	-	WP_061902553.1	WP_061902553.1		hypothetical protein		42928161	A0T30_RS00125	16209	5402	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	40674	41432	-					hisF	42928162	A0T30_RS00130	759		old_locus_tag=A0T30_00130
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	40674	41432	-	WP_021699945.1	WP_021699945.1		imidazole glycerol phosphate synthase subunit HisF	hisF	42928162	A0T30_RS00130	759	252	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	41444	42181	-					hisA	42928163	A0T30_RS00135	738		old_locus_tag=A0T30_00135
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	41444	42181	-	WP_061902554.1	WP_061902554.1		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	hisA	42928163	A0T30_RS00135	738	245	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	42219	42476	-						42928164	A0T30_RS00140	258		old_locus_tag=A0T30_00140
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	42219	42476	-	WP_061902555.1	WP_061902555.1		DUF2164 domain-containing protein		42928164	A0T30_RS00140	258	85	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	42477	43115	-					hisH	42928165	A0T30_RS00145	639		old_locus_tag=A0T30_00145
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	42477	43115	-	WP_061902556.1	WP_061902556.1		imidazole glycerol phosphate synthase subunit HisH	hisH	42928165	A0T30_RS00145	639	212	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	43116	43709	-					hisB	42928166	A0T30_RS00150	594		old_locus_tag=A0T30_00150
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	43116	43709	-	WP_043216328.1	WP_043216328.1		imidazoleglycerol-phosphate dehydratase HisB	hisB	42928166	A0T30_RS00150	594	197	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	43856	44254	+						42928167	A0T30_RS00155	399		old_locus_tag=A0T30_00155
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	43856	44254	+	WP_061902557.1	WP_061902557.1		acetyl-CoA sensor PanZ family protein		42928167	A0T30_RS00155	399	132	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	44317	45531	-						42928168	A0T30_RS00160	1215		old_locus_tag=A0T30_00160
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	44317	45531	-	WP_061902558.1	WP_061902558.1		sterol desaturase family protein		42928168	A0T30_RS00160	1215	404	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	45791	48013	+						42928169	A0T30_RS00165	2223		old_locus_tag=A0T30_00165
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	45791	48013	+	WP_061902559.1	WP_061902559.1		AsmA family protein		42928169	A0T30_RS00165	2223	740	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	48010	49077	+					mutY	42928170	A0T30_RS00170	1068		old_locus_tag=A0T30_00170
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	48010	49077	+	WP_061902560.1	WP_061902560.1		A/G-specific adenine glycosylase	mutY	42928170	A0T30_RS00170	1068	355	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	49074	49346	+						42928171	A0T30_RS00175	273		old_locus_tag=A0T30_00175
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	49074	49346	+	WP_021699955.1	WP_021699955.1		oxidative damage protection protein		42928171	A0T30_RS00175	273	90	
gene	tRNA	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	49471	49546	+						42928172	A0T30_RS00180	76		old_locus_tag=A0T30_00180
tRNA		GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	49471	49546	+				tRNA-Phe		42928172	A0T30_RS00180	76		anticodon=GAA
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	49652	51334	+						42928173	A0T30_RS00185	1683		old_locus_tag=A0T30_00185
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	49652	51334	+	WP_061902561.1	WP_061902561.1		site-specific integrase		42928173	A0T30_RS00185	1683	560	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	51468	52388	-						42928174	A0T30_RS00190	921		old_locus_tag=A0T30_00190
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	51468	52388	-	WP_061902562.1	WP_061902562.1		hypothetical protein		42928174	A0T30_RS00190	921	306	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	52808	53164	-						42928175	A0T30_RS00200	357		old_locus_tag=A0T30_00200
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	52808	53164	-	WP_061902564.1	WP_061902564.1		hypothetical protein		42928175	A0T30_RS00200	357	118	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	53400	53948	-						42928176	A0T30_RS00205	549		old_locus_tag=A0T30_00205
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	53400	53948	-	WP_061902565.1	WP_061902565.1		recombinase family protein		42928176	A0T30_RS00205	549	182	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	54608	54982	+						42928177	A0T30_RS00210	375		old_locus_tag=A0T30_00210
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	54608	54982	+	WP_061902566.1	WP_061902566.1		helix-turn-helix domain-containing protein		42928177	A0T30_RS00210	375	124	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	55114	55536	+						42928178	A0T30_RS00215	423		old_locus_tag=A0T30_00215
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	55114	55536	+	WP_167629343.1	WP_167629343.1		ImmA/IrrE family metallo-endopeptidase		42928178	A0T30_RS00215	423	140	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	56336	56983	+						42928179	A0T30_RS00220	648		old_locus_tag=A0T30_00220
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	56336	56983	+	WP_061902568.1	WP_061902568.1		DedA family protein		42928179	A0T30_RS00220	648	215	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	57117	60695	+						42928180	A0T30_RS00225	3579		old_locus_tag=A0T30_00225
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	57117	60695	+	WP_156480463.1	WP_156480463.1		hypothetical protein		42928180	A0T30_RS00225	3579	1192	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	61103	61876	+						42928181	A0T30_RS00230	774		old_locus_tag=A0T30_00230
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	61103	61876	+	WP_021699957.1	WP_021699957.1		ABC transporter ATP-binding protein		42928181	A0T30_RS00230	774	257	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	61890	62642	+						42928182	A0T30_RS00235	753		old_locus_tag=A0T30_00235
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	61890	62642	+	WP_061902570.1	WP_061902570.1		ABC transporter substrate-binding protein		42928182	A0T30_RS00235	753	250	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	62698	63390	+						42928183	A0T30_RS00240	693		old_locus_tag=A0T30_00240
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	62698	63390	+	WP_061902571.1	WP_061902571.1		ABC transporter permease		42928183	A0T30_RS00240	693	230	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	63390	64079	+						42928184	A0T30_RS00245	690		old_locus_tag=A0T30_00245
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	63390	64079	+	WP_021699960.1	WP_021699960.1		ABC transporter permease		42928184	A0T30_RS00245	690	229	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	64149	65354	+						42928185	A0T30_RS00250	1206		old_locus_tag=A0T30_00250
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	64149	65354	+	WP_061902572.1	WP_061902572.1		methyltransferase		42928185	A0T30_RS00250	1206	401	
gene	tRNA	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	65660	65735	+						42928186	A0T30_RS00255	76		old_locus_tag=A0T30_00255
tRNA		GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	65660	65735	+				tRNA-Thr		42928186	A0T30_RS00255	76		anticodon=TGT
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	65830	67638	+						42928187	A0T30_RS00260	1809		old_locus_tag=A0T30_00260
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	65830	67638	+	WP_061902573.1	WP_061902573.1		ATP-binding protein		42928187	A0T30_RS00260	1809	602	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	67635	68996	+						42928188	A0T30_RS00265	1362		old_locus_tag=A0T30_00265
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	67635	68996	+	WP_061902574.1	WP_061902574.1		sigma-54 dependent transcriptional regulator		42928188	A0T30_RS00265	1362	453	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	69336	70763	+					arcD	42928189	A0T30_RS00270	1428		old_locus_tag=A0T30_00270
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	69336	70763	+	WP_061902575.1	WP_061902575.1		arginine-ornithine antiporter	arcD	42928189	A0T30_RS00270	1428	475	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	70779	72029	+					arcA	42928190	A0T30_RS00275	1251		old_locus_tag=A0T30_00275
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	70779	72029	+	WP_021699965.1	WP_021699965.1		arginine deiminase	arcA	42928190	A0T30_RS00275	1251	416	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	72136	73146	+						42928191	A0T30_RS00280	1011		old_locus_tag=A0T30_00280
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	72136	73146	+	WP_061902576.1	WP_061902576.1		ornithine carbamoyltransferase		42928191	A0T30_RS00280	1011	336	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	73286	74212	+					arcC	42928192	A0T30_RS00285	927		old_locus_tag=A0T30_00285
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	73286	74212	+	WP_061902577.1	WP_061902577.1		carbamate kinase	arcC	42928192	A0T30_RS00285	927	308	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	74384	76270	+						42928193	A0T30_RS00290	1887		old_locus_tag=A0T30_00290
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	74384	76270	+	WP_061902578.1	WP_061902578.1		beta-ketoacyl synthase		42928193	A0T30_RS00290	1887	628	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	76249	76989	-						42928194	A0T30_RS00295	741		old_locus_tag=A0T30_00295
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	76249	76989	-	WP_061902579.1	WP_061902579.1		class I SAM-dependent methyltransferase		42928194	A0T30_RS00295	741	246	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	77056	77802	+						42928195	A0T30_RS00300	747		old_locus_tag=A0T30_00300
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	77056	77802	+	WP_167629345.1	WP_167629345.1		hypothetical protein		42928195	A0T30_RS00300	747	248	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	77864	78022	+						42932207	A0T30_RS20640	159		
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	77864	78022	+	WP_156480464.1	WP_156480464.1		hypothetical protein		42932207	A0T30_RS20640	159	52	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	78053	79966	+						42928196	A0T30_RS00310	1914		old_locus_tag=A0T30_00310
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	78053	79966	+	WP_082806349.1	WP_082806349.1		asparagine synthase-related protein		42928196	A0T30_RS00310	1914	637	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	79963	80802	-						42928197	A0T30_RS00315	840		old_locus_tag=A0T30_00315
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	79963	80802	-	WP_061902583.1	WP_061902583.1		sulfotransferase domain-containing protein		42928197	A0T30_RS00315	840	279	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	80799	81755	-						42928198	A0T30_RS00320	957		old_locus_tag=A0T30_00320
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	80799	81755	-	WP_156480465.1	WP_156480465.1		hypothetical protein		42928198	A0T30_RS00320	957	318	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	81748	82182	-						42932165	A0T30_RS20350	435		
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	81748	82182	-	WP_082806351.1	WP_082806351.1		lasso peptide biosynthesis B2 protein		42932165	A0T30_RS20350	435	144	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	82179	82463	-						42928199	A0T30_RS00325	285		old_locus_tag=A0T30_00325
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	82179	82463	-	WP_061902585.1	WP_061902585.1		PqqD family protein		42928199	A0T30_RS00325	285	94	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	82542	83363	-					cysQ	42928200	A0T30_RS00330	822		old_locus_tag=A0T30_00330
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	82542	83363	-	WP_061902586.1	WP_061902586.1		3'(2'),5'-bisphosphate nucleotidase CysQ	cysQ	42928200	A0T30_RS00330	822	273	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	83360	83926	-					nudE	42928201	A0T30_RS00335	567		old_locus_tag=A0T30_00335
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	83360	83926	-	WP_021699971.1	WP_021699971.1		ADP compounds hydrolase NudE	nudE	42928201	A0T30_RS00335	567	188	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	84019	84681	+					yrfG	42928202	A0T30_RS00340	663		old_locus_tag=A0T30_00340
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	84019	84681	+	WP_021699972.1	WP_021699972.1		GMP/IMP nucleotidase	yrfG	42928202	A0T30_RS00340	663	220	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	84825	85283	+						42928203	A0T30_RS00345	459		old_locus_tag=A0T30_00345
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	84825	85283	+	WP_061902587.1	WP_061902587.1		hypothetical protein		42928203	A0T30_RS00345	459	152	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	85346	86692	-						42928204	A0T30_RS00350	1347		old_locus_tag=A0T30_00350
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	85346	86692	-	WP_021699974.1	WP_021699974.1		DUF1329 domain-containing protein		42928204	A0T30_RS00350	1347	448	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	86847	87566	-					trmB	42928205	A0T30_RS00355	720		old_locus_tag=A0T30_00355
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	86847	87566	-	WP_021699975.1	WP_021699975.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB	42928205	A0T30_RS00355	720	239	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	87576	88367	-						42928206	A0T30_RS00360	792		old_locus_tag=A0T30_00360
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	87576	88367	-	WP_061902588.1	WP_061902588.1		thiazole synthase		42928206	A0T30_RS00360	792	263	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	88385	88585	-					thiS	42928207	A0T30_RS00365	201		old_locus_tag=A0T30_00365
CDS	with_protein	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	88385	88585	-	WP_021699977.1	WP_021699977.1		sulfur carrier protein ThiS	thiS	42928207	A0T30_RS00365	201	66	
gene	protein_coding	GCF_001597285.1	Primary Assembly	chromosome		NZ_CP014784.1	88665	89042	-						42928208	A0T30_RS00370	378		old_locus_tag=A0T30_00370
