# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	30150	30803	+	WP_009614477.1	WP_009614477.1		7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter			PcP3B5_RS00135	654	217	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	30935	32392	+							PcP3B5_RS00140	1458		old_locus_tag=PcP3B5_00270
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	30935	32392	+	WP_061560278.1	WP_061560278.1		NAD-dependent succinate-semialdehyde dehydrogenase			PcP3B5_RS00140	1458	485	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	32406	33785	+							PcP3B5_RS00145	1380		old_locus_tag=PcP3B5_00280
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	32406	33785	+	WP_061560279.1	WP_061560279.1		aspartate aminotransferase family protein			PcP3B5_RS00145	1380	459	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	33998	34321	-							PcP3B5_RS00150	324		old_locus_tag=PcP3B5_00290
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	33998	34321	-	WP_061563181.1	WP_061563181.1		tetratricopeptide repeat protein			PcP3B5_RS00150	324	107	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	34458	35831	-					trkA		PcP3B5_RS00155	1374		old_locus_tag=PcP3B5_00300
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	34458	35831	-	WP_009614484.1	WP_009614484.1		Trk system potassium transporter TrkA	trkA		PcP3B5_RS00155	1374	457	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	35856	37166	-					rsmB		PcP3B5_RS00160	1311		old_locus_tag=PcP3B5_00310
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	35856	37166	-	WP_061560280.1	WP_061560280.1		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB		PcP3B5_RS00160	1311	436	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	37163	38107	-					fmt		PcP3B5_RS00165	945		old_locus_tag=PcP3B5_00320
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	37163	38107	-	WP_061560281.1	WP_061560281.1		methionyl-tRNA formyltransferase	fmt		PcP3B5_RS00165	945	314	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	38166	38672	-					def		PcP3B5_RS00170	507		old_locus_tag=PcP3B5_00330
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	38166	38672	-	WP_009614487.1	WP_009614487.1		peptide deformylase	def		PcP3B5_RS00170	507	168	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	38810	39835	+							PcP3B5_RS00175	1026		old_locus_tag=PcP3B5_00340
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	38810	39835	+	WP_058487930.1	WP_058487930.1		LysM peptidoglycan-binding domain-containing protein			PcP3B5_RS00175	1026	341	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	39975	41069	+					dprA		PcP3B5_RS00180	1095		old_locus_tag=PcP3B5_00350
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	39975	41069	+	WP_061560282.1	WP_061560282.1		DNA-processing protein DprA	dprA		PcP3B5_RS00180	1095	364	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	41114	41671	+							PcP3B5_RS00185	558		old_locus_tag=PcP3B5_00360
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	41114	41671	+	WP_061560283.1	WP_061560283.1		Sua5/YciO/YrdC/YwlC family protein			PcP3B5_RS00185	558	185	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	42074	43051	-							PcP3B5_RS00190	978		old_locus_tag=PcP3B5_00370
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	42074	43051	-	WP_061560284.1	WP_061560284.1		quinone oxidoreductase			PcP3B5_RS00190	978	325	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	43233	44156	+					hemF		PcP3B5_RS00195	924		old_locus_tag=PcP3B5_00380
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	43233	44156	+	WP_058071057.1	WP_058071057.1		oxygen-dependent coproporphyrinogen oxidase	hemF		PcP3B5_RS00195	924	307	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	44297	45118	+					aroE		PcP3B5_RS00200	822		old_locus_tag=PcP3B5_00390
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	44297	45118	+	WP_061560285.1	WP_061560285.1		shikimate dehydrogenase	aroE		PcP3B5_RS00200	822	273	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	45367	46923	-							PcP3B5_RS00205	1557		old_locus_tag=PcP3B5_00400
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	45367	46923	-	WP_061560286.1	WP_061560286.1		SulP family inorganic anion transporter			PcP3B5_RS00205	1557	518	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	46930	47853	-							PcP3B5_RS00210	924		old_locus_tag=PcP3B5_00410
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	46930	47853	-	WP_061560287.1	WP_061560287.1		choline ABC transporter substrate-binding protein			PcP3B5_RS00210	924	307	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	47892	49400	-					betC		PcP3B5_RS00215	1509		old_locus_tag=PcP3B5_00420
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	47892	49400	-	WP_061560288.1	WP_061560288.1		choline-sulfatase	betC		PcP3B5_RS00215	1509	502	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	49529	50425	+							PcP3B5_RS00220	897		old_locus_tag=PcP3B5_00430
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	49529	50425	+	WP_061560289.1	WP_061560289.1		LysR family transcriptional regulator			PcP3B5_RS00220	897	298	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	50422	50751	+							PcP3B5_RS00225	330		old_locus_tag=PcP3B5_00440
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	50422	50751	+	WP_043270100.1	WP_043270100.1		DOPA 4,5-dioxygenase family protein			PcP3B5_RS00225	330	109	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	50844	51365	+							PcP3B5_RS00230	522		old_locus_tag=PcP3B5_00450
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	50844	51365	+	WP_024128852.1	WP_024128852.1		sigma-70 family RNA polymerase sigma factor			PcP3B5_RS00230	522	173	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	51362	52285	+							PcP3B5_RS00235	924		old_locus_tag=PcP3B5_00460
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	51362	52285	+	WP_043270099.1	WP_043270099.1		FecR family protein			PcP3B5_RS00235	924	307	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	52653	55034	+							PcP3B5_RS00240	2382		old_locus_tag=PcP3B5_00470
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	52653	55034	+	WP_051878806.1	WP_051878806.1		TonB-dependent receptor			PcP3B5_RS00240	2382	793	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	55041	55355	-							PcP3B5_RS00245	315		old_locus_tag=PcP3B5_00480
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	55041	55355	-	WP_043270095.1	WP_043270095.1		antibiotic biosynthesis monooxygenase			PcP3B5_RS00245	315	104	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	55662	56597	+							PcP3B5_RS00250	936		old_locus_tag=PcP3B5_00490
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	55662	56597	+	WP_009614506.1	WP_009614506.1		AraC family transcriptional regulator			PcP3B5_RS00250	936	311	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	56753	57136	-							PcP3B5_RS00255	384		old_locus_tag=PcP3B5_00500
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	56753	57136	-	WP_043270344.1	WP_043270344.1		VOC family protein			PcP3B5_RS00255	384	127	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	57261	58067	-					trpA		PcP3B5_RS00260	807		old_locus_tag=PcP3B5_00510
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	57261	58067	-	WP_043270093.1	WP_043270093.1		tryptophan synthase subunit alpha	trpA		PcP3B5_RS00260	807	268	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	58064	59272	-					trpB		PcP3B5_RS00265	1209		old_locus_tag=PcP3B5_00520
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	58064	59272	-	WP_043270091.1	WP_043270091.1		tryptophan synthase subunit beta	trpB		PcP3B5_RS00265	1209	402	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	59541	60431	+							PcP3B5_RS00270	891		old_locus_tag=PcP3B5_00530
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	59541	60431	+	WP_043270089.1	WP_043270089.1		LysR family transcriptional regulator			PcP3B5_RS00270	891	296	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	60535	60750	+							PcP3B5_RS00275	216		old_locus_tag=PcP3B5_00540
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	60535	60750	+	WP_009614515.1	WP_009614515.1		dodecin family protein			PcP3B5_RS00275	216	71	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	60875	61099	+							PcP3B5_RS00280	225		old_locus_tag=PcP3B5_00550
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	60875	61099	+	WP_043270087.1	WP_043270087.1		DUF1161 domain-containing protein			PcP3B5_RS00280	225	74	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	61248	61460	+							PcP3B5_RS00285	213		old_locus_tag=PcP3B5_00560
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	61248	61460	+	WP_099049091.1	WP_099049091.1		DUF1161 domain-containing protein			PcP3B5_RS00285	213	70	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	61471	61905	-							PcP3B5_RS00290	435		old_locus_tag=PcP3B5_00570
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	61471	61905	-	WP_009614521.1	WP_009614521.1		hypothetical protein			PcP3B5_RS00290	435	144	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	61972	62397	-							PcP3B5_RS00295	426		old_locus_tag=PcP3B5_00580
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	61972	62397	-	WP_043270085.1	WP_043270085.1		hypothetical protein			PcP3B5_RS00295	426	141	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	62466	63557	+							PcP3B5_RS00300	1092		old_locus_tag=PcP3B5_00590
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	62466	63557	+	WP_051878802.1	WP_051878802.1		aminopeptidase			PcP3B5_RS00300	1092	363	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	63643	64698	+							PcP3B5_RS00305	1056		old_locus_tag=PcP3B5_00600
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	63643	64698	+	WP_061560290.1	WP_061560290.1		aminopeptidase			PcP3B5_RS00305	1056	351	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	64888	66423	-							PcP3B5_RS00310	1536		old_locus_tag=PcP3B5_00610
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	64888	66423	-	WP_061560291.1	WP_061560291.1		3-hydroxyacyl-CoA dehydrogenase			PcP3B5_RS00310	1536	511	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	66474	68105	-							PcP3B5_RS00315	1632		old_locus_tag=PcP3B5_00620
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	66474	68105	-	WP_061560292.1	WP_061560292.1		long-chain fatty acid--CoA ligase			PcP3B5_RS00315	1632	543	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	68288	69073	+							PcP3B5_RS00320	786		old_locus_tag=PcP3B5_00630
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	68288	69073	+	WP_009614533.1	WP_009614533.1		IclR family transcriptional regulator			PcP3B5_RS00320	786	261	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	69304	70434	-							PcP3B5_RS00325	1131		old_locus_tag=PcP3B5_00640
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	69304	70434	-	WP_061560293.1	WP_061560293.1		acyl-CoA dehydrogenase			PcP3B5_RS00325	1131	376	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	70445	71635	-							PcP3B5_RS00330	1191		old_locus_tag=PcP3B5_00650
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	70445	71635	-	WP_061560294.1	WP_061560294.1		acyl-CoA dehydrogenase family protein			PcP3B5_RS00330	1191	396	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	71645	73726	-							PcP3B5_RS00335	2082		old_locus_tag=PcP3B5_00660
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	71645	73726	-	WP_061560295.1	WP_061560295.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein			PcP3B5_RS00335	2082	693	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	74346	75128	-							PcP3B5_RS00340	783		old_locus_tag=PcP3B5_00670
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	74346	75128	-	WP_043312555.1	WP_043312555.1		MetQ/NlpA family ABC transporter substrate-binding protein			PcP3B5_RS00340	783	260	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	75175	75840	-							PcP3B5_RS00345	666		old_locus_tag=PcP3B5_00680
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	75175	75840	-	WP_061560296.1	WP_061560296.1		ABC transporter permease			PcP3B5_RS00345	666	221	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	75837	76847	-							PcP3B5_RS00350	1011		old_locus_tag=PcP3B5_00690
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	75837	76847	-	WP_061560297.1	WP_061560297.1		methionine ABC transporter ATP-binding protein			PcP3B5_RS00350	1011	336	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	77026	77400	-							PcP3B5_RS00355	375		old_locus_tag=PcP3B5_00700
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	77026	77400	-	WP_061560298.1	WP_061560298.1		hypothetical protein			PcP3B5_RS00355	375	124	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	77438	78226	-					znuB		PcP3B5_RS00360	789		old_locus_tag=PcP3B5_00710
CDS	with_protein	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	77438	78226	-	WP_009614550.1	WP_009614550.1		zinc ABC transporter permease subunit ZnuB	znuB		PcP3B5_RS00360	789	262	
gene	protein_coding	GCF_001586155.1	Primary Assembly	chromosome		NZ_CP014158.1	78219	79028	-					znuC		PcP3B5_RS00365	810		old_locus_tag=PcP3B5_00720
