start,end,score,strand
2730929,2730959,52,+
2738091,2738113,70,+
2750930,2750950,64,+
2752691,2752711,64,+
2774253,2774274,73,-
2777870,2777906,59,-
2786592,2786629,64,+
2818613,2818640,58,+
2844323,2844346,78,+
2853808,2853839,67,+
2857938,2857966,67,+
2869610,2869629,49,+
2869649,2869669,64,-
2876690,2876720,57,+
2877407,2877430,50,+
2878659,2878693,60,-
2880460,2880482,89,-
2880519,2880541,70,+
2883155,2883188,47,-
2884162,2884182,64,+
2884214,2884252,55,-
2885950,2885970,64,+
2890598,2890617,47,+
2902750,2902770,64,+
2902790,2902810,64,-
2913089,2913114,47,-
2923117,2923139,51,+
2958121,2958150,52,-
2958291,2958310,66,+
2970664,2970683,47,-
2975928,2975969,83,+
3014600,3014634,47,+
3017896,3017918,70,-
3017923,3017947,59,+
3017990,3018012,70,+
3019791,3019824,58,+
3022806,3022842,58,+
3023210,3023244,59,+
3034470,3034490,64,-
3034494,3034514,64,+
3038126,3038146,64,-
3038211,3038232,72,+
3038254,3038285,50,-
3054375,3054395,64,-
3054444,3054466,89,+
3062178,3062219,58,-
3063795,3063815,64,-
3063851,3063871,64,+
3067175,3067195,64,+
3088307,3088331,59,-
3090405,3090433,65,+
3106108,3106132,71,-
3106281,3106300,66,-
3106825,3106841,52,+
3108630,3108657,55,+
3129624,3129641,50,+
3136318,3136358,57,-
3138348,3138381,48,+
3142388,3142408,64,+
3142429,3142449,64,-
3161855,3161878,60,+
3178674,3178694,64,-
3191521,3191543,70,-
3191593,3191615,89,+
3192147,3192163,52,-
3199118,3199141,50,+
3199344,3199365,48,-
3213274,3213308,59,+
3222375,3222396,49,+
3222708,3222744,92,+
3234608,3234640,60,-
3238601,3238636,59,+
3245519,3245552,59,+
3249738,3249757,47,-
3259885,3259904,51,+
3266596,3266616,64,+
3294829,3294865,55,+
3306263,3306290,55,+
3312374,3312408,50,+
3317701,3317725,59,+
3327741,3327769,54,+
3330770,3330796,56,-
3332817,3332839,70,+
3361825,3361845,47,-
3369067,3369110,52,+
3369342,3369375,50,+
3372612,3372636,59,+
3374039,3374059,64,-
3384806,3384821,72,+
3385963,3386002,54,+
3393553,3393580,55,+
3447882,3447906,48,+
3449527,3449551,59,+
3451267,3451303,48,+
3453519,3453542,70,+
3474604,3474638,60,-
3486532,3486551,47,-
3489840,3489878,74,+
3492137,3492177,98,+
3497345,3497374,52,-
3510575,3510600,47,+
3516586,3516608,61,-
3517604,3517646,50,+
3535811,3535833,61,-
3551517,3551537,64,+
3557289,3557309,64,-
3570988,3571019,65,+
3572399,3572439,58,-
3578146,3578187,53,-
3591970,3591995,47,-
3595421,3595460,50,+
3597874,3597907,58,+
3603687,3603727,57,-
3608605,3608627,61,+
3626789,3626809,64,+
3633645,3633665,64,+
3656094,3656130,59,+
3664084,3664119,50,+
3694578,3694598,64,+
3696122,3696150,54,+
3714526,3714546,64,-
3714582,3714602,64,+
3723502,3723541,49,+
3726800,3726821,53,+
3727262,3727282,64,+
3731552,3731591,50,+
3732908,3732949,70,+
3751400,3751427,55,+
3759571,3759601,68,+
3760884,3760908,48,+
3761448,3761468,64,+
3765461,3765478,50,+
3765766,3765798,52,+
3768711,3768731,48,+
3768812,3768838,55,+
3769515,3769535,64,-
3771110,3771128,51,-
3771648,3771677,52,-
3771889,3771913,48,+
3772569,3772589,48,-
3783577,3783603,56,+
3785553,3785579,55,+
3824410,3824430,64,+
3830406,3830446,53,-
3836038,3836058,64,+
3843417,3843450,60,+
3851579,3851600,51,+
3861858,3861878,48,+
3864854,3864887,48,+
3873188,3873208,64,+
3890391,3890422,65,+
3900899,3900921,48,-
3903064,3903106,69,-
3914926,3914943,52,+
3922269,3922308,53,+
3923415,3923445,51,+
3924363,3924394,60,+
3927935,3927956,63,+
3935215,3935235,64,+
3946637,3946656,49,-
3964763,3964782,49,+
3969800,3969820,64,+
3979270,3979289,49,+
3988945,3988965,64,+
3988986,3989017,59,-
3993686,3993723,56,+
3996373,3996393,64,+
3996413,3996433,64,-
4011480,4011504,59,+
4014397,4014417,64,+
4015380,4015406,56,-
4017241,4017284,52,+
4019576,4019605,68,-
4020673,4020697,59,+
4022219,4022242,50,-
4027488,4027507,65,+
4052549,4052581,67,+
4055057,4055088,50,+
4056547,4056571,59,+
4062334,4062356,70,-
4068267,4068303,56,+
4083871,4083891,64,+
4130398,4130434,61,+
4133150,4133188,58,+
4134021,4134056,59,-
4192790,4192821,60,-
4197741,4197783,49,+
4200199,4200220,63,-
4200259,4200281,89,+
4207353,4207396,54,-
4209270,4209292,70,+
4215544,4215571,55,+
4217726,4217748,48,+
4218023,4218047,48,+
4221514,4221542,54,+
4245664,4245693,52,+
4247444,4247480,47,+
4254419,4254437,67,-
4279116,4279141,47,+
4283792,4283825,65,+
4294774,4294801,60,+
4299660,4299692,50,+
4306870,4306895,47,+
4310470,4310489,49,+
4313698,4313717,52,-
4340890,4340911,48,+
4355217,4355250,48,+
4362565,4362589,48,+
4369407,4369428,51,+
4373895,4373915,73,+
4376080,4376099,47,+
4383403,4383433,68,+
4397241,4397267,56,+
4404474,4404494,64,-
4404497,4404531,59,+
4407600,4407628,63,+
4410680,4410706,56,+
4412700,4412732,58,+
4426950,4426995,47,-
4448088,4448120,63,-
4449735,4449765,63,+
4459394,4459427,51,+
4459945,4459976,51,+
4467227,4467246,49,+
