start,end,score,strand
742750,742776,56,+
749195,749235,51,+
749269,749287,50,+
757551,757583,63,+
757612,757657,49,+
758948,758967,47,+
760929,760963,91,+
760988,761020,75,-
761077,761105,68,-
761499,761521,49,-
767295,767321,66,-
771077,771096,56,-
773235,773267,57,+
773318,773351,55,-
774989,775018,54,+
777279,777302,48,-
779104,779128,48,+
779757,779799,99,-
785613,785637,48,-
803596,803615,66,+
806387,806423,59,+
806456,806487,54,+
807386,807412,56,-
811785,811806,48,-
818343,818363,47,+
822066,822098,65,-
822299,822330,50,+
822393,822431,96,-
822432,822457,63,-
823448,823474,56,-
829703,829733,67,+
829889,829923,62,+
832132,832161,52,+
835931,835966,48,+
835991,836027,103,-
839463,839480,52,+
843354,843371,50,+
846209,846232,49,+
860155,860186,50,+
861310,861336,68,-
861961,861986,84,-
870675,870692,52,-
872164,872185,63,+
874170,874198,63,-
879564,879583,49,-
884942,884959,52,+
890602,890632,82,-
890830,890848,50,-
916263,916301,55,-
917650,917680,51,-
927754,927780,56,-
928117,928143,56,-
929419,929448,55,+
929541,929580,55,-
929678,929703,47,-
934227,934260,62,-
935463,935485,48,-
935966,935986,47,+
938022,938063,53,+
938818,938841,60,+
947867,947890,50,-
951109,951149,53,+
953523,953550,55,-
962825,962867,95,+
963069,963091,48,-
965093,965123,54,+
967022,967058,61,+
969917,969948,52,-
972087,972119,49,+
972186,972222,58,+
973552,973583,60,+
975780,975799,47,-
977474,977494,64,-
978911,978930,66,-
979294,979332,96,+
979869,979888,47,-
981493,981523,80,+
982055,982090,50,-
982115,982134,66,-
982264,982289,58,+
986577,986610,64,-
986781,986823,48,+
990108,990126,49,+
993912,993949,55,+
994032,994053,63,-
1003805,1003840,58,-
1004173,1004213,54,+
1004225,1004246,63,+
1008631,1008654,50,+
1016091,1016117,56,-
1020834,1020851,69,-
1022165,1022184,47,+
1025893,1025926,64,-
1027187,1027208,63,-
1030330,1030357,55,+
1032371,1032416,48,-
1032643,1032685,49,+
1034072,1034099,55,+
1034640,1034657,52,-
1036837,1036872,48,+
1037831,1037858,71,+
1037961,1037990,82,+
1039975,1039997,48,-
1040029,1040070,50,-
1040086,1040114,63,-
1040599,1040623,48,+
1041896,1041928,49,+
1042309,1042345,48,+
1042452,1042468,52,+
1043288,1043326,58,+
1044371,1044393,48,+
1047124,1047148,61,+
1048109,1048140,48,+
1050223,1050257,59,+
1050398,1050428,51,-
1055762,1055810,49,+
1055910,1055944,59,+
1056184,1056215,62,-
1058859,1058898,55,-
1063498,1063535,56,+
1064282,1064308,55,-
1065519,1065537,67,+
1070748,1070781,50,+
1071399,1071437,55,+
1072185,1072213,69,+
1075619,1075648,65,+
1076637,1076667,49,+
1078672,1078704,65,-
1081354,1081384,49,-
1081987,1082009,49,+
1083955,1083973,49,-
1085182,1085216,59,-
1088038,1088060,61,+
1088087,1088110,60,-
1090637,1090656,49,-
1108610,1108643,64,-
1110273,1110313,51,+
1111542,1111571,63,-
1127981,1128010,63,+
1128127,1128150,60,-
1128185,1128222,86,-
1129966,1129994,54,-
1135900,1135927,68,+
1140646,1140679,62,+
1141019,1141046,57,-
1145514,1145546,61,-
1145560,1145589,83,-
1149750,1149769,47,+
1154025,1154044,47,+
1156320,1156351,50,-
1159643,1159670,64,-
1161626,1161657,65,+
1163389,1163424,76,+
1166593,1166614,51,-
1166820,1166854,60,-
1169914,1169959,52,+
1170057,1170101,50,+
1171297,1171330,58,+
1174888,1174922,64,-
1180804,1180831,55,+
1181519,1181548,80,+
1186372,1186393,62,+
1187017,1187048,50,+
1194028,1194047,49,-
1194990,1195007,52,+
1197491,1197519,55,-
1203108,1203134,63,+
1208954,1208986,63,-
1209546,1209594,47,+
1209648,1209668,52,-
1214455,1214473,51,-
1216252,1216281,65,-
1216864,1216894,85,-
1221693,1221728,62,-
1227701,1227721,64,-
1231045,1231061,70,-
1233685,1233713,54,-
1234634,1234665,65,-
1235546,1235573,53,-
1235694,1235723,82,-
1239561,1239590,79,-
1242945,1242979,56,+
1244768,1244790,49,-
1246536,1246564,69,-
1247906,1247942,52,+
1249497,1249517,48,+
1252153,1252190,86,-
1264173,1264208,64,+
1264416,1264442,66,+
1267498,1267522,48,+
1271525,1271548,50,+
1277751,1277769,51,+
1278752,1278781,62,+
1280047,1280076,52,+
1282304,1282322,67,-
1285375,1285403,52,-
1286000,1286030,68,-
1290489,1290523,48,-
1294778,1294822,52,+
1295883,1295900,50,-
1296407,1296436,55,-
1297501,1297538,58,-
1298633,1298654,48,-
1304587,1304618,62,+
1304644,1304666,61,-
1306891,1306932,53,+
1307517,1307557,49,+
1307919,1307949,67,+
1308826,1308855,80,+
1310261,1310295,57,+
1312025,1312063,84,+
1313013,1313033,64,-
1313701,1313729,64,+
1319552,1319590,57,-
1319781,1319800,47,-
1321909,1321943,61,+
1322093,1322112,66,-
1322950,1322979,51,+
1326545,1326577,49,+
1327508,1327542,62,-
1331154,1331176,49,-
1331473,1331517,67,+
1331566,1331601,94,-
1331658,1331678,48,-
1333018,1333037,47,-
1336171,1336219,49,+
1338211,1338259,75,+
1338663,1338692,60,-
1344400,1344422,61,-
1344777,1344812,78,-
1345244,1345271,55,-
1345697,1345723,56,-
1350276,1350299,50,-
1350456,1350491,58,+
1357728,1357745,52,-
1364552,1364579,57,+
1371229,1371260,50,-
1373952,1373980,63,-
1374148,1374167,47,+
1379585,1379611,66,-
1380076,1380109,48,+
1381323,1381342,47,-
1384891,1384934,83,+
1387018,1387049,95,+
1387110,1387133,60,-
1390883,1390915,66,-
1391080,1391099,47,-
1394532,1394569,47,-
1396129,1396166,53,-
1401807,1401825,50,+
1402892,1402912,51,-
1404352,1404380,71,-
1404389,1404421,62,+
1405291,1405322,67,+
1419417,1419458,53,-
1420849,1420874,47,+
1421442,1421459,50,-
1422949,1422979,57,-
1424092,1424125,76,-
1426360,1426379,66,+
1426436,1426452,70,+
1426889,1426905,70,-
1427655,1427693,55,-
1428291,1428322,55,+
1429890,1429911,48,-
1438919,1438935,70,+
1440329,1440351,48,+
1444457,1444482,56,-
1448974,1448993,56,+
1450324,1450343,49,+
1452372,1452392,47,+
1454268,1454300,51,+
1458029,1458061,49,+
1463517,1463537,47,+
1463554,1463573,49,+
1467316,1467336,47,+
1468486,1468503,50,+
1474010,1474054,49,+
1474794,1474836,52,+
1478703,1478718,53,+
1479625,1479660,55,-
1482007,1482028,63,-
1482494,1482515,49,-
1483909,1483936,71,+
1483979,1484019,53,-
1484658,1484695,51,-
1484969,1484990,48,+
1498538,1498558,47,+
1504388,1504416,61,-
1510820,1510847,66,+
1511919,1511944,47,+
1512563,1512604,53,+
1516608,1516635,68,-
1522870,1522918,49,+
1523647,1523675,54,-
1524086,1524109,49,-
1529342,1529372,51,-
1530769,1530796,55,+
1532756,1532794,71,+
1532820,1532858,69,+
1532879,1532911,62,-
1536363,1536390,58,-
1536449,1536468,66,-
1539710,1539757,50,-
1540000,1540035,104,+
1540082,1540100,52,-
1540951,1540970,47,-
1546832,1546870,98,-
1548002,1548044,50,-
1556060,1556090,77,-
1559566,1559595,52,-
1561783,1561826,95,+
1562266,1562283,69,-
1563413,1563433,64,-
1564768,1564791,60,-
1567852,1567876,48,+
1575190,1575218,54,+
1579664,1579693,82,-
1582463,1582485,61,-
1583063,1583101,59,-
1586665,1586704,68,-
1588477,1588508,61,-
1588564,1588600,54,-
1591324,1591356,67,-
1592550,1592571,72,+
1594555,1594597,48,-
1594711,1594741,51,-
1595949,1595970,49,+
1596053,1596076,50,-
1597153,1597185,48,-
1597655,1597683,61,-
1600354,1600388,65,+
1600406,1600424,51,+
1602019,1602054,73,-
1602540,1602572,49,+
1604515,1604533,49,+
1605442,1605465,60,+
1605774,1605791,50,-
1607332,1607362,51,-
1610109,1610145,61,-
1611853,1611901,48,-
1612015,1612031,53,-
1614044,1614085,97,-
1614089,1614119,66,-
1618790,1618814,48,+
1618991,1619018,55,-
1620989,1621011,61,+
1621058,1621092,64,-
1621126,1621166,71,-
1622814,1622846,79,+
1626281,1626300,47,-
1626943,1626971,71,+
1628316,1628359,83,-
1628446,1628483,57,-
1630252,1630275,60,-
1630312,1630338,56,-
1634202,1634221,66,-
1639649,1639690,51,-
1647172,1647200,63,+
1648453,1648485,75,+
1648520,1648542,61,+
1650590,1650610,47,+
1651876,1651892,70,-
1656909,1656944,59,+
1657066,1657085,47,-
1664591,1664620,52,+
1664783,1664814,65,-
1667898,1667939,95,+
1669179,1669200,52,+
1675012,1675042,64,+
1675379,1675402,60,+
1677124,1677157,56,+
1680546,1680571,69,+
1681509,1681549,57,-
1682882,1682905,49,+
1687626,1687645,47,-
1687960,1687994,58,-
1693324,1693356,48,-
1694024,1694064,58,-
1696623,1696645,51,-
1700331,1700361,63,+
1708104,1708130,55,-
1708418,1708439,48,-
1710093,1710122,67,+
1710783,1710813,68,+
1711032,1711055,70,-
1713232,1713248,70,+
1714393,1714421,60,+
1714573,1714605,49,-
1725480,1725517,73,-
1727452,1727484,47,+
1729803,1729838,61,+
1736480,1736508,61,+
1738660,1738688,57,-
1739860,1739889,79,-
1740416,1740453,58,-
1744567,1744597,110,+
1750176,1750210,50,-
1751532,1751550,67,+
1751570,1751592,51,+
1754779,1754794,53,+
1759946,1759979,48,+
1761306,1761330,48,+
1765537,1765581,49,+
1766321,1766363,52,+
1767428,1767453,66,-
1770134,1770173,57,-
1774359,1774379,49,+
1775262,1775292,51,+
1775300,1775325,68,+
1778656,1778678,49,+
1779415,1779435,64,-
1780180,1780210,51,-
1781964,1781990,68,-
1786766,1786790,59,+
1787430,1787452,51,+
1789184,1789203,49,+
1789392,1789430,61,+
1791030,1791068,57,-
1794883,1794907,48,-
1795882,1795897,72,+
1800326,1800355,61,+
1801686,1801716,54,+
1804209,1804245,56,-
1811988,1812020,49,+
1815914,1815938,59,+
1815954,1815993,94,-
1821643,1821669,56,-
1822095,1822115,47,+
1822217,1822249,49,+
1822271,1822308,55,+
1823360,1823390,60,-
1826814,1826832,50,-
1833437,1833458,49,+
1837249,1837285,58,+
1838860,1838888,54,-
1839173,1839218,53,+
1842732,1842748,52,+
1843202,1843233,78,-
1846649,1846680,48,+
1851957,1851976,47,+
1853701,1853735,50,+
1856089,1856118,52,+
1858253,1858289,58,+
1860424,1860442,49,+
1860660,1860683,49,+
1861591,1861609,49,+
1866052,1866094,53,+
1867301,1867320,47,+
1871883,1871914,64,-
1872316,1872338,63,+
1872643,1872663,48,+
1878199,1878223,48,-
1878528,1878569,48,-
1889573,1889599,56,-
1895200,1895222,51,+
1895582,1895600,50,+
1899947,1899979,105,+
1900693,1900722,54,+
1903624,1903655,82,+
1905595,1905625,70,+
1906105,1906149,90,-
1912884,1912921,56,+
1913765,1913788,60,+
1914356,1914385,62,+
1922389,1922419,60,+
1926143,1926177,61,-
1927397,1927414,52,-
1930710,1930727,50,-
1933188,1933202,73,+
1937754,1937780,56,+
1939935,1939960,57,+
1941538,1941561,60,+
1943102,1943132,64,+
1943142,1943167,88,+
1944841,1944876,64,+
1949707,1949736,54,-
1955685,1955712,100,+
1955800,1955827,83,-
1956189,1956213,48,+
1956276,1956303,55,-
1957032,1957052,47,-
1959468,1959503,78,+
1959586,1959609,49,+
1959625,1959652,89,+
1960605,1960628,50,+
1960991,1961030,54,-
1961143,1961170,55,-
1967229,1967266,54,-
1970612,1970632,47,+
1970914,1970937,50,+
1974868,1974901,55,-
1977380,1977413,75,+
1980876,1980896,47,+
1983710,1983751,58,-
1983760,1983777,69,+
1983828,1983865,54,-
1984757,1984793,59,+
1985035,1985069,75,-
1985431,1985468,47,-
1989560,1989590,51,-
1992169,1992197,63,+
1995120,1995144,89,+
1995212,1995230,49,-
1995664,1995692,58,-
2008703,2008727,76,+
2008975,2008994,49,+
2014338,2014357,66,+
2014377,2014418,55,+
2019004,2019033,52,+
2019047,2019080,64,+
2019196,2019239,52,+
2019599,2019628,52,+
2022208,2022249,54,+
2026710,2026737,53,-
2028326,2028352,73,-
2030422,2030439,52,+
2030473,2030495,48,+
2031003,2031018,53,-
2033472,2033498,64,+
2034367,2034398,62,+
2035868,2035885,50,+
2039733,2039750,50,+
2042459,2042484,57,+
2047850,2047876,68,-
2047969,2047992,60,-
2048628,2048654,56,+
2055150,2055166,52,+
2056592,2056608,70,+
2061914,2061946,49,+
2066076,2066094,49,-
2067099,2067119,47,+
2067153,2067190,75,+
2067592,2067621,60,+
2069194,2069217,48,+
2070839,2070857,50,+
2070858,2070891,47,-
2070925,2070952,85,-
2075993,2076024,84,+
2076089,2076134,48,+
2076224,2076253,97,+
2076529,2076551,61,-
2080042,2080078,55,+
2085682,2085699,50,-
2090496,2090519,49,-
2102001,2102021,49,+
2102036,2102066,65,+
2106350,2106371,48,+
2114883,2114923,55,-
2115126,2115156,62,-
2115631,2115660,80,+
2116680,2116725,50,-
2117025,2117056,78,-
2123591,2123609,49,+
2124953,2124981,52,-
2125066,2125091,68,-
2125587,2125606,49,-
2128100,2128120,47,+
2128665,2128689,59,+
2129421,2129454,47,-
2132170,2132192,49,+
2135373,2135401,54,+
2135623,2135662,71,-
2141031,2141047,52,+
2143541,2143572,93,+
2143789,2143809,49,-
2145966,2145989,89,-
2149313,2149335,61,+
2149397,2149420,60,-
2150250,2150272,63,+
2150809,2150845,48,-
2151059,2151087,86,+
2151248,2151275,60,-
2154186,2154218,48,+
2154970,2154989,49,+
2155621,2155654,52,+
2156466,2156513,85,+
2156834,2156874,58,-
2159931,2159965,60,-
2163278,2163307,52,+
2163367,2163404,102,+
2165658,2165696,70,+
2166812,2166848,47,+
2167064,2167094,57,+
2169605,2169628,61,+
2171095,2171111,52,+
2171564,2171600,59,+
2174336,2174351,53,+
2174719,2174750,55,+
2174782,2174824,52,+
2174922,2174949,55,+
2176293,2176317,48,-
2179095,2179123,54,-
2180848,2180877,63,-
2187579,2187599,48,+
2187776,2187800,59,+
2187879,2187896,52,+
2188583,2188613,57,+
2188675,2188719,49,+
2193888,2193916,54,-
2194058,2194078,48,+
2194811,2194846,58,-
2196202,2196227,47,+
2196290,2196312,61,+
2196361,2196386,66,-
2204371,2204413,49,+
2204797,2204817,64,+
2206343,2206374,70,+
2207617,2207632,53,+
2209852,2209871,49,-
2215005,2215039,103,+
2215096,2215125,62,-
2215685,2215722,75,+
2215788,2215810,72,+
2217140,2217157,50,+
2218345,2218383,57,+
2223078,2223103,47,+
2223172,2223195,49,+
2223252,2223276,59,+
2224753,2224797,54,+
2228035,2228059,86,+
2228105,2228127,61,-
2228847,2228872,47,-
2231766,2231784,49,+
2233079,2233110,65,+
2233928,2233963,59,+
2233959,2233999,54,-
2234133,2234165,65,+
2236468,2236497,55,+
2237598,2237640,85,-
2245637,2245668,67,-
2249695,2249730,57,-
2250790,2250811,48,+
2251546,2251592,49,+
2252693,2252727,68,+
2258502,2258535,92,-
2260899,2260941,48,+
2266930,2266969,55,+
2275929,2275953,59,-
2280319,2280344,57,+
2281898,2281916,50,-
2284254,2284300,64,+
2293024,2293059,62,-
2293478,2293501,60,+
2294809,2294830,48,+
2314521,2314553,60,+
2315055,2315073,50,+
2316660,2316680,64,-
2317647,2317671,104,-
2320704,2320749,50,-
2321245,2321276,50,+
2324291,2324308,50,-
2330145,2330164,51,+
2333141,2333181,53,-
2333490,2333518,69,+
2337088,2337107,49,+
2342608,2342635,55,+
2343228,2343254,72,-
2343694,2343725,50,-
2345805,2345833,131,+
2347126,2347162,58,+
2350626,2350645,66,+
2353451,2353468,50,+
2355810,2355833,71,-
2361907,2361924,69,-
2362605,2362624,52,-
2362935,2362964,55,-
2375108,2375136,61,+
2375173,2375200,55,-
2375443,2375475,49,-
2377245,2377274,52,+
2378721,2378758,58,-
2383736,2383760,48,-
2388081,2388115,55,+
2389324,2389358,62,+
2390011,2390029,49,+
2390113,2390157,49,-
2390507,2390537,51,-
2391804,2391841,54,+
2393040,2393067,53,+
2395224,2395260,76,+
2395301,2395319,67,-
2395334,2395360,57,+
2397818,2397852,60,+
2399486,2399501,53,+
2400718,2400735,50,+
2402840,2402863,50,-
2406638,2406668,110,+
2406682,2406711,68,+
2406777,2406806,68,+
2407328,2407359,59,+
2407425,2407451,73,+
2407514,2407542,61,+
2410896,2410925,65,+
2411669,2411712,53,+
2413496,2413538,57,+
2413694,2413739,52,+
2413752,2413770,113,+
2413864,2413898,51,+
2420684,2420716,59,+
2421395,2421417,51,+
2422532,2422554,51,+
2426474,2426489,53,+
2426529,2426545,52,-
2429026,2429045,49,-
2430009,2430034,86,+
2430127,2430157,62,+
2432818,2432834,52,+
2433043,2433066,50,+
2433841,2433870,68,+
2437418,2437446,54,+
2439342,2439374,59,-
2440795,2440811,70,+
2443338,2443361,60,+
2443431,2443451,49,-
2449078,2449097,49,-
2449449,2449469,48,-
2450915,2450946,65,-
2453421,2453451,62,+
2453467,2453491,59,-
2465972,2465992,64,+
2467632,2467670,59,+
2468007,2468039,52,+
2468843,2468859,52,+
2470224,2470251,64,+
2470345,2470381,65,+
2472692,2472716,59,-
2476114,2476158,67,+
2477114,2477130,52,+
2478040,2478084,53,+
2478798,2478818,47,-
2480031,2480059,54,+
2480690,2480722,65,-
2480753,2480788,75,-
2484178,2484221,49,-
2484275,2484298,49,+
2484507,2484528,63,-
2489248,2489283,55,-
2489771,2489790,66,+
2494703,2494724,90,+
2495078,2495106,68,+
2498814,2498845,67,-
2500136,2500152,70,+
2503002,2503030,67,+
2504259,2504296,61,-
2512483,2512523,98,+
2512557,2512580,60,+
2512616,2512647,77,-
2513421,2513438,69,+
2513532,2513571,61,-
2514218,2514254,59,-
2516087,2516122,50,-
2516127,2516173,47,+
2526742,2526771,52,+
2530719,2530738,47,-
2530800,2530830,68,-
2531524,2531548,69,+
2531716,2531737,52,-
2531750,2531769,47,-
2533470,2533501,76,-
2534737,2534760,60,-
2536900,2536918,49,+
2541597,2541635,53,-
2544832,2544852,47,+
2546529,2546550,62,-
2550676,2550710,108,+
2552426,2552459,78,+
2559903,2559922,47,+
2563127,2563151,104,+
2563199,2563222,60,-
2563543,2563575,52,+
2564448,2564463,53,+
2565526,2565544,51,+
2565613,2565648,67,-
2570446,2570466,64,+
2570562,2570595,62,-
2572760,2572792,62,-
2572793,2572825,66,-
2575932,2575953,52,+
2577805,2577824,49,+
2577889,2577925,119,+
2579427,2579449,61,+
2579495,2579529,57,-
2580858,2580874,52,+
2580880,2580914,61,+
2583591,2583631,53,-
2583700,2583733,58,-
2588195,2588228,64,-
2588961,2588986,47,+
2591323,2591342,47,+
2591528,2591559,49,+
2591690,2591716,60,-
2595541,2595577,57,+
2601077,2601114,74,-
2604905,2604936,67,-
2606006,2606043,50,+
2609154,2609181,53,+
2611851,2611881,51,+
2615911,2615948,59,+
2616295,2616325,57,+
2617643,2617663,64,+
2618250,2618274,59,+
2620758,2620791,59,+
2622001,2622017,52,-
2622406,2622422,70,+
2622869,2622894,57,-
2623142,2623173,48,+
2625075,2625100,57,+
2626614,2626633,49,-
2629174,2629212,55,+
2633015,2633037,51,+
2634023,2634045,51,+
2634931,2634961,52,-
2636202,2636235,60,-
2636371,2636397,69,+
2649493,2649524,62,-
2651561,2651578,69,+
2662717,2662745,66,-
2664816,2664834,52,-
2664870,2664907,53,-
2669447,2669476,63,+
2670751,2670779,54,+
2670898,2670933,78,-
2672363,2672400,61,+
2672749,2672781,57,+
2674414,2674444,79,-
2676784,2676817,62,-
2678767,2678796,52,-
2682152,2682183,55,-
2684279,2684325,47,-
2690036,2690053,50,-
2692459,2692492,64,+
2695037,2695064,55,+
2698229,2698257,66,+
2698384,2698415,83,+
2699320,2699350,65,+
2701230,2701258,52,+
2702118,2702149,48,+
2706167,2706201,48,+
2709718,2709734,52,+
2712158,2712188,62,-
2713385,2713401,52,-
2717839,2717863,60,-
2719026,2719054,55,-
2719090,2719118,66,-
2720685,2720720,59,+
2731497,2731519,51,-
2733089,2733129,91,-
2734862,2734899,54,+
2735464,2735492,54,-
2736324,2736347,59,+
2738812,2738840,54,-
2740604,2740630,56,-
2741807,2741829,48,+
2742749,2742773,69,+
2744140,2744173,67,+
2744339,2744386,47,-
2745115,2745157,48,-
2746003,2746035,52,+
2748660,2748685,47,-
2749229,2749264,47,-
2751763,2751783,64,+
2751814,2751835,62,+
2753129,2753175,47,+
2753909,2753936,72,-
2754464,2754490,66,+
2757062,2757093,60,+
2757115,2757141,63,+
2757150,2757172,49,+
2761801,2761825,48,+
2771485,2771519,59,+
2774838,2774880,48,-
2775639,2775659,64,+
2775732,2775762,62,+
2777483,2777514,50,+
2777794,2777827,64,-
2779478,2779499,48,-
2779922,2779947,57,-
2780316,2780361,49,+
2781572,2781590,51,-
2782687,2782709,48,+
2785407,2785436,51,-
2791505,2791546,51,+
2791586,2791610,59,+
2791904,2791924,64,+
2792536,2792552,70,+
2798519,2798538,49,-
2798830,2798864,50,+
2801525,2801568,49,-
2808565,2808598,48,+
2809943,2809964,48,-
2812368,2812408,54,+
2813278,2813319,51,-
2813445,2813464,49,+
2818534,2818551,50,+
2822518,2822550,47,+
2822994,2823033,57,+
2823777,2823810,75,+
2824407,2824432,66,+
2826536,2826573,75,-
2826603,2826628,57,-
2827511,2827552,51,+
2828923,2828945,61,-
2829000,2829020,64,-
2829037,2829067,59,-
2833060,2833087,65,+
2833289,2833311,48,+
2834389,2834414,47,+
2834742,2834766,48,+
2836060,2836094,75,+
2836183,2836213,77,-
2837484,2837519,74,+
2837595,2837618,60,-
2838038,2838070,59,+
2839337,2839366,52,-
2844891,2844912,49,-
2844938,2844983,92,-
2845070,2845106,47,+
2847987,2848003,52,+
2861362,2861398,58,+
2861460,2861493,65,+
2864751,2864767,70,+
2865379,2865413,56,+
2868495,2868533,69,-
2870992,2871018,56,-
2873581,2873616,56,+
