start,end,score,strand
1645343,1645371,65,-
1649434,1649469,61,-
1651380,1651414,55,+
1652088,1652118,52,+
1652201,1652217,52,+
1653959,1653978,47,+
1654566,1654598,65,-
1663973,1664010,53,-
1681677,1681712,59,+
1695015,1695037,61,+
1705507,1705531,48,+
1714463,1714490,55,-
1715173,1715198,47,+
1727065,1727106,54,+
1730970,1730999,52,-
1734325,1734350,47,+
1740076,1740103,55,+
1748622,1748647,57,-
1749088,1749124,47,-
1754881,1754913,51,-
1755973,1756002,52,-
1757621,1757652,60,+
1761272,1761301,52,+
1768035,1768059,59,+
1770020,1770060,54,+
1777450,1777469,47,-
1778653,1778682,62,+
1782757,1782792,78,+
1784050,1784086,76,+
1789916,1789939,48,+
1795772,1795815,54,+
1796473,1796500,55,+
1801953,1801993,53,+
1804192,1804208,70,+
1804844,1804872,53,-
1807942,1807973,60,+
1808792,1808818,68,-
1810096,1810116,48,+
1811431,1811451,49,+
1812188,1812222,104,+
1814240,1814268,57,+
1815520,1815552,50,+
1820717,1820744,64,+
1820853,1820883,80,+
1822224,1822252,55,+
1822429,1822465,56,+
1822957,1822989,49,-
1823682,1823711,63,+
1833800,1833838,74,+
1838545,1838567,51,+
1851282,1851315,62,+
1852336,1852367,51,+
1856406,1856441,55,+
1856654,1856689,47,-
1857280,1857325,50,-
1859371,1859405,58,+
1867800,1867834,75,+
1869090,1869133,49,+
1869605,1869638,64,+
1871045,1871072,53,+
1872842,1872864,51,+
1874044,1874063,66,-
1875802,1875843,51,+
1877527,1877560,59,+
1877840,1877864,69,+
1878108,1878129,63,+
1880203,1880225,61,-
1888534,1888571,59,+
1895170,1895199,63,+
1895788,1895821,47,+
1896028,1896055,55,+
1897030,1897058,54,+
1903339,1903357,49,+
1903565,1903586,48,+
1912476,1912499,48,+
1915522,1915546,59,-
1918290,1918325,58,-
1918828,1918865,55,+
1920032,1920064,62,+
1923771,1923810,54,+
1935062,1935081,49,+
1935941,1935968,72,+
1943998,1944033,61,+
1944276,1944311,50,+
1944899,1944927,63,-
1948416,1948440,48,+
1948713,1948734,62,+
1950567,1950605,87,-
1950648,1950676,54,-
1953851,1953877,71,+
1959492,1959524,51,+
1959866,1959913,49,-
1964313,1964335,61,+
1968912,1968942,51,-
1969215,1969253,61,+
1976938,1976973,65,+
1977950,1977973,50,+
1983648,1983674,56,-
1984786,1984810,48,+
1992107,1992135,69,+
1994479,1994519,55,+
2012607,2012639,49,+
2019429,2019471,57,+
2021126,2021143,50,-
2021881,2021930,48,+
2022246,2022271,47,+
2024412,2024430,50,+
2026597,2026640,82,-
2028328,2028376,47,-
2037429,2037474,49,+
2041274,2041298,59,+
2041872,2041899,58,+
2043828,2043852,76,+
2046681,2046705,48,+
2050033,2050054,49,+
2054107,2054149,53,+
2072146,2072187,68,-
2084549,2084584,47,+
2085681,2085700,49,+
2089727,2089766,57,+
2090269,2090292,50,+
2093240,2093274,56,+
2109074,2109114,54,+
2119448,2119478,67,+
2122962,2122985,48,-
2128561,2128599,58,-
2128895,2128920,58,-
2159375,2159405,51,+
2167809,2167834,47,+
2181974,2181995,90,+
2189792,2189810,49,+
2192878,2192912,59,+
2193092,2193111,66,+
2193190,2193223,58,+
2198279,2198297,49,-
2200321,2200341,48,+
2201262,2201296,64,+
2209623,2209669,47,-
2214698,2214719,48,-
2218109,2218144,55,+
2225698,2225718,48,-
2226017,2226060,47,+
2232797,2232822,47,+
2247566,2247609,49,+
2251100,2251131,51,+
2259029,2259053,48,+
2270268,2270301,47,+
2272212,2272230,49,+
2272281,2272318,56,+
2276340,2276378,55,+
2277701,2277723,48,+
2280980,2281009,66,+
2288472,2288496,88,+
2291466,2291500,60,+
2301132,2301164,49,+
2309695,2309729,62,+
2311970,2311990,48,+
2322245,2322266,52,+
2329463,2329493,59,+
2338056,2338078,61,+
2342687,2342710,48,+
2359156,2359190,67,+
2360334,2360355,64,+
2380294,2380324,54,+
2380503,2380533,51,+
2380690,2380720,62,+
2382538,2382581,52,-
2382751,2382790,54,+
2389779,2389802,49,+
2390122,2390145,60,-
2397642,2397662,64,+
2397770,2397797,70,+
2401155,2401195,52,+
2403014,2403043,57,-
2404229,2404259,51,-
2409045,2409088,50,-
2417641,2417684,50,-
2428094,2428135,53,+
2432781,2432814,47,+
2436847,2436879,79,-
2436905,2436926,63,-
2438808,2438836,65,-
2444162,2444186,59,-
2446381,2446414,60,-
2447428,2447465,58,+
2450939,2450985,47,-
2454671,2454703,48,-
2455037,2455059,49,-
2462458,2462476,51,-
2466962,2466981,49,+
2467610,2467632,61,-
2468189,2468208,47,-
2468803,2468822,47,-
2469724,2469759,50,-
2474767,2474793,56,-
2476588,2476622,62,-
2480131,2480166,55,-
2485400,2485431,65,-
2485593,2485623,65,-
2485784,2485808,72,-
2493037,2493062,57,+
2499688,2499716,54,-
2506639,2506672,59,-
2508720,2508763,49,+
2510056,2510073,50,+
2512094,2512125,49,-
2520688,2520713,66,-
2521885,2521904,47,-
2522298,2522318,47,+
2522556,2522574,49,-
2523079,2523115,61,-
2526980,2527019,55,-
2527772,2527799,55,-
2538179,2538196,52,+
2539833,2539870,51,-
2545292,2545316,58,-
2546579,2546622,47,-
2557171,2557189,50,-
2564218,2564233,53,-
2580282,2580315,60,-
2580563,2580589,56,+
2591163,2591186,60,-
2593145,2593177,51,-
2593698,2593741,52,-
2595524,2595546,64,+
2599557,2599577,49,+
2602320,2602348,54,+
2611661,2611704,53,-
2611986,2612009,48,-
2630739,2630764,57,-
2634303,2634328,47,+
2640212,2640240,54,+
2643558,2643598,68,-
2644042,2644069,55,+
2644395,2644436,51,+
2653998,2654035,59,-
2658056,2658083,60,-
2666212,2666248,55,-
2668727,2668764,55,-
2673975,2674004,52,+
2685558,2685590,59,+
2691577,2691598,48,-
2691646,2691668,61,+
2707269,2707289,64,-
2707342,2707376,56,-
2708858,2708892,55,-
2718897,2718921,59,-
2720614,2720659,49,-
2730232,2730248,70,-
2730452,2730485,60,-
2732640,2732665,47,-
2738385,2738410,47,+
2740462,2740485,64,+
2741999,2742029,49,-
2743191,2743213,61,+
2749002,2749024,49,-
2752438,2752463,57,+
2757640,2757661,49,-
2769532,2769570,55,-
2776775,2776807,58,+
2789072,2789117,67,-
2791808,2791834,66,-
2792612,2792640,64,-
2801456,2801474,51,-
2805611,2805648,55,-
2811973,2811999,56,-
2817315,2817351,48,-
2817488,2817514,56,-
2824784,2824810,56,+
2828473,2828498,57,+
2830924,2830949,47,-
2832031,2832054,60,+
2832704,2832746,50,+
2835165,2835184,47,-
2837460,2837478,50,-
2839215,2839232,50,-
2840582,2840609,69,-
2844555,2844581,56,-
2849187,2849229,82,+
2851043,2851063,51,-
2852560,2852592,48,+
2859583,2859608,57,-
2868584,2868617,106,-
2872133,2872148,53,-
2902815,2902838,60,+
2906216,2906245,52,-
2906292,2906307,53,-
2915135,2915154,49,+
2915864,2915880,52,+
2922593,2922618,47,-
2926343,2926383,54,-
2926879,2926908,54,-
2948757,2948776,52,-
2949996,2950017,64,-
2950497,2950517,49,-
2951429,2951452,48,-
2957674,2957702,57,-
2958968,2958988,51,-
2967100,2967141,69,+
2967243,2967276,48,+
2971651,2971675,48,-
2973105,2973135,52,-
2975671,2975701,57,-
2980088,2980123,78,+
2996235,2996262,55,+
3003389,3003410,48,-
3004133,3004176,49,-
3013373,3013410,55,-
3027022,3027051,68,-
3040872,3040907,48,-
3040902,3040930,66,+
3050729,3050761,54,+
3051459,3051492,52,-
3057308,3057335,89,-
3072175,3072219,54,-
3077395,3077420,56,-
3085734,3085767,47,-
3094870,3094902,50,-
3101502,3101545,48,+
3107153,3107176,49,+
3108326,3108363,51,-
3108596,3108622,56,+
3112605,3112632,55,-
3113120,3113154,64,+
3113911,3113938,55,-
3123169,3123199,51,-
3123613,3123632,51,+
3123695,3123735,55,+
3124468,3124490,49,-
3131256,3131294,55,-
3149967,3150013,49,-
3160275,3160304,68,-
3162874,3162914,53,+
3173304,3173323,84,-
3174098,3174130,49,+
3176806,3176825,49,-
3192178,3192194,70,+
3193950,3193987,56,+
3195403,3195440,58,+
3197995,3198042,49,-
3198073,3198091,57,-
3214141,3214179,61,-
3221240,3221268,68,-
3225262,3225279,52,-
3227526,3227562,56,+
3233851,3233870,51,-
3235769,3235788,51,-
3240060,3240082,49,-
3240574,3240599,63,-
3240962,3240994,52,+
3242359,3242381,48,-
3252846,3252866,47,+
3255536,3255560,59,-
3257426,3257455,68,-
3258293,3258311,50,-
3261786,3261828,50,-
3265915,3265934,47,+
3267374,3267391,52,-
3267558,3267575,50,-
3271000,3271033,59,+
3313161,3313188,53,-
3313491,3313524,94,+
3315235,3315267,48,+
3327663,3327708,50,-
3349706,3349747,55,+
3354976,3355005,57,-
3359926,3359954,68,-
3373182,3373215,47,-
3373538,3373578,54,-
3374329,3374349,48,-
3380115,3380147,58,-
3385393,3385421,57,+
3387836,3387873,53,+
3391457,3391488,68,-
3391797,3391831,62,-
3393308,3393339,60,-
3393761,3393785,48,+
3408793,3408826,58,-
3414067,3414087,64,-
3416723,3416757,67,-
3431258,3431294,48,-
3436525,3436554,51,+
3443138,3443183,49,-
3443394,3443435,49,-
3443446,3443478,58,-
3444786,3444817,78,-
3458679,3458709,51,-
3460821,3460853,49,-
3462705,3462737,56,-
3463688,3463707,49,-
3479428,3479457,52,-
3481754,3481780,61,-
3482763,3482804,54,+
3496739,3496761,49,-
3496826,3496860,67,+
3510952,3510982,67,+
3520444,3520461,50,-
3571755,3571798,50,+
3577311,3577342,48,+
3579364,3579381,52,-
3587179,3587217,58,-
3589511,3589551,50,+
3590608,3590645,57,-
3593309,3593328,47,-
3595222,3595259,53,+
3599091,3599126,91,-
3605932,3605951,51,-
3610889,3610920,50,-
3613938,3613957,47,-
3622490,3622518,54,-
3622954,3622974,52,-
3648593,3648621,58,+
3652055,3652096,49,-
3657702,3657744,48,-
3658529,3658548,66,-
3660107,3660135,54,-
3660365,3660391,56,-
3663793,3663824,50,-
3666304,3666341,50,-
3687473,3687492,47,-
3698401,3698436,48,-
3702924,3702950,56,-
3721517,3721535,49,-
3727675,3727695,48,-
3731186,3731220,59,-
3731637,3731686,89,-
3735296,3735333,60,-
3735398,3735420,90,-
3738174,3738202,54,-
3739846,3739865,49,+
3743731,3743760,57,+
3748527,3748550,60,-
3750339,3750356,52,-
3750679,3750704,57,-
3750896,3750924,63,+
3757685,3757717,48,-
3763054,3763091,47,-
3765754,3765795,93,+
3768108,3768143,57,-
3768904,3768935,50,-
3783542,3783566,59,-
3789802,3789837,48,-
3792989,3793021,57,-
3793384,3793419,50,+
3794729,3794771,52,-
3799770,3799803,48,+
3799857,3799901,50,-
3812706,3812731,47,-
3822256,3822287,49,-
3825513,3825546,50,-
3831573,3831603,51,-
3844208,3844228,52,-
3869132,3869168,47,-
3870607,3870637,51,-
3873490,3873522,54,+
3873663,3873692,65,-
3879647,3879676,52,+
3894613,3894637,48,+
3898245,3898279,62,-
3898899,3898918,47,-
3900042,3900073,50,-
3900265,3900308,52,+
3900877,3900916,54,+
3901169,3901190,51,-
3903848,3903881,58,+
3907426,3907448,61,+
3911155,3911200,49,+
3912954,3912972,50,+
3914532,3914568,55,-
3914887,3914916,52,-
3916811,3916850,73,+
3929995,3930013,51,+
3939239,3939281,54,-
3941595,3941637,52,-
3942242,3942267,61,-
3943431,3943473,49,+
3947763,3947795,51,-
3951890,3951917,63,-
3952038,3952079,55,-
3955160,3955199,61,-
3960311,3960355,53,-
3961597,3961632,50,+
3966820,3966852,49,+
3977896,3977913,52,-
3978507,3978540,51,-
3980000,3980031,65,+
3987402,3987424,48,+
3995077,3995108,80,-
3997131,3997149,49,+
3997303,3997329,56,-
3997910,3997928,49,-
3999030,3999052,61,+
4001617,4001656,53,-
4003614,4003636,61,-
4007018,4007053,61,-
4008398,4008434,61,-
4011149,4011183,51,-
4011719,4011747,54,-
4013497,4013535,96,+
4019998,4020032,51,-
4020568,4020596,54,-
4022346,4022383,97,+
4029767,4029800,63,-
4031447,4031477,51,-
4039668,4039700,75,-
4041235,4041264,52,-
4041541,4041581,54,-
4042578,4042598,47,-
4051234,4051253,47,+
4054608,4054628,49,-
4065377,4065422,52,+
4067627,4067661,60,-
4070219,4070247,63,-
4072798,4072818,65,-
4073103,4073143,49,+
4073443,4073460,50,-
4074684,4074727,47,+
4080257,4080275,49,-
4082645,4082672,55,-
4084420,4084439,47,+
4087559,4087588,52,+
4109013,4109046,52,-
4121840,4121858,50,+
4123740,4123777,47,-
4148893,4148923,51,-
4151153,4151183,51,-
4154894,4154924,59,-
4158503,4158534,82,-
4171145,4171182,59,-
4180981,4181021,50,+
4181333,4181375,52,-
4183327,4183348,52,-
4187547,4187581,47,-
4194343,4194382,51,-
4195171,4195188,50,-
4195427,4195447,49,-
4201022,4201054,62,-
4202366,4202389,48,+
4206476,4206515,57,+
4207312,4207355,52,-
4208545,4208567,72,-
4213247,4213262,53,-
4221585,4221605,47,+
4222998,4223018,47,+
4228500,4228538,59,-
4230434,4230454,49,+
4252998,4253032,62,+
4253730,4253772,49,-
4255827,4255849,61,-
4256077,4256121,62,-
4267956,4267991,62,-
4269131,4269166,48,-
4269550,4269572,48,-
4269637,4269668,50,+
4270718,4270738,47,-
4277209,4277238,61,-
4281644,4281660,52,-
4283583,4283602,66,+
4286486,4286522,48,+
4290697,4290723,64,+
4294026,4294068,48,-
4298662,4298701,54,-
4314118,4314143,57,+
4317502,4317527,57,+
4318864,4318885,51,+
4334344,4334368,59,+
4341407,4341446,54,+
4347534,4347564,51,-
4392817,4392848,49,-
4393842,4393870,69,-
4415571,4415602,52,-
4427189,4427226,58,-
4465967,4466002,48,-
4487504,4487523,47,-
4496923,4496943,48,+
4500909,4500935,58,-
4506185,4506217,58,-
4512045,4512079,60,-
4512201,4512231,63,-
4512587,4512609,51,+
4514394,4514411,69,-
4522262,4522289,55,-
4528869,4528901,59,-
4530129,4530159,51,-
4551588,4551634,50,+
4551730,4551753,60,-
4565436,4565474,57,-
4570564,4570584,52,+
4607326,4607350,59,+
4608276,4608295,47,-
4613475,4613501,56,-
4646832,4646862,51,-
4646932,4646956,48,+
4649311,4649353,49,+
4651420,4651452,63,+
4655357,4655388,82,+
4658263,4658307,48,+
