start,end,score,strand
508927,508950,48,+
510993,511026,64,+
513910,513927,50,+
515563,515604,57,+
515937,515970,78,+
517652,517681,63,+
518570,518605,60,+
519630,519657,57,-
524974,524993,66,+
526092,526118,56,-
527000,527019,49,-
528917,528946,52,+
534978,535005,55,+
537940,537971,67,+
546410,546454,52,+
548833,548853,49,+
552386,552415,67,+
552574,552595,62,+
553359,553388,52,+
555003,555026,48,+
555536,555566,51,+
557387,557409,51,+
558018,558057,59,+
560908,560937,58,+
572462,572485,48,+
573944,573964,47,+
582771,582810,61,+
584179,584215,58,-
589621,589660,57,+
600382,600407,64,+
602509,602534,56,+
603965,603995,82,+
604532,604556,61,+
609145,609185,53,+
610391,610432,53,+
621337,621354,69,+
629910,629947,50,+
634381,634405,59,+
634670,634703,48,+
634889,634930,51,+
638232,638258,56,-
653189,653207,50,+
653571,653595,48,+
655450,655486,54,+
658013,658035,51,-
661885,661922,55,+
669988,670027,57,+
670091,670136,47,+
670486,670511,58,+
671000,671042,53,+
672223,672257,47,+
675671,675689,49,+
684735,684771,54,+
689685,689729,47,-
694635,694665,68,+
694730,694773,52,-
695232,695252,47,-
695562,695581,49,-
695816,695855,50,+
700327,700344,50,+
700876,700913,59,-
701497,701517,47,-
705453,705487,61,-
707261,707293,62,+
714735,714763,68,+
717646,717673,55,+
719119,719148,52,-
720240,720279,54,+
722599,722635,56,+
723411,723440,60,+
725998,726021,60,+
726178,726199,49,+
732766,732784,49,+
735156,735177,63,+
736964,736986,49,+
737167,737200,58,+
737740,737770,60,+
741536,741565,63,+
744662,744691,69,+
747110,747142,65,+
747854,747892,56,+
758018,758054,56,+
761208,761253,52,+
761584,761625,55,+
767183,767213,51,-
767342,767363,51,+
770075,770100,58,-
780535,780565,51,-
783645,783687,50,-
784136,784167,57,+
785730,785749,47,-
786719,786741,72,+
793440,793469,63,+
800452,800494,57,+
803416,803460,50,-
803748,803778,51,+
806371,806388,50,+
810434,810463,52,+
815393,815427,62,+
823109,823147,59,+
823436,823465,52,+
829404,829433,52,-
834574,834598,48,-
841088,841112,58,+
844085,844118,60,+
844519,844546,55,+
850662,850683,49,+
850899,850946,85,+
854764,854784,64,+
855540,855561,63,+
859315,859346,49,+
860557,860581,48,-
870739,870765,56,+
874541,874563,48,+
876549,876572,50,+
877079,877108,52,+
881433,881457,69,+
884512,884547,50,+
885548,885578,51,+
886293,886322,52,+
888087,888119,58,+
892551,892572,48,-
900193,900226,58,+
901434,901475,53,+
901885,901913,54,+
906399,906427,61,+
906698,906728,66,+
908286,908309,60,+
910758,910790,48,-
915587,915632,53,+
916686,916709,60,+
916772,916803,51,-
916902,916933,50,+
918520,918549,52,+
928279,928312,52,+
928567,928594,55,+
932437,932475,54,+
932989,933020,67,-
933911,933960,90,+
941056,941088,51,+
941328,941356,63,+
942308,942339,79,+
944748,944785,54,+
948614,948632,50,-
949406,949431,56,+
950547,950577,67,+
952488,952522,61,+
952577,952600,50,+
957675,957712,58,+
957886,957909,49,-
958385,958417,67,+
959746,959773,63,-
965063,965108,49,-
966596,966637,53,+
968375,968413,54,+
968782,968805,49,+
968951,968981,62,+
970408,970437,66,+
972803,972831,54,-
973169,973195,56,+
973796,973832,48,+
976405,976432,55,+
981020,981040,48,+
989125,989144,47,+
989776,989810,60,+
989897,989942,47,+
991124,991161,57,+
1001410,1001437,64,+
1009366,1009399,47,+
1011392,1011409,50,+
1011994,1012036,50,+
1014428,1014462,60,-
1021507,1021530,49,-
1022897,1022938,53,+
1023620,1023639,66,+
1026407,1026443,58,+
1036547,1036567,49,-
1038572,1038601,68,+
1047432,1047469,56,+
1050401,1050433,49,-
1050570,1050589,47,+
1056612,1056632,52,+
1058662,1058695,51,+
1066822,1066861,61,+
1068817,1068845,52,+
1070666,1070697,63,+
1070707,1070731,59,-
1072094,1072130,55,+
1075300,1075319,65,+
1075758,1075782,48,+
1080322,1080344,63,+
1084350,1084377,83,+
1084658,1084684,56,-
1086172,1086208,58,+
1086425,1086449,48,-
1089780,1089807,64,+
1095197,1095218,63,+
1095695,1095742,48,+
1096437,1096457,47,+
1097301,1097336,48,+
1097863,1097906,49,+
1097943,1097976,48,+
1103168,1103205,61,+
1107323,1107367,49,+
1120220,1120238,50,+
1123427,1123468,53,+
1124122,1124159,61,+
1125263,1125305,69,+
1125677,1125707,51,+
1126262,1126282,49,-
1127004,1127043,54,+
1127359,1127375,53,-
1131267,1131305,54,+
1131924,1131952,57,+
1133321,1133363,53,+
1135174,1135211,57,+
1136305,1136340,60,+
1141430,1141464,51,+
1144713,1144750,51,+
1147692,1147731,55,+
1148216,1148241,57,-
1151996,1152013,52,+
1153307,1153340,64,+
1153899,1153932,48,-
1162348,1162368,47,+
1164144,1164175,62,+
1175763,1175801,55,+
1178403,1178422,47,+
1178600,1178625,61,+
1178799,1178820,63,-
1179483,1179529,52,+
1179703,1179731,54,+
1182572,1182591,49,+
1185078,1185112,60,-
1185760,1185796,59,+
1187930,1187959,52,+
1188962,1188986,48,+
1192271,1192298,55,+
1199726,1199744,49,+
1209672,1209703,54,+
1215675,1215700,60,+
1215976,1216020,50,-
1216490,1216527,61,+
1217942,1217972,51,-
1218076,1218096,48,-
1221221,1221240,49,+
1223023,1223057,59,+
1224098,1224121,60,+
1224801,1224840,54,+
1225494,1225519,60,+
1229574,1229618,50,-
1236525,1236559,50,+
1236940,1236964,48,+
1237858,1237899,54,+
1241881,1241900,66,+
1242903,1242919,70,-
1245780,1245797,52,+
1262323,1262348,57,-
1262420,1262456,48,+
1266730,1266747,52,+
1271158,1271179,48,+
1272963,1272995,59,-
1277439,1277459,47,-
1282936,1282959,50,+
1291386,1291417,83,+
1292565,1292597,48,+
1293536,1293556,47,+
1307201,1307237,57,+
1308267,1308284,50,+
1308866,1308888,61,+
1311094,1311121,60,-
1325602,1325651,89,+
1327320,1327358,54,+
1327916,1327943,68,+
1332983,1332999,53,-
1335209,1335228,52,-
1337220,1337249,52,+
1337789,1337818,52,+
1344633,1344654,52,+
1350202,1350239,57,+
1350284,1350303,49,+
1355764,1355789,47,+
1363496,1363535,69,+
1364511,1364552,53,+
1364909,1364928,47,+
1365982,1366002,48,+
1368687,1368726,54,-
1370847,1370884,51,+
1371108,1371148,57,+
1373994,1374025,63,-
1378435,1378475,49,+
1379916,1379937,48,+
1382895,1382917,48,-
1384990,1385025,59,+
1387003,1387040,55,+
1390174,1390215,69,+
1400381,1400402,51,+
1400842,1400873,50,+
1404916,1404935,47,+
1418780,1418799,47,-
1419627,1419659,56,+
1422414,1422450,47,+
1425172,1425191,49,+
1427353,1427389,61,+
1430547,1430567,49,+
1432883,1432915,67,+
1434966,1434996,51,+
1439696,1439723,55,+
1440328,1440349,72,+
1443445,1443477,49,+
1443684,1443706,51,+
1446169,1446211,52,+
1446735,1446764,80,+
1451056,1451088,49,+
1453468,1453495,55,+
1454930,1454963,76,+
1455208,1455225,50,+
1460206,1460242,52,+
1460432,1460462,60,+
1460577,1460615,50,+
1461342,1461378,62,-
1462414,1462431,50,+
1464023,1464052,57,+
1464513,1464543,66,+
1465180,1465197,52,+
1469718,1469758,56,+
1470870,1470893,50,+
1474320,1474350,51,+
1476303,1476326,49,+
1477065,1477113,49,+
1478628,1478658,51,-
1482480,1482506,56,+
1483824,1483859,50,+
1484791,1484820,52,+
1485148,1485188,53,+
1485351,1485370,47,-
1485837,1485866,52,-
1498878,1498908,52,+
1504100,1504127,55,+
1509934,1509967,48,-
1513851,1513888,58,+
1519945,1519973,57,+
1522463,1522489,66,+
1523300,1523327,55,+
1526337,1526376,58,+
1527407,1527434,65,+
1527551,1527575,48,-
1527700,1527748,47,-
1529133,1529155,51,+
1530222,1530244,64,+
1532215,1532244,85,+
1532576,1532622,49,+
1536213,1536247,48,-
1540138,1540180,47,+
1542396,1542443,49,+
1542798,1542834,61,+
1546325,1546344,47,-
1551622,1551652,54,+
1557266,1557293,55,+
1559262,1559290,52,+
1561118,1561140,61,-
1565701,1565723,49,+
1567872,1567888,52,+
1574366,1574397,65,+
1577252,1577271,47,+
1578758,1578778,51,+
1580188,1580212,59,-
1580623,1580648,58,+
1588564,1588600,76,+
1592466,1592492,64,+
1608912,1608945,52,+
1609830,1609851,63,+
1611546,1611573,68,+
1614743,1614763,47,+
1614973,1615000,55,+
1617847,1617879,56,+
1618400,1618446,47,+
1618919,1618936,50,+
1619220,1619254,51,-
1619519,1619552,58,+
1623179,1623205,56,+
1626256,1626274,49,+
1626656,1626675,66,+
1627424,1627464,53,+
1630978,1631005,55,+
1634200,1634227,53,+
1634947,1634983,58,+
1640870,1640903,47,+
1641618,1641647,63,+
1644757,1644786,61,-
1647939,1647977,54,+
1651568,1651598,52,+
1651664,1651692,52,-
1654333,1654366,48,+
1655349,1655367,49,+
1656186,1656206,47,+
1656914,1656935,63,-
1657200,1657236,51,+
1659029,1659059,51,+
1661063,1661090,60,+
1662626,1662655,52,+
1669333,1669357,48,+
1671149,1671184,56,+
1673074,1673097,48,+
1674429,1674461,49,+
1679469,1679495,56,+
1680175,1680212,58,+
1684652,1684678,56,+
1688377,1688421,49,+
1693581,1693620,61,+
1695846,1695882,59,+
1704217,1704261,49,+
1704646,1704678,64,+
1704772,1704794,63,+
1714819,1714860,57,+
1717327,1717360,58,+
1719063,1719083,49,+
1723821,1723854,61,-
1727205,1727223,50,-
1727693,1727727,57,-
1727868,1727891,60,-
1729183,1729211,54,-
1733785,1733819,55,+
1739843,1739870,57,+
1742026,1742053,66,-
1748205,1748243,73,+
1752055,1752083,57,+
1753565,1753585,51,+
1753672,1753692,49,+
1755000,1755043,68,+
1756287,1756308,51,+
1757699,1757717,49,+
1764272,1764303,83,+
1771165,1771195,57,+
1773141,1773172,48,-
1777422,1777443,63,+
1779602,1779622,47,+
1780575,1780596,63,+
1781320,1781354,58,+
1781794,1781835,48,+
1782537,1782558,48,+
1785894,1785931,55,-
1786353,1786385,65,+
1787181,1787211,51,+
1787723,1787741,49,+
1789070,1789102,62,+
1790126,1790152,56,+
1790201,1790235,61,+
1790572,1790591,47,+
1791432,1791469,59,+
1792729,1792760,50,+
1795568,1795590,48,+
1805053,1805086,47,+
1805962,1806001,71,+
1809732,1809767,59,+
1822030,1822050,64,+
1822525,1822565,55,+
1825637,1825669,59,-
1828706,1828738,62,+
1830446,1830470,48,+
1830537,1830555,49,+
1830951,1830990,54,+
1831965,1831988,60,+
1851848,1851891,47,-
1860105,1860134,61,-
1866568,1866590,51,-
1870661,1870700,57,-
1871105,1871154,48,-
1875574,1875613,69,-
1876341,1876377,65,-
1877739,1877779,54,-
1878523,1878541,51,-
1879389,1879412,49,-
1880699,1880723,58,-
1888328,1888347,47,-
1888958,1888990,47,-
1896877,1896910,51,-
1899666,1899711,49,+
1899867,1899901,51,-
1904657,1904686,52,-
1905936,1905961,47,-
1908976,1909004,65,+
1909639,1909664,47,+
1911092,1911132,53,-
1915895,1915915,47,-
1921911,1921938,55,-
1922005,1922025,47,-
1923937,1923960,48,-
1924316,1924348,62,-
1927132,1927153,63,-
1928478,1928515,56,-
1931439,1931479,55,+
1935260,1935306,47,-
1938175,1938213,52,-
1941240,1941268,54,+
1951720,1951753,80,-
1952578,1952598,47,-
1957192,1957224,49,-
1958812,1958839,55,-
1958924,1958954,65,-
1959832,1959852,51,-
1961950,1961990,51,-
1963320,1963357,60,-
1964891,1964936,52,-
1965089,1965126,58,-
1965290,1965314,59,-
1966438,1966471,59,-
1966532,1966568,59,-
1967568,1967600,63,-
1970383,1970416,47,-
1974119,1974141,51,+
1982127,1982146,47,+
1983113,1983139,56,-
1989695,1989737,52,-
1989907,1989929,48,-
1991071,1991105,75,-
2001417,2001444,55,+
2005318,2005353,59,-
2011592,2011617,47,-
2012710,2012747,61,-
2013605,2013638,60,-
2015708,2015734,56,-
2029712,2029748,59,-
2032512,2032532,47,+
2032937,2032973,54,-
2035694,2035720,56,-
2036838,2036873,75,-
2037941,2037963,48,-
2038623,2038642,47,-
2039820,2039865,50,-
2041330,2041358,65,-
2042324,2042351,55,-
2043545,2043565,47,-
2043634,2043651,50,-
2046974,2046999,56,-
2048105,2048122,50,+
2048679,2048703,59,-
2049705,2049740,88,-
2051574,2051594,48,+
2053011,2053049,55,-
2053756,2053776,49,-
2053970,2054002,54,-
2055097,2055123,56,-
2056177,2056206,52,+
2062825,2062843,49,+
2063995,2064018,60,-
2064308,2064344,64,-
2066357,2066388,54,-
2076149,2076186,75,-
2083397,2083425,63,-
2090756,2090797,54,-
2091900,2091931,67,-
2098039,2098056,50,-
2102733,2102770,47,-
2105033,2105061,65,-
2105365,2105390,47,-
2110392,2110420,64,-
2110831,2110846,53,+
2115533,2115561,65,-
2118319,2118346,55,-
2123377,2123398,48,+
2124658,2124682,48,-
2132410,2132429,56,-
2141330,2141355,68,-
2142681,2142711,51,-
2146582,2146619,60,-
2148323,2148345,48,-
2158957,2158987,62,-
2159115,2159140,56,-
2159860,2159882,51,-
2167076,2167109,62,+
2172493,2172532,54,-
2173709,2173733,59,-
2176316,2176349,59,-
2181271,2181300,54,-
2181400,2181425,57,-
2181912,2181942,66,-
2190607,2190636,52,+
2190935,2190973,59,-
2191355,2191373,50,-
2191431,2191450,47,-
2191927,2191964,54,-
2192418,2192449,82,-
2193221,2193248,58,-
2193596,2193631,78,-
2193770,2193799,55,+
2195518,2195537,47,-
2206476,2206494,49,-
2207108,2207148,53,+
2208357,2208388,63,-
2209056,2209086,60,-
2222705,2222725,64,-
2224135,2224166,50,-
2224603,2224647,52,-
2227092,2227117,47,-
2228906,2228929,60,+
2229793,2229823,60,+
2233885,2233907,70,-
2233947,2233986,68,-
2234056,2234085,57,-
2234412,2234438,58,-
2234999,2235031,50,+
2236033,2236070,55,-
2240759,2240784,47,+
2242488,2242534,48,+
2253437,2253468,66,-
2258163,2258186,60,+
2264099,2264122,48,-
2265356,2265387,52,-
2266974,2267015,58,-
2268143,2268164,49,-
2270495,2270523,54,-
2287008,2287036,57,-
2290364,2290393,52,-
2290450,2290475,60,-
2291764,2291796,47,-
2296014,2296042,63,+
2298543,2298568,57,-
2300873,2300909,62,-
2301236,2301268,48,-
2301783,2301810,55,-
2302529,2302558,52,-
2303058,2303093,62,-
2303175,2303214,59,-
2303238,2303268,66,-
2303558,2303587,52,-
2303630,2303657,55,-
2303728,2303748,52,-
2304206,2304236,51,-
2314497,2314522,57,-
2316597,2316633,55,-
2316637,2316654,50,+
2318771,2318792,48,-
2318898,2318920,48,-
2321588,2321617,80,-
2321628,2321665,87,-
2321760,2321800,54,-
2327383,2327416,58,-
2329433,2329467,51,+
2331403,2331425,48,+
2340846,2340864,52,+
2341220,2341252,49,-
2341796,2341829,48,-
2342737,2342755,49,-
2345635,2345669,60,-
2346058,2346089,59,+
2355679,2355695,53,-
2355765,2355785,49,-
2357105,2357137,58,-
2357552,2357592,55,+
2358717,2358758,48,-
2362721,2362755,48,-
2366070,2366093,60,-
2367272,2367307,58,-
2372942,2372972,63,+
2374726,2374762,48,-
2376218,2376248,51,-
2376601,2376626,47,-
2377148,2377170,79,-
2377621,2377651,54,-
2384148,2384178,51,+
2390124,2390159,48,-
2393764,2393795,55,-
2396334,2396362,54,-
2398728,2398751,60,-
2401103,2401124,48,-
2401710,2401728,50,-
2417240,2417268,54,-
2417993,2418036,50,+
2418948,2418977,52,-
2419597,2419628,50,-
2429144,2429173,52,+
2430212,2430229,50,-
2433179,2433198,47,-
2443050,2443082,60,-
2444123,2444151,54,-
2444533,2444576,53,-
2445452,2445495,47,-
2448396,2448439,53,-
2450714,2450744,67,-
2451836,2451863,89,-
2454241,2454271,85,-
2454379,2454412,61,-
2456736,2456756,48,-
2458480,2458506,56,+
2458766,2458786,47,+
2462889,2462912,48,-
2466974,2467014,59,-
2467133,2467174,51,-
2467227,2467255,65,-
2474020,2474038,50,-
2478778,2478818,83,-
2491029,2491049,47,+
2493753,2493789,56,-
2495730,2495761,62,-
2500185,2500227,53,+
2505367,2505393,56,-
2508224,2508243,47,-
2509006,2509034,65,-
2511091,2511124,55,-
2514252,2514280,57,-
2517687,2517732,50,-
2521309,2521329,47,-
2522234,2522263,52,-
2522630,2522661,50,+
2523170,2523191,48,-
2524394,2524424,62,-
2526336,2526357,63,-
2526600,2526622,61,-
2526709,2526748,50,-
2535488,2535512,59,+
2538980,2539004,59,-
2540573,2540600,55,-
2540864,2540881,69,-
2542919,2542946,55,-
2543335,2543361,56,-
2552678,2552715,47,-
2558322,2558344,61,+
2560498,2560530,62,-
2561057,2561102,52,-
2564465,2564490,57,-
2568881,2568907,69,-
2578463,2578505,52,-
2580291,2580325,62,-
2583384,2583410,69,-
2590001,2590017,52,-
2594840,2594877,53,-
2595546,2595572,68,-
2598411,2598441,71,-
2601163,2601190,55,-
2602284,2602314,51,-
2602316,2602339,60,+
2604347,2604378,50,-
2605055,2605091,47,-
2607093,2607110,50,-
2611932,2611952,47,-
2612102,2612130,66,-
2612617,2612638,63,-
2612739,2612758,47,-
2614028,2614061,52,-
2617152,2617169,52,-
2618327,2618367,57,-
2619653,2619686,51,-
2623000,2623022,61,-
2624629,2624670,57,-
2625420,2625457,58,-
2627798,2627831,68,-
2630490,2630515,67,-
2635850,2635882,60,-
2637440,2637473,59,-
2643319,2643348,52,-
2647259,2647281,48,+
2647735,2647764,52,-
2648029,2648046,69,-
2648574,2648605,52,+
2648817,2648836,47,-
2649595,2649627,49,-
2652146,2652192,49,+
2657575,2657615,55,-
2662056,2662094,54,+
2664681,2664709,52,-
2671468,2671484,52,-
2678158,2678184,56,-
2679813,2679855,51,-
2693691,2693711,47,-
2708855,2708901,63,-
2718829,2718849,64,-
2718886,2718906,48,-
2719271,2719307,58,-
2723137,2723158,48,-
2726689,2726718,55,-
2727999,2728031,62,+
2728167,2728210,48,+
2728578,2728615,62,-
2728887,2728926,50,-
2730173,2730191,52,-
2736496,2736545,47,+
2747396,2747432,61,-
2748341,2748372,51,+
2753509,2753541,62,-
2753985,2754005,47,-
2754384,2754416,49,+
2759443,2759478,54,-
2760464,2760491,55,-
2763985,2764029,52,-
2765560,2765602,49,-
2766315,2766335,51,-
2767511,2767538,57,-
2774240,2774280,54,-
2777920,2777938,49,-
2786144,2786173,52,-
2789707,2789746,74,-
2793189,2793209,47,+
2793501,2793520,49,-
2796504,2796535,66,-
2797681,2797706,58,-
2798686,2798706,48,+
2801419,2801456,55,+
2805676,2805706,51,-
2806703,2806723,64,-
2806938,2806960,51,-
2808057,2808081,48,+
2808813,2808850,57,+
2813213,2813256,54,-
2813421,2813440,49,-
2814052,2814074,51,-
2814925,2814943,49,-
2815613,2815649,47,-
2816217,2816242,58,-
2818338,2818365,55,-
2820039,2820064,47,-
2820923,2820946,48,+
2824288,2824309,51,-
2826099,2826117,50,-
2830574,2830606,49,+
2834479,2834518,54,-
2834758,2834790,48,+
2834974,2834993,52,-
2835623,2835660,64,-
2837046,2837069,49,-
2837150,2837187,54,+
2840443,2840476,58,-
2841640,2841664,48,-
2846150,2846189,58,+
2849778,2849818,49,-
2849896,2849937,48,-
2854967,2854994,66,-
2855180,2855216,56,-
2855861,2855900,54,+
2862414,2862442,55,-
2869082,2869103,49,-
2874073,2874101,57,-
2885003,2885045,54,+
2887655,2887682,55,-
2888905,2888933,54,-
2892187,2892227,54,-
2892649,2892673,48,+
2892696,2892716,64,-
2898609,2898636,55,+
2900391,2900414,49,-
2903758,2903783,47,-
2904599,2904625,56,-
2904939,2904968,69,+
2905698,2905721,60,-
2908384,2908431,49,-
2910453,2910485,66,-
2910657,2910691,50,-
2915112,2915134,48,-
2916322,2916348,66,-
2916768,2916808,57,-
2917732,2917766,60,-
2918746,2918776,51,-
2919093,2919112,47,-
2929694,2929721,66,-
2930747,2930769,61,-
2933672,2933710,57,-
2946695,2946724,52,+
2947948,2947989,51,-
2952121,2952144,50,-
2953541,2953573,48,-
2963701,2963746,52,-
2968680,2968709,60,-
2975050,2975082,51,-
2983517,2983550,78,-
2984530,2984551,63,-
2985829,2985861,62,-
2986442,2986471,62,-
2987430,2987460,80,+
2997202,2997239,62,+
2998625,2998659,64,-
3002314,3002355,55,-
3013330,3013353,60,+
3013421,3013458,58,-
3014013,3014057,89,-
3014168,3014191,48,+
3015354,3015375,49,-
3015662,3015686,48,-
3018862,3018881,66,-
3019106,3019137,52,-
3019951,3019985,47,-
3021310,3021347,56,+
3028065,3028094,52,-
3028099,3028138,59,-
3028151,3028184,64,-
3034312,3034352,71,-
3036029,3036061,50,+
3036293,3036317,48,-
3038371,3038399,57,+
3038885,3038907,48,-
3053672,3053711,69,-
3054962,3054986,59,-
3059925,3059969,53,-
3063633,3063656,60,-
3063661,3063684,60,-
3073012,3073053,48,-
3073861,3073896,59,-
3078112,3078133,63,-
3085100,3085131,50,-
3085449,3085469,48,-
3085663,3085699,70,-
3086216,3086245,52,-
3090601,3090634,51,+
3094610,3094637,55,+
3098923,3098960,56,-
3099754,3099785,49,+
3099978,3100009,50,-
3100058,3100085,66,-
3105603,3105630,55,-
3107999,3108019,64,-
3108727,3108771,54,-
3109133,3109151,67,-
3113318,3113339,48,-
3113399,3113432,64,+
3113516,3113548,49,-
3117272,3117300,63,-
3120672,3120703,51,+
3122874,3122896,48,+
3125959,3125996,62,-
3126572,3126614,50,-
3132389,3132420,50,-
3136987,3137019,49,-
3141553,3141595,52,+
3143355,3143379,76,+
3145076,3145120,52,-
3147006,3147042,52,-
3148017,3148036,49,-
3148842,3148868,71,-
3150143,3150163,73,-
3151793,3151810,69,-
3152506,3152529,48,-
3152903,3152920,50,-
3153218,3153243,67,-
3157257,3157283,68,-
3157749,3157784,60,-
3158466,3158502,59,+
3164105,3164147,52,+
3167899,3167939,57,-
3168472,3168497,56,-
3180050,3180071,63,-
3182761,3182786,47,-
3183001,3183020,47,-
3183505,3183523,49,-
3184257,3184298,54,-
3184467,3184486,47,-
3192541,3192562,48,+
3200148,3200181,62,-
3203018,3203045,66,-
3210972,3211004,54,-
3211547,3211575,55,-
3213910,3213938,52,-
3214723,3214762,59,-
3216586,3216605,49,-
3216931,3216952,52,-
3225656,3225683,55,-
3229667,3229703,55,+
3236861,3236888,65,-
3238452,3238490,57,-
3239893,3239920,55,+
3241438,3241462,76,-
3241728,3241744,53,-
3242119,3242149,95,-
3242312,3242354,94,-
3242991,3243032,54,-
3244439,3244462,60,-
3246580,3246608,60,-
3247476,3247501,56,-
3250358,3250388,65,-
3252186,3252212,66,-
3255591,3255622,62,-
3260913,3260947,59,-
3263810,3263837,55,-
3265826,3265851,57,-
3268547,3268570,60,+
3268997,3269019,48,+
3275325,3275348,60,-
3275833,3275853,49,-
3276115,3276146,54,-
3276222,3276265,52,-
3277153,3277185,60,+
3277763,3277789,56,+
3279099,3279122,48,-
3280519,3280540,48,-
3283061,3283088,55,-
3284739,3284756,52,+
3285194,3285211,50,-
3289508,3289549,52,+
3293037,3293072,48,+
3300301,3300341,52,-
3301771,3301801,52,-
3301876,3301914,50,-
3308522,3308555,62,-
3312088,3312132,67,+
3312266,3312296,60,-
3312671,3312690,47,-
3312866,3312905,51,-
3315809,3315851,52,-
3317865,3317885,48,+
3319282,3319314,65,-
3320770,3320801,50,-
3321820,3321857,59,-
3326481,3326504,48,-
3328048,3328080,49,+
3328096,3328128,49,+
3328146,3328170,59,+
3328392,3328425,67,-
3328489,3328528,49,-
3330358,3330381,50,-
3330712,3330746,62,+
3331059,3331094,65,-
3339861,3339884,61,-
3344783,3344821,52,+
3358169,3358198,52,-
3359639,3359675,59,-
3361280,3361313,48,-
3362949,3362989,58,-
3364380,3364421,55,+
3364905,3364952,47,-
3365031,3365052,63,-
3365364,3365404,53,-
3365520,3365552,49,-
3366715,3366758,54,-
3367702,3367745,48,-
3371865,3371901,59,-
3371997,3372037,53,-
3372080,3372105,47,-
3373195,3373216,51,-
3374810,3374835,57,-
3376092,3376125,63,-
3380786,3380816,51,-
3385607,3385627,52,-
3391192,3391219,57,-
3391532,3391560,65,-
3392816,3392835,49,-
3393232,3393266,60,-
3393758,3393785,64,+
3393794,3393821,55,-
3397835,3397874,55,+
3402242,3402260,49,-
3404099,3404126,70,+
