start,end,score,strand
1150768,1150794,56,+
1157053,1157085,50,+
1160025,1160053,58,+
1161658,1161692,55,+
1163335,1163378,53,+
1165155,1165190,58,+
1166232,1166252,48,+
1172743,1172762,49,+
1173209,1173239,51,+
1175371,1175403,62,+
1180638,1180656,49,+
1182882,1182907,47,-
1190259,1190284,57,+
1194442,1194482,50,+
1196774,1196813,57,+
1197399,1197425,66,+
1197692,1197733,58,+
1198453,1198478,47,+
1198626,1198665,52,+
1198933,1198959,56,-
1199397,1199433,61,+
1199995,1200026,50,+
1202308,1202336,54,+
1204481,1204503,72,+
1204556,1204580,48,+
1208966,1209001,61,+
1209295,1209323,63,+
1209478,1209507,52,+
1210026,1210072,50,+
1210222,1210256,64,+
1212948,1212967,47,+
1214599,1214622,59,-
1220325,1220350,47,+
1231602,1231627,71,+
1236252,1236271,47,-
1243417,1243450,47,+
1246303,1246322,47,+
1251256,1251289,58,+
1252917,1252951,62,+
1255760,1255788,85,+
1256649,1256673,71,+
1260062,1260085,87,+
1264512,1264551,55,+
1269772,1269806,59,+
1274453,1274472,49,+
1275244,1275275,67,-
1276364,1276384,51,+
1278219,1278241,70,+
1278270,1278306,61,-
1298931,1298964,58,+
1302319,1302354,59,+
1307293,1307325,63,+
1311143,1311173,51,+
1311978,1312011,59,+
1320589,1320626,47,+
1325227,1325261,48,+
1325365,1325403,55,+
1326286,1326319,48,+
1326354,1326399,48,+
1327119,1327161,53,+
1328659,1328678,47,+
1345440,1345475,62,-
1346646,1346682,58,+
1352996,1353033,56,+
1361398,1361417,47,-
1364333,1364365,97,+
1365187,1365216,83,-
1368172,1368193,48,-
1368790,1368810,47,-
1380098,1380118,48,+
1380406,1380452,48,+
1380680,1380700,92,+
1380715,1380753,62,-
1383977,1384016,49,+
1384253,1384274,48,-
1385090,1385125,62,+
1387284,1387323,53,+
1387374,1387407,52,-
1391937,1391980,52,+
1392001,1392041,54,+
1399689,1399734,52,+
1403453,1403484,50,-
1405899,1405925,56,-
1409962,1409986,48,+
1413816,1413840,48,+
1417002,1417044,50,+
1420418,1420455,47,+
1422010,1422045,50,-
1437403,1437431,52,+
1447104,1447129,56,+
1461740,1461779,55,-
1467876,1467908,50,+
1471785,1471822,53,+
1476731,1476749,50,+
1477730,1477760,49,+
1480667,1480704,59,+
1487920,1487939,49,+
1506989,1507014,47,+
1508557,1508576,51,+
1514920,1514940,49,+
1526578,1526594,52,+
1528885,1528929,54,+
1529029,1529078,88,+
1529112,1529131,93,+
1532913,1532940,68,+
1532956,1532978,70,-
1533762,1533789,55,+
1534354,1534382,54,+
1538033,1538064,82,+
1543349,1543377,52,+
1545596,1545636,54,+
1548529,1548548,49,-
1553617,1553653,48,+
1559747,1559766,47,+
1562568,1562606,58,+
1562754,1562779,47,+
1574582,1574617,55,+
1579288,1579305,50,+
1580103,1580126,60,+
1580236,1580258,70,-
1584025,1584054,65,+
1584182,1584227,49,+
1590932,1590966,62,+
1592717,1592734,52,+
1595046,1595088,49,-
1595373,1595404,50,+
1596760,1596797,57,+
1601242,1601268,56,-
1601832,1601855,71,+
1607289,1607325,55,+
1607811,1607846,55,+
1615257,1615277,47,+
1619585,1619613,54,-
1620466,1620497,54,+
1628814,1628844,52,+
1633173,1633196,60,+
1644383,1644423,54,+
1654346,1654379,51,+
1654498,1654528,79,+
1655454,1655473,49,-
1657347,1657372,47,+
1664992,1665029,55,+
1673609,1673643,48,-
1674318,1674365,47,+
1678563,1678590,72,+
1680260,1680284,63,+
1685901,1685925,67,-
1686915,1686939,59,-
1691896,1691920,48,+
1693585,1693608,60,+
1700341,1700364,60,+
1702662,1702683,49,+
1710373,1710394,63,+
1710745,1710781,61,+
1712028,1712051,60,+
1712891,1712916,57,+
1713796,1713835,53,+
1713911,1713929,49,+
1715686,1715702,52,+
1717639,1717658,47,+
1719022,1719066,63,-
1735905,1735936,50,+
1740057,1740088,50,-
1743269,1743302,47,+
1756162,1756193,51,+
1763421,1763461,57,+
1775411,1775443,49,+
1776724,1776762,54,+
1780218,1780254,62,+
1782765,1782788,69,+
1786318,1786339,48,-
1788357,1788385,54,+
1790118,1790144,56,+
1793544,1793575,60,+
1794922,1794946,48,-
1804832,1804865,52,+
1805947,1805988,54,+
1807293,1807341,48,-
1811461,1811489,54,-
1812713,1812742,60,+
1823135,1823160,57,+
1825043,1825080,60,+
1837958,1837974,52,+
1839915,1839942,55,-
1840805,1840846,48,-
1843595,1843619,59,+
1846154,1846180,56,-
1855746,1855782,75,+
1857986,1858016,60,+
1858349,1858379,63,-
1861349,1861380,84,+
1872473,1872521,49,+
1873090,1873109,49,+
1875314,1875357,52,+
1875672,1875698,57,+
1876167,1876204,58,+
1887090,1887120,51,-
1887264,1887287,60,+
1889041,1889082,51,-
1892657,1892690,59,+
1895054,1895072,49,+
1900695,1900717,48,+
1902503,1902523,48,-
1904097,1904121,69,+
1906442,1906468,73,+
1907624,1907668,52,+
1909695,1909716,63,+
1923880,1923920,53,-
1925165,1925202,51,+
1927075,1927098,50,+
1927423,1927449,61,+
1928954,1928986,50,+
1929514,1929543,68,+
1934976,1935007,61,+
1936289,1936331,57,+
1937370,1937392,48,-
1939649,1939680,50,+
1943563,1943596,64,+
1947018,1947052,94,+
1947145,1947178,58,+
1950150,1950182,48,-
1950727,1950750,60,-
1952263,1952283,47,+
1954471,1954495,48,+
1954631,1954656,57,+
1958167,1958189,48,+
1961420,1961448,54,+
1962916,1962939,59,-
1966850,1966895,48,-
1971655,1971674,47,+
1973640,1973668,54,+
1975564,1975599,59,+
1977317,1977339,61,+
1989901,1989933,76,+
1990980,1990999,51,+
1992015,1992035,48,+
1993893,1993923,60,+
1995392,1995422,51,-
1995907,1995938,64,-
2002314,2002359,50,+
2004537,2004571,64,-
2007304,2007343,54,+
2012508,2012527,51,+
2013875,2013902,72,+
2019035,2019068,62,+
2024635,2024670,59,+
2025686,2025710,48,+
2031890,2031918,54,+
2032155,2032191,61,+
2032554,2032598,49,+
2033191,2033208,52,+
2036746,2036766,64,+
2042445,2042481,58,+
2047557,2047599,55,+
2047925,2047945,47,+
2049600,2049641,52,-
2054961,2054979,49,+
2055466,2055504,53,+
2058408,2058438,49,+
2058601,2058627,66,+
2085313,2085347,47,+
2086594,2086612,49,+
2086957,2086977,51,+
2086980,2087010,62,+
2087665,2087698,62,+
2089145,2089172,55,+
2089439,2089459,48,+
2089602,2089622,48,-
2095300,2095318,67,-
2097948,2097996,48,+
2100014,2100037,49,+
2103239,2103270,50,+
2109623,2109640,52,+
2109809,2109839,51,+
2113914,2113935,63,+
2117001,2117031,51,+
2117442,2117477,60,+
2118144,2118183,54,+
2124601,2124634,59,-
2133961,2133992,65,+
2134853,2134889,57,+
2141941,2141973,49,+
2147886,2147929,54,+
2148665,2148701,59,+
2149468,2149502,64,+
2151503,2151538,48,-
2151845,2151874,54,+
2151970,2152009,55,+
2152070,2152087,50,+
2153991,2154036,50,+
2156336,2156375,58,+
2156912,2156937,57,+
2163737,2163785,49,-
2166993,2167015,51,+
2169999,2170031,82,+
2171173,2171204,71,+
2174918,2174936,50,+
2189054,2189095,49,+
2194178,2194201,49,+
2197581,2197613,68,+
2201788,2201806,49,+
2202325,2202354,51,+
2204698,2204716,67,-
2205157,2205196,59,-
2208965,2208982,52,+
2218054,2218082,60,+
2223742,2223760,67,+
2225313,2225358,47,+
2226794,2226813,49,+
2228249,2228270,53,-
2229954,2229990,57,+
2240316,2240348,67,+
2246053,2246079,55,+
2249524,2249543,47,+
2252098,2252115,50,+
2255213,2255232,66,+
2255321,2255351,52,+
2255413,2255436,49,+
2257699,2257727,67,+
2260767,2260810,47,+
2261061,2261083,79,+
2261767,2261799,49,-
2269183,2269229,52,+
2271136,2271160,58,+
2272612,2272649,56,+
2274646,2274670,69,+
2279859,2279888,69,+
2284507,2284535,71,+
2286359,2286377,49,+
2286573,2286611,53,+
2287774,2287793,49,+
2291664,2291694,51,+
2292518,2292546,68,+
2293979,2293998,66,+
2297980,2298010,60,+
2298737,2298760,60,+
2305238,2305267,51,+
2318413,2318431,49,+
2322549,2322568,47,+
2324693,2324716,63,+
2328569,2328614,49,+
2336893,2336911,50,+
2339567,2339590,48,-
2340112,2340148,55,+
2340276,2340302,56,+
2342674,2342714,59,+
2345671,2345705,55,+
2348946,2348966,51,+
2362122,2362153,50,+
2370633,2370663,51,+
2371782,2371805,89,+
2373953,2373975,51,-
2374689,2374708,47,+
2376270,2376292,48,+
2379882,2379915,48,+
2399854,2399885,50,-
2401785,2401823,55,-
2402922,2402948,71,+
2407459,2407502,53,+
2411704,2411745,58,+
2414408,2414431,50,+
2415048,2415091,54,-
2415397,2415434,47,-
2415435,2415455,51,+
2422480,2422498,49,+
2427277,2427312,62,+
2428895,2428921,66,+
2431576,2431620,49,+
2432074,2432100,57,+
2432148,2432181,65,+
2437320,2437348,60,+
2441220,2441240,48,-
2443503,2443537,51,+
2446027,2446045,52,+
2446464,2446485,48,+
2449270,2449290,49,+
2450887,2450917,62,+
2456592,2456611,47,+
2458759,2458799,50,+
2463391,2463430,54,+
2464303,2464327,48,+
2465119,2465147,53,+
2466454,2466491,59,+
2470683,2470705,70,+
2470729,2470749,64,-
2472736,2472757,51,+
2474269,2474301,75,+
2476359,2476382,49,+
2482800,2482823,49,+
2484617,2484662,49,+
2484747,2484784,62,+
2485349,2485377,60,+
2485532,2485571,55,+
2495109,2495138,52,-
2499690,2499709,47,+
2501471,2501495,59,+
2502589,2502618,54,+
2504750,2504773,50,+
2505965,2506008,53,+
2507908,2507942,60,+
2511342,2511364,62,+
2520399,2520444,49,+
2523784,2523804,49,+
2524075,2524104,52,+
2524648,2524671,48,+
2528241,2528268,55,-
2530182,2530229,48,+
2531359,2531394,54,+
2532857,2532879,91,+
2546300,2546335,47,+
2551666,2551693,69,+
2552399,2552420,63,+
2552961,2552994,52,+
2553025,2553053,52,+
2564055,2564086,50,+
2567794,2567816,61,-
2568382,2568404,48,+
2569193,2569225,65,+
2571764,2571801,55,+
2573227,2573246,49,+
2574161,2574192,50,+
2575643,2575677,59,+
2576213,2576236,48,+
2576458,2576490,78,+
2578822,2578851,68,+
2579007,2579026,47,+
2579333,2579362,52,+
2581445,2581478,60,+
2581487,2581520,48,+
2582166,2582196,62,+
2583071,2583104,48,+
2584977,2585003,56,-
2593653,2593694,70,+
2595011,2595040,52,+
2597011,2597031,64,+
2598034,2598075,52,+
2598301,2598324,60,-
2598775,2598797,48,-
2599964,2599982,49,+
2602340,2602387,48,+
2604539,2604556,50,+
2606510,2606540,68,+
2618796,2618813,52,+
2626210,2626241,50,+
2630742,2630770,52,+
2651699,2651724,47,+
2652069,2652098,68,+
2655783,2655802,47,+
2659627,2659656,52,+
2668153,2668185,59,+
2670833,2670866,58,+
2672137,2672162,47,-
2681391,2681429,55,-
2681941,2681979,57,+
2688282,2688306,48,-
2689198,2689215,50,+
2693907,2693932,57,+
2698973,2699010,57,+
2699583,2699618,58,+
2703534,2703573,54,+
2709766,2709800,67,-
2710746,2710786,58,-
2714216,2714246,66,-
2727813,2727843,51,+
2729189,2729218,63,+
2729581,2729606,47,+
2731161,2731182,63,+
2731714,2731744,51,+
2735747,2735772,72,+
2737399,2737425,56,+
2742053,2742078,47,-
2743361,2743398,61,+
2746410,2746454,49,-
2746465,2746501,59,-
2749744,2749773,52,+
2765949,2765990,69,+
2767570,2767600,70,+
2768258,2768294,75,+
2778053,2778088,64,+
2781533,2781571,57,-
2784173,2784203,57,+
2785912,2785934,61,+
2788262,2788287,47,+
2789473,2789512,73,+
2790604,2790623,65,+
2795538,2795556,49,+
2798203,2798232,65,-
2800800,2800841,51,+
2801049,2801087,51,-
2803862,2803888,56,+
2806927,2806951,48,-
2811359,2811395,61,-
2813696,2813715,47,-
2819074,2819098,48,+
2823666,2823689,48,-
2825640,2825659,66,-
2831532,2831558,56,-
2832979,2833001,48,+
2843071,2843088,50,-
2843177,2843195,49,-
2860424,2860464,54,-
2863068,2863110,53,-
2863454,2863481,55,-
2865411,2865431,48,-
2868556,2868576,49,-
2877694,2877725,66,-
2879103,2879135,49,-
2888752,2888792,54,-
2900528,2900551,48,-
2903323,2903362,54,-
2905614,2905642,54,-
2910195,2910214,47,+
2915980,2916014,60,-
2920183,2920211,54,-
2920866,2920904,58,-
2927151,2927174,78,-
2928130,2928163,92,-
2928954,2928980,55,+
2930679,2930702,60,-
2939069,2939086,50,-
2951338,2951370,59,-
2954001,2954034,62,-
2955390,2955428,55,-
2960257,2960277,64,+
2960296,2960318,70,-
2964193,2964225,60,-
2967316,2967336,49,-
2969260,2969285,57,-
2973714,2973749,48,+
2977447,2977473,57,-
2982628,2982662,64,-
2984780,2984821,55,-
2985336,2985355,49,-
2986270,2986295,47,-
2995462,2995495,64,-
2998401,2998436,58,-
3002208,3002232,58,-
3002619,3002643,48,-
3004868,3004896,83,-
3006877,3006902,57,-
3008213,3008251,54,-
3008703,3008749,50,-
3013985,3014021,57,-
3018952,3018971,49,+
3022588,3022615,55,-
3022868,3022891,61,+
3023179,3023209,51,-
3023574,3023604,51,-
3024308,3024333,47,-
3026134,3026160,56,-
3027865,3027887,48,-
3029228,3029251,49,-
3041496,3041513,52,-
3043508,3043527,47,-
3045298,3045321,50,-
3045663,3045695,49,-
3046521,3046558,59,-
3046586,3046611,47,+
3049674,3049695,48,-
3056424,3056455,65,+
3056717,3056749,60,-
3057677,3057707,54,-
3064647,3064686,55,-
3066780,3066809,61,-
3069012,3069037,67,-
3072104,3072124,49,+
3072767,3072784,52,-
3075385,3075411,68,+
3075698,3075717,49,-
3082784,3082818,58,-
3083217,3083254,54,-
3084326,3084360,62,-
3088661,3088704,55,+
3094523,3094541,50,-
3099153,3099186,59,-
3101791,3101814,60,-
3102041,3102081,50,-
3103974,3104010,58,+
3109311,3109342,50,-
3112285,3112318,48,-
3117089,3117106,50,+
3117187,3117211,59,+
3123111,3123138,66,+
3131774,3131810,47,-
3133444,3133484,71,-
3142359,3142382,60,-
3143224,3143254,51,-
3143731,3143762,65,-
3147429,3147451,61,-
3148394,3148421,53,-
3155458,3155482,48,-
3167285,3167333,90,-
3168361,3168400,51,-
3171547,3171566,49,-
3171622,3171653,60,-
3171959,3171984,58,-
3172359,3172377,67,-
3173225,3173264,54,-
3174297,3174323,56,-
3175950,3175972,61,-
3182439,3182466,55,-
3194554,3194596,49,-
3197010,3197030,47,-
3197647,3197666,49,+
3218437,3218461,59,+
3225147,3225179,59,-
3226901,3226935,58,-
3227018,3227051,80,-
3227491,3227523,67,-
3229802,3229819,50,-
3231375,3231394,49,+
3231607,3231637,65,-
3233613,3233655,54,-
3234460,3234483,48,+
3234920,3234943,60,-
3235693,3235708,53,-
3239867,3239901,62,-
3244275,3244303,57,-
3248263,3248280,50,-
3249757,3249784,55,+
3251502,3251533,60,-
3255762,3255784,49,+
3256800,3256833,56,-
3263192,3263210,49,-
3268154,3268177,59,-
3272383,3272401,51,-
3273386,3273412,56,-
3276910,3276954,54,-
3278636,3278670,62,+
3280372,3280400,66,-
3286610,3286640,63,-
3288013,3288032,66,-
3290712,3290735,61,-
3291379,3291411,57,-
3303944,3303991,47,+
3306332,3306347,53,-
3315536,3315565,55,-
3315619,3315641,61,-
3321609,3321644,48,-
3325402,3325424,70,+
3326582,3326602,51,-
3329468,3329496,68,-
3331633,3331649,52,-
3332594,3332620,56,+
3336818,3336862,82,-
3342202,3342222,47,-
3344067,3344089,97,-
3344171,3344191,64,+
3347276,3347311,47,+
3348713,3348745,59,-
3360819,3360851,50,-
3366118,3366139,49,+
3374980,3375011,67,-
3381336,3381359,60,-
3386401,3386442,53,+
3388860,3388880,48,-
3400977,3400994,52,-
3402627,3402660,58,-
3403656,3403695,66,-
3405555,3405576,48,-
3417632,3417669,56,-
3422325,3422356,63,+
3431402,3431429,63,-
3431931,3431958,55,+
3437106,3437127,63,+
3440072,3440098,63,-
3441982,3442002,64,-
3448249,3448270,48,-
3461154,3461196,50,-
3469042,3469071,52,+
3470510,3470550,50,+
3472345,3472362,52,-
3476302,3476334,47,-
3482377,3482420,98,-
3484104,3484141,53,+
3486830,3486850,51,-
3492740,3492757,50,+
3495872,3495905,47,-
3496147,3496169,61,+
3501879,3501900,63,+
3504788,3504808,47,-
3511189,3511221,64,-
3525259,3525281,70,-
3525382,3525404,61,-
3525450,3525497,48,-
3525568,3525590,70,-
3525636,3525684,47,-
3525754,3525777,96,-
3525823,3525871,47,-
3536440,3536470,51,-
3538945,3538969,61,-
3539881,3539922,52,+
3545301,3545317,52,-
3546035,3546056,51,-
3548011,3548034,49,-
3548127,3548166,57,-
3548218,3548237,47,-
3550774,3550794,52,-
3550841,3550865,71,-
3576183,3576226,68,-
3578229,3578256,55,-
3579738,3579762,67,-
3580867,3580887,51,-
3585970,3585989,47,+
3599021,3599058,58,-
3603383,3603402,49,-
3604910,3604959,47,-
3613131,3613167,59,-
3613866,3613914,49,-
3616839,3616859,47,-
3617015,3617044,51,-
3617293,3617325,63,-
3618461,3618483,61,-
3624132,3624160,65,-
3624408,3624431,50,-
3624890,3624923,48,+
3625860,3625878,50,-
3627487,3627510,50,-
3629348,3629371,60,-
3631640,3631659,49,-
3645777,3645794,52,-
3647998,3648039,50,+
3651564,3651599,55,-
3664355,3664389,50,-
3676077,3676100,49,-
3677250,3677274,59,-
3680224,3680242,50,+
3681962,3681996,51,-
3686012,3686030,49,-
3686151,3686189,55,-
3688553,3688576,60,+
3688774,3688809,50,-
3695387,3695426,61,-
3704378,3704417,55,-
3705164,3705206,52,-
3706214,3706243,52,-
3708613,3708644,50,-
3710515,3710546,78,-
3715565,3715588,50,-
3716277,3716317,55,+
3717127,3717149,48,+
3722018,3722054,56,-
3722508,3722546,55,+
3727953,3727991,57,-
3729442,3729460,49,-
3729559,3729588,68,-
3730138,3730167,52,-
3733205,3733233,52,+
3734732,3734765,67,-
3735704,3735722,49,+
3740052,3740080,61,+
3741130,3741160,51,-
3751304,3751322,49,+
3752253,3752299,47,-
3752968,3752986,50,-
3755501,3755534,52,-
3759451,3759486,59,-
3760848,3760889,49,-
3760926,3760963,55,-
3768937,3768969,65,-
3769769,3769803,54,-
3772022,3772042,64,-
3774668,3774711,50,-
3781329,3781356,89,-
3781593,3781613,64,+
3781683,3781711,69,-
3784253,3784277,48,-
3788064,3788095,62,-
3788109,3788137,54,-
3789661,3789691,52,-
3793433,3793451,49,-
3796376,3796400,48,+
3798176,3798211,52,-
3798626,3798654,70,-
3798788,3798818,68,-
3800040,3800057,69,-
3802277,3802295,51,-
3807815,3807833,50,-
3813990,3814028,51,-
3814190,3814209,51,+
3815618,3815650,49,-
3816569,3816593,59,-
3816898,3816931,48,+
3818633,3818654,64,-
3818777,3818809,49,-
3819033,3819062,54,-
3823354,3823379,47,-
3833649,3833672,48,-
3842951,3842973,48,-
3845399,3845423,60,-
3846279,3846304,47,-
3848594,3848612,49,-
3848803,3848828,66,-
3854986,3855011,88,-
3858306,3858332,56,-
3858825,3858842,69,-
3859495,3859522,55,-
3861423,3861446,61,-
3861753,3861777,76,-
3863577,3863599,61,-
3863697,3863716,49,-
3864831,3864858,55,-
3865885,3865913,68,-
3871870,3871901,78,-
3873840,3873881,49,-
3874310,3874331,62,-
3879593,3879620,57,-
3879707,3879734,55,-
3882348,3882366,67,-
3882599,3882631,50,-
3884621,3884662,52,-
3888356,3888380,48,-
3890043,3890067,48,-
3891919,3891955,58,-
3906333,3906359,56,-
3913599,3913641,53,-
3913987,3914010,48,-
3915362,3915407,47,-
3916193,3916213,49,-
3918679,3918709,65,-
3924704,3924735,62,-
3938595,3938615,64,+
3941061,3941082,48,-
3944469,3944500,62,-
3946238,3946260,48,-
3946381,3946420,59,-
3954371,3954405,67,-
3959333,3959362,68,+
3960650,3960681,68,-
3966748,3966781,64,+
3975400,3975429,51,+
3975746,3975771,58,-
3976375,3976401,56,-
3977187,3977224,55,-
3979378,3979408,65,-
3979796,3979813,50,-
4003852,4003875,48,-
4008478,4008521,48,-
4014234,4014277,49,-
4015200,4015223,60,-
4016496,4016517,63,-
4018150,4018181,57,-
4019085,4019130,47,-
4020374,4020405,49,+
4020530,4020549,49,+
4028945,4028973,52,-
4037779,4037808,70,-
4038189,4038228,53,-
4049245,4049264,47,+
4054612,4054647,50,-
4055983,4056005,49,-
4056850,4056873,50,-
4057825,4057856,50,-
4058346,4058389,55,-
4059955,4059980,57,-
4061787,4061815,67,-
4062603,4062642,73,-
4066841,4066875,92,-
4079052,4079073,49,-
4085933,4085952,47,-
4101848,4101866,49,-
4103972,4103994,51,-
4105257,4105273,52,-
4105516,4105553,55,-
4108549,4108575,56,-
4108730,4108754,59,-
4114213,4114243,51,-
4116055,4116084,52,+
4126442,4126464,51,+
4127357,4127375,49,-
4129051,4129076,57,-
4136005,4136030,47,-
4145182,4145217,48,-
4148234,4148254,47,-
4149664,4149690,66,-
4153694,4153718,59,-
4153810,4153845,62,-
