start,end,score,strand
1515532,1515559,55,-
1519596,1519621,57,-
1522498,1522520,48,-
1522580,1522609,51,-
1535911,1535947,53,-
1537067,1537087,47,-
1540746,1540789,54,-
1541304,1541322,49,-
1545642,1545659,52,-
1549114,1549144,108,-
1553922,1553948,88,-
1561194,1561218,48,+
1562117,1562152,47,-
1562155,1562175,47,-
1571856,1571892,61,-
1573829,1573865,55,-
1574633,1574652,49,-
1575961,1575982,48,-
1582373,1582412,55,-
1587791,1587823,68,-
1593623,1593646,49,-
1597011,1597044,65,+
1597128,1597149,62,-
1597174,1597196,49,-
1599032,1599055,50,-
1600507,1600530,49,-
1613747,1613767,48,-
1614851,1614871,47,-
1619445,1619467,48,-
1622327,1622360,47,-
1622913,1622936,48,+
1624439,1624463,71,-
1626175,1626196,48,-
1627446,1627469,69,+
1631023,1631043,64,+
1631045,1631079,75,+
1637436,1637465,82,-
1638141,1638166,89,-
1639887,1639920,61,-
1640727,1640765,51,-
1641262,1641293,57,+
1641972,1642001,83,+
1642458,1642500,55,-
1644535,1644555,73,-
1647356,1647385,52,+
1648114,1648134,49,-
1649105,1649128,60,-
1653364,1653393,80,-
1661165,1661184,49,+
1663369,1663393,71,+
1663404,1663424,92,-
1663618,1663639,49,+
1665104,1665133,51,-
1666600,1666634,54,-
1676001,1676032,65,-
1682914,1682947,48,-
1699966,1699988,97,-
1704106,1704145,58,+
1704204,1704227,91,-
1705312,1705352,50,+
1706402,1706425,48,+
1710848,1710870,48,-
1710993,1711031,55,+
1713811,1713841,68,+
1713861,1713888,83,-
1717760,1717795,59,-
1721295,1721313,50,-
1722703,1722751,48,+
1722766,1722810,48,+
1726032,1726074,52,-
1726145,1726174,69,-
1727348,1727367,66,-
1728345,1728367,125,-
1734854,1734894,54,-
1739541,1739578,58,+
1739644,1739684,49,-
1741156,1741194,59,-
1745609,1745642,48,-
1754012,1754038,67,-
1755658,1755684,56,-
1761325,1761370,47,-
1768939,1768975,59,+
1770258,1770299,53,-
1770762,1770802,51,-
1775035,1775052,50,+
1780955,1780974,47,+
1781132,1781152,64,+
1781332,1781365,48,+
1782234,1782263,52,-
1784661,1784694,56,-
1787680,1787703,49,-
1789695,1789714,49,-
1792062,1792080,67,-
1800345,1800372,63,+
1800650,1800671,63,+
1805340,1805365,47,+
1806871,1806894,48,-
1807748,1807781,48,-
1813224,1813255,66,-
1813293,1813336,52,+
1813772,1813814,83,+
1813901,1813940,98,-
1816673,1816701,66,-
1818266,1818284,49,-
1818910,1818952,52,+
1820341,1820383,90,+
1820392,1820422,49,+
1820439,1820480,55,-
1824477,1824494,52,-
1824615,1824652,58,+
1824721,1824740,47,-
1832839,1832864,69,-
1835001,1835025,48,-
1837133,1837164,68,-
1839660,1839695,55,+
1842759,1842778,49,-
1844588,1844608,49,-
1844636,1844654,49,-
1849608,1849643,57,-
1851154,1851184,68,-
1851397,1851422,58,+
1853879,1853896,50,+
1853907,1853926,47,-
1856440,1856477,59,-
1856610,1856632,51,-
1860701,1860736,59,+
1860862,1860899,58,-
1861465,1861488,72,+
1863891,1863923,62,-
1873859,1873892,48,-
1873901,1873926,60,+
1881336,1881365,52,-
1881610,1881634,48,+
1882433,1882457,59,-
1887224,1887241,69,+
1891546,1891566,47,+
1892271,1892294,60,-
1898471,1898496,57,+
1905957,1905988,54,-
1908655,1908679,61,+
1910241,1910265,59,-
1913742,1913770,58,-
1917747,1917780,59,+
1921823,1921851,81,+
1922745,1922764,66,-
1924719,1924743,48,-
1930687,1930709,48,-
1931226,1931246,64,-
1933010,1933041,50,-
1934721,1934741,48,-
1936048,1936089,54,+
1936147,1936171,61,-
1939073,1939101,54,-
1943631,1943664,48,+
1944795,1944814,51,-
1945424,1945449,68,+
1945447,1945476,63,-
1945534,1945549,72,-
1949484,1949503,47,+
1949902,1949928,56,-
1949943,1949971,80,-
1950067,1950086,66,-
1952745,1952781,48,-
1957187,1957214,81,+
1958504,1958529,47,-
1963592,1963616,48,-
1963886,1963906,48,-
1964195,1964213,50,-
1965516,1965533,50,+
1969610,1969645,67,-
1971222,1971263,57,-
1972617,1972651,74,+
1972665,1972697,82,-
1981005,1981035,51,-
1981111,1981130,49,-
1999372,1999396,87,+
1999412,1999445,61,-
2001326,2001343,50,-
2013546,2013565,66,-
2017729,2017768,54,-
2019252,2019271,49,-
2022723,2022756,48,-
2024871,2024914,54,-
2029493,2029530,54,+
2029985,2030005,51,-
2038569,2038596,65,+
2038777,2038805,63,-
2046690,2046730,57,-
2050607,2050640,64,+
2058142,2058179,53,+
2063387,2063428,53,+
2064353,2064391,55,-
2069446,2069467,72,-
2072998,2073019,49,-
2078499,2078535,61,+
2081237,2081257,47,-
2081764,2081793,83,+
2086782,2086819,61,-
2088754,2088784,49,-
2090131,2090153,49,-
2091962,2091992,63,+
2105353,2105372,66,-
2109307,2109325,50,+
2111286,2111322,56,-
2112674,2112698,59,-
2127603,2127640,59,-
2127652,2127674,51,+
2128173,2128217,50,-
2133136,2133156,49,-
2134310,2134333,48,+
2136698,2136715,50,+
2138895,2138917,61,-
2143492,2143511,66,-
2144460,2144498,58,+
2146625,2146650,57,+
2148537,2148554,50,+
2150491,2150510,66,+
2150570,2150602,80,-
2151539,2151566,83,-
2151589,2151610,63,-
2154343,2154373,51,-
2162207,2162235,54,-
2162356,2162397,50,-
2166385,2166421,59,-
2168456,2168477,64,+
2172461,2172485,59,-
2173872,2173898,56,-
2174507,2174526,65,-
2182886,2182921,59,-
2185429,2185458,52,+
2187070,2187097,85,-
2193164,2193193,82,+
2193213,2193253,70,-
2196411,2196446,54,-
2196485,2196519,59,-
2199044,2199076,47,-
2204166,2204207,53,-
2207616,2207652,56,+
2208535,2208555,47,-
2209280,2209319,55,-
2213998,2214031,48,-
2216263,2216288,71,-
2225432,2225455,60,-
2234894,2234914,110,-
2237809,2237833,60,+
2242617,2242645,69,+
2256155,2256188,58,+
2256305,2256326,72,+
2256691,2256715,61,-
2257663,2257698,47,-
2259384,2259404,47,+
2259759,2259777,50,-
2260646,2260678,58,+
2261060,2261090,60,-
2262064,2262084,49,-
2266140,2266159,47,+
2269319,2269340,63,+
2270563,2270593,68,-
2274532,2274576,54,+
2283218,2283254,101,-
2285588,2285614,71,+
2285637,2285657,48,-
2288270,2288311,58,+
2291556,2291585,63,+
2293613,2293636,61,-
2294797,2294830,64,+
2295461,2295476,53,-
2300709,2300735,55,-
2300958,2300988,51,+
2303675,2303715,55,+
2305506,2305538,49,-
2305945,2305982,54,-
2308079,2308108,52,-
2312581,2312605,59,-
2317009,2317037,54,+
2324451,2324473,70,+
2329232,2329271,58,-
2331452,2331484,48,-
2334137,2334155,49,-
2338239,2338276,53,-
2346573,2346591,50,-
2357601,2357619,49,-
2357720,2357742,62,-
2358294,2358320,83,-
2363512,2363531,66,-
2366665,2366707,85,+
2368583,2368615,49,+
2368767,2368798,62,-
2374200,2374217,50,-
2374701,2374719,67,-
2380696,2380720,59,-
2388803,2388838,55,+
2389320,2389347,64,+
2394050,2394069,51,+
2396498,2396523,57,+
2399094,2399132,59,-
2405018,2405053,52,+
2407672,2407694,49,-
2408622,2408652,51,-
2411714,2411739,58,+
2416901,2416920,47,-
2420955,2420982,55,-
2422910,2422943,52,-
2424040,2424065,47,-
2427226,2427242,52,-
2428468,2428487,51,-
2429672,2429690,51,+
2430543,2430578,61,-
2433529,2433557,54,+
2436093,2436111,49,-
2438190,2438224,50,+
2441968,2441990,48,-
2453297,2453337,85,-
2453528,2453560,50,+
2456077,2456101,48,-
2463347,2463366,51,-
2466211,2466241,51,-
2469883,2469914,49,-
2473384,2473425,50,+
2473799,2473831,49,-
2479918,2479936,49,+
2497087,2497133,52,+
2498332,2498355,50,-
2504462,2504490,54,-
2517228,2517262,62,+
2523013,2523046,48,-
2523053,2523075,61,+
2523331,2523361,57,+
2523382,2523408,88,+
2526996,2527027,65,+
2527179,2527212,48,+
2527221,2527247,88,-
2528415,2528449,67,+
2532024,2532041,50,+
2534968,2534989,52,+
2538916,2538950,61,+
2538997,2539029,65,+
2539844,2539869,57,-
2541549,2541575,68,-
2548079,2548112,75,+
2550825,2550855,51,+
2551419,2551444,67,+
2551488,2551508,64,-
2553666,2553699,48,+
2555744,2555783,54,+
2555984,2556005,48,-
2556366,2556397,67,+
2561878,2561899,48,-
2592536,2592578,55,+
2592674,2592701,83,-
2596521,2596551,66,-
2601575,2601614,54,+
2604595,2604625,96,+
2604631,2604658,81,+
2612180,2612202,62,-
2624275,2624313,54,-
2632877,2632900,59,+
2636125,2636158,67,+
2638949,2638982,48,+
2642160,2642191,50,-
2644150,2644170,48,-
2644907,2644931,59,+
2656119,2656152,62,-
2657573,2657607,60,-
2660727,2660747,47,+
2661579,2661594,72,+
2672434,2672464,51,-
2674814,2674839,71,+
2679686,2679715,52,-
2683483,2683510,69,+
2685145,2685162,69,-
2686107,2686131,59,-
2693986,2694013,60,+
2694025,2694060,60,+
2694551,2694591,54,+
2694733,2694772,54,+
2696046,2696073,57,-
2697481,2697521,54,-
2697969,2697995,56,-
2714305,2714348,52,+
2714438,2714470,49,+
2714482,2714529,47,+
2718060,2718078,67,-
2719293,2719321,54,+
2722945,2722972,103,+
2723130,2723159,57,-
2723376,2723410,55,-
2724018,2724035,69,-
2727511,2727535,48,-
2729670,2729704,55,+
2737092,2737137,47,+
2739873,2739904,60,-
2740287,2740317,51,-
2740458,2740489,65,-
2740671,2740695,86,-
2740730,2740757,55,-
2743201,2743239,55,-
2744127,2744158,62,-
2752560,2752583,60,-
2756732,2756753,72,-
2757497,2757521,69,+
2759372,2759403,57,+
2759492,2759514,72,+
2759525,2759561,89,+
2762568,2762613,49,+
2768991,2769028,54,-
2771254,2771286,51,-
2773818,2773843,58,-
2774203,2774247,50,-
2774355,2774378,49,-
2776153,2776191,62,-
2776193,2776213,48,+
2793047,2793078,48,+
2793323,2793365,54,+
2793424,2793449,57,-
2799251,2799292,55,-
2803686,2803713,71,-
2804788,2804820,49,-
2807333,2807354,49,-
2808893,2808916,48,+
2808941,2808974,58,+
2816062,2816100,57,-
2816840,2816869,54,-
2817457,2817473,52,-
2819267,2819293,56,-
2824067,2824083,52,+
2826708,2826740,67,-
2830717,2830733,70,+
2843864,2843906,50,+
2846743,2846766,48,+
2850456,2850475,47,+
2854419,2854451,51,+
2859784,2859809,60,+
2870336,2870375,58,-
2878065,2878084,47,-
2880904,2880925,48,-
2881961,2881997,65,-
2886170,2886194,59,+
2888582,2888611,69,-
2893580,2893619,53,-
2895289,2895318,69,-
2904369,2904389,47,+
2908909,2908933,69,+
2910557,2910574,50,-
2910985,2911005,64,+
2911132,2911165,56,-
2912747,2912789,55,-
2913390,2913432,52,+
2919845,2919870,57,+
2923133,2923181,88,+
2923264,2923294,49,-
2923336,2923369,67,+
2923413,2923443,51,+
2923476,2923517,53,+
2923954,2923974,47,-
2924375,2924401,55,-
2925447,2925473,56,-
2927205,2927237,49,+
2929166,2929182,53,+
2931759,2931777,50,-
2934119,2934143,48,+
2934766,2934796,66,+
2935013,2935033,49,-
2935273,2935307,62,-
2940904,2940922,49,-
2945964,2945983,65,-
2969846,2969884,55,+
2970441,2970465,48,-
2970865,2970893,54,+
2971199,2971237,112,+
2971320,2971346,91,-
2979996,2980014,51,-
2981326,2981363,57,-
2984635,2984678,68,-
2984954,2984973,47,-
2986310,2986329,49,+
2988971,2989003,94,+
2989115,2989143,66,-
2999330,2999361,83,+
3008612,3008647,48,+
3019503,3019535,61,-
3025595,3025614,66,+
3027933,3027953,47,+
3028149,3028183,80,+
3033618,3033650,48,-
3034055,3034078,69,+
3034562,3034589,55,-
3037810,3037830,54,+
3038765,3038800,58,-
3040623,3040642,47,+
3049162,3049194,47,-
3052449,3052467,49,+
3061825,3061862,59,-
3066625,3066664,53,-
3068239,3068257,49,-
3072177,3072207,51,+
3072282,3072315,62,+
3072357,3072375,49,-
3073355,3073375,47,-
3077633,3077668,62,+
3081369,3081395,56,-
3081542,3081583,53,+
3085566,3085602,57,+
3087979,3088007,54,+
3088907,3088942,78,-
3097423,3097448,57,+
3117732,3117771,51,+
3117918,3117945,53,-
3118292,3118311,47,-
3118474,3118507,60,-
3118936,3118974,57,-
3128390,3128423,48,+
3128915,3128952,62,+
3132977,3132993,70,+
3137522,3137555,79,-
3141769,3141787,49,+
3143605,3143632,55,-
3143978,3143995,50,+
3145931,3145955,59,+
3146534,3146562,54,-
3150418,3150440,61,+
3156834,3156858,86,+
3166364,3166384,48,+
3176595,3176630,48,+
3177175,3177216,50,+
3178953,3178972,47,+
3179043,3179081,55,+
3181430,3181450,48,+
3187350,3187379,63,-
3187694,3187721,66,+
3190404,3190428,48,+
3191853,3191894,70,+
3194258,3194290,61,+
3194693,3194714,72,-
3204852,3204882,54,-
3206193,3206223,66,+
3209751,3209770,66,-
3209955,3209987,54,+
3214371,3214406,59,-
3217122,3217146,48,-
3221086,3221125,53,+
3222323,3222349,56,+
3225526,3225562,58,-
3229893,3229913,47,+
3234095,3234118,60,+
3234274,3234298,48,+
3235701,3235725,48,+
3239118,3239158,58,+
3239178,3239217,95,+
3240266,3240299,65,+
3246368,3246397,68,+
3247169,3247204,58,+
3248265,3248291,56,-
3249483,3249503,48,+
3250114,3250134,64,-
3250749,3250769,47,-
3256395,3256421,56,+
3257281,3257304,50,+
3258974,3259003,66,-
3266948,3266986,51,+
3269146,3269177,62,+
3270112,3270132,64,+
3270329,3270370,55,-
3270420,3270442,61,-
3277182,3277218,59,-
3281798,3281822,59,+
3282767,3282791,48,+
3290030,3290054,48,-
3296509,3296551,52,+
3300501,3300520,49,-
3301076,3301102,84,+
3302376,3302409,62,+
3307066,3307096,51,-
3313986,3314021,55,+
3314192,3314223,62,+
3317679,3317708,68,+
3317744,3317784,54,+
3317856,3317876,64,+
3317917,3317953,100,+
3319105,3319135,68,-
3326584,3326609,57,-
3334422,3334451,85,-
3335347,3335375,71,-
3337002,3337034,67,+
3337114,3337136,48,-
3338900,3338933,48,-
3341075,3341094,47,+
3341417,3341453,64,+
3343675,3343695,49,+
3350184,3350211,63,-
3354477,3354504,55,+
3359313,3359342,52,-
3361084,3361116,54,-
3372724,3372763,61,+
3374541,3374574,76,+
3375812,3375835,48,-
3377142,3377174,49,+
3379315,3379330,53,+
3379567,3379592,57,-
3396540,3396556,70,+
3402381,3402420,53,+
3405360,3405395,60,+
3409687,3409715,68,+
3409817,3409843,66,-
3409895,3409927,56,+
3412427,3412447,49,-
3422767,3422806,116,-
3424998,3425032,68,-
3425348,3425387,50,-
3430676,3430722,49,+
3440408,3440439,62,-
3448180,3448205,47,-
3451252,3451280,54,-
3452598,3452633,58,-
3453798,3453844,50,-
3454345,3454367,48,+
3455820,3455845,47,+
3458459,3458502,50,+
3458488,3458535,48,-
3459596,3459639,53,+
3459795,3459825,67,-
3460922,3460938,52,+
3463608,3463643,65,+
3469326,3469346,64,+
3471538,3471565,55,+
3471700,3471718,50,-
3481740,3481764,60,+
3493914,3493939,71,+
3495859,3495891,49,-
3505821,3505840,51,-
3509610,3509637,57,+
3512026,3512060,50,-
3516438,3516467,63,+
3519605,3519630,47,-
3520670,3520688,49,-
3528964,3529003,96,+
3529019,3529041,61,+
3531741,3531777,58,+
3539620,3539651,70,+
3541195,3541218,50,+
3547497,3547516,47,-
3549782,3549801,47,-
3551716,3551736,48,+
3556203,3556230,55,-
3558827,3558855,63,-
3563493,3563511,50,+
3574183,3574205,49,-
3586717,3586754,56,-
3588936,3588965,85,-
3589252,3589276,58,-
3596981,3597018,56,-
3599413,3599433,47,+
3599645,3599670,57,-
3609316,3609344,65,-
3612677,3612697,49,+
3613027,3613051,48,+
3614412,3614440,68,-
3614470,3614507,53,-
3614512,3614548,75,+
3616237,3616268,62,+
3617607,3617641,60,-
3627314,3627341,69,+
3629810,3629843,80,+
3635760,3635791,50,-
3636028,3636046,49,+
3637342,3637370,82,+
3637409,3637429,47,-
3642028,3642063,57,-
3647753,3647773,48,+
3648179,3648196,50,+
3648787,3648803,52,-
3650779,3650803,48,-
3651575,3651593,49,+
3654347,3654379,71,+
3657345,3657376,60,+
3658464,3658491,55,+
3659049,3659073,48,-
3660412,3660430,50,-
3660905,3660930,47,+
3668678,3668702,59,+
3668752,3668777,71,+
3671015,3671043,63,+
3671147,3671164,50,+
3677059,3677091,49,+
3680898,3680917,47,+
3685608,3685635,55,+
3685951,3685980,52,-
3692682,3692703,90,+
3693219,3693241,72,-
3695310,3695343,47,-
3695444,3695490,52,-
3698648,3698677,65,+
3699429,3699469,59,+
3701034,3701060,56,-
3708914,3708932,49,+
3709611,3709628,50,+
3710025,3710049,59,+
3717967,3717994,55,+
3718323,3718345,49,+
3723702,3723725,60,-
3724016,3724057,57,+
3726967,3726992,57,-
3729583,3729621,57,+
3733653,3733673,47,+
3734043,3734069,84,-
3734817,3734837,47,+
3737238,3737255,50,+
3737446,3737486,57,+
3739088,3739112,59,+
3743602,3743640,56,+
3745851,3745870,47,+
3750765,3750793,65,+
3754731,3754752,48,+
3755475,3755515,52,-
3760935,3760967,76,+
3766204,3766220,70,+
3771225,3771248,60,-
3774735,3774762,88,-
3778346,3778365,49,+
3779144,3779166,48,+
3782263,3782280,69,+
3783621,3783663,49,-
3788138,3788171,68,+
3789866,3789891,47,+
3792323,3792353,68,+
3793008,3793023,72,-
3794823,3794864,64,+
3795958,3795976,49,-
3801118,3801156,54,-
3806759,3806796,62,+
3806869,3806898,79,+
3813811,3813833,63,+
3813854,3813872,49,+
3824584,3824601,50,+
3825185,3825204,49,+
3835161,3835208,49,-
3839773,3839808,58,+
3846624,3846643,49,+
3853756,3853777,49,+
3856672,3856715,63,+
3861981,3862013,65,+
3865767,3865788,63,-
3868178,3868208,51,-
3873901,3873927,56,+
3874353,3874379,69,+
3883919,3883937,49,+
3883984,3884013,55,-
3885520,3885541,64,-
3897272,3897289,50,-
3907848,3907870,49,+
3909899,3909936,61,-
3910783,3910822,55,+
