start,end,score,strand
1543454,1543488,56,-
1556953,1556973,64,-
1571136,1571167,48,-
1581118,1581139,48,-
1595207,1595225,67,-
1601175,1601200,47,-
1606833,1606853,47,-
1609036,1609065,69,-
1616886,1616922,59,-
1630490,1630508,49,-
1631451,1631469,52,+
1639444,1639480,59,-
1639542,1639559,50,-
1681717,1681738,51,-
1685525,1685548,60,-
1686154,1686184,51,-
1697873,1697909,58,+
1702531,1702556,57,-
1707817,1707842,56,-
1724082,1724100,49,-
1731751,1731776,47,-
1744673,1744710,59,+
1746220,1746244,48,+
1750014,1750034,51,-
1751598,1751616,49,+
1759172,1759207,54,-
1759811,1759849,58,-
1772983,1773010,55,-
1782050,1782091,53,-
1790667,1790703,74,-
1824743,1824765,61,-
1833995,1834011,52,-
1837930,1837948,50,-
1848483,1848508,57,-
1850004,1850036,49,+
1851062,1851098,48,-
1863214,1863234,65,-
1877473,1877491,51,-
1896709,1896735,56,-
1899239,1899261,61,-
1909842,1909878,58,-
1917500,1917519,47,-
1917615,1917634,47,+
1919340,1919371,59,-
1920527,1920554,66,-
1921566,1921585,47,+
1927064,1927099,52,-
1957331,1957370,54,+
1994466,1994493,65,+
2005834,2005872,58,-
2052359,2052403,49,+
2055848,2055874,60,-
2068485,2068504,49,-
2140096,2140119,87,+
2140883,2140916,48,-
2141715,2141746,52,+
2142119,2142147,61,-
2154071,2154105,48,+
2171777,2171812,47,-
2177502,2177529,55,+
2177792,2177823,48,-
2179632,2179652,64,-
2188173,2188194,62,-
2218024,2218069,50,-
2222953,2222981,52,+
2225464,2225498,62,-
2228290,2228319,63,-
2238581,2238614,48,-
2245244,2245270,69,-
2246414,2246432,67,+
2253670,2253692,63,-
2255176,2255206,51,-
2260115,2260150,55,+
2260318,2260360,48,+
2265649,2265669,48,+
2280289,2280312,60,-
2302546,2302566,48,-
2311871,2311913,53,-
2329555,2329591,74,-
2349800,2349835,58,-
2367928,2367967,58,-
2369122,2369154,59,-
2370175,2370196,51,-
2372352,2372377,71,-
2411985,2412002,50,-
2453160,2453184,59,-
2483841,2483864,60,-
2508826,2508845,49,+
2509817,2509839,48,-
2520297,2520336,48,-
2524975,2525007,50,-
2529790,2529830,53,-
2531887,2531903,52,-
2537147,2537172,57,+
2541027,2541061,61,+
2541695,2541726,60,+
2543302,2543324,49,-
2544102,2544135,62,+
2544215,2544257,93,+
2546720,2546748,52,-
2551567,2551607,69,-
2557089,2557114,57,+
2558747,2558772,47,-
2559305,2559325,64,-
2591593,2591623,51,-
2601300,2601328,55,-
2617888,2617912,48,-
2620032,2620061,63,+
2642434,2642460,58,+
2659851,2659878,60,-
2662023,2662066,48,-
2667552,2667575,60,-
2669169,2669190,62,-
2696249,2696281,60,-
2702864,2702887,50,-
2706754,2706779,67,-
2714399,2714419,64,-
2718434,2718469,47,+
2735017,2735043,56,-
2739669,2739693,48,-
2769559,2769598,55,-
2781362,2781382,51,+
2782614,2782637,49,-
2782835,2782871,54,+
2783140,2783160,47,+
2831579,2831620,53,+
2835238,2835278,54,+
2841301,2841333,64,-
2845038,2845063,47,-
2851661,2851681,64,-
2854053,2854082,54,-
2857258,2857277,49,+
2860296,2860318,61,-
2860692,2860728,48,-
2886206,2886238,58,-
2889075,2889105,68,-
2945082,2945112,51,+
2958704,2958735,65,-
2973867,2973890,60,-
2994622,2994653,50,-
3023672,3023704,48,+
3024219,3024236,52,-
3024563,3024582,47,-
3031189,3031225,47,+
3076330,3076349,49,-
3081967,3081990,50,-
3095011,3095038,61,-
3123351,3123394,50,-
3130847,3130864,50,-
3133502,3133535,48,-
3148225,3148258,61,+
3152869,3152896,53,+
3156468,3156488,64,+
3162366,3162394,68,-
3162434,3162459,57,+
3187386,3187406,51,-
3191905,3191927,48,-
3192385,3192409,48,-
3192497,3192527,55,-
3196036,3196056,48,-
3220852,3220898,49,-
3249284,3249318,60,+
3251458,3251492,62,+
3257928,3257955,53,-
3258596,3258642,49,-
3279845,3279887,50,-
3282801,3282833,61,+
3283799,3283818,49,-
3301543,3301560,69,-
3303923,3303948,47,-
3304887,3304908,48,+
3318083,3318105,61,-
3334472,3334509,87,-
3343011,3343031,64,+
3349310,3349329,49,-
3370464,3370489,47,-
3378375,3378421,50,+
3381325,3381343,49,+
3384878,3384903,57,-
3386987,3387010,60,-
3387437,3387477,50,-
3391331,3391350,47,+
3403178,3403217,54,-
3413445,3413461,52,+
3414162,3414195,80,-
3414239,3414264,56,-
3417603,3417645,55,+
3426468,3426500,49,-
3427138,3427164,56,+
3434522,3434558,76,-
3444673,3444696,48,-
3446593,3446635,49,+
3456962,3456982,51,-
3472094,3472130,53,-
3474307,3474336,52,+
3482625,3482659,54,-
3531441,3531485,52,-
3535629,3535663,51,+
3562671,3562699,54,-
3593216,3593238,49,-
3612258,3612301,50,+
3614745,3614770,57,-
3616136,3616159,48,+
3618083,3618117,62,+
3629690,3629710,47,-
3632658,3632685,55,+
3655368,3655387,47,+
3701225,3701256,62,+
3713358,3713382,48,+
3714191,3714227,51,+
3722761,3722783,61,+
3734486,3734514,53,+
3735386,3735404,49,+
3742157,3742185,58,+
3754071,3754099,53,+
3759991,3760023,49,+
3760507,3760526,47,+
3768698,3768721,60,+
3771210,3771242,50,+
3773065,3773102,47,-
3783954,3783983,51,+
3787210,3787229,47,+
3817786,3817817,54,+
3824646,3824676,51,-
3829328,3829364,58,+
3834767,3834811,53,+
3857096,3857128,49,+
3858410,3858440,65,+
3858458,3858478,48,+
3859890,3859907,50,-
3862158,3862196,55,-
3871060,3871089,51,-
3872759,3872778,47,+
3884692,3884722,60,-
3884814,3884831,52,-
3888310,3888335,61,-
3889903,3889923,49,+
3923902,3923935,62,+
3929539,3929571,52,+
3932897,3932925,54,+
3944892,3944921,54,+
3945726,3945767,54,+
3949485,3949505,64,+
3952169,3952191,61,+
3953795,3953828,59,+
3962412,3962437,58,+
3982756,3982785,61,+
4000862,4000891,51,-
4015194,4015220,68,+
4026722,4026758,51,+
4038980,4039008,61,+
4049907,4049930,60,+
4053988,4054025,58,-
4061271,4061307,47,+
4062885,4062908,60,+
4064671,4064690,47,+
4067545,4067567,61,+
4081124,4081143,47,+
4082853,4082871,51,+
4087787,4087820,65,+
4091231,4091257,66,-
4118603,4118632,52,+
4141368,4141400,49,-
4143415,4143452,56,+
4145885,4145920,55,+
4153249,4153279,82,+
4174334,4174365,48,-
4175206,4175224,49,+
4189243,4189279,47,+
4197424,4197444,52,+
4202684,4202720,54,+
4202735,4202768,47,+
4210881,4210908,100,-
4211753,4211769,52,+
4218374,4218418,48,+
4219034,4219055,48,+
4222634,4222665,60,+
4223576,4223606,57,+
4248613,4248630,50,+
4249386,4249408,61,+
4258591,4258620,61,+
4271195,4271218,61,+
4273210,4273230,64,+
4276639,4276668,52,+
4288879,4288918,54,+
4290683,4290701,50,+
4294372,4294404,62,+
4302841,4302883,67,+
4303176,4303198,48,+
4303499,4303534,58,+
4303640,4303681,85,+
4310726,4310757,50,+
4311343,4311388,48,+
4321036,4321059,48,+
4325910,4325928,67,+
4332019,4332040,48,+
4336209,4336228,49,+
4338405,4338434,52,+
4345954,4345996,50,+
4351656,4351679,60,+
4377674,4377695,52,+
4387918,4387957,55,-
4388089,4388117,63,+
4397113,4397146,58,+
4397316,4397354,57,+
4428652,4428694,55,-
4445928,4445959,50,-
4455992,4456012,48,+
4456106,4456136,51,+
4457288,4457323,59,+
4475135,4475158,48,+
4485607,4485637,51,+
4486977,4486996,47,-
4487098,4487118,64,+
4491102,4491121,47,+
4495688,4495712,48,+
4505579,4505599,49,+
4517879,4517910,52,+
4527524,4527549,47,+
4535919,4535938,49,-
4539624,4539661,58,+
4568656,4568676,47,+
4574407,4574450,52,-
4579239,4579258,49,-
4587650,4587696,48,+
4593398,4593427,60,+
4598275,4598297,48,-
4602331,4602346,53,+
4613147,4613179,59,+
4619154,4619197,67,+
4635862,4635901,54,+
4681881,4681914,78,+
4696737,4696772,47,+
4700757,4700795,58,+
4711210,4711236,66,+
4746091,4746114,72,+
4760636,4760658,62,+
4762093,4762130,60,+
4780768,4780795,60,-
4782164,4782184,49,+
4791662,4791699,59,+
4794695,4794718,48,+
4815415,4815446,66,-
4820131,4820154,49,+
4836537,4836577,54,+
4841829,4841855,56,-
4852177,4852198,49,+
4857302,4857324,72,-
4865446,4865474,54,-
4868923,4868949,66,+
4902580,4902615,50,+
4928273,4928304,54,-
4956327,4956359,61,+
4972484,4972528,49,+
4979789,4979827,57,-
4982438,4982470,49,+
5018998,5019031,64,+
5049185,5049208,59,+
5091956,5091988,76,+
5093477,5093500,49,+
5095581,5095602,51,+
5098313,5098330,50,-
5101063,5101083,49,+
5102637,5102672,54,+
5126894,5126925,50,-
5128840,5128861,48,+
5131753,5131784,49,+
5134256,5134293,50,+
5142612,5142640,52,-
5152106,5152129,48,+
5154922,5154966,49,+
5156327,5156370,52,-
5175882,5175903,49,-
5180381,5180400,49,+
5187720,5187748,57,+
5193451,5193491,57,+
5194854,5194890,58,-
5199390,5199415,58,-
5201926,5201947,64,+
5202680,5202701,73,+
5206973,5207006,62,+
5220183,5220212,52,+
5221650,5221670,48,+
5223951,5223978,64,-
5231582,5231602,48,+
5233659,5233679,49,+
5247230,5247263,63,+
5251673,5251704,57,+
5252343,5252376,63,+
5264803,5264823,48,+
5264838,5264858,49,+
5266118,5266150,49,+
5267182,5267213,59,-
5274099,5274144,49,+
5345897,5345917,47,-
5346198,5346235,58,+
5350575,5350613,74,+
5356353,5356381,54,-
5376966,5377000,51,+
5391921,5391941,47,+
5440004,5440048,49,+
5442335,5442364,55,+
5448467,5448485,49,+
5449163,5449200,59,+
5457101,5457127,66,+
5460933,5460966,59,+
5470504,5470523,49,-
5482897,5482936,70,+
5504098,5504130,56,+
5532898,5532936,56,+
5533697,5533728,50,+
5535245,5535273,54,-
5541370,5541394,61,+
5545351,5545377,56,+
5548852,5548882,59,+
5562891,5562934,55,+
5619559,5619587,88,+
5642217,5642240,49,+
5705539,5705565,66,+
5724566,5724603,98,+
5724632,5724660,61,+
5728214,5728256,83,+
5738835,5738868,48,+
5741172,5741209,56,+
5741249,5741267,52,+
5742824,5742861,59,-
5744229,5744255,57,+
5750476,5750497,62,+
5754478,5754518,55,-
5757885,5757915,65,+
5774551,5774570,51,+
5778477,5778518,52,+
5779168,5779208,57,+
5780047,5780080,60,+
5788340,5788371,79,+
5802066,5802101,59,+
5811166,5811193,55,+
5831538,5831561,60,+
5831994,5832022,65,+
5833565,5833590,47,+
5842459,5842486,53,+
5863085,5863119,51,+
5863408,5863446,55,-
