start,end,score,strand
567385,567434,47,-
572813,572858,50,-
576316,576357,58,-
576381,576404,60,-
577661,577693,57,+
580274,580299,57,+
582023,582062,50,-
582688,582707,49,+
583944,583960,53,-
586259,586305,50,+
588870,588887,50,+
591322,591354,49,+
594863,594905,55,+
596396,596426,63,+
597319,597338,49,+
599004,599047,83,+
601600,601640,58,+
602001,602042,54,+
603091,603121,79,+
603825,603862,47,-
604599,604640,48,-
605787,605811,59,+
611255,611294,53,+
612108,612131,50,-
615216,615252,48,+
617721,617753,54,+
617863,617883,47,-
618359,618389,52,+
619574,619617,52,-
620690,620737,47,+
621468,621512,52,+
635523,635564,81,+
638359,638401,50,+
638673,638712,57,+
644993,645023,59,+
645050,645067,52,+
645855,645877,48,-
648374,648401,55,+
648436,648478,50,+
650346,650362,52,+
658717,658749,75,-
663794,663839,48,+
664403,664450,104,+
665542,665559,52,-
665650,665675,57,-
665701,665736,60,+
668597,668636,50,+
668782,668826,47,-
669218,669241,48,+
671121,671158,55,-
672175,672218,50,+
673470,673501,61,-
673513,673539,56,-
675713,675747,56,-
678240,678257,52,+
678541,678572,48,-
681284,681322,114,-
682004,682035,55,-
688664,688695,48,+
698969,699000,77,+
701942,701972,52,+
702101,702149,62,+
702176,702209,62,+
704847,704883,56,+
706724,706750,56,-
707531,707554,50,-
707613,707639,66,+
707661,707697,76,+
708594,708631,53,-
708634,708670,48,+
709094,709114,51,-
710676,710717,53,+
711997,712027,55,+
712502,712535,60,-
713021,713054,60,+
713293,713318,47,+
713530,713557,66,+
713999,714015,52,+
714046,714066,47,-
714672,714694,61,+
715965,716004,49,+
717080,717104,59,-
719542,719578,55,+
720235,720255,47,+
721814,721833,66,+
721961,721978,50,-
722224,722260,56,-
723208,723241,58,+
723471,723490,49,+
724045,724072,58,-
724749,724775,56,-
725042,725083,54,+
726986,727020,56,+
727242,727274,59,+
729871,729896,86,+
729978,729997,49,+
730021,730041,47,+
730402,730437,58,+
731827,731869,54,-
732948,732981,62,+
733820,733855,57,+
734434,734454,47,+
735303,735339,51,-
740832,740879,49,-
741697,741734,60,+
746023,746057,65,+
746193,746225,49,-
755344,755369,67,+
755492,755523,54,+
759667,759700,52,-
760461,760493,49,-
762832,762867,59,+
763761,763796,60,+
764652,764681,52,+
765634,765673,57,+
766992,767028,47,+
767159,767178,49,+
767877,767906,52,-
769050,769075,47,+
769268,769288,47,+
770638,770665,55,+
770775,770814,50,+
771099,771126,55,+
771663,771697,54,+
772123,772152,52,-
772869,772892,61,+
773204,773227,48,-
773466,773491,57,+
774888,774909,52,+
774939,774970,52,+
775192,775223,76,+
776300,776326,56,-
776716,776756,53,+
776947,776988,82,+
777038,777075,51,+
778227,778265,74,+
778417,778433,52,+
778977,778997,64,+
779091,779116,67,+
779717,779734,69,+
780076,780123,47,+
785068,785100,65,+
785149,785184,61,+
785289,785316,55,+
787663,787703,114,+
790600,790622,61,-
792429,792453,48,-
794337,794368,63,+
795336,795355,47,+
797783,797813,54,-
798507,798536,52,+
798857,798905,47,+
799000,799020,65,+
799503,799528,67,+
799948,799968,64,-
800087,800109,61,+
801441,801461,47,-
801551,801591,59,+
807953,807986,59,+
809226,809275,47,+
810187,810210,60,+
810253,810282,71,+
810290,810311,49,+
810706,810745,54,-
811545,811587,57,+
816054,816082,54,+
816331,816357,56,-
818286,818308,48,+
818997,819031,60,+
819751,819777,55,+
831737,831755,50,+
831799,831832,57,+
832668,832695,68,+
834107,834134,71,+
834182,834209,63,+
835361,835381,49,+
835705,835726,63,+
835838,835862,48,+
840593,840629,56,+
840863,840896,94,+
841289,841309,48,+
842760,842779,51,+
843859,843899,54,+
844142,844182,55,+
844643,844674,80,+
845768,845793,66,+
857916,857942,56,+
860469,860495,56,+
860681,860706,47,+
860895,860910,53,+
861229,861269,59,-
863839,863858,49,+
863918,863952,64,-
865111,865153,54,-
867293,867314,63,-
867646,867675,52,-
871522,871548,67,-
874882,874923,50,-
874971,875001,51,+
875417,875453,76,+
877923,877948,57,+
878607,878649,47,+
885631,885672,52,+
888019,888059,55,+
888493,888526,74,+
888880,888903,49,+
889317,889349,59,+
889663,889702,59,+
889854,889897,55,+
890225,890247,48,+
890296,890322,56,+
890887,890929,53,+
891497,891528,63,+
898580,898604,48,+
900063,900083,65,+
901066,901098,51,+
901619,901653,105,-
903364,903401,61,-
903953,903990,57,+
904757,904794,55,+
905417,905451,50,+
906868,906896,68,+
907625,907643,49,+
907695,907731,59,+
908053,908070,50,+
908665,908700,50,+
916051,916073,49,+
916979,917015,59,+
917252,917271,49,+
920124,920162,53,-
924107,924130,70,+
924594,924625,54,+
929657,929691,105,+
931703,931734,54,-
935841,935869,54,+
937847,937866,49,-
938732,938775,52,-
941634,941666,49,+
942249,942268,47,-
942348,942393,65,-
943203,943228,47,+
943923,943954,48,-
944604,944628,59,+
948185,948206,49,-
952177,952220,111,+
954395,954418,49,-
954555,954576,63,+
955221,955260,58,-
955507,955533,71,+
955683,955720,55,+
956008,956052,47,+
956480,956510,82,+
956979,957010,57,-
957117,957149,103,-
958663,958703,51,+
959950,959976,57,+
960745,960763,49,+
961019,961042,60,-
961394,961414,47,+
961875,961894,49,-
962741,962756,53,+
962820,962864,54,+
962945,962975,59,+
963373,963411,53,+
964204,964220,53,+
964270,964294,67,+
964858,964890,59,+
967505,967534,52,-
967595,967631,58,-
967651,967689,52,+
967785,967804,49,-
969414,969445,50,+
970036,970066,49,+
970475,970500,47,+
971202,971238,56,+
971689,971726,74,+
973680,973722,85,+
973958,973987,63,+
974082,974120,53,-
974665,974696,49,+
975203,975233,51,-
976244,976264,48,+
976852,976876,58,+
976938,976963,84,-
977197,977216,66,-
977367,977399,60,+
977564,977608,54,+
979922,979970,48,-
980415,980458,52,-
980985,981004,47,-
981777,981817,54,+
984313,984344,78,+
986206,986234,65,+
986598,986639,53,-
987424,987441,69,+
988693,988728,60,+
990289,990334,49,-
993490,993523,60,+
993687,993731,54,+
998011,998041,49,-
998116,998136,47,+
999303,999324,49,+
1000902,1000929,55,+
1003686,1003708,61,+
1006845,1006863,49,+
1007293,1007313,64,-
1009068,1009107,54,+
1011850,1011880,51,-
1012594,1012624,51,+
1013423,1013458,56,-
1013553,1013578,58,+
1014005,1014035,51,-
1014642,1014679,58,+
1015240,1015269,52,+
1015774,1015812,62,-
1016070,1016091,49,-
1016529,1016552,60,-
1016809,1016830,48,+
1017330,1017362,51,+
1017762,1017795,63,+
1018599,1018617,50,+
1019731,1019773,49,-
1021157,1021188,63,+
1021543,1021566,60,+
1021701,1021720,47,+
1022617,1022641,59,-
1022732,1022756,69,+
1022779,1022809,51,+
1023687,1023721,60,-
1024132,1024161,58,+
1024837,1024856,49,+
1024971,1024999,55,-
1030355,1030383,54,+
1031779,1031820,54,+
1033355,1033388,47,+
1034495,1034525,51,+
1035277,1035310,47,-
1036919,1036941,61,-
1039340,1039362,72,+
1040134,1040170,64,+
1040679,1040714,64,+
1043533,1043559,56,-
1043978,1044021,49,-
1045670,1045689,51,-
1046514,1046545,60,+
1051244,1051276,49,+
1054340,1054375,61,+
1063615,1063648,48,+
1072660,1072699,55,-
1073634,1073670,58,+
1074576,1074602,56,+
1083052,1083085,63,+
1083209,1083240,62,-
1083715,1083740,57,+
1084842,1084890,83,+
1087589,1087616,65,-
1089089,1089116,55,+
1090527,1090551,48,-
1092026,1092047,48,+
1092839,1092867,52,+
1094720,1094738,67,+
1096063,1096105,49,+
1099084,1099118,64,+
1099641,1099687,89,+
1099844,1099872,52,-
1100251,1100283,57,+
1102312,1102329,52,+
1102642,1102670,61,+
1104766,1104786,47,-
1105555,1105583,66,+
1106821,1106843,48,+
1106966,1107005,57,+
1109223,1109268,48,+
1111024,1111049,57,+
1112632,1112677,49,+
1114289,1114323,56,+
1115628,1115656,68,+
1116041,1116065,67,+
1118022,1118041,49,-
1118223,1118265,54,+
1119376,1119416,49,-
1120035,1120067,49,+
1120520,1120543,48,-
1121323,1121350,66,+
1121563,1121585,51,+
1122135,1122152,52,+
1122297,1122327,57,+
1123882,1123904,49,+
1124447,1124482,60,+
1124499,1124521,51,+
1126069,1126110,54,-
1126609,1126651,68,+
1127587,1127622,54,-
1128380,1128400,47,+
1129016,1129039,48,+
1129458,1129480,51,-
1130980,1131008,57,+
1131328,1131356,65,+
1133156,1133190,50,-
1133298,1133322,48,+
1133941,1133957,52,+
1134112,1134138,66,+
1134146,1134174,54,-
1134329,1134355,56,+
1136581,1136605,59,-
1137153,1137172,49,+
1139140,1139161,63,+
1140441,1140475,51,+
1141919,1141948,52,+
1147736,1147762,56,+
1152228,1152244,70,+
1153017,1153052,73,+
1153585,1153605,47,+
1153903,1153926,61,+
1154506,1154525,49,+
1155783,1155822,59,+
1156135,1156157,51,-
1156701,1156724,70,-
1158381,1158418,58,+
1158470,1158491,63,+
1158519,1158561,48,+
1158612,1158638,56,+
1158676,1158718,52,+
1159391,1159426,48,+
1159767,1159805,62,+
1161005,1161035,65,+
1161160,1161201,70,+
1167873,1167901,54,+
1168291,1168328,55,+
1170602,1170639,54,+
1171090,1171114,48,+
1172634,1172665,50,+
1173149,1173168,47,+
1173512,1173548,59,+
1177711,1177736,57,-
1178101,1178134,48,-
1182516,1182552,56,-
1183729,1183750,49,-
1193952,1193993,54,+
1194766,1194797,66,+
1195724,1195752,66,+
1195865,1195884,49,+
1195972,1196004,62,+
1196239,1196259,54,+
1196656,1196685,52,+
1201368,1201395,55,+
1201796,1201813,52,+
1202091,1202139,47,+
1202450,1202492,53,-
1204775,1204797,49,-
1205393,1205421,54,+
1209021,1209044,60,-
1211067,1211087,47,+
1213295,1213315,54,+
1215054,1215077,60,-
1217992,1218015,48,-
1218929,1218971,85,-
1219881,1219900,49,-
1220661,1220691,65,+
1221569,1221587,50,+
1221812,1221829,52,-
1222204,1222228,61,+
1222433,1222472,58,+
1223435,1223468,67,+
1224403,1224442,54,-
1224936,1224962,56,+
1227753,1227783,51,+
1232141,1232170,52,+
1234115,1234136,62,+
1234288,1234329,53,-
1237086,1237113,55,+
1238243,1238265,62,+
1238503,1238544,57,+
1239262,1239302,54,-
1244120,1244136,70,+
1244497,1244543,64,+
1246636,1246678,57,+
1246820,1246844,60,+
1246894,1246931,58,-
1247142,1247177,59,+
1247386,1247414,53,+
1247475,1247502,67,+
1247557,1247579,48,+
1249113,1249143,51,+
1249573,1249608,67,+
1250498,1250515,50,-
1250917,1250935,49,+
1251095,1251121,56,+
1251161,1251200,50,+
1251971,1251997,63,-
1252235,1252257,48,+
1253114,1253145,54,+
1255157,1255181,59,+
1256103,1256127,48,-
1259117,1259135,50,-
1259278,1259307,52,-
1260641,1260685,48,-
1261950,1261968,49,+
1262524,1262561,59,+
1262764,1262790,67,+
1263189,1263210,49,+
1263898,1263927,52,-
1264579,1264608,52,+
1264790,1264824,60,+
1265325,1265363,54,+
1265540,1265568,54,+
1266775,1266814,53,-
1268736,1268769,62,+
1269900,1269929,69,-
1269940,1269968,69,+
1273181,1273225,52,+
1273745,1273782,59,+
1275671,1275696,86,+
1276165,1276199,58,+
1276440,1276465,47,+
1276861,1276896,47,+
1277394,1277411,50,+
1277602,1277631,63,+
1277888,1277906,49,-
1279503,1279519,53,-
1279652,1279676,48,-
1280825,1280852,61,-
1284500,1284530,61,+
1285669,1285718,48,+
1287456,1287489,62,-
1288183,1288206,59,-
1289131,1289168,55,+
1292804,1292825,49,-
1294282,1294324,47,+
1297776,1297798,61,-
1301042,1301069,65,-
1302378,1302414,55,-
1302465,1302496,65,-
1305882,1305918,61,-
1306826,1306846,64,+
1307654,1307678,48,-
1309006,1309048,48,+
1310235,1310266,50,-
1310545,1310586,68,+
1312055,1312094,54,+
1312654,1312674,48,-
1312974,1313002,54,-
1316568,1316592,59,-
1316782,1316807,57,-
1317458,1317488,51,+
1321356,1321379,71,+
1322453,1322472,51,+
1322644,1322686,49,+
1323780,1323809,54,+
1327403,1327441,95,+
1328154,1328182,54,-
1328652,1328670,50,+
1328816,1328848,58,+
1330460,1330480,49,+
1335609,1335646,56,-
1336005,1336035,79,-
1336520,1336549,55,+
1337254,1337274,64,-
1337429,1337455,56,-
1341633,1341676,49,+
1341865,1341894,65,+
1352519,1352546,53,+
1353014,1353047,62,+
1353711,1353740,54,+
1353980,1354010,52,+
1356930,1356962,47,+
1358131,1358172,58,+
1359672,1359702,55,+
1364724,1364749,57,+
1369907,1369927,47,-
1374755,1374786,67,+
1376122,1376150,53,+
1377410,1377433,69,+
1377837,1377862,47,+
1378470,1378487,52,-
1380271,1380292,48,+
1381960,1381991,51,+
1382932,1382973,50,-
1383608,1383636,57,+
1385233,1385277,49,-
1385385,1385424,54,+
1385687,1385723,59,+
1386134,1386159,69,+
1386708,1386742,48,+
1389308,1389345,50,+
1389367,1389402,78,+
1390881,1390910,52,+
1391340,1391361,48,+
1394849,1394873,48,+
1395876,1395909,48,+
1396482,1396502,47,+
1397453,1397482,52,-
1397753,1397780,65,+
1397865,1397892,63,+
1399492,1399524,59,+
1399678,1399713,60,-
1401258,1401287,63,+
1401741,1401766,67,+
1402957,1402979,48,-
1403318,1403355,64,+
1403637,1403684,49,+
1403765,1403802,74,+
1403828,1403865,53,+
1404380,1404403,49,-
1404420,1404454,65,+
1405536,1405567,67,-
1405645,1405677,50,+
1407970,1407989,49,+
1408744,1408762,49,+
1408958,1408983,47,+
1409796,1409840,52,+
1410131,1410159,116,+
1411253,1411285,65,-
1411539,1411568,52,+
1411682,1411718,73,+
1412973,1412993,48,+
1414464,1414488,59,+
1415350,1415392,69,+
1416246,1416276,51,+
1418340,1418377,61,+
1418666,1418709,53,+
1419425,1419463,87,+
1421545,1421588,53,-
1424038,1424063,47,+
1424737,1424762,47,+
1425615,1425651,56,-
1427584,1427609,69,+
1432198,1432229,55,-
1433264,1433300,57,+
1435534,1435558,48,+
1436216,1436245,52,+
1441865,1441897,67,+
1447547,1447566,49,+
1449676,1449712,61,+
1449716,1449734,50,-
1451794,1451824,54,+
1455818,1455860,53,+
1456052,1456076,58,-
1457628,1457654,55,-
1458535,1458562,55,+
1459469,1459515,88,+
1460203,1460226,60,+
1460296,1460330,59,+
1460590,1460608,67,+
1460850,1460893,47,+
1461964,1461994,51,+
1464134,1464174,53,+
1464573,1464611,51,+
1465462,1465491,54,+
1466033,1466053,73,+
1466861,1466888,55,+
1467172,1467209,53,+
1469023,1469055,65,+
1469822,1469855,60,-
1471399,1471445,63,+
1471823,1471858,54,-
1472145,1472164,66,+
1472355,1472397,53,+
1472620,1472644,67,+
1474893,1474926,63,+
1475408,1475446,56,-
1476587,1476618,57,+
1478881,1478905,48,-
1480161,1480197,48,+
1480318,1480351,52,-
1481063,1481084,62,+
1486016,1486054,54,+
1488972,1489012,99,+
1490659,1490677,49,+
1491041,1491069,57,-
1492399,1492419,47,+
1494592,1494615,60,-
1494873,1494907,59,-
1497194,1497224,62,+
1497384,1497421,57,+
1498330,1498353,59,+
1498376,1498421,52,-
1498490,1498525,58,+
1503855,1503876,62,-
1509199,1509241,53,+
1510160,1510184,59,+
1510395,1510413,51,+
1512606,1512642,59,-
1515171,1515213,50,+
1515301,1515346,88,+
1515844,1515867,48,-
1515880,1515914,58,+
1517026,1517057,57,+
1517233,1517266,61,-
1517330,1517363,48,-
1520568,1520601,58,+
1522494,1522538,47,-
1523401,1523422,62,+
1526045,1526073,54,-
1527161,1527201,55,-
1529517,1529555,59,-
1530820,1530841,49,+
1531040,1531077,51,-
1531545,1531581,56,+
1531814,1531856,53,+
1532488,1532530,47,+
1532561,1532580,47,+
1537239,1537261,48,+
1537612,1537640,54,+
1539075,1539101,56,+
1539676,1539692,52,+
1540402,1540438,55,+
1540598,1540631,48,-
1540769,1540799,51,+
1541691,1541739,47,-
1541759,1541786,71,+
1542561,1542596,48,-
1542981,1542999,50,+
1543159,1543192,50,+
1543193,1543234,49,-
1543392,1543418,56,+
1543722,1543766,53,+
1543971,1544013,48,+
1544315,1544343,53,+
1545650,1545689,50,+
1548793,1548831,62,+
1549185,1549231,89,-
1550259,1550288,52,-
1550638,1550669,51,+
1551298,1551327,52,-
1552155,1552197,54,+
1553115,1553154,58,+
1554121,1554138,50,+
1555714,1555745,59,-
1556641,1556671,60,+
1561688,1561718,55,+
1565181,1565209,54,-
1565450,1565481,65,+
1565628,1565658,52,-
1568132,1568157,89,+
1569801,1569832,62,+
1570612,1570640,53,+
1573002,1573029,57,+
1573703,1573750,47,+
1574674,1574692,67,+
1574707,1574742,67,+
1574846,1574888,50,+
1576313,1576354,52,-
1577686,1577723,74,+
1577938,1577956,50,+
1578018,1578046,57,-
1579104,1579134,51,+
1579412,1579446,60,+
1584384,1584408,48,-
1584722,1584768,50,+
1585897,1585927,57,-
1591118,1591142,59,-
1591209,1591241,48,+
1591914,1591953,54,+
1592862,1592891,51,-
1595622,1595651,52,-
1595744,1595786,55,-
1595935,1595981,90,+
1597732,1597757,47,+
1600190,1600224,57,+
1606000,1606033,79,+
1607157,1607182,58,+
1607854,1607873,49,-
1608512,1608556,63,+
1610229,1610249,47,-
1610831,1610873,52,+
1613410,1613433,49,-
1613566,1613598,67,+
1613691,1613722,50,-
1614942,1614976,68,+
1615241,1615262,51,+
1617307,1617352,53,+
1618481,1618522,54,+
1618802,1618840,58,-
1619780,1619818,57,+
1620042,1620061,47,-
1620541,1620569,54,+
1629088,1629105,52,-
1640745,1640787,47,+
1644682,1644711,66,+
1647908,1647937,65,-
1652443,1652476,64,+
1653901,1653920,66,+
1654296,1654337,49,+
1654441,1654481,50,+
1654585,1654625,50,+
1655415,1655453,97,+
1655483,1655521,57,+
1657808,1657839,50,-
1658554,1658579,69,-
1661648,1661685,56,+
1661899,1661936,104,+
1668168,1668208,73,+
1673484,1673513,58,+
1673863,1673896,48,+
1674004,1674035,60,-
1674326,1674364,55,+
1674863,1674897,51,+
1678037,1678071,47,+
1680176,1680214,56,+
1681272,1681309,74,+
1681395,1681431,57,-
1682702,1682719,52,-
1683454,1683486,49,+
1683703,1683721,49,+
1684264,1684296,76,+
1686876,1686910,64,+
1691368,1691404,71,+
1693916,1693953,54,+
1694095,1694115,48,-
1697540,1697575,144,+
1697607,1697628,52,+
1699659,1699692,59,-
1699881,1699907,101,+
1703053,1703089,58,+
1703313,1703343,66,+
1704949,1704985,55,+
1705157,1705177,48,+
1706699,1706728,68,+
1707455,1707494,50,+
1708963,1708990,85,+
1709069,1709100,65,-
1710231,1710268,55,+
1712796,1712812,53,+
1713375,1713410,59,+
1714302,1714339,64,-
1714747,1714775,54,+
1715294,1715312,49,+
1716500,1716532,80,+
1718460,1718478,50,+
1720145,1720177,82,+
1721969,1722003,47,+
1723120,1723139,47,+
1723683,1723711,54,+
1723814,1723855,67,+
1724495,1724523,111,+
1724592,1724619,66,+
1725564,1725601,47,-
1725837,1725866,51,+
1727142,1727174,49,+
1727860,1727881,63,+
1727939,1727971,80,+
1728778,1728796,49,-
1730551,1730586,64,-
1730746,1730767,63,-
1730770,1730811,53,+
1731245,1731262,69,+
1731533,1731562,69,+
1731814,1731845,50,-
1732903,1732936,59,-
1737091,1737133,50,-
1737758,1737787,65,-
1738246,1738286,59,+
1738337,1738380,50,-
1739018,1739037,47,-
1739878,1739913,58,+
1739927,1739953,56,+
1740209,1740239,83,+
1740804,1740826,48,+
1742955,1742987,49,-
1743350,1743378,57,+
1744238,1744265,69,+
1745331,1745366,61,+
1746414,1746444,62,-
1746824,1746856,63,+
1747488,1747510,61,+
1747670,1747699,52,-
1748541,1748581,71,-
1748584,1748609,67,+
1749932,1749974,53,-
1752881,1752921,53,+
1753010,1753027,50,+
1753364,1753394,49,+
1753911,1753951,59,+
1759279,1759310,51,+
1761648,1761671,48,+
1762498,1762538,58,+
1762644,1762669,57,-
1762825,1762845,47,+
1764439,1764470,65,+
1765563,1765596,75,+
1765778,1765797,66,+
1768246,1768269,50,+
1768352,1768375,60,+
1768994,1769015,48,+
1771817,1771835,49,+
1781713,1781732,47,+
1782877,1782908,49,-
1783816,1783846,68,-
1784412,1784434,48,+
1789376,1789400,48,+
1790295,1790321,56,-
1791620,1791642,61,-
1791680,1791697,69,-
1793140,1793162,90,+
1793199,1793235,61,+
1798867,1798904,61,-
1800283,1800304,63,+
1804664,1804683,51,+
1805305,1805325,48,-
1805755,1805790,50,+
1806643,1806675,65,+
1809976,1809998,48,-
1810744,1810770,64,+
1810967,1810986,49,-
1811680,1811697,52,-
