start,end,score,strand
903344,903380,54,+
912247,912267,64,+
917052,917083,49,-
918523,918551,54,-
918889,918917,54,-
919047,919092,48,-
921917,921937,47,-
925563,925593,55,+
928604,928624,47,+
931816,931843,57,+
934116,934153,53,+
939213,939230,52,-
943090,943110,64,+
944853,944881,98,-
966128,966158,66,-
968170,968194,48,-
968855,968878,48,-
970848,970866,49,+
981000,981029,52,+
996608,996647,54,+
999716,999743,55,-
1001829,1001862,58,-
1014098,1014130,49,+
1024526,1024544,49,-
1028697,1028731,59,+
1033942,1033961,49,-
1039584,1039614,52,-
1040082,1040120,57,-
1041410,1041445,48,-
1055625,1055671,52,+
1060652,1060670,50,-
1062059,1062081,48,-
1064455,1064498,49,+
1066178,1066196,50,-
1071494,1071511,50,-
1102068,1102096,63,-
1110429,1110447,50,-
1112224,1112249,47,-
1114676,1114705,52,-
1124026,1124043,52,-
1127252,1127271,47,-
1127808,1127837,66,+
1128091,1128111,48,-
1129470,1129488,50,-
1129989,1130011,48,-
1134614,1134640,56,-
1138231,1138269,58,-
1139877,1139900,60,-
1140130,1140163,47,-
1151311,1151343,48,-
1152795,1152824,52,-
1176716,1176741,67,-
1176919,1176939,47,-
1177228,1177243,53,-
1189085,1189128,53,+
1197302,1197323,63,-
1207893,1207918,47,-
1209898,1209920,49,-
1211554,1211586,59,-
1214997,1215017,51,-
1218314,1218342,65,-
1220766,1220787,73,-
1223567,1223583,70,-
1231854,1231887,52,+
1237148,1237178,62,-
1239140,1239167,72,-
1243759,1243804,52,-
1245744,1245767,60,-
1251325,1251348,50,+
1253021,1253067,48,-
1257126,1257157,63,+
1259566,1259594,52,-
1259621,1259658,47,-
1264310,1264346,58,-
1268886,1268904,51,-
1269085,1269108,59,-
1275726,1275764,53,+
1276724,1276758,50,-
1285756,1285797,54,-
1293587,1293606,47,-
1297398,1297438,48,-
1303375,1303396,48,+
1303897,1303918,49,-
1317583,1317617,60,-
1322101,1322120,47,+
1330568,1330610,65,-
1345400,1345433,48,-
1358236,1358266,49,-
1381799,1381827,69,+
1382789,1382808,49,-
1384999,1385015,52,-
1388377,1388417,54,+
1396166,1396200,60,-
1403520,1403547,55,-
1405669,1405692,87,-
1412614,1412639,56,+
1416052,1416084,51,-
1436357,1436379,63,-
1437419,1437442,48,-
1454414,1454450,56,-
1461399,1461427,54,-
1461982,1462016,59,-
1462053,1462072,47,-
1468684,1468715,49,-
1469126,1469152,57,-
1480583,1480618,55,-
1485741,1485767,56,+
1491304,1491323,47,-
1500517,1500551,51,-
1511699,1511741,67,+
1512763,1512793,65,+
1513520,1513545,56,+
1513987,1514019,50,-
1517695,1517724,70,-
1534449,1534479,66,-
1535879,1535920,58,-
1551312,1551338,56,+
1569590,1569608,50,-
1581391,1581424,62,-
1590205,1590244,54,-
1592674,1592703,54,-
1601785,1601826,48,+
1603977,1604011,64,-
1614544,1614576,63,-
1616456,1616475,47,-
1623774,1623811,47,-
1623885,1623916,52,-
1637403,1637425,51,+
1667525,1667564,51,-
1673054,1673084,51,-
1680534,1680577,49,-
1695269,1695289,47,-
1697377,1697403,60,+
1705840,1705886,47,-
1706570,1706587,52,-
1707823,1707858,47,-
1714686,1714713,66,-
1714732,1714774,52,-
1716624,1716657,92,-
1726690,1726714,61,-
1728996,1729021,57,+
1734489,1734512,48,+
1750184,1750206,51,-
1762048,1762071,60,-
1763016,1763040,48,-
1786213,1786250,54,-
1790220,1790259,53,-
1790690,1790709,66,-
1801158,1801181,59,-
1810092,1810111,49,-
1816809,1816841,49,-
1817996,1818013,69,-
1821917,1821937,64,+
1825865,1825889,48,+
1837958,1837991,79,-
1848564,1848592,54,-
1858725,1858754,63,-
1860228,1860265,56,-
1860753,1860790,56,-
1877621,1877644,60,+
1878937,1878962,47,+
1879398,1879445,48,+
1881461,1881481,47,-
1889262,1889288,56,-
1900276,1900295,47,-
1906880,1906903,48,+
1912034,1912078,52,-
1912251,1912276,57,-
1912434,1912458,48,-
1916728,1916771,49,-
1929852,1929899,48,-
1932145,1932178,58,-
1939252,1939294,53,-
1940645,1940683,71,+
1943162,1943202,51,-
1944808,1944833,47,-
1944995,1945019,48,-
1950213,1950240,57,-
1957332,1957369,57,+
1959074,1959090,52,-
1964581,1964619,54,-
1966170,1966213,52,-
1967994,1968033,58,-
1968887,1968907,49,-
1968927,1968960,52,-
1971555,1971574,49,-
1971633,1971653,48,-
1972514,1972533,47,-
2000934,2000955,52,-
2002616,2002639,49,-
2005165,2005184,51,-
2010129,2010159,57,-
2010496,2010529,47,-
2014012,2014046,62,+
2014961,2014990,52,-
2038979,2039011,54,-
2044992,2045013,51,+
2047627,2047662,47,-
2063157,2063175,49,-
2070749,2070780,50,+
2074036,2074072,52,-
2102896,2102922,55,-
2105026,2105046,47,-
2113239,2113272,78,-
2121593,2121615,61,-
2130728,2130749,49,-
2141107,2141133,56,-
2146461,2146486,57,+
2148678,2148710,62,-
2158974,2159006,62,-
2164594,2164620,56,-
2165219,2165246,63,-
2171760,2171787,53,-
2185023,2185050,66,-
2188052,2188077,47,+
2191445,2191471,66,-
2194481,2194517,59,-
2194858,2194883,57,-
2202497,2202533,48,-
2204331,2204360,51,-
2210565,2210588,48,-
2210601,2210623,61,-
2213612,2213635,50,-
2219583,2219627,50,+
2220557,2220587,62,+
2222509,2222527,67,-
2228242,2228277,54,-
2233852,2233869,50,+
2235065,2235099,61,-
2238271,2238310,53,-
2243110,2243142,52,+
2245332,2245371,51,-
2246926,2246965,52,-
2256734,2256749,72,-
2258207,2258235,58,-
2264230,2264248,49,-
2266944,2266968,48,-
2267097,2267120,49,-
2275296,2275324,69,+
2301255,2301302,49,+
2309903,2309925,61,-
2330029,2330066,56,-
2330689,2330716,55,-
2339113,2339146,48,-
2344853,2344886,48,+
2347239,2347258,52,-
2348523,2348556,61,-
2356450,2356474,59,+
2357281,2357319,54,+
2359483,2359507,58,-
2363288,2363318,49,-
2370996,2371034,59,-
2372978,2373008,51,-
2395999,2396030,63,-
2403220,2403248,65,-
2403529,2403571,49,-
2408673,2408699,56,+
2413789,2413817,57,-
2425791,2425820,67,-
2434831,2434862,49,+
2446543,2446569,60,-
2457420,2457440,64,-
2474299,2474317,50,+
2476614,2476647,59,+
2481989,2482019,51,-
2517506,2517540,56,-
2523625,2523667,53,-
2530090,2530123,65,-
2530937,2530985,47,-
2537420,2537458,55,+
2583930,2583962,50,-
2586303,2586326,50,-
2594901,2594928,60,-
2595024,2595050,68,-
2605762,2605797,48,+
2610335,2610355,48,+
2610488,2610509,49,-
2611035,2611061,73,-
2620009,2620046,55,+
2641978,2642016,53,-
2655147,2655174,53,-
2655458,2655483,57,-
2656200,2656232,70,-
2662723,2662756,61,+
2665450,2665485,61,+
2675846,2675890,49,+
2677125,2677145,47,+
2694345,2694367,61,-
2707669,2707699,51,-
2716393,2716433,57,+
2720935,2720962,72,-
2721096,2721116,47,-
2738218,2738239,51,+
2747975,2747992,52,-
2755442,2755458,52,-
2766932,2766951,51,+
2775624,2775665,49,-
2777282,2777310,81,-
2777546,2777570,69,-
2779648,2779685,59,+
2781457,2781474,50,-
2792531,2792572,50,-
2805433,2805453,47,+
2837983,2838003,64,+
2842046,2842064,50,+
2851139,2851159,47,+
2856761,2856794,52,+
2874049,2874073,48,+
2875336,2875365,58,+
2875469,2875490,51,+
2881055,2881090,50,+
2884369,2884409,55,+
2884872,2884913,51,+
2889158,2889183,47,+
2899886,2899911,47,-
2902578,2902597,47,+
2911720,2911750,51,+
2919072,2919099,66,+
2920185,2920216,55,+
2930352,2930371,47,-
2944205,2944244,61,+
2960016,2960041,56,+
2960603,2960639,58,+
2963677,2963697,47,+
2967682,2967701,49,+
2972455,2972488,60,+
2976893,2976931,57,+
2979353,2979379,56,+
2992645,2992671,58,+
3004894,3004915,62,+
3006775,3006796,48,+
3017938,3017964,66,+
3038966,3038990,61,-
3043678,3043696,51,-
3054119,3054149,51,+
3081493,3081520,55,+
3083786,3083820,55,+
3086728,3086767,73,+
3090522,3090544,48,+
3093156,3093181,47,-
3093405,3093446,57,+
3093711,3093736,61,+
3098656,3098673,52,+
3117122,3117151,62,+
3117980,3118013,48,-
3126721,3126746,47,+
3131640,3131671,50,-
3144169,3144210,57,+
3150296,3150313,52,-
3174644,3174675,64,+
3177533,3177551,50,+
3178071,3178092,92,+
3188413,3188450,59,+
3200289,3200326,58,+
3200440,3200463,49,+
3208083,3208103,48,+
3208162,3208181,49,+
3219575,3219603,53,+
3225245,3225274,55,+
3228792,3228821,52,+
3231266,3231305,51,+
3238568,3238586,49,+
3284804,3284825,49,+
3296220,3296255,59,+
3301979,3302015,58,+
3302872,3302896,59,+
3320919,3320946,68,-
3320989,3321009,47,-
3354967,3354995,64,+
3355089,3355122,58,+
3384725,3384745,47,+
3391732,3391764,50,+
3398924,3398946,49,+
3424417,3424448,60,+
3428497,3428517,64,+
3428756,3428781,47,+
3432716,3432744,54,+
3438494,3438525,70,+
3443953,3443971,50,+
3447056,3447092,58,+
3469781,3469801,48,-
3471397,3471436,54,+
3472111,3472146,75,+
3472451,3472487,58,+
3473643,3473659,52,+
3478696,3478718,48,+
3479832,3479867,62,+
3516368,3516405,58,+
3525261,3525291,66,+
3533085,3533115,57,+
3533991,3534018,55,-
3534169,3534192,49,+
3540998,3541034,57,+
3547640,3547660,47,+
3548933,3548967,62,+
3563194,3563230,61,+
3567899,3567920,48,-
3580156,3580186,51,+
3581148,3581188,53,+
3591985,3592025,53,+
3603049,3603089,54,+
3605998,3606039,49,+
3606454,3606497,50,+
3608338,3608357,49,+
3611844,3611885,53,+
3644469,3644508,73,+
3648940,3648964,48,+
3666407,3666436,67,+
3671581,3671621,50,-
3675123,3675154,66,+
3676091,3676117,56,+
3677460,3677490,51,+
3688077,3688100,60,+
3688935,3688960,57,+
3690782,3690809,71,+
3693520,3693551,62,+
3696775,3696813,54,+
3731970,3731999,52,-
3739053,3739090,53,+
3751297,3751322,47,+
3751813,3751843,54,+
3755177,3755200,48,-
3758212,3758234,51,-
3766118,3766137,49,+
3772982,3773015,59,+
3773573,3773589,53,+
3776545,3776593,62,+
3779152,3779177,47,-
3784141,3784185,47,+
3789278,3789306,65,+
3794256,3794277,48,-
3799915,3799932,50,+
3800677,3800718,50,+
3816090,3816113,48,-
3818949,3818967,50,+
3845200,3845239,57,+
3856475,3856495,47,+
3895152,3895181,54,-
3903560,3903586,56,+
3903911,3903936,47,+
3907553,3907591,56,-
3928425,3928464,54,+
3930228,3930256,66,+
3944970,3945011,49,-
3945082,3945113,50,-
3951522,3951540,50,+
3954370,3954394,48,+
3958959,3958987,61,+
3967097,3967115,49,-
3970334,3970362,54,-
3976514,3976536,61,+
3998676,3998718,53,+
4004185,4004205,48,+
4029686,4029718,50,+
4030082,4030107,67,+
4031346,4031388,55,+
4039971,4039993,51,+
4048107,4048135,60,+
4048800,4048825,69,+
4052193,4052232,57,+
4056454,4056476,51,-
4057824,4057843,47,+
4078964,4078996,60,+
4091829,4091868,54,+
4100323,4100342,49,+
4110285,4110322,51,+
4114979,4115011,48,+
4120613,4120631,49,+
4121668,4121687,47,-
4154961,4154990,52,+
4156889,4156913,69,+
4161182,4161213,50,+
4162243,4162279,47,-
4162450,4162498,49,+
4164173,4164204,52,-
4166931,4166969,59,+
4167717,4167750,47,-
4173155,4173182,55,+
4181252,4181274,48,-
4203739,4203760,53,+
4227662,4227682,49,+
4243684,4243703,47,+
4245026,4245044,51,+
4250663,4250694,50,-
4258452,4258487,59,-
4263017,4263034,50,+
4263064,4263080,52,+
4271327,4271357,51,+
4272845,4272871,56,+
4278764,4278786,48,+
4289465,4289487,48,-
4294187,4294231,50,+
4299451,4299471,48,-
4304237,4304262,57,-
4330388,4330422,58,+
4334587,4334612,47,+
4336131,4336169,54,+
4337201,4337234,55,+
4339314,4339337,48,+
4343680,4343705,47,+
4358022,4358049,55,-
4361100,4361130,51,+
4364951,4364985,64,+
4365293,4365324,67,+
4372469,4372498,51,+
4382870,4382917,49,+
4384545,4384566,63,+
4392637,4392680,68,+
4394043,4394085,52,+
4395984,4396017,60,+
4427102,4427130,54,+
4439211,4439243,63,+
4441570,4441600,68,+
4441899,4441922,48,+
4443340,4443374,51,+
4452875,4452896,51,-
4453246,4453265,66,-
4453695,4453726,57,+
4457747,4457773,68,+
4467230,4467266,58,-
4467850,4467879,52,+
4485963,4485987,48,-
4496288,4496309,63,+
4496377,4496408,52,+
4525703,4525731,83,+
4534459,4534496,47,+
4554925,4554951,60,-
4560618,4560657,53,+
4567261,4567285,48,-
4569554,4569587,60,-
4570229,4570263,62,-
4576661,4576705,52,+
4604406,4604434,54,+
4689989,4690015,56,+
4696386,4696406,47,+
4701056,4701092,58,+
4703457,4703479,48,+
4707485,4707511,57,+
4737021,4737041,47,+
4747697,4747721,48,+
4754319,4754342,50,+
4757480,4757504,59,+
4768076,4768099,49,+
4779954,4779989,47,-
4791135,4791157,51,+
4797122,4797141,49,+
4803067,4803098,50,-
4811137,4811169,70,+
4816992,4817012,47,+
4833962,4833984,48,+
4836196,4836221,57,+
4843697,4843723,56,+
4844732,4844766,59,+
4846435,4846455,51,+
4850921,4850942,53,+
4852631,4852670,59,+
4854179,4854215,59,+
4883100,4883121,62,+
4883660,4883707,49,+
4892256,4892286,63,-
4903449,4903469,64,+
4905316,4905344,63,+
4917645,4917663,50,+
4918558,4918577,49,+
