start,end,score,strand
1685484,1685513,62,+
1685608,1685636,54,+
1687899,1687918,47,+
1688937,1688953,52,-
1689345,1689383,54,+
1690924,1690942,49,+
1691422,1691444,61,+
1695385,1695418,52,-
1696099,1696119,64,-
1706668,1706689,64,+
1709250,1709272,70,+
1711740,1711761,49,+
1711918,1711963,49,+
1715684,1715712,54,+
1722147,1722167,49,+
1738174,1738194,51,-
1741975,1742009,51,+
1744313,1744341,60,+
1749745,1749773,63,+
1750674,1750694,47,+
1761145,1761165,64,+
1766833,1766858,57,-
1780376,1780399,60,+
1785403,1785451,48,+
1809938,1809958,48,+
1820953,1820978,56,+
1822514,1822533,47,+
1838904,1838929,56,+
1844767,1844788,48,+
1846400,1846420,64,+
1852415,1852455,50,-
1881752,1881774,51,+
1891731,1891760,62,+
1893165,1893203,55,+
1895546,1895567,53,+
1901922,1901954,50,-
1902866,1902886,64,-
1909033,1909055,51,+
1910861,1910900,50,+
1929681,1929720,53,-
1929960,1929997,57,-
1964452,1964481,52,-
1972397,1972421,59,+
2003974,2004020,60,+
2021991,2022030,61,+
2028193,2028223,65,+
2029086,2029123,58,-
2030021,2030050,52,+
2035366,2035385,49,+
2052151,2052180,52,-
2054286,2054302,52,-
2058303,2058328,57,-
2061718,2061758,54,-
2063612,2063647,58,+
2076864,2076892,58,+
2077046,2077070,59,+
2079143,2079189,49,+
2080541,2080564,60,+
2080740,2080771,64,+
2081015,2081035,48,-
2082114,2082142,54,+
2084580,2084616,92,+
2111782,2111819,54,+
2112206,2112225,66,+
2112979,2113006,53,+
2128238,2128261,49,-
2136957,2136990,52,-
2142874,2142899,57,+
2164985,2165017,57,-
2172963,2172983,51,-
2185658,2185686,54,+
2188327,2188349,49,+
2206522,2206546,71,+
2232479,2232521,53,-
2235755,2235773,67,-
2248769,2248793,60,+
2252708,2252731,69,-
2252733,2252753,64,+
2252800,2252819,66,-
2258732,2258758,83,-
2269158,2269191,62,+
2286539,2286560,48,+
2296681,2296718,59,-
2304825,2304859,51,-
2306938,2306980,49,+
2307593,2307622,52,+
2308036,2308075,55,+
2315384,2315404,49,+
2317306,2317334,54,-
2325603,2325641,57,+
2330721,2330748,60,+
2352786,2352823,51,+
2358199,2358235,55,-
2371988,2372027,57,+
2375567,2375597,64,+
2376605,2376624,49,-
2380010,2380036,56,+
2384320,2384359,52,+
2385569,2385591,89,-
2395268,2395287,47,-
2400013,2400031,49,-
2406080,2406099,66,-
2411314,2411336,49,-
2415705,2415741,61,-
2418084,2418113,52,+
2419269,2419290,49,-
2423134,2423153,47,-
2429635,2429670,55,-
2438578,2438599,48,-
2438702,2438729,55,-
2451084,2451110,83,+
2458972,2458994,51,-
2465626,2465664,59,-
2471970,2472009,55,-
2488316,2488338,61,-
2491948,2491977,54,-
2537098,2537122,59,-
2551218,2551236,67,-
2553195,2553229,59,-
2572283,2572306,49,+
2573561,2573582,64,-
2586795,2586825,51,-
2602535,2602563,53,-
2612303,2612333,63,-
2615697,2615720,59,-
2616617,2616648,50,-
2618008,2618029,63,-
2621277,2621306,65,-
2622386,2622428,54,-
2622494,2622531,59,-
2623864,2623900,62,-
2624445,2624479,58,-
2626034,2626069,48,-
2626762,2626799,57,-
2632611,2632631,73,-
2654845,2654867,79,-
2655436,2655455,66,+
2656574,2656594,48,+
2657234,2657250,70,+
2663837,2663853,52,-
2666882,2666907,47,-
2666964,2666995,63,-
2680653,2680675,70,+
2705101,2705136,61,-
2707431,2707465,47,-
2738459,2738482,59,-
2743724,2743749,57,-
2749693,2749742,74,-
2753210,2753242,57,+
2779185,2779201,52,-
2781547,2781586,53,-
2782788,2782827,52,-
2786250,2786283,76,-
2788416,2788440,48,-
2798331,2798351,73,-
2804722,2804752,51,-
2806425,2806449,58,-
2829591,2829614,48,-
2839107,2839144,61,+
2840640,2840670,51,-
2852833,2852853,49,-
2863163,2863207,49,-
2867586,2867616,79,-
2885919,2885936,52,-
2896387,2896405,51,-
2914304,2914341,59,-
2926606,2926628,48,-
2927695,2927732,56,-
2930581,2930598,52,+
2935549,2935587,55,-
2952634,2952655,51,-
2952717,2952743,56,-
2954450,2954481,50,-
2956106,2956136,60,-
2956736,2956759,60,-
2957906,2957937,48,+
2966237,2966267,85,-
3013262,3013284,89,-
3013332,3013365,59,-
3013369,3013396,89,+
3015178,3015198,47,-
3015880,3015908,57,-
3026847,3026874,55,-
3034248,3034285,58,-
3038711,3038743,66,-
3046625,3046657,48,+
3046719,3046740,48,-
3048069,3048090,63,-
3050339,3050361,49,-
3054211,3054249,96,-
3064941,3064963,89,-
3068150,3068176,56,-
3072038,3072069,52,-
3082111,3082132,48,-
3087383,3087401,51,-
3096962,3096996,51,+
3102046,3102066,64,-
3102425,3102447,89,-
3103916,3103936,47,-
3104940,3104968,54,-
3107538,3107568,49,-
3119380,3119398,52,-
3125185,3125205,48,-
3126512,3126556,48,-
3128188,3128212,48,-
3130085,3130105,64,-
3158744,3158767,61,-
3173789,3173817,68,-
3175566,3175600,56,-
3177025,3177056,62,-
3177288,3177330,53,+
3185694,3185716,63,-
3195281,3195299,49,-
3195707,3195727,64,+
3199074,3199102,60,+
3199596,3199625,52,-
3208135,3208174,57,-
3214523,3214543,64,-
3219074,3219091,50,-
3233319,3233347,71,-
3242861,3242892,59,-
3251261,3251281,64,-
3260477,3260502,47,+
3264980,3265009,52,-
3265507,3265535,63,-
3271192,3271212,64,-
3278406,3278432,56,-
3279392,3279408,52,-
3282375,3282407,49,+
3295309,3295355,47,+
3311211,3311243,64,-
3353807,3353835,58,-
3354333,3354369,53,-
3373038,3373058,64,-
3377561,3377589,63,-
3377639,3377666,89,+
3377760,3377802,57,-
3381353,3381386,48,-
3385145,3385174,52,-
3406546,3406568,61,-
3407283,3407303,48,-
3435168,3435191,48,+
3442255,3442279,48,-
3447405,3447427,89,-
3447495,3447519,60,-
3447523,3447545,70,+
3448653,3448673,64,-
3449986,3450022,48,-
3464849,3464879,51,-
3483724,3483744,64,-
3483749,3483769,64,+
3490982,3491000,67,-
3496140,3496186,49,-
3503706,3503748,50,-
3516462,3516482,64,+
3552401,3552438,70,-
3558724,3558743,52,-
3574147,3574181,61,-
3577104,3577140,55,-
3584935,3584956,63,-
3588738,3588768,60,-
3591072,3591116,50,-
3595889,3595933,53,+
3596446,3596466,47,+
3597476,3597505,65,+
3600645,3600679,58,-
3603171,3603193,89,+
3604239,3604259,64,-
3604658,3604699,51,+
3605276,3605310,60,-
3606079,3606106,65,-
3623030,3623049,47,+
3624586,3624624,51,-
3626041,3626060,66,-
3626133,3626153,64,-
3628555,3628577,89,-
3628614,3628636,70,+
3631260,3631299,58,-
3643041,3643063,89,+
3654392,3654411,66,-
3667066,3667086,64,-
3669819,3669841,61,-
3671203,3671223,64,-
3671374,3671395,48,+
3681147,3681175,64,-
3683373,3683401,68,-
3684753,3684778,47,-
3689312,3689347,50,+
3689728,3689750,89,-
3689788,3689810,70,+
3689817,3689838,49,-
3696282,3696306,48,-
3714709,3714736,55,+
3727477,3727499,62,-
3727549,3727571,70,+
3760546,3760568,70,-
3760661,3760677,53,-
3770984,3771032,49,-
3783489,3783522,48,-
3797194,3797223,55,-
3797290,3797322,66,-
3806822,3806858,58,-
3851896,3851920,48,-
3858853,3858873,64,+
3858885,3858905,64,-
3866543,3866563,64,-
3876298,3876318,64,+
3881986,3882006,64,-
3897386,3897406,64,-
3897445,3897468,87,+
3901988,3902009,72,-
3913529,3913551,89,-
3913600,3913622,70,+
3913753,3913783,54,-
3919890,3919921,62,-
3921364,3921391,55,-
3923439,3923478,58,-
3923552,3923574,70,-
3924057,3924086,57,-
3928957,3929001,49,+
3934406,3934426,64,-
3934483,3934505,89,+
3935189,3935211,51,-
3937319,3937355,56,+
3943758,3943778,48,+
3944844,3944867,69,-
3949122,3949154,57,+
3955915,3955935,64,-
3955971,3955991,64,+
3958326,3958348,89,+
3958363,3958409,52,-
3974333,3974378,52,-
3974419,3974448,52,-
3975750,3975781,60,-
3980753,3980778,57,-
3991112,3991132,64,-
3997356,3997382,73,-
3999607,3999627,64,+
4011184,4011217,74,-
4016686,4016706,49,+
4032306,4032339,63,-
4043400,4043420,64,-
4043513,4043541,57,-
4045683,4045705,70,+
4049842,4049861,47,-
4064355,4064379,113,-
4064418,4064440,70,+
4066761,4066799,58,-
4077993,4078023,51,-
4078500,4078527,68,-
4086308,4086339,50,-
4086817,4086847,66,+
4104608,4104642,50,+
4105073,4105096,49,-
4106585,4106619,60,-
4109063,4109083,64,-
4130458,4130482,59,-
4132818,4132841,49,-
4133063,4133087,58,-
4142742,4142770,67,-
4161213,4161239,68,-
4182201,4182217,52,-
4195447,4195467,64,-
4208577,4208611,59,-
4210681,4210717,56,-
4214371,4214393,61,-
4215289,4215307,57,-
4233282,4233300,50,-
4241480,4241512,48,+
4254897,4254922,58,-
4256328,4256344,52,-
4311938,4311981,49,+
4323914,4323952,49,-
4326551,4326579,54,+
4336679,4336699,64,+
4341897,4341928,52,-
4360888,4360919,48,-
4370073,4370095,70,-
4370132,4370153,72,+
4372127,4372147,64,+
4383084,4383104,64,-
4389368,4389395,55,+
4395066,4395091,57,-
4395816,4395836,49,-
4397822,4397859,58,+
4399118,4399150,65,+
4400080,4400123,50,+
4405717,4405737,64,-
4417686,4417706,64,-
4418661,4418681,64,-
4419859,4419878,49,-
4424579,4424601,89,-
4430467,4430489,89,-
4430493,4430515,70,+
4432023,4432043,64,-
4437793,4437813,64,-
4439567,4439589,51,-
4445929,4445949,64,-
4448611,4448643,49,-
4451888,4451925,55,-
4468213,4468241,57,-
4470843,4470888,52,-
4471571,4471591,64,-
4480863,4480886,50,+
4481627,4481649,89,+
4489142,4489172,64,+
4494236,4494254,67,-
4508581,4508615,51,-
4533755,4533776,48,-
4543940,4543967,55,-
4553617,4553646,52,+
4564037,4564068,50,-
4568922,4568942,64,-
4570333,4570361,63,-
4584123,4584141,49,+
4584583,4584605,61,+
4591544,4591580,59,-
4634042,4634062,64,+
4642836,4642861,58,-
4646878,4646913,64,-
4648001,4648024,48,-
4651188,4651215,66,-
4655473,4655495,89,-
4655546,4655568,70,+
4661260,4661279,47,-
4672854,4672876,70,-
4672880,4672902,89,+
4672909,4672931,72,-
4677021,4677051,68,-
4680278,4680298,64,-
4685294,4685316,89,-
4685366,4685388,70,+
4694126,4694149,49,-
4694188,4694210,70,+
4697065,4697092,60,+
4697554,4697577,49,+
4702454,4702485,60,-
4703909,4703944,48,-
4709318,4709343,57,+
4723491,4723522,60,+
4738246,4738280,58,-
4751878,4751910,51,-
4757732,4757770,57,-
4759213,4759233,64,+
4781073,4781108,50,-
4785146,4785189,54,+
4790201,4790221,64,+
4794218,4794238,47,+
4795198,4795222,71,-
4796519,4796543,71,-
4800952,4800975,63,-
