start,end,score,strand
1156035,1156065,57,-
1156824,1156856,47,+
1159358,1159384,56,-
1160663,1160683,52,+
1161110,1161127,52,+
1161405,1161453,47,+
1163995,1164017,49,-
1168167,1168190,60,-
1168697,1168730,48,+
1169941,1169976,55,-
1170744,1170776,49,-
1173618,1173636,49,+
1174249,1174270,63,+
1176596,1176616,64,+
1177015,1177038,48,-
1178869,1178909,55,-
1179648,1179680,59,+
1180525,1180543,50,+
1180768,1180785,52,-
1181160,1181184,61,+
1181389,1181423,50,+
1182082,1182099,50,+
1182386,1182409,91,+
1183960,1183993,48,+
1184839,1184869,51,-
1184876,1184915,55,+
1186126,1186145,66,+
1186635,1186660,58,-
1186673,1186694,48,+
1187590,1187611,48,+
1191045,1191073,63,+
1193680,1193719,71,+
1194644,1194667,78,+
1196514,1196546,52,+
1200088,1200105,50,+
1201099,1201136,55,-
1201352,1201379,66,+
1201768,1201786,51,+
1204528,1204552,69,+
1204601,1204639,56,-
1204833,1204856,48,+
1205102,1205130,71,+
1205172,1205195,60,+
1205259,1205281,48,+
1206138,1206166,54,+
1206898,1206928,51,+
1207360,1207393,70,+
1208703,1208721,49,+
1208889,1208905,70,+
1208922,1208949,61,+
1209357,1209392,47,+
1209665,1209691,63,-
1211588,1211618,52,+
1212693,1212717,59,+
1213617,1213662,50,-
1216675,1216710,61,-
1216835,1216854,52,-
1216952,1216981,51,+
1217417,1217434,50,+
1218150,1218173,48,+
1219146,1219185,49,+
1219235,1219274,55,-
1219493,1219511,49,+
1220173,1220201,54,+
1220297,1220329,57,+
1220662,1220707,49,+
1220896,1220928,50,+
1221609,1221639,51,-
1221665,1221684,49,-
1222157,1222186,52,+
1222369,1222387,52,+
1222903,1222941,54,+
1223605,1223633,55,+
1223692,1223731,61,+
1224330,1224368,54,-
1225547,1225574,53,+
1226289,1226323,89,+
1227454,1227483,69,-
1227494,1227536,57,+
1230704,1230750,49,+
1231749,1231779,51,-
1233403,1233430,66,+
1233831,1233866,64,+
1235859,1235904,47,+
1236963,1236993,51,-
1237109,1237157,49,+
1239614,1239659,52,-
1240307,1240346,85,+
1240650,1240670,49,-
1240706,1240724,49,+
1243719,1243753,61,+
1244251,1244291,50,-
1249250,1249278,126,-
1252524,1252557,48,-
1253916,1253952,61,-
1253964,1254000,76,-
1255674,1255704,51,-
1256173,1256192,49,+
1257854,1257898,49,-
1258305,1258332,55,+
1260736,1260763,66,-
1261682,1261717,59,-
1261995,1262024,86,+
1264262,1264308,52,+
1264432,1264460,54,-
1264483,1264518,64,-
1266788,1266826,55,-
1267960,1267980,64,-
1267998,1268023,57,-
1268032,1268071,51,+
1268447,1268479,64,-
1268632,1268670,51,+
1271420,1271440,64,+
1272790,1272816,71,+
1277741,1277770,54,+
1278482,1278505,49,-
1284493,1284513,47,+
1287084,1287106,51,+
1287977,1288006,80,+
1288192,1288218,56,+
1289184,1289217,47,-
1289530,1289554,59,-
1290595,1290631,48,-
1291187,1291232,50,+
1293021,1293044,70,+
1293509,1293538,61,+
1295937,1295965,54,+
1296208,1296251,52,+
1296968,1296988,51,-
1297045,1297075,68,+
1297179,1297217,50,+
1297829,1297862,76,+
1298271,1298295,86,+
1298588,1298621,74,-
1299507,1299539,50,-
1301675,1301707,67,+
1302052,1302095,47,+
1302203,1302233,51,+
1302593,1302617,67,-
1302744,1302778,61,+
1303051,1303082,78,+
1303145,1303180,60,-
1306678,1306710,49,+
1308600,1308633,76,+
1308903,1308948,47,-
1312425,1312444,47,+
1313056,1313088,67,+
1313102,1313119,50,+
1320244,1320269,60,+
1322250,1322266,70,+
1323509,1323525,70,+
1323555,1323576,63,+
1323841,1323861,47,+
1324406,1324450,52,+
1324786,1324822,55,+
1327580,1327606,71,+
1327981,1328020,54,-
1328198,1328236,53,-
1331274,1331302,55,+
1332554,1332586,65,+
1333084,1333116,67,+
1333334,1333370,58,+
1334396,1334427,62,+
1334694,1334726,51,+
1335697,1335722,58,+
1336562,1336587,57,+
1337009,1337047,70,-
1337742,1337766,48,-
1340326,1340351,47,+
1341537,1341568,70,-
1341645,1341660,53,+
1343525,1343554,83,+
1346896,1346913,52,-
1347430,1347455,47,-
1349363,1349381,49,+
1349700,1349731,62,+
1349827,1349860,63,+
1349932,1349976,48,+
1350075,1350098,89,+
1350312,1350337,47,-
1350874,1350906,48,+
1351043,1351073,65,+
1351121,1351144,60,-
1351234,1351272,51,-
1351691,1351716,58,+
1353695,1353721,56,-
1353865,1353898,55,+
1354234,1354264,70,+
1355655,1355698,52,+
1355871,1355894,48,+
1355922,1355958,71,+
1356794,1356833,51,+
1357184,1357207,60,+
1357826,1357863,55,+
1358341,1358379,74,+
1358700,1358723,49,+
1360144,1360180,76,+
1360553,1360583,65,+
1361092,1361111,47,+
1361818,1361849,50,+
1362190,1362215,47,-
1366388,1366421,79,+
1368075,1368114,53,+
1370305,1370324,49,-
1370552,1370572,47,+
1371182,1371213,67,-
1374026,1374056,67,-
1374514,1374534,48,+
1374696,1374721,56,+
1375748,1375775,99,+
1376122,1376147,67,+
1376604,1376626,62,-
1376667,1376702,59,+
1378230,1378262,63,+
1379284,1379306,51,+
1380006,1380029,50,-
1380573,1380600,61,+
1381429,1381458,52,-
1382109,1382143,58,+
1382424,1382466,52,+
1384478,1384499,53,+
1385150,1385180,67,+
1386847,1386866,49,+
1387431,1387474,53,+
1388171,1388217,49,-
1388363,1388403,49,+
1388959,1388996,47,+
1391198,1391238,57,-
1391888,1391921,62,-
1392695,1392735,55,+
1392775,1392823,47,+
1394286,1394314,63,+
1394996,1395023,55,+
1395163,1395201,61,-
1396291,1396306,72,+
1396863,1396894,76,+
1397169,1397202,65,+
1399645,1399666,48,+
1400428,1400448,47,+
1401510,1401548,74,-
1402608,1402627,47,+
1403430,1403458,53,+
1403954,1403975,63,+
1404863,1404889,91,+
1405499,1405519,49,+
1405857,1405900,50,+
1405907,1405933,56,-
1406382,1406413,55,-
1406486,1406507,48,+
1406941,1406970,52,+
1409695,1409723,71,+
1415035,1415071,54,-
1415210,1415231,49,-
1415817,1415847,51,-
1416399,1416434,62,+
1416927,1416970,95,+
1417077,1417109,76,+
1417257,1417276,47,+
1417536,1417578,68,-
1417670,1417691,48,-
1417757,1417787,68,-
1418728,1418752,48,-
1423634,1423667,51,-
1423863,1423883,64,-
1424430,1424450,64,-
1425310,1425347,59,+
1425546,1425566,64,+
1425670,1425703,58,+
1426027,1426049,89,+
1426434,1426456,61,+
1426545,1426569,59,+
1428063,1428087,59,+
1428176,1428205,52,+
1428605,1428624,49,+
1429202,1429225,60,+
1430368,1430404,61,+
1430546,1430564,67,+
1432486,1432523,51,-
1434161,1434197,58,+
1436132,1436161,52,+
1436719,1436747,54,-
1438674,1438711,55,+
1438727,1438756,69,+
1439046,1439091,65,+
1439237,1439264,60,+
1440105,1440128,60,+
1443932,1443965,52,+
1446540,1446564,48,+
1448687,1448724,56,+
1451034,1451073,49,+
1451415,1451446,64,+
1453704,1453732,88,+
1454572,1454611,73,+
1456445,1456475,51,+
1458705,1458739,60,+
1458781,1458804,60,+
1458877,1458912,67,+
1460648,1460689,57,-
1462362,1462396,72,-
1479028,1479068,48,-
1479884,1479918,60,+
1480009,1480048,50,+
1480255,1480271,53,+
1480749,1480784,56,+
1481081,1481105,63,+
1481261,1481296,59,-
1482451,1482484,56,-
1482891,1482926,47,+
1483774,1483810,48,+
1486625,1486642,52,+
1488772,1488809,56,+
1489898,1489922,86,+
1491116,1491148,52,-
1492026,1492065,53,+
1494430,1494468,55,+
1497209,1497232,48,+
1499582,1499603,48,+
1499789,1499825,59,+
1500920,1500941,49,+
1501381,1501416,59,-
1501747,1501780,48,-
1502224,1502245,63,-
1502266,1502298,56,+
1504324,1504344,47,+
1508014,1508056,54,-
1509422,1509443,81,-
1509647,1509668,62,+
1512261,1512304,52,-
1512329,1512364,56,+
1512484,1512526,55,+
1512740,1512780,101,-
1513843,1513870,63,+
1515280,1515311,83,+
1517037,1517070,48,+
1520441,1520468,55,+
1520969,1520986,50,+
1524485,1524507,61,+
1524615,1524633,50,+
1525838,1525863,56,-
1525876,1525918,50,-
1525931,1525967,61,-
1526078,1526096,49,-
1526433,1526474,54,-
1527431,1527480,47,-
1528617,1528638,48,-
1530008,1530025,50,+
1539387,1539419,75,+
1540454,1540477,61,+
1543324,1543368,48,+
1545416,1545436,47,-
1548311,1548349,96,-
1548835,1548873,59,+
1549081,1549112,59,+
1549767,1549785,49,-
1550740,1550765,57,-
1551668,1551704,55,+
1552379,1552419,54,+
1552489,1552520,51,+
1552694,1552714,47,+
1552961,1552993,50,-
1553805,1553826,48,+
1556934,1556975,54,-
1557184,1557217,62,-
1560953,1560978,84,+
1561573,1561593,47,+
1561738,1561764,56,+
1563335,1563354,49,-
1564606,1564627,63,+
1565676,1565706,63,-
1565822,1565850,52,-
1568196,1568218,79,+
1569048,1569094,48,+
1571535,1571564,66,-
1574028,1574050,48,+
1574392,1574413,63,-
1574419,1574451,62,-
1574570,1574601,67,-
1576330,1576361,49,+
1577202,1577243,51,-
1577346,1577376,62,+
1577454,1577501,50,-
1577752,1577775,59,+
1579531,1579561,65,+
1580149,1580171,48,+
1586820,1586848,63,+
1586862,1586885,50,+
1588384,1588411,55,+
1589436,1589468,54,-
1589836,1589862,58,+
1592291,1592308,52,+
1593062,1593086,59,+
1594652,1594682,51,-
1596588,1596607,47,+
1597125,1597155,63,+
1597276,1597309,51,-
1598273,1598301,66,+
1598636,1598663,66,-
1598674,1598699,47,+
1598818,1598841,49,+
1599530,1599564,51,+
1600213,1600248,56,-
1601148,1601168,64,+
1603066,1603086,64,-
1603439,1603458,47,+
1604475,1604518,50,+
1606321,1606361,55,+
1606502,1606522,64,-
1608605,1608648,54,-
1608968,1609007,58,+
1609180,1609210,62,+
1609407,1609439,63,+
1610524,1610554,111,+
1611454,1611473,49,-
1612843,1612889,52,+
1616197,1616233,61,+
1618281,1618306,47,+
1618906,1618934,54,-
1618972,1618997,71,+
1619320,1619340,51,+
1619450,1619475,67,-
1622564,1622606,53,+
1623936,1623972,74,+
1624001,1624030,51,+
1624645,1624676,67,+
1625180,1625206,56,+
1626015,1626038,60,+
1626120,1626148,54,+
1628382,1628412,51,-
1628653,1628692,54,-
1630660,1630684,48,-
1633600,1633629,68,+
1633798,1633825,55,-
1634271,1634306,56,+
1634590,1634617,55,+
1635725,1635754,51,-
1637807,1637833,56,+
1640765,1640787,51,-
1641831,1641847,70,-
1641883,1641905,79,+
1642198,1642234,71,+
1642599,1642624,47,-
1644071,1644114,68,-
1644901,1644922,48,-
1645633,1645651,49,+
1646537,1646579,55,+
1648999,1649019,49,+
1649615,1649640,60,+
1652120,1652143,49,+
1652230,1652258,54,+
1653799,1653832,58,+
1656318,1656343,47,-
1661021,1661038,50,+
1662794,1662833,58,+
1663817,1663861,48,+
1664600,1664629,58,+
1665383,1665412,58,+
1666166,1666195,58,+
1666949,1666978,58,+
1667732,1667761,58,+
1668515,1668544,58,+
1669298,1669327,58,+
1670081,1670110,58,+
1670864,1670893,58,+
1671647,1671676,58,+
1672430,1672459,58,+
1678267,1678286,49,-
1680040,1680077,47,+
1680170,1680206,92,+
1680617,1680635,49,+
1682184,1682208,59,+
1682731,1682771,58,-
1682850,1682887,57,+
1682958,1682991,52,+
1683365,1683399,60,-
1686526,1686551,47,+
1688588,1688620,49,-
1689075,1689119,53,-
1690146,1690181,58,-
1690237,1690264,64,-
1692508,1692531,50,+
1693066,1693111,47,+
1695294,1695314,64,-
1696219,1696239,64,+
1697400,1697426,67,+
1698211,1698239,58,+
1699683,1699714,49,+
1699848,1699881,50,-
1701741,1701765,69,-
1702163,1702181,52,-
1702432,1702465,59,+
1702919,1702945,66,+
1704891,1704922,65,+
1706394,1706419,47,+
1706679,1706707,58,-
1711474,1711516,53,+
1712458,1712478,47,-
1713099,1713115,70,+
1713671,1713694,49,+
1714713,1714733,49,-
1716307,1716333,56,-
1716328,1716347,49,+
1716691,1716728,75,+
1717040,1717059,47,-
1718032,1718062,51,+
1718327,1718363,64,+
1718614,1718638,69,+
1718738,1718756,67,+
1720275,1720308,59,+
1721837,1721872,56,+
1722009,1722041,65,+
1724018,1724050,56,+
1725417,1725455,55,+
1727086,1727111,58,+
1728460,1728481,48,+
1732120,1732152,51,-
1733329,1733363,51,-
1733377,1733406,63,-
1734469,1734497,64,-
1737790,1737822,79,+
1737861,1737885,48,+
1738244,1738282,57,+
1738584,1738604,47,+
1739222,1739250,54,-
1740097,1740124,55,+
1741043,1741065,48,+
1741105,1741146,52,+
1742301,1742330,68,+
1742711,1742736,47,+
1742967,1743008,48,+
1743116,1743144,69,+
1743470,1743500,51,+
1744612,1744636,59,+
1745811,1745835,48,+
1746031,1746078,48,-
1747577,1747612,64,+
1747761,1747795,51,+
1748207,1748226,47,+
1750857,1750891,92,+
