start,end,score,strand
101549,101578,52,-
101615,101648,67,-
101691,101727,55,-
102987,103018,55,-
103563,103592,58,+
103648,103678,63,+
104052,104079,69,+
105023,105040,52,-
105386,105421,54,-
106129,106164,54,-
106555,106585,59,-
109639,109667,65,+
110635,110658,49,-
110738,110772,75,-
111582,111621,55,+
111706,111748,52,-
112114,112159,47,-
113001,113033,49,-
113703,113738,58,-
114326,114348,51,+
115778,115800,49,+
117070,117095,47,+
119786,119826,54,+
122458,122482,48,-
122547,122571,48,+
122652,122676,48,+
122765,122796,103,+
122946,122986,95,+
123292,123336,48,+
124525,124548,48,-
124686,124716,68,-
126309,126339,62,-
127192,127232,87,-
128357,128390,58,-
128445,128471,56,-
129082,129112,57,-
130331,130351,47,-
130880,130900,49,-
133331,133359,58,+
133545,133568,60,-
133930,133947,69,-
133982,134009,55,+
135439,135467,63,+
138237,138255,67,+
139026,139064,54,+
139106,139123,50,+
139461,139497,70,-
141437,141481,53,-
142104,142129,86,-
142562,142582,48,-
143301,143328,55,+
144198,144243,48,+
145541,145559,49,+
146241,146271,51,+
147009,147037,57,+
147856,147879,60,+
147981,148015,79,+
149446,149484,54,+
149706,149733,55,+
150726,150746,64,+
151611,151634,48,-
152263,152301,57,+
153563,153591,54,+
153963,154000,56,+
155055,155075,47,+
156758,156797,57,+
157735,157773,55,-
161209,161238,52,-
163320,163340,47,+
163941,163980,55,+
165626,165669,65,+
165955,165997,57,+
166187,166219,67,+
167793,167832,49,+
168378,168402,59,+
168582,168602,51,-
168870,168887,50,+
169260,169281,48,+
169827,169863,56,+
174163,174198,56,+
175485,175534,48,+
175699,175718,49,+
177395,177428,57,-
177882,177921,53,-
177954,177979,57,-
178019,178043,59,-
178608,178651,53,-
183168,183212,93,+
184219,184243,48,-
184665,184682,50,-
185229,185265,76,-
186245,186263,49,-
187190,187210,64,-
187345,187382,47,+
193551,193580,54,+
193608,193638,51,+
193952,193972,48,+
194398,194430,47,-
196627,196650,49,-
197659,197689,51,-
197755,197794,55,+
199526,199562,57,+
201740,201759,49,-
202873,202896,60,-
205049,205076,55,+
206519,206539,64,+
207651,207690,53,+
210477,210518,55,-
211308,211324,52,+
213690,213726,48,-
213978,214005,55,-
214154,214193,55,-
214946,214972,56,-
217207,217244,61,+
217531,217577,49,+
218178,218213,61,-
222709,222744,58,-
224436,224468,62,-
224526,224559,59,-
226120,226160,53,+
226542,226567,57,+
226664,226683,47,+
227048,227089,69,+
230140,230178,58,+
230565,230604,51,+
231959,231991,59,+
233989,234016,57,-
234512,234546,58,-
237701,237731,51,+
240601,240632,50,-
242457,242488,50,-
243469,243495,84,-
245938,245973,62,+
248952,248995,52,+
249092,249124,78,+
250938,250960,61,+
251721,251741,47,-
252118,252135,69,+
253048,253069,63,-
254470,254503,47,-
256295,256319,59,+
258836,258875,55,-
259167,259191,48,-
259557,259577,47,-
260392,260417,47,+
260744,260779,59,-
263112,263133,63,+
263520,263549,52,+
265342,265380,51,+
265475,265494,66,+
267249,267273,59,-
273640,273656,52,+
275676,275718,49,+
275842,275867,61,+
276441,276466,56,+
277656,277676,51,+
277876,277899,50,+
279152,279191,55,+
279970,280002,49,-
280459,280479,48,+
284316,284346,66,-
290135,290165,63,+
290493,290517,59,+
291431,291470,73,+
292667,292684,69,-
293257,293297,55,-
293432,293461,52,-
294460,294492,50,+
295215,295259,52,-
297011,297043,62,+
297058,297097,113,+
297270,297306,76,-
298491,298524,60,+
298575,298604,63,+
299166,299190,48,+
299346,299370,48,+
302374,302402,52,-
303968,304012,50,-
305501,305547,52,-
305838,305867,51,-
308662,308682,64,-
311736,311769,48,+
312559,312602,50,-
315070,315093,60,+
315467,315500,48,+
316225,316263,55,-
318340,318382,53,+
319372,319388,52,-
322366,322405,55,+
328427,328448,51,-
331170,331198,69,-
331268,331294,56,-
332599,332634,65,-
333957,333978,52,-
333987,334025,58,+
335037,335076,58,+
335289,335313,48,+
335354,335372,49,-
336098,336125,66,+
336216,336239,49,+
336411,336437,56,-
336950,336990,54,-
337432,337476,53,+
338847,338880,74,+
340199,340218,49,+
350438,350469,63,+
351468,351500,56,+
351709,351732,60,+
352454,352491,53,+
353347,353382,59,+
353600,353621,63,+
353664,353681,50,+
354402,354435,48,+
357211,357231,47,+
357254,357276,49,+
358716,358736,47,+
358885,358907,48,+
359969,360003,55,+
360611,360634,60,+
360721,360762,54,+
360955,360972,69,-
363011,363033,49,-
364033,364053,49,+
365150,365170,47,-
368759,368795,57,-
370546,370573,53,-
372221,372251,51,+
373220,373256,61,+
374263,374282,49,+
376351,376377,56,+
377624,377653,52,+
379052,379092,51,+
380405,380434,52,+
386218,386245,81,+
387750,387773,49,+
388077,388097,47,+
388535,388552,50,+
389833,389853,64,+
391185,391209,58,+
391526,391549,59,+
391881,391905,48,+
391973,392010,57,+
392282,392310,66,+
395078,395108,51,+
398635,398671,54,-
400482,400516,62,-
400570,400600,63,-
400649,400673,59,-
403140,403160,64,-
403164,403184,64,-
404162,404197,58,-
406527,406568,58,-
406870,406892,61,-
407312,407351,49,-
408342,408362,64,+
409970,410001,48,+
410561,410584,60,-
411790,411830,53,+
413477,413504,55,+
413710,413746,58,+
414811,414833,48,+
416331,416358,64,+
421415,421446,52,+
421746,421770,59,+
421995,422017,51,+
422791,422813,61,+
423232,423250,50,+
423750,423773,50,+
427104,427134,51,+
428345,428374,52,-
428445,428486,53,+
428487,428521,58,-
429787,429804,50,-
430417,430457,53,-
432651,432672,63,-
433421,433451,63,-
434242,434286,49,-
435125,435155,51,+
437331,437354,50,-
438534,438569,55,+
441665,441686,48,-
442667,442692,63,-
443464,443490,84,-
448109,448148,50,-
448758,448801,50,+
449294,449331,61,+
450029,450051,61,+
450373,450394,48,+
450788,450816,65,+
451129,451158,51,+
451494,451518,48,+
453112,453146,55,+
453444,453463,47,-
453540,453567,55,+
453993,454013,47,+
454888,454925,58,+
455505,455526,63,+
457944,457975,62,+
458039,458057,49,+
458384,458409,47,+
464362,464395,48,-
465379,465398,66,-
466931,466964,48,-
467018,467035,69,-
467049,467083,59,+
467272,467306,65,-
467353,467379,68,-
467397,467423,66,+
467730,467750,64,+
468149,468166,69,+
469202,469234,49,+
472006,472036,71,+
473146,473167,48,+
476440,476467,55,-
477938,477960,49,+
478369,478405,58,-
479588,479604,53,-
479861,479889,54,-
480925,480945,64,+
486546,486581,65,+
486660,486684,60,+
488001,488038,58,+
490453,490479,67,+
490713,490744,60,+
491437,491455,67,+
492037,492058,49,+
493141,493180,57,+
494445,494477,66,-
495406,495443,58,-
497539,497577,57,+
498515,498555,51,+
500626,500671,50,-
502101,502135,47,+
503614,503633,66,-
503684,503724,55,-
503830,503867,59,+
504850,504886,54,-
511519,511552,62,-
511921,511948,81,-
515832,515867,61,+
515953,515980,71,+
516122,516139,52,+
516276,516296,47,+
516470,516509,57,+
517485,517516,59,-
517770,517795,47,-
518445,518479,59,+
518543,518572,58,-
518596,518626,51,-
519137,519168,50,-
519548,519582,51,-
519869,519895,72,-
520304,520334,51,-
521447,521478,65,+
521896,521928,48,+
522033,522053,47,+
522168,522199,50,+
522912,522948,76,-
524301,524330,82,-
524356,524387,67,-
524834,524864,63,+
525008,525026,67,-
525744,525781,64,-
527054,527084,51,-
527136,527175,51,+
527382,527422,55,+
527535,527577,50,+
528057,528093,55,+
528273,528311,49,+
528435,528458,49,-
529005,529029,63,+
529779,529811,65,+
532364,532389,57,+
533555,533573,49,+
534557,534578,48,+
534601,534621,47,+
536043,536072,52,+
536608,536633,58,+
538745,538776,63,+
539691,539712,49,+
545157,545189,47,+
545460,545492,65,+
546274,546305,93,+
546327,546366,53,+
546466,546485,47,+
546533,546566,58,+
546985,547022,58,+
549268,549300,61,-
550621,550647,56,-
552163,552202,59,+
552298,552326,54,+
554095,554132,58,-
556753,556787,57,-
562244,562286,57,-
564391,564428,54,-
566336,566355,49,+
567178,567198,64,+
567636,567653,50,+
569273,569314,52,+
570678,570704,56,+
571973,572010,75,+
572222,572252,62,+
572852,572892,57,+
573109,573141,60,+
573748,573790,53,+
574242,574282,55,+
574597,574623,73,+
574833,574860,55,+
575226,575254,54,+
575273,575301,68,+
576581,576614,58,+
578777,578794,50,-
585403,585438,59,+
585860,585881,51,+
587174,587202,63,-
587544,587582,57,-
587682,587707,47,+
590902,590925,50,+
591767,591811,48,-
592491,592513,61,-
593568,593608,55,+
593635,593671,47,+
594904,594928,69,+
595231,595261,54,+
596565,596607,50,-
597044,597074,51,+
597365,597397,76,-
598507,598529,79,-
599565,599597,49,-
600668,600707,86,-
600761,600785,59,+
601279,601302,50,-
602840,602863,60,-
603530,603549,47,-
603659,603693,54,-
604342,604371,79,-
604683,604719,57,-
605856,605885,66,-
606093,606110,50,+
610306,610336,67,-
611744,611776,48,+
611902,611929,68,+
613315,613340,57,-
613508,613527,49,-
614713,614744,82,+
615331,615369,55,+
616030,616055,57,+
619645,619668,50,-
622372,622387,53,+
623048,623080,95,+
623252,623294,55,+
623723,623753,54,+
624611,624647,48,+
624977,624995,49,+
626449,626488,55,+
626536,626565,52,+
626579,626603,58,+
626830,626847,50,+
628985,629003,52,+
635844,635864,48,+
637131,637154,70,+
638165,638197,51,+
643307,643327,49,+
644061,644090,66,+
647046,647089,81,+
647312,647348,59,+
651020,651051,54,+
653545,653580,59,+
654478,654502,59,+
654839,654862,60,+
654875,654900,69,+
655333,655361,66,-
659360,659384,59,-
662404,662435,65,-
664733,664752,47,-
665180,665205,47,-
665677,665710,59,-
666393,666430,55,-
670177,670218,53,-
671253,671288,56,+
674089,674120,59,+
676238,676261,49,+
676863,676902,53,+
679799,679822,60,+
681366,681413,48,+
712269,712312,55,-
724879,724908,63,-
725562,725591,52,-
726129,726161,49,-
726186,726209,48,-
728754,728774,49,+
730493,730531,74,+
731929,731963,48,-
731993,732041,47,-
750322,750357,50,+
753009,753030,51,-
756875,756916,86,-
761793,761814,51,-
762776,762795,49,-
762836,762867,49,-
765624,765657,48,-
766883,766902,47,-
767554,767586,49,-
768230,768253,48,-
768863,768892,54,+
773430,773467,100,+
773538,773569,65,-
776383,776413,62,-
777596,777635,59,-
778668,778685,50,+
779403,779426,59,+
782566,782598,49,+
783294,783323,66,+
783444,783475,76,-
784995,785029,48,+
785234,785273,50,+
786797,786836,99,+
787101,787129,54,+
787512,787545,48,+
787719,787737,67,+
787841,787876,76,+
789085,789118,61,+
789545,789574,55,+
790056,790073,69,+
790078,790095,69,+
790421,790450,52,+
790674,790710,48,+
791162,791191,52,+
792841,792880,57,+
793718,793749,80,+
797931,797949,50,+
798380,798401,53,+
798533,798560,71,+
798798,798837,53,+
798918,798942,70,+
799477,799504,55,+
799947,799978,50,+
800138,800171,58,+
801674,801708,51,+
802696,802733,57,+
804014,804049,62,+
804375,804408,51,-
805186,805209,63,+
806815,806834,47,+
807666,807684,49,+
808395,808423,54,+
809575,809592,50,+
810013,810044,50,-
814064,814093,80,-
815347,815375,66,+
815608,815647,74,-
816072,816095,48,+
816163,816203,50,-
816641,816677,76,-
817208,817241,60,-
817703,817731,58,-
818163,818191,88,+
818307,818329,48,-
822268,822313,53,-
822466,822494,60,-
822938,822970,65,-
823702,823731,52,-
824618,824646,63,-
824733,824771,70,-
825433,825471,74,-
826333,826369,64,-
826455,826494,50,-
826615,826650,57,-
826788,826829,70,-
827261,827278,50,-
827337,827362,86,-
827991,828011,64,+
832623,832662,57,-
833234,833250,52,+
835149,835174,57,-
835314,835337,70,+
835827,835863,56,-
837515,837543,60,-
839546,839572,56,+
840460,840480,64,-
840601,840628,66,-
840820,840860,49,-
841013,841052,57,-
841358,841396,86,-
842073,842113,55,-
842543,842565,61,-
842640,842660,49,-
843157,843190,75,-
843704,843745,54,-
844039,844071,49,-
844652,844680,63,-
844975,845006,71,+
850012,850041,62,-
851526,851549,60,+
852033,852073,69,+
852132,852152,64,+
852261,852297,73,-
852376,852394,49,+
852471,852499,54,+
853100,853132,47,+
853175,853208,64,+
853239,853267,66,+
853714,853754,58,+
854461,854501,55,+
854750,854777,53,+
854877,854915,54,+
855322,855337,72,+
856296,856316,49,-
856503,856552,73,-
856601,856626,47,-
857227,857252,69,+
857409,857443,67,+
857878,857911,60,+
857940,857962,48,+
858260,858300,53,+
860334,860363,52,+
860499,860533,60,+
862605,862629,48,-
863129,863155,56,-
864224,864243,47,-
864380,864404,58,-
865075,865108,65,-
865339,865377,54,-
865890,865930,71,-
866507,866537,68,+
866888,866908,64,+
867077,867100,49,+
867368,867385,69,+
867424,867457,108,+
867915,867935,47,+
868863,868885,48,-
868920,868951,103,-
869112,869135,48,-
869870,869889,49,+
870284,870332,48,+
873319,873342,50,+
874943,874977,79,+
876107,876133,56,+
876543,876591,47,+
878130,878166,65,+
879286,879319,64,+
880453,880471,49,-
881097,881122,71,-
883435,883480,52,+
883516,883551,78,+
885509,885557,49,+
885664,885696,82,+
885973,885994,63,+
886470,886515,47,-
887063,887083,47,+
888526,888560,56,+
888943,888965,48,-
889478,889503,58,-
889708,889743,59,-
894188,894207,66,-
894650,894688,61,-
896426,896465,69,-
897681,897708,55,-
900692,900723,67,-
900818,900853,47,+
903022,903040,67,+
903297,903342,52,+
903556,903598,57,-
903650,903678,68,+
903984,904010,66,+
906001,906034,74,+
906120,906157,56,+
906482,906511,83,-
906639,906671,49,-
908484,908511,83,+
908551,908577,55,+
908898,908934,57,-
909725,909756,95,+
909995,910021,56,+
910795,910815,47,+
911541,911573,67,+
911792,911814,48,+
911819,911843,59,+
913483,913507,48,+
913903,913935,64,+
914365,914384,47,+
914628,914657,68,+
914694,914713,49,+
915163,915206,50,+
915610,915640,66,+
916843,916882,84,+
916947,916971,48,+
917437,917482,49,+
918341,918379,55,+
918594,918624,67,+
919504,919522,50,+
922148,922176,68,+
922251,922273,61,+
922289,922335,47,+
923420,923450,68,+
924018,924041,49,+
924319,924340,63,-
925170,925195,69,+
925559,925591,47,+
926676,926716,59,+
927798,927847,48,+
927902,927929,55,+
930218,930255,59,+
930270,930298,68,+
936290,936328,51,+
937174,937194,48,-
937195,937221,56,+
938293,938323,64,-
938478,938496,50,+
938645,938686,57,+
941922,941946,61,-
942287,942313,56,-
943318,943341,49,-
943399,943418,49,-
944934,944975,93,-
948353,948373,49,+
948385,948416,84,+
948633,948662,52,+
949919,949959,59,+
950828,950852,48,-
951168,951207,61,+
951883,951917,62,+
952716,952735,49,+
952792,952819,70,+
953709,953744,61,+
954441,954471,51,+
954726,954749,49,+
955429,955466,56,+
956155,956179,48,-
956282,956310,54,+
956934,956963,51,-
957084,957100,52,+
958053,958072,47,+
958445,958489,47,+
959432,959453,63,-
960142,960161,66,-
961727,961746,66,+
963668,963699,50,+
963749,963786,74,+
964841,964862,51,+
964891,964920,63,+
964949,964977,60,+
965544,965585,51,-
965874,965895,62,+
967289,967319,51,-
967323,967343,49,+
967439,967467,66,+
968100,968132,64,+
972080,972113,58,+
974226,974254,54,-
976364,976395,59,+
976517,976558,57,+
977141,977171,60,+
977904,977928,59,+
978693,978723,51,+
978764,978781,69,+
979020,979065,47,+
979078,979106,54,+
979971,979994,72,+
980882,980903,63,+
981297,981319,61,+
982001,982019,49,-
982207,982236,51,+
983388,983413,57,+
985243,985282,58,+
985399,985421,61,+
985459,985493,56,+
985775,985794,66,+
985803,985824,63,+
985938,985975,59,-
986370,986394,67,+
986407,986447,50,+
986590,986624,57,+
986886,986927,53,+
986950,986988,57,-
987918,987943,57,+
988206,988235,64,+
988274,988294,48,+
995261,995299,61,-
996371,996390,51,-
997260,997293,56,-
998001,998040,55,+
1000829,1000858,66,+
1000905,1000926,49,+
1000987,1001020,61,+
1001494,1001510,52,+
1001589,1001624,67,-
1002338,1002379,58,+
1003336,1003374,58,+
1004903,1004922,47,+
1008076,1008118,53,+
1008701,1008718,50,+
1009242,1009278,55,+
1010539,1010579,55,+
1011480,1011518,74,+
1012094,1012126,48,+
1013016,1013033,50,+
1014486,1014508,48,+
1016428,1016470,51,+
1016512,1016532,48,+
1017461,1017495,62,-
1018677,1018694,69,-
1018707,1018747,57,-
1020480,1020497,50,-
1021818,1021851,67,-
1022279,1022313,62,-
1022498,1022532,95,-
1022848,1022869,51,-
1022955,1022976,63,+
1023059,1023080,63,+
1023637,1023658,48,+
1026639,1026666,60,+
1026924,1026958,47,+
1027429,1027467,57,+
1027744,1027776,65,-
1032028,1032060,48,-
1032125,1032159,64,-
1032270,1032290,48,+
1033245,1033265,49,+
1033631,1033648,52,+
1033943,1033966,60,-
1035601,1035634,48,+
1037214,1037250,47,+
1037269,1037301,48,-
1039159,1039196,58,+
1043698,1043735,61,+
1044759,1044794,74,+
1045091,1045115,59,+
1045575,1045604,52,-
1046095,1046124,82,+
1049500,1049527,55,+
1051427,1051448,63,-
1051902,1051935,48,+
1052239,1052262,60,+
1052985,1053013,80,+
1054057,1054076,49,+
1054157,1054190,48,-
1054947,1054971,59,+
1055044,1055063,51,+
1055145,1055174,70,-
1055477,1055507,65,+
1055708,1055731,48,+
1056408,1056447,54,-
1057180,1057198,49,-
1059665,1059700,58,+
1060989,1061016,55,-
1061443,1061462,47,+
1061567,1061600,61,-
1063948,1063964,52,+
1064622,1064645,60,+
1065313,1065348,76,+
1065931,1065970,59,+
1066290,1066310,47,+
1066741,1066773,62,+
1067613,1067650,58,-
1068003,1068031,54,+
1068369,1068395,58,+
1068619,1068658,57,-
1068866,1068899,48,-
1071521,1071551,66,-
1071946,1071964,49,-
1072938,1072981,54,-
1074157,1074174,52,+
1074945,1074975,51,+
1074990,1075014,48,-
1075270,1075289,49,-
1077005,1077027,73,+
1078704,1078721,50,+
1081216,1081241,57,-
1082328,1082346,49,+
1082902,1082927,57,+
1084522,1084555,62,-
1086135,1086180,49,-
1087171,1087199,111,-
1087215,1087244,52,-
1089017,1089045,88,+
1089688,1089734,52,+
1093743,1093783,57,-
1094119,1094148,52,+
1094184,1094211,55,-
1094440,1094468,54,+
1094674,1094717,50,+
1095009,1095035,56,+
1095166,1095190,48,+
1095659,1095695,52,+
1098918,1098941,49,+
1099213,1099247,65,-
1099862,1099885,69,-
1100260,1100300,53,-
1100845,1100863,50,+
1100973,1101002,67,-
1101783,1101814,59,-
1102494,1102518,48,+
1102898,1102918,47,-
1103270,1103295,66,-
1104093,1104131,55,-
1104192,1104218,56,+
1104270,1104299,52,-
1105947,1105970,60,+
1106299,1106322,60,+
1109043,1109069,56,+
1111294,1111316,61,+
1111954,1111977,60,+
1112037,1112073,76,+
1112453,1112492,53,+
1112515,1112532,50,+
1112671,1112691,64,+
1113359,1113393,64,+
1113554,1113590,56,+
1113888,1113917,86,+
1114100,1114125,47,+
1114159,1114193,67,+
1114239,1114282,53,-
1114300,1114321,49,-
1115214,1115237,49,+
1115694,1115729,48,+
1117096,1117135,55,+
1121391,1121407,52,-
1124296,1124318,48,+
1126102,1126149,49,-
1126152,1126184,47,+
1127217,1127238,72,+
1127590,1127612,48,+
1128184,1128216,49,-
1133592,1133609,52,+
1135521,1135540,47,+
1135650,1135681,51,+
1135831,1135857,68,+
1136071,1136101,55,+
1136414,1136437,50,+
1136705,1136737,78,+
1136850,1136880,51,-
1137178,1137209,48,-
1138984,1139013,52,+
1139601,1139621,47,-
1140655,1140689,64,+
1141679,1141706,71,+
1142885,1142907,51,+
1144187,1144207,48,+
1147927,1147946,52,+
1148038,1148073,50,+
1149165,1149202,75,-
1152876,1152925,47,-
1162076,1162101,57,+
1162252,1162287,62,-
1164514,1164547,64,-
1165282,1165308,56,+
1165343,1165384,54,+
1167114,1167151,58,-
1172555,1172575,49,+
1172613,1172635,49,+
1173061,1173083,48,+
1173110,1173138,65,+
1174708,1174746,69,-
1174770,1174790,48,+
1175435,1175471,48,-
1177805,1177834,52,-
1179671,1179687,53,-
1179706,1179725,49,-
1179727,1179759,60,+
1181326,1181344,49,+
1181374,1181405,50,-
1181599,1181640,52,-
1181936,1181952,52,+
1182566,1182604,55,-
1186309,1186347,54,-
1187393,1187422,68,-
1187699,1187726,55,+
1188325,1188355,55,+
1189660,1189705,50,+
1190003,1190045,54,+
1190125,1190149,89,+
1190381,1190409,52,+
1190492,1190521,52,+
1191715,1191746,68,+
1192234,1192257,60,+
1192429,1192472,54,+
1192539,1192581,68,+
1193566,1193592,56,+
1193655,1193697,69,+
1194167,1194185,51,+
1194408,1194432,59,+
1197327,1197364,58,+
1198166,1198197,50,+
1198518,1198554,55,+
1199177,1199212,58,-
1203797,1203835,58,+
1204780,1204796,52,+
1207151,1207181,79,-
1208443,1208466,48,-
1208899,1208931,49,-
1209547,1209571,61,+
1209781,1209801,47,+
1211230,1211262,49,-
1212956,1212979,50,+
1213191,1213218,65,+
1213372,1213393,48,+
1215098,1215116,51,+
1218227,1218256,52,-
1218412,1218452,49,-
1218529,1218552,70,+
1219251,1219290,71,-
1219995,1220020,47,+
1221544,1221584,53,-
1221902,1221930,54,-
1225709,1225740,64,+
1225918,1225937,47,-
1226188,1226203,72,+
1228275,1228310,47,-
1229232,1229265,60,-
1229576,1229617,53,+
1229925,1229949,48,-
1230075,1230091,52,+
1230643,1230671,64,+
1230782,1230826,62,+
1230885,1230917,62,+
1231340,1231361,62,+
1231726,1231762,48,+
1231788,1231826,62,+
1233344,1233388,53,+
1233499,1233535,58,+
1234246,1234276,51,+
1236208,1236239,63,+
1236751,1236780,52,+
1237708,1237731,60,+
1237914,1237947,78,+
1238416,1238452,62,+
1239157,1239192,58,+
1239543,1239575,49,+
1240516,1240536,49,+
1241419,1241454,67,-
1241550,1241571,48,-
1242602,1242622,51,-
1242695,1242721,119,+
1243047,1243077,96,+
1243154,1243175,63,+
1243396,1243416,47,+
1243581,1243611,57,+
1243794,1243836,50,+
1244131,1244166,58,+
1244234,1244251,50,+
1244271,1244287,52,+
1244757,1244793,62,+
1245092,1245116,72,+
1245498,1245533,58,+
1246320,1246346,56,+
1246806,1246829,49,+
1248969,1248994,57,+
1249227,1249251,48,-
1251627,1251656,52,-
1252429,1252464,61,-
1252573,1252597,59,-
1253539,1253562,48,-
1256948,1256985,55,-
1258116,1258152,54,-
1260372,1260397,47,-
1260533,1260561,52,+
1260822,1260860,59,-
1261026,1261056,51,+
1261421,1261447,56,+
1262394,1262423,55,+
1263485,1263502,50,+
1263940,1263958,49,+
1264821,1264841,52,+
1265045,1265063,67,+
1266672,1266697,69,-
1267238,1267283,50,-
1267696,1267719,50,-
1267909,1267945,71,-
1270323,1270342,66,-
1271351,1271369,49,+
1273406,1273437,50,+
1276738,1276755,50,+
1277898,1277937,59,+
1278775,1278799,59,-
1281333,1281378,48,+
1281557,1281584,85,+
1281872,1281901,82,+
1292421,1292461,57,-
1296805,1296831,56,-
1298301,1298341,55,+
1298472,1298503,54,+
1299759,1299796,56,-
1302470,1302505,58,+
1306156,1306177,49,-
1308609,1308640,65,+
1308875,1308914,50,+
1310426,1310459,60,+
1311268,1311301,65,+
1313333,1313363,52,-
1319962,1319998,54,+
1321000,1321029,52,+
1321321,1321352,50,-
1323524,1323567,55,-
1327590,1327616,56,+
1329190,1329221,62,-
1335007,1335037,60,-
1337345,1337371,56,+
1338145,1338186,53,-
1340347,1340363,70,+
1342266,1342287,63,-
1343913,1343933,64,-
1345323,1345371,90,-
1346122,1346160,55,-
1346622,1346638,70,-
1346799,1346820,52,+
1347041,1347060,49,-
1348140,1348161,63,-
1349839,1349879,58,+
1350049,1350087,71,+
1350791,1350831,57,+
1355790,1355825,97,+
1355854,1355877,69,+
1357740,1357760,64,-
1363391,1363420,61,+
1363910,1363940,51,-
1364888,1364911,49,+
1366632,1366659,55,+
1369566,1369595,52,+
1374836,1374866,59,+
1374995,1375021,56,+
1376550,1376574,58,+
1379802,1379847,47,+
1380082,1380104,51,+
1383161,1383201,48,+
1385175,1385211,61,-
1385940,1385959,49,-
1387100,1387139,54,+
1388509,1388533,86,+
1389060,1389088,61,-
1389227,1389250,60,-
1390467,1390498,59,+
1390934,1390969,58,-
1391252,1391283,66,-
1392699,1392734,64,-
1393684,1393712,80,-
1394004,1394042,95,-
1394389,1394423,79,-
1394653,1394696,53,-
1394705,1394738,48,-
1395189,1395212,63,+
1395788,1395820,76,-
1395833,1395850,50,-
1395907,1395940,68,-
1395946,1395968,48,-
1397506,1397547,53,-
1397587,1397614,81,-
1397635,1397676,55,-
1398958,1398993,146,+
1399882,1399922,53,+
1400840,1400864,76,+
1402773,1402806,48,-
1402871,1402895,67,-
1403125,1403156,64,-
1406105,1406130,47,+
1406850,1406867,69,-
1406891,1406917,56,-
1408100,1408124,48,-
1409212,1409228,52,-
1409270,1409298,54,-
1411117,1411145,63,-
1411972,1411990,49,+
1412618,1412654,54,-
1413187,1413225,54,+
1413524,1413564,49,-
1416129,1416159,77,+
1417052,1417079,55,+
1417859,1417880,62,+
1418730,1418757,55,+
1418813,1418840,55,+
1419136,1419158,51,+
1420983,1421001,49,-
1421151,1421180,67,+
1421457,1421493,58,+
1421535,1421561,88,+
1421937,1421967,49,+
1422063,1422093,85,+
1423129,1423147,50,+
1423253,1423275,51,+
1423288,1423310,48,+
1423999,1424037,59,+
1426405,1426438,59,-
1428826,1428852,56,-
1431429,1431464,58,+
1431478,1431502,48,+
1432041,1432058,50,+
1434763,1434798,55,+
1435293,1435310,50,+
1435760,1435784,59,+
1436486,1436509,60,+
