start,end,score,strand
412663,412700,58,+
413293,413311,50,-
413381,413409,66,+
413492,413511,47,+
413735,413769,51,+
413799,413820,63,+
413968,414007,71,+
418338,418379,53,+
418476,418516,51,+
418791,418819,68,+
419663,419692,52,+
420389,420413,59,+
421326,421352,73,+
421398,421442,50,+
421941,421985,49,+
422615,422635,48,-
422960,422987,68,+
423071,423093,61,-
423411,423444,56,-
424086,424119,59,-
424190,424225,48,+
424662,424685,50,-
425739,425775,62,+
425875,425914,58,+
426600,426635,61,+
427638,427666,54,-
428805,428835,55,+
429004,429024,51,+
431926,431958,49,+
433818,433846,52,+
435342,435369,71,+
435995,436023,54,+
436508,436551,55,+
436621,436643,61,+
437957,437999,85,+
438517,438536,84,+
439378,439397,51,+
440073,440098,56,+
440766,440804,56,+
442160,442185,47,+
443184,443220,59,+
445053,445075,51,+
446980,447009,52,+
447782,447803,62,+
447987,448003,52,+
448299,448332,62,+
448782,448819,55,-
449086,449114,60,+
449983,450013,51,-
451701,451738,57,+
454325,454343,67,+
454972,455000,58,+
455066,455093,61,+
455626,455646,51,+
456185,456219,56,+
456762,456786,69,+
456932,456981,48,+
457400,457430,52,+
457789,457811,62,-
457927,457948,63,+
458175,458204,70,+
458217,458240,60,+
458267,458297,66,+
458952,458986,72,+
465351,465375,58,+
466301,466333,64,+
466702,466727,57,+
468207,468226,47,+
469034,469058,48,-
469157,469183,63,+
469428,469460,49,-
469519,469552,60,+
475886,475909,50,+
476042,476065,49,+
476140,476172,47,-
477150,477186,55,+
477782,477803,63,-
479114,479145,50,-
479224,479260,55,+
480430,480457,53,+
484531,484557,66,+
484798,484837,53,+
485551,485581,51,-
486352,486384,57,+
486573,486605,51,-
488211,488240,65,-
488246,488279,48,+
488459,488489,98,-
488691,488724,64,+
488957,488984,68,+
489254,489289,62,-
489367,489394,53,+
489399,489445,49,-
489490,489530,54,-
489753,489783,51,+
490036,490057,48,+
490605,490636,62,-
491324,491365,52,+
491692,491715,48,+
491785,491819,60,-
492317,492343,58,-
492605,492640,47,+
492677,492708,59,-
495972,496013,57,+
497095,497117,48,-
497255,497284,52,-
498531,498570,53,-
499458,499482,48,+
502911,502945,60,-
503673,503697,48,+
503710,503729,49,-
504248,504282,58,+
505791,505815,48,-
505862,505882,47,+
506081,506108,55,+
510088,510129,55,-
510131,510164,78,+
510190,510229,52,+
512503,512528,71,+
513001,513034,59,+
513058,513093,104,+
513666,513696,51,+
514365,514388,48,+
516382,516426,50,-
517360,517397,56,-
517832,517865,48,-
518538,518564,56,-
518587,518624,54,+
518891,518927,55,-
523839,523875,56,+
524859,524907,47,-
525056,525084,54,-
526026,526055,52,-
528384,528420,58,-
528408,528437,52,+
528733,528757,61,-
528863,528895,54,-
529051,529080,52,-
529122,529142,47,+
529387,529427,58,+
529673,529695,51,-
530649,530685,62,-
535021,535054,51,-
541558,541589,59,-
541901,541940,58,+
542012,542038,71,+
542563,542599,54,+
543761,543806,52,-
544386,544416,66,-
544478,544502,48,+
544919,544953,59,+
545029,545062,48,+
545758,545798,51,-
545922,545952,51,+
546410,546440,51,-
547942,547973,55,+
549188,549222,50,+
550719,550738,52,-
551777,551803,56,+
551823,551858,99,+
552014,552035,49,+
552919,552938,66,-
553135,553166,52,+
555425,555452,55,+
556750,556787,54,+
556793,556815,61,-
557080,557114,47,+
558525,558541,53,+
559509,559536,55,+
560478,560513,50,+
570293,570327,55,+
571686,571720,62,+
571778,571799,63,+
571884,571903,47,+
573764,573790,56,+
575485,575510,67,+
575587,575619,49,+
576188,576234,47,+
577097,577130,52,+
577973,578006,56,+
578174,578193,49,+
578446,578469,49,-
579237,579269,49,-
580998,581034,48,+
581105,581121,52,+
581331,581366,54,-
582013,582031,49,+
582258,582289,70,+
582457,582479,51,+
582665,582682,50,-
583198,583234,59,+
583423,583448,47,-
583853,583884,49,+
586185,586218,55,+
587514,587538,59,-
588423,588447,48,-
593094,593127,56,+
594054,594084,60,-
596217,596236,49,-
597651,597683,62,-
600352,600380,54,-
600491,600525,62,-
602379,602409,60,-
603385,603418,61,+
604392,604428,59,+
605323,605353,54,+
606175,606205,51,+
606593,606627,62,+
607934,607963,52,-
608191,608214,60,+
608397,608430,56,+
608770,608806,55,+
608980,609022,53,+
610384,610421,54,+
611007,611035,54,-
615915,615941,56,-
618256,618289,48,+
618592,618609,50,-
619451,619480,58,-
620994,621033,57,-
621599,621624,57,+
623171,623187,52,+
623829,623847,67,+
623948,623993,53,-
624259,624295,58,-
625645,625670,57,+
625950,625970,49,+
628098,628119,63,+
628147,628192,49,+
628424,628444,47,-
628559,628592,67,+
629253,629277,48,+
629438,629460,79,+
629746,629777,50,-
630161,630187,56,-
630420,630456,64,+
631251,631280,52,-
635814,635858,50,-
636758,636788,54,+
637561,637591,51,-
637871,637894,50,-
638062,638102,53,+
638450,638482,62,-
639055,639098,50,-
639317,639344,89,+
640513,640535,61,+
640906,640944,53,+
641258,641284,56,-
641791,641824,48,-
641891,641916,57,+
642430,642453,48,-
642624,642655,65,-
645115,645147,59,+
645138,645172,58,-
645858,645889,65,+
646514,646530,52,+
646644,646666,61,+
647050,647082,103,+
648661,648679,67,-
650002,650040,50,+
651036,651061,58,+
651495,651532,55,+
659326,659346,51,+
659488,659520,52,-
659565,659590,57,-
659649,659683,60,-
662910,662951,53,+
664182,664224,50,-
665136,665169,64,+
665834,665868,56,+
667170,667200,57,-
667839,667858,47,-
668140,668180,55,-
668517,668540,49,-
669021,669044,48,-
669475,669502,55,+
670287,670307,64,-
670919,670955,54,-
672185,672219,55,+
672946,672969,60,-
673665,673699,55,+
674768,674795,55,+
675110,675144,60,+
675941,675963,49,-
677493,677526,64,+
677729,677752,49,-
678454,678481,55,+
679009,679041,49,+
679498,679538,52,-
680428,680460,59,+
680495,680521,56,+
680591,680624,63,+
680660,680680,47,+
681073,681121,47,+
682026,682068,49,-
683961,683997,58,+
684352,684392,55,+
684528,684561,59,+
685089,685110,52,+
685391,685410,51,-
685941,685968,83,+
688672,688710,53,-
689671,689703,61,+
690287,690311,59,+
692094,692125,63,+
692190,692217,64,+
692720,692740,51,+
693011,693044,79,+
693134,693169,54,+
693352,693381,61,+
693825,693858,68,-
693942,693975,62,+
694337,694368,59,+
695164,695192,66,+
697362,697394,97,+
699014,699050,56,+
699144,699187,55,+
700082,700118,58,-
700827,700854,55,-
703279,703310,63,+
706730,706751,63,+
708265,708301,56,-
710332,710357,47,-
711104,711133,58,+
711571,711602,61,-
712927,712961,79,+
713267,713295,54,+
714751,714777,56,-
714890,714921,51,+
718903,718941,73,-
719230,719257,68,-
719646,719675,52,-
721743,721770,83,-
723258,723284,60,-
723754,723778,48,-
723825,723850,57,+
725488,725516,86,+
725803,725818,72,+
726456,726483,83,+
727658,727694,53,+
727780,727813,80,+
727902,727925,60,-
731731,731751,51,+
731859,731885,56,+
732382,732416,64,-
732438,732484,52,+
733703,733738,50,+
736411,736436,75,+
741846,741872,56,-
742780,742808,65,+
743295,743344,48,+
745304,745335,65,-
745482,745501,66,+
745520,745548,53,+
745906,745947,55,-
746283,746316,60,+
746408,746428,47,+
748053,748072,47,-
748245,748274,52,+
748545,748565,47,-
749253,749279,56,+
749653,749700,47,+
751695,751722,57,+
755602,755650,87,+
756136,756169,48,-
756700,756732,62,-
757407,757429,48,+
757655,757692,64,-
760203,760236,60,+
761437,761458,63,+
762980,763022,54,-
764096,764136,53,+
764294,764324,55,-
765446,765479,75,-
765599,765623,59,+
766399,766427,68,-
766962,767000,53,-
768685,768704,56,-
769027,769050,60,+
769837,769869,47,-
771935,771968,52,+
774205,774233,65,-
776339,776385,50,-
776769,776801,75,-
777108,777127,47,+
777494,777522,54,+
777567,777596,55,+
778671,778707,48,+
778979,778998,47,+
779490,779518,71,+
780334,780360,60,+
780784,780818,62,-
782027,782056,82,+
783230,783262,49,+
784820,784838,50,+
784918,784959,95,-
786502,786540,58,+
786722,786740,49,-
787484,787516,49,-
788446,788486,55,-
788930,788954,48,+
789249,789293,49,-
790014,790045,62,-
790115,790153,71,-
790752,790781,80,+
790923,790956,76,-
791897,791931,54,+
792419,792449,57,+
792830,792853,60,+
793861,793890,57,-
797411,797443,58,-
797913,797944,66,-
798514,798546,48,-
799914,799950,76,+
801856,801890,48,-
804364,804392,61,+
804571,804604,60,-
806839,806860,64,-
807328,807365,51,+
807419,807450,67,-
808075,808110,47,-
808455,808495,53,-
809530,809548,51,+
809895,809919,59,+
810016,810058,55,+
810855,810890,47,+
811073,811098,88,+
811382,811403,81,+
811495,811518,60,-
812609,812630,90,+
813243,813287,48,+
814360,814395,88,+
814991,815027,57,+
817089,817108,66,-
818226,818261,59,+
819322,819355,48,-
822389,822423,51,+
825394,825437,68,+
826127,826148,49,-
829071,829090,47,+
829854,829892,54,-
830044,830087,50,+
830630,830649,47,-
831910,831933,60,-
831938,831961,60,-
834419,834451,49,-
834804,834831,57,-
835143,835171,54,+
835414,835450,57,+
837225,837258,62,-
837831,837862,50,+
838462,838486,59,+
838690,838723,48,-
839103,839141,50,+
839944,839980,56,-
843695,843720,60,-
843797,843837,50,-
846428,846463,58,-
846913,846939,56,-
847864,847897,64,-
848739,848767,55,+
850007,850044,55,+
850072,850103,60,+
851883,851919,57,+
853549,853571,61,-
853958,853990,57,-
857617,857658,55,-
858666,858700,51,-
859536,859573,58,-
860525,860550,47,-
860798,860824,89,-
861001,861044,63,-
861220,861248,54,-
861433,861460,72,+
862734,862759,58,+
864051,864078,55,+
865236,865261,57,-
866717,866765,47,+
866997,867026,52,+
867159,867186,66,-
869207,869233,56,-
869451,869493,69,+
870285,870305,47,-
870824,870846,61,-
872775,872807,65,+
873259,873291,51,-
873720,873740,64,+
873867,873903,56,+
875039,875074,48,+
877858,877883,47,+
878033,878071,99,+
878329,878363,62,+
879128,879148,49,+
879518,879547,52,-
880451,880493,69,+
881057,881097,71,-
881314,881338,59,-
881454,881480,69,+
881874,881897,60,-
884057,884076,49,-
884316,884336,47,+
885463,885482,47,-
887340,887369,52,-
887703,887740,53,+
888131,888155,59,+
890174,890203,52,-
891024,891055,60,+
891200,891239,54,+
893275,893306,50,+
896402,896436,67,-
897295,897318,48,-
898145,898174,52,-
899420,899457,59,-
899742,899769,55,+
899797,899818,48,+
902957,902995,54,-
904418,904440,51,+
904548,904579,62,-
905075,905106,48,+
905485,905503,49,+
905733,905772,70,-
905807,905846,61,-
906319,906339,51,-
906431,906466,61,-
906538,906562,59,+
906679,906721,48,+
907055,907088,48,-
907156,907191,52,+
908129,908157,63,+
908397,908435,58,-
908668,908694,56,+
908757,908793,58,+
908980,909026,48,+
909377,909403,56,+
909938,909966,54,-
910482,910511,58,+
911267,911299,49,-
915342,915375,74,+
915763,915805,53,+
917328,917355,65,+
917562,917589,55,+
918006,918052,64,-
918893,918920,55,+
920469,920509,54,+
920567,920595,86,+
921399,921431,62,+
922138,922165,71,+
923347,923384,58,+
926418,926460,52,-
927185,927207,49,+
927518,927535,50,+
927568,927588,64,+
928080,928108,54,+
929619,929656,62,-
930229,930253,71,+
930767,930804,75,-
932275,932302,64,-
936908,936926,51,+
936982,937020,55,+
938017,938042,47,-
940946,940984,62,+
941193,941234,50,-
941710,941735,57,-
942024,942065,55,+
942103,942128,63,+
942309,942343,59,+
943203,943230,55,-
943451,943483,63,-
947125,947166,57,+
947629,947662,79,-
948861,948883,49,+
948975,949012,55,+
951088,951104,53,-
952013,952044,63,-
952705,952740,47,-
954376,954405,52,+
954830,954850,64,-
955791,955825,60,+
966298,966333,59,+
966376,966403,55,-
966468,966504,57,+
967787,967811,59,+
968186,968208,48,+
968409,968447,58,+
969561,969603,55,-
970688,970717,52,+
971252,971267,53,+
972555,972586,48,+
972608,972629,52,-
972750,972770,64,-
973913,973933,49,+
974611,974640,68,+
974768,974791,60,+
975407,975439,64,-
976082,976099,50,-
976753,976780,66,+
979785,979812,64,+
981445,981474,52,-
981557,981590,52,-
981822,981855,64,+
982609,982629,64,-
982915,982944,63,-
983490,983525,64,+
984014,984036,61,-
984749,984782,62,+
984803,984821,49,+
986929,986951,51,-
989175,989208,58,+
989897,989920,60,+
990431,990456,57,-
990986,991008,48,-
992466,992508,55,-
995393,995431,101,-
995591,995632,57,-
996207,996232,47,+
997229,997267,55,-
997323,997341,51,-
1000930,1000968,74,-
1001020,1001051,50,-
1001666,1001707,55,-
1002204,1002228,71,+
1002959,1002978,49,+
1006444,1006461,50,+
1008561,1008597,48,-
1009360,1009394,62,-
1010707,1010730,60,+
1012415,1012435,47,-
1012640,1012673,62,-
1015315,1015358,54,-
1015392,1015416,58,-
1015779,1015814,59,-
1016506,1016543,60,+
1016560,1016599,61,-
1017497,1017516,47,-
1018327,1018357,59,+
1018962,1019006,65,-
1019094,1019123,58,+
1020606,1020645,54,-
1021765,1021796,60,+
1022057,1022082,84,+
1022190,1022230,52,+
1022989,1023015,55,+
1023215,1023258,49,+
1023708,1023746,54,+
1024323,1024352,61,+
1024880,1024909,58,+
1025366,1025392,56,-
1025410,1025442,54,-
1025837,1025863,55,-
1026426,1026448,61,+
1026602,1026640,59,+
1027226,1027245,66,-
1027269,1027292,48,-
1027555,1027573,49,-
1027919,1027937,51,-
1028539,1028558,49,-
1029576,1029611,64,-
1030064,1030096,62,+
1030216,1030261,49,+
1030573,1030600,55,+
1030678,1030706,54,-
1031681,1031702,63,+
1031751,1031772,63,-
1035374,1035397,50,+
1036359,1036376,50,+
1036804,1036836,47,+
1037064,1037099,65,+
1037649,1037672,60,+
1038807,1038831,48,+
1039111,1039147,76,+
1039629,1039656,83,+
1040051,1040083,60,+
1040876,1040896,49,+
1041201,1041230,82,+
1041464,1041483,49,+
1050384,1050407,60,+
1050976,1050998,61,-
1051908,1051931,60,+
1052109,1052128,66,+
1053044,1053089,63,+
1054572,1054591,49,+
1054638,1054658,47,-
1054823,1054842,47,+
1055869,1055901,59,-
1056195,1056225,62,+
1057366,1057388,51,+
1057503,1057530,83,+
1058278,1058308,63,+
1060516,1060538,61,+
1060566,1060593,69,+
1065541,1065560,51,+
1065680,1065703,50,+
1067639,1067666,72,+
1067918,1067959,55,+
1068445,1068462,50,-
1068527,1068555,68,-
1069046,1069079,78,-
1069127,1069161,62,-
1069849,1069868,66,+
1071110,1071128,113,-
1077987,1078029,54,-
1078182,1078213,50,-
1078242,1078262,49,-
1079841,1079871,71,+
1080150,1080169,49,+
1080197,1080239,55,+
1084906,1084938,62,+
1085175,1085191,52,+
1085302,1085332,63,+
1085357,1085376,47,+
1087029,1087060,50,-
1090742,1090761,49,+
1091315,1091334,47,+
1093755,1093775,48,+
1093800,1093834,47,+
1094015,1094056,54,-
1099348,1099375,55,-
1099514,1099555,54,-
1100844,1100865,48,+
1101097,1101146,47,-
1102501,1102539,54,-
1104252,1104275,60,-
1104842,1104876,48,-
1105061,1105082,51,+
1105212,1105234,48,-
1105382,1105403,48,-
1105476,1105511,50,-
1106669,1106703,62,+
1106832,1106878,50,+
1106988,1107020,79,+
1107946,1107979,48,+
1108855,1108876,49,-
1109419,1109455,62,+
1109706,1109732,56,-
1109895,1109920,61,-
1110088,1110114,56,+
1110268,1110309,49,-
1110423,1110446,59,-
1110481,1110501,64,-
1110566,1110593,72,+
1110676,1110696,47,-
1110796,1110829,81,+
1111267,1111310,53,+
1111336,1111368,63,-
1111372,1111409,47,+
1111439,1111472,78,-
1111708,1111731,89,+
1112041,1112071,65,-
1112967,1112986,49,+
1113034,1113072,54,-
1113310,1113345,55,+
1114408,1114448,58,+
1115744,1115782,57,+
1116582,1116617,55,+
1117332,1117355,61,+
1117955,1117981,58,-
1118232,1118269,57,+
1118488,1118513,61,+
1118687,1118722,58,+
1119826,1119859,56,-
1121458,1121490,76,+
1124499,1124518,51,+
1125021,1125041,48,+
1125042,1125076,61,-
1125619,1125643,48,-
1125898,1125926,52,+
1126609,1126636,110,+
1126963,1126990,70,+
1127200,1127235,56,+
1129235,1129261,61,+
1129856,1129878,61,-
1129912,1129945,48,-
1130020,1130055,56,+
1130148,1130179,50,-
1132715,1132747,49,-
1133900,1133927,53,-
1134456,1134498,48,+
1134890,1134925,60,-
1134963,1134983,48,+
1135053,1135091,54,+
1135492,1135532,54,-
1136092,1136126,62,+
1136382,1136414,49,+
1136892,1136911,66,-
1137577,1137604,63,+
1137850,1137874,61,+
1138492,1138511,49,+
1138653,1138683,60,-
1138689,1138715,71,+
1138852,1138889,57,+
1142410,1142430,49,+
1143985,1144019,58,+
1144040,1144065,57,-
1146297,1146325,54,+
1146835,1146854,47,-
1147446,1147465,66,+
1147844,1147881,53,+
1149955,1149994,73,-
1150204,1150237,62,-
1150509,1150532,60,+
1150967,1151006,57,+
1151520,1151543,60,-
1151548,1151571,60,-
1151576,1151599,60,-
1152612,1152638,56,-
1156713,1156739,68,+
1157376,1157400,59,+
1157475,1157498,49,-
1158187,1158205,49,+
1159017,1159034,69,+
1159048,1159084,78,+
1161910,1161942,63,-
1162381,1162402,72,+
1163309,1163336,81,+
1163693,1163733,57,-
1164464,1164483,49,-
1164543,1164591,47,-
1169347,1169374,65,+
1169384,1169404,47,-
1169925,1169958,64,+
1170360,1170396,48,+
1170501,1170539,55,-
1171055,1171077,73,+
1173656,1173698,55,+
1178972,1178996,59,-
1181537,1181556,49,-
1182457,1182487,51,+
1183053,1183075,51,+
1184623,1184668,52,+
1184695,1184713,49,+
1185359,1185394,50,-
1188564,1188594,51,+
1189421,1189439,50,+
1189586,1189609,48,+
1190208,1190242,55,-
1193596,1193631,58,-
1193824,1193844,47,-
1195381,1195411,51,-
1195722,1195755,58,-
1195993,1196020,85,-
1197629,1197650,63,-
1198480,1198512,59,+
1199816,1199853,101,-
1200119,1200163,50,+
1200792,1200821,68,+
1201600,1201636,64,+
1201692,1201713,63,+
1201935,1201977,54,+
1202014,1202059,49,-
1202996,1203016,49,-
1203170,1203212,54,+
1206247,1206275,55,+
1206446,1206473,53,+
1206555,1206591,61,+
1208137,1208163,56,-
1208904,1208951,48,+
1209206,1209233,55,+
1209295,1209337,51,+
1210006,1210044,58,+
1210465,1210497,59,+
1211265,1211285,110,+
1211321,1211349,53,+
1212551,1212593,55,+
1212585,1212617,48,-
1212805,1212834,70,+
1213221,1213241,64,+
1213857,1213877,48,-
1213966,1213995,52,+
1218579,1218595,52,+
1218721,1218738,69,+
1218854,1218877,70,+
