start,end,score,strand
1409389,1409425,58,+
1414109,1414131,49,+
1429295,1429336,52,-
1468779,1468800,51,+
1482527,1482567,55,+
1490186,1490209,48,+
1491939,1491960,49,-
1509996,1510015,47,-
1533336,1533367,50,+
1533416,1533440,59,+
1539137,1539162,56,+
1540963,1541007,48,+
1543123,1543155,48,-
1545956,1545985,58,+
1553983,1554007,48,+
1566371,1566402,59,-
1573159,1573206,48,-
1586346,1586388,50,+
1587773,1587800,55,+
1599000,1599037,56,+
1613593,1613619,56,+
1629758,1629778,49,+
1631194,1631213,49,-
1657426,1657452,56,-
1661761,1661789,54,-
1664617,1664645,54,-
1708987,1709023,57,-
1721952,1721985,59,+
1766812,1766832,47,+
1767059,1767077,49,-
1770615,1770655,57,+
1771876,1771901,66,+
1784929,1784968,58,+
1795216,1795249,59,+
1811884,1811922,62,+
1823243,1823266,50,+
1835277,1835300,48,+
1847026,1847049,49,+
1866596,1866625,54,+
1870827,1870861,56,-
1901166,1901184,50,+
1961549,1961577,60,+
1961914,1961931,52,-
1962776,1962795,49,+
1979136,1979156,48,+
1980101,1980135,62,+
1982043,1982062,47,+
1993976,1993996,64,+
1998884,1998925,52,+
2001245,2001263,50,+
2019616,2019654,57,-
2024647,2024668,63,+
2032592,2032616,48,+
2036681,2036726,52,+
2058645,2058662,69,+
2059283,2059301,52,+
2064640,2064671,93,+
2070043,2070062,47,-
2073873,2073901,99,-
2078434,2078459,47,+
2093401,2093436,55,+
2097278,2097299,63,+
2097771,2097793,61,+
2098588,2098618,52,+
2103219,2103241,49,+
2136978,2137016,56,+
2142262,2142296,63,+
2148787,2148820,56,-
2173531,2173568,56,+
2187974,2187997,48,+
2215654,2215686,47,+
2221129,2221155,56,-
2222968,2222985,50,+
2231040,2231070,70,+
2241239,2241281,52,+
2250640,2250673,64,+
2263852,2263877,58,-
2269608,2269627,49,-
2273865,2273883,49,+
2295660,2295697,53,+
2325464,2325493,51,+
2326117,2326137,48,+
2327072,2327092,47,-
2330095,2330112,69,-
2349461,2349485,48,+
2354776,2354825,47,-
2357785,2357810,57,+
2370528,2370569,48,+
2388263,2388283,64,+
2396505,2396527,48,+
2404523,2404564,47,+
2419102,2419124,49,+
2423299,2423321,49,+
2439957,2439984,55,+
2468932,2468957,56,+
2487207,2487225,50,+
2487684,2487724,58,+
2499897,2499931,59,-
2529562,2529580,49,-
2530546,2530578,48,-
2543421,2543444,50,+
2545867,2545909,53,-
2554539,2554564,57,+
2570006,2570044,58,-
2574096,2574114,51,-
2596848,2596873,57,+
2597298,2597335,50,-
2602219,2602253,60,-
2602863,2602881,67,-
2621968,2622002,47,-
2639592,2639632,53,-
2644942,2644969,55,-
2651587,2651616,52,-
2693541,2693560,47,-
2721566,2721600,48,-
2721651,2721676,57,-
2723765,2723785,47,-
2727696,2727736,53,-
2741981,2742014,74,+
2754627,2754658,50,-
2755317,2755335,52,+
2755343,2755370,53,+
2768498,2768521,60,-
2813445,2813477,49,-
2834789,2834830,57,-
2838502,2838536,59,-
2869332,2869354,63,+
2873012,2873047,50,-
2884343,2884387,48,-
2925862,2925885,48,-
2927573,2927596,48,+
2930490,2930511,51,+
2935789,2935820,50,+
2940397,2940413,53,-
2947230,2947255,47,-
2955314,2955334,51,-
2955430,2955454,59,-
2970575,2970611,53,-
2981765,2981804,54,-
3026613,3026637,48,-
3042171,3042190,49,-
3050163,3050196,62,-
3052163,3052188,47,-
3053001,3053018,69,-
3056243,3056262,66,+
3056335,3056354,66,+
3068289,3068319,65,-
3068532,3068557,57,+
3072642,3072674,48,-
3073274,3073294,47,-
3078235,3078260,56,-
3090829,3090859,64,+
3111260,3111279,49,-
3136809,3136830,63,-
3141145,3141172,88,-
3145239,3145262,60,-
3145339,3145372,61,-
3149304,3149323,66,+
3153509,3153556,48,+
3167872,3167899,55,-
3176038,3176087,48,-
3185819,3185854,48,+
3187305,3187329,59,-
3191429,3191460,80,-
3193769,3193796,70,-
3196281,3196300,47,-
3233330,3233363,63,-
3279410,3279454,48,-
3282797,3282838,50,-
3284161,3284184,60,+
3292235,3292264,52,-
3307415,3307445,83,-
3347373,3347396,60,+
3358450,3358472,48,-
3363155,3363177,48,-
3364940,3364959,49,-
3367341,3367359,57,-
3376909,3376953,52,-
3407640,3407673,68,+
3420302,3420331,52,-
3431506,3431533,60,-
3446171,3446188,69,-
3462390,3462413,48,+
3476545,3476568,59,+
3481948,3481967,47,-
3494913,3494938,57,-
3501224,3501242,49,-
3502502,3502542,55,+
3522159,3522179,47,-
3540178,3540208,61,-
3544985,3545024,53,-
3550198,3550220,61,+
3551501,3551530,63,-
3568407,3568427,47,+
3570796,3570817,48,-
3574861,3574904,50,-
3586024,3586058,50,-
3603771,3603795,48,-
3610280,3610296,52,-
3631539,3631555,52,+
3641127,3641175,47,-
3655858,3655889,62,-
3658257,3658295,74,-
3659507,3659539,51,+
3683816,3683846,51,-
3685780,3685816,71,-
3701339,3701376,55,-
3705789,3705824,54,-
3735736,3735756,47,+
3769472,3769496,60,-
3797877,3797899,48,-
3814423,3814457,56,-
3829025,3829052,55,+
3832961,3832996,61,+
3838737,3838756,47,+
3874370,3874411,53,-
3898961,3898989,54,-
3915810,3915843,56,-
3918507,3918536,66,+
3939313,3939337,59,-
3956335,3956359,48,-
3998721,3998754,59,-
4012284,4012320,92,-
4012418,4012466,48,+
4104394,4104424,51,-
4105564,4105588,48,-
4105635,4105656,48,-
4106702,4106728,56,-
4107345,4107389,53,-
4110631,4110674,52,-
4122524,4122560,58,-
4123341,4123361,49,-
4124777,4124808,50,-
4138316,4138352,61,-
4147044,4147083,57,+
4154388,4154424,52,+
4154695,4154728,61,-
4166282,4166314,50,-
4173320,4173337,52,+
4182226,4182257,65,-
4185301,4185321,47,+
4185385,4185414,51,-
4194546,4194576,52,+
4199333,4199350,52,-
4203231,4203267,61,-
4223038,4223057,49,+
4229691,4229721,49,-
4231130,4231160,65,+
4235484,4235503,51,+
4241111,4241139,54,+
4247895,4247928,47,-
4251868,4251888,48,-
4263328,4263374,50,+
4274756,4274779,50,-
4278564,4278602,58,-
4291928,4291963,59,-
4307298,4307330,59,+
4326475,4326512,58,-
4332767,4332787,49,-
4339086,4339105,47,+
4342195,4342228,50,+
4345018,4345049,48,-
4354333,4354358,47,-
4356089,4356107,51,+
4356540,4356558,51,+
4356703,4356732,52,-
4358996,4359017,48,+
4363221,4363242,49,-
4376935,4376958,78,-
4396632,4396671,54,+
4409698,4409715,52,+
4418317,4418333,52,-
4446991,4447014,60,-
4478316,4478334,49,-
4485328,4485346,50,-
4524407,4524440,48,-
4526357,4526387,49,-
4618876,4618902,56,-
4624683,4624722,55,+
4624772,4624798,56,+
4630702,4630728,56,+
4653910,4653935,61,-
4671461,4671502,53,-
4706454,4706479,57,-
4717778,4717807,57,-
4735754,4735786,47,-
4736222,4736239,50,-
4736272,4736295,48,-
4744369,4744398,52,-
4750244,4750280,62,-
4764074,4764093,49,+
4783100,4783127,64,-
4789870,4789896,69,+
4806144,4806170,56,-
4806748,4806780,47,-
4828979,4828996,50,-
4841716,4841736,49,-
4848222,4848255,48,-
4855258,4855285,68,+
4876752,4876784,49,-
4929953,4929974,49,-
4953777,4953811,58,+
4957579,4957600,63,+
4971556,4971596,57,+
4972483,4972502,47,-
4990879,4990902,48,+
4991099,4991123,48,+
4997415,4997434,47,+
4998507,4998529,61,+
5002925,5002945,47,-
5009536,5009569,48,-
5009738,5009778,57,+
5013018,5013037,47,+
5019555,5019573,50,-
5030811,5030833,49,+
5031185,5031216,50,+
5041641,5041659,50,+
5042781,5042805,48,+
5044081,5044101,47,+
5048444,5048470,56,-
5051499,5051519,49,-
5055138,5055157,49,-
5074689,5074707,67,-
