start,end,score,strand
301864,301889,66,-
302302,302328,56,+
307988,308034,50,-
309298,309329,59,-
310470,310493,48,+
310737,310757,51,+
311409,311443,67,+
316081,316113,49,-
316465,316506,49,+
321364,321383,47,+
321895,321932,54,-
323740,323786,52,+
326183,326224,52,-
351880,351926,52,+
353184,353215,60,-
354920,354949,65,+
359806,359837,60,+
362393,362433,51,+
365995,366012,52,-
366492,366524,61,+
369477,369509,49,+
371720,371740,47,+
372697,372715,67,+
373303,373345,50,+
374094,374113,47,-
376566,376597,50,-
378332,378368,48,-
380213,380247,47,-
381778,381801,70,+
386266,386285,49,+
387109,387143,48,-
390358,390383,67,+
392164,392184,48,+
392553,392588,65,-
392929,392961,63,+
393255,393279,48,+
395844,395871,81,-
396714,396736,61,+
396944,396963,51,-
402296,402324,65,-
403638,403665,57,+
404774,404822,47,+
411386,411415,69,+
412915,412934,51,-
413434,413454,47,+
421128,421158,55,+
422614,422632,49,+
422709,422749,53,-
422912,422935,49,+
422988,423012,48,-
424369,424413,51,+
426032,426058,85,+
427208,427230,61,+
427329,427352,48,+
431561,431596,50,+
432664,432683,52,+
434771,434796,47,+
435044,435067,49,+
436453,436502,89,+
437298,437328,66,+
439760,439790,51,+
444729,444751,48,+
454214,454243,52,+
456518,456545,69,+
456827,456850,60,+
457815,457846,59,+
460450,460481,54,-
460777,460819,53,+
461123,461166,47,-
462881,462921,53,-
463002,463040,59,-
463320,463347,85,+
463692,463728,58,+
466042,466069,99,+
467075,467107,50,+
467581,467613,64,-
470042,470071,66,+
470374,470412,54,-
471161,471187,60,+
472791,472817,56,+
472831,472863,47,+
473743,473784,53,+
474282,474324,57,+
475094,475134,55,+
475568,475609,50,+
476188,476222,51,-
477871,477902,62,+
478725,478744,66,-
479563,479585,51,+
479679,479715,76,+
480285,480309,89,+
480795,480824,52,+
482904,482937,65,+
485047,485080,62,+
485438,485458,47,+
486689,486711,61,-
487407,487425,49,+
489834,489854,47,+
493554,493582,54,+
494837,494868,54,-
498404,498433,52,+
499785,499816,55,+
500888,500920,49,+
502290,502310,64,+
502882,502926,53,+
503410,503429,47,-
503732,503766,50,+
505679,505697,50,+
506338,506358,47,+
506894,506911,50,-
508432,508466,47,+
508618,508640,49,-
509427,509452,47,+
510472,510507,59,+
510956,510989,58,-
512704,512729,57,-
516925,516957,49,-
517038,517054,52,+
518992,519023,62,-
519837,519857,48,+
520241,520264,60,-
520273,520302,63,+
520822,520857,61,-
527542,527564,61,+
529833,529868,47,-
531644,531664,51,+
532559,532601,50,-
535036,535065,66,+
535092,535128,62,+
536349,536379,51,+
544808,544828,48,+
551637,551667,51,+
552592,552616,59,+
554563,554578,53,+
558412,558440,57,+
558953,558975,48,-
559673,559699,69,+
560118,560151,62,+
560169,560213,48,+
561030,561055,47,+
561709,561744,59,+
563214,563235,48,+
563612,563639,61,+
565323,565367,52,+
565573,565593,47,+
567455,567491,55,+
568989,569013,71,+
569945,569970,57,+
571150,571181,62,-
571822,571846,63,+
571870,571897,86,+
575820,575841,64,-
576247,576280,56,-
576437,576458,48,+
576517,576553,55,-
577054,577070,53,-
577154,577193,53,+
577980,578021,58,+
581349,581379,77,-
586320,586350,57,-
586883,586907,59,+
586922,586954,62,+
587277,587297,64,+
587304,587345,54,+
588054,588098,50,+
588745,588773,69,+
589913,589943,62,+
597565,597596,62,-
602334,602365,50,-
602767,602791,48,-
604491,604524,47,-
605365,605393,55,+
608074,608104,62,+
608372,608402,60,+
608439,608462,60,-
608998,609038,53,-
612286,612311,57,+
613622,613642,47,-
613681,613716,61,+
617043,617061,50,+
620958,620987,52,+
621698,621719,48,+
629912,629938,56,+
631547,631578,62,-
632649,632684,55,-
632976,633002,56,-
636559,636587,54,-
637533,637570,47,+
638167,638190,60,-
638475,638493,50,+
639783,639818,59,-
640110,640139,52,+
640688,640717,52,+
640742,640779,47,+
641998,642018,48,+
643554,643580,56,-
643871,643894,48,-
644413,644432,51,+
644478,644503,47,+
645187,645211,48,-
645376,645393,52,-
645867,645897,51,-
650159,650191,47,+
652543,652566,49,+
652571,652589,67,+
652712,652752,58,+
653095,653120,57,-
653467,653503,55,+
654050,654086,48,+
655656,655694,55,-
656239,656272,48,+
656590,656621,50,+
657422,657455,50,+
658017,658050,60,-
658535,658560,47,+
659413,659429,52,+
660086,660108,89,+
660352,660385,78,+
660653,660687,50,-
661390,661425,50,+
661460,661491,67,+
662057,662082,69,+
662586,662616,96,-
664200,664236,59,-
667739,667765,58,+
668656,668690,92,+
668901,668922,63,+
669960,669995,58,+
670803,670823,48,+
670944,670967,60,-
672235,672275,53,+
672304,672342,61,+
672461,672491,68,+
673110,673136,56,-
673480,673499,49,-
675020,675061,47,-
676012,676043,78,+
677850,677890,52,+
678516,678533,69,+
683182,683206,48,+
683591,683620,65,-
686953,686976,49,+
688397,688420,50,+
691183,691221,54,+
691528,691558,83,+
691690,691721,55,+
691916,691963,47,+
692386,692425,53,+
696649,696669,48,-
699509,699544,52,+
702022,702059,54,+
703045,703075,51,+
708851,708869,50,+
710404,710423,51,-
710584,710613,52,-
712999,713020,48,-
716655,716691,58,+
721119,721138,47,-
724831,724861,59,+
726707,726732,47,+
728649,728668,51,+
729298,729330,49,-
731832,731859,61,+
733827,733868,51,+
734932,734967,55,+
745805,745831,55,+
746693,746740,48,+
746983,747017,50,+
747132,747165,75,+
748876,748914,55,+
751053,751097,47,-
751326,751372,48,+
754660,754693,59,+
755684,755705,48,-
755804,755825,63,-
756645,756669,59,+
758014,758046,49,-
762581,762617,59,+
763088,763126,54,+
763809,763828,66,-
764060,764097,58,+
764150,764172,61,+
764222,764243,64,+
765906,765926,48,-
766510,766542,51,+
768555,768584,52,-
769209,769248,58,-
770231,770271,50,+
773396,773434,53,-
773703,773750,47,+
773898,773938,71,+
774208,774241,62,+
775443,775474,50,+
775580,775604,59,+
776356,776394,54,+
776840,776865,56,-
777396,777419,60,-
778976,779015,59,+
783180,783201,64,+
783241,783280,55,+
783384,783410,83,+
784922,784961,57,-
785582,785600,50,+
787160,787180,48,+
788677,788694,50,-
788783,788806,49,+
789195,789222,83,+
792272,792292,64,-
792756,792788,49,-
792804,792838,59,+
792854,792873,49,-
792989,793027,58,+
793661,793687,61,+
794669,794696,69,+
796633,796664,55,+
797043,797065,62,+
797398,797424,55,+
804658,804680,48,-
804785,804808,59,-
805499,805518,56,+
806913,806940,57,+
808072,808104,49,+
808962,809002,71,+
809161,809195,60,+
813220,813252,49,-
817352,817375,49,-
820344,820374,59,+
821707,821732,88,+
822272,822295,48,+
825608,825628,48,-
826143,826173,55,+
830285,830323,59,+
833630,833661,52,-
833681,833717,76,+
834064,834102,51,+
838615,838647,56,+
838670,838712,69,-
840619,840658,50,+
843418,843453,74,+
843671,843698,57,+
844518,844545,55,+
845080,845111,55,+
845165,845210,48,+
846411,846441,80,+
849924,849966,51,+
850510,850542,60,+
855402,855432,51,-
857432,857452,47,+
859086,859112,91,+
859933,859958,47,+
860121,860140,49,+
861615,861640,47,+
862068,862101,52,-
862161,862192,67,-
862894,862919,57,-
864046,864072,67,+
864473,864491,49,+
864544,864587,49,+
866780,866816,74,+
866842,866861,49,+
868707,868742,62,+
870834,870872,56,-
871790,871819,54,+
872154,872171,50,+
875132,875157,47,-
875597,875641,49,-
879296,879320,59,-
879653,879679,56,-
879693,879720,57,+
879945,879978,60,+
882131,882160,63,+
883905,883941,64,-
885375,885413,62,+
888141,888164,69,+
894857,894886,63,+
895781,895824,49,+
895977,896005,54,+
896820,896856,61,-
897286,897330,50,+
897418,897437,66,+
899445,899480,56,+
899523,899556,58,+
904628,904665,91,-
905347,905380,59,+
910496,910536,59,+
910632,910662,66,+
910858,910894,61,-
911523,911559,75,+
914083,914122,53,+
914259,914294,57,-
915201,915220,47,+
917001,917025,59,-
918233,918253,64,+
933480,933502,49,-
940527,940560,65,+
940569,940603,55,-
946281,946314,48,+
947810,947829,66,+
950997,951021,48,-
951084,951117,78,-
952474,952494,47,-
953196,953228,49,-
955944,955963,49,+
958006,958023,52,-
962844,962882,58,-
969696,969725,63,-
970176,970207,50,-
971213,971243,57,+
971589,971629,55,-
974197,974223,66,+
976426,976453,69,+
979654,979690,102,+
980201,980237,54,+
981249,981275,56,+
983485,983505,48,+
984746,984764,49,-
986211,986237,56,+
987982,988018,76,+
988168,988203,56,+
988412,988441,51,+
988857,988877,64,+
989595,989614,47,+
990363,990391,69,-
992396,992428,60,+
993477,993505,60,+
1002567,1002604,62,+
1005309,1005330,49,+
1005632,1005667,92,+
1006177,1006212,48,+
1006384,1006425,70,+
1007174,1007209,61,+
1007898,1007915,69,+
1009419,1009448,86,+
1009592,1009617,69,-
1010029,1010061,48,+
1013671,1013688,52,+
1014462,1014495,48,-
1016077,1016097,48,+
1019376,1019393,52,+
1022069,1022093,48,-
1025463,1025493,57,+
1026796,1026832,65,+
1027586,1027627,52,+
1027860,1027886,56,+
1027946,1027986,52,+
1028259,1028300,52,-
1029825,1029856,51,+
1030614,1030648,76,+
1031289,1031315,71,+
1031614,1031638,48,-
1033454,1033488,65,+
1033636,1033665,65,+
1033857,1033883,71,+
1034583,1034629,48,+
1037148,1037184,58,-
1038005,1038045,55,-
1039844,1039866,61,+
1041605,1041634,65,+
1044375,1044402,72,+
1048396,1048423,65,+
1049104,1049134,62,+
1050097,1050116,52,-
1051277,1051315,69,+
1054262,1054292,67,+
1055716,1055749,65,+
1056195,1056221,56,+
1058298,1058332,62,+
1060458,1060497,61,-
1060976,1060996,49,+
1062208,1062249,81,-
1064558,1064591,64,+
1066453,1066471,50,+
1073679,1073722,50,+
1077031,1077049,50,+
1079483,1079531,48,-
1079590,1079628,75,+
1080327,1080367,48,+
1081055,1081077,64,+
1081479,1081504,57,+
1082312,1082337,57,+
1083978,1083996,49,+
1084284,1084319,61,+
1085980,1086004,71,+
1094926,1094945,49,-
1103008,1103040,50,-
1104386,1104422,56,-
1105159,1105205,49,+
1105276,1105318,48,+
1107585,1107606,49,-
1114117,1114141,69,+
1118225,1118271,48,+
1118795,1118812,50,+
1122256,1122289,62,+
1124423,1124464,55,+
1126255,1126283,65,+
1127657,1127688,68,+
1128520,1128552,56,+
1128877,1128920,52,+
1129564,1129583,47,+
1132357,1132397,55,+
1134470,1134503,78,+
1136137,1136169,59,+
1139806,1139842,58,+
1142693,1142732,53,+
1147273,1147316,97,+
1147397,1147419,49,+
1150947,1150987,52,-
1151670,1151706,57,-
1152050,1152078,58,+
1153231,1153274,49,-
1155997,1156037,57,+
1156748,1156764,52,+
1158020,1158047,67,+
1158905,1158928,50,+
1160003,1160041,96,+
1160107,1160151,50,+
1163841,1163881,85,+
1164948,1164981,47,-
1169952,1169990,55,-
1170959,1170983,72,-
1176606,1176646,57,-
1177162,1177202,50,+
1177322,1177353,62,+
1183389,1183415,56,+
1184003,1184035,60,+
1185719,1185739,47,+
1188190,1188218,54,-
1195899,1195942,48,+
1199901,1199930,52,-
1204162,1204187,47,+
1205858,1205880,79,+
1209989,1210020,50,+
1210459,1210482,60,+
1210744,1210791,48,+
1210927,1210955,65,+
1212527,1212551,59,+
1212636,1212658,48,+
1213716,1213745,52,+
1214359,1214394,47,+
1214660,1214687,66,+
1215342,1215368,56,-
1242692,1242723,65,+
1242944,1242965,63,+
1244116,1244142,58,+
1244166,1244187,48,+
1245294,1245331,55,-
1246891,1246915,59,-
1247933,1247959,56,-
1254977,1254998,49,-
1258426,1258463,47,+
1258865,1258901,64,+
1261557,1261587,55,+
1262851,1262889,55,+
1263514,1263559,47,+
1263949,1263972,72,+
1265374,1265403,52,+
1266867,1266905,69,+
1269727,1269756,52,-
1272753,1272789,47,+
1273175,1273198,48,-
1274922,1274964,48,-
1277779,1277807,54,+
1280318,1280338,49,+
1282273,1282291,50,-
1283491,1283526,48,+
1283905,1283926,52,+
1284891,1284917,64,+
1288511,1288541,51,-
1291235,1291253,52,+
1293147,1293171,86,-
1293268,1293298,57,-
1293389,1293437,61,-
1299777,1299795,49,-
1300563,1300587,48,+
1301646,1301665,49,+
1302941,1302975,74,+
1303222,1303256,65,-
1304256,1304273,50,+
1304888,1304907,49,+
1307784,1307817,62,+
1308409,1308439,49,+
1308502,1308539,61,-
1309211,1309237,72,-
1309727,1309749,61,-
1312820,1312844,59,-
1313776,1313795,47,+
1315623,1315659,58,+
1317450,1317478,53,+
1318061,1318080,47,-
1318479,1318515,58,+
1318963,1318985,61,-
1319329,1319357,54,+
1319374,1319412,53,-
1320705,1320739,58,+
1321470,1321509,53,+
1323740,1323765,66,+
1323907,1323935,58,-
1324279,1324315,59,-
1324975,1325006,62,+
1325490,1325526,48,+
1326095,1326126,66,+
1327438,1327464,55,-
1327535,1327561,67,-
1328316,1328338,51,-
1330304,1330329,68,+
1332952,1332973,62,+
1333072,1333102,79,+
1333341,1333360,47,-
1334264,1334283,49,+
1337119,1337161,57,+
1337244,1337276,67,+
1338665,1338691,68,+
1338727,1338756,52,+
1339236,1339265,61,-
1341370,1341407,62,-
1343057,1343100,68,-
1344252,1344282,51,-
1345301,1345331,113,+
1345812,1345829,52,-
1347997,1348029,52,+
1353169,1353192,60,+
1353874,1353893,49,+
1354394,1354422,52,-
1355709,1355727,50,-
1356999,1357031,49,-
1358291,1358323,67,+
1360036,1360066,51,-
1360771,1360793,51,-
1360946,1360978,48,+
1364520,1364543,61,+
1365765,1365785,48,-
1366202,1366231,61,+
1367364,1367406,49,+
1368291,1368312,64,+
1370271,1370305,59,+
1370877,1370912,99,+
1370923,1370955,54,+
1371987,1372011,59,-
1373833,1373858,57,+
1376460,1376501,53,-
1377152,1377168,52,+
1378689,1378711,48,+
1383735,1383759,48,+
1383807,1383837,54,+
1387264,1387297,48,+
1413995,1414022,100,+
1414027,1414054,100,+
1414059,1414091,76,+
1417265,1417285,47,+
1424294,1424314,47,+
1424393,1424416,48,+
1426350,1426373,50,+
1426500,1426520,47,+
1427720,1427743,63,+
1430544,1430567,49,+
1430594,1430634,67,+
1430704,1430738,60,+
1431561,1431597,58,+
1436114,1436155,53,+
1437564,1437589,58,+
1442262,1442298,54,+
1442354,1442376,51,+
1450380,1450414,55,+
1454613,1454632,66,+
1457105,1457132,55,+
1457850,1457882,63,-
1458918,1458935,50,+
1460243,1460261,49,+
1471049,1471080,49,+
1476047,1476066,49,+
1476630,1476655,58,+
1476881,1476908,68,+
1478317,1478352,47,+
1479580,1479624,52,+
1481097,1481129,65,+
1484140,1484162,61,-
1487116,1487154,57,+
1487212,1487238,55,+
1494308,1494329,63,-
1498659,1498682,60,-
1498875,1498905,66,-
1502143,1502183,54,-
1503667,1503694,60,-
1505183,1505219,48,+
1505849,1505870,49,+
1508013,1508033,64,+
1511259,1511291,49,-
1511687,1511727,54,+
1513600,1513620,48,-
1513750,1513796,52,+
1516015,1516031,70,+
1518370,1518407,62,-
1525737,1525761,59,-
1525814,1525832,49,+
1525848,1525876,69,+
1527120,1527156,59,+
1531413,1531454,53,+
1534533,1534553,64,+
1534561,1534586,67,-
1535078,1535094,70,+
1536498,1536514,52,+
1536869,1536885,52,+
1537469,1537493,48,+
1537523,1537549,56,+
1537602,1537637,59,+
1537889,1537922,64,+
1538237,1538262,57,+
1538849,1538883,47,+
1539906,1539930,69,-
1540829,1540859,66,+
1541125,1541164,54,-
1541342,1541380,53,-
1543145,1543173,63,+
1545901,1545939,56,+
1546100,1546124,59,-
1546449,1546468,47,-
1547391,1547426,56,+
1549040,1549070,57,+
1552605,1552633,54,+
1553691,1553716,57,+
1554342,1554370,65,+
1557103,1557142,57,-
1558710,1558743,57,+
1560243,1560266,60,+
1565333,1565366,62,+
1574260,1574288,54,+
1575582,1575607,68,+
1575822,1575843,48,+
1580139,1580184,49,-
1584438,1584474,59,+
1585000,1585034,58,+
1585661,1585682,48,+
1585906,1585953,49,+
1587116,1587136,47,-
1588280,1588308,54,+
1588357,1588399,52,+
1592864,1592900,103,+
1593572,1593596,48,+
1593666,1593701,48,+
1596929,1596968,52,+
1597988,1598014,72,+
1599519,1599548,52,-
1599833,1599868,67,+
1599979,1600006,65,+
1601587,1601620,59,+
1602027,1602062,60,-
1604091,1604116,67,+
1605527,1605559,62,+
1606072,1606108,54,+
1606352,1606382,51,+
1607721,1607763,49,-
1607829,1607863,108,+
1611038,1611073,59,+
1611217,1611253,61,+
1611588,1611619,65,-
1612151,1612183,75,+
1612819,1612837,49,+
1614898,1614919,63,+
1616419,1616455,62,-
1617722,1617759,56,+
1618379,1618414,61,-
1619971,1619997,56,+
1620501,1620550,87,+
1623384,1623404,64,+
1625407,1625431,48,+
1625764,1625797,74,+
1628977,1629015,61,+
1629165,1629194,52,+
1629461,1629504,53,+
1632453,1632477,48,+
1632974,1633015,55,+
1638253,1638278,47,+
1638724,1638749,57,+
1639964,1639986,49,+
1640854,1640876,48,+
1641165,1641198,62,+
1641264,1641296,49,+
1641360,1641395,54,+
1641679,1641708,52,+
1642955,1642995,52,-
1649773,1649802,52,+
1649831,1649852,48,-
1656199,1656218,49,-
1656758,1656796,54,+
1659011,1659041,63,+
1663266,1663287,63,-
1663470,1663491,49,+
1667446,1667473,53,+
1667795,1667813,49,-
1667955,1667993,54,-
1668566,1668594,65,-
1668847,1668870,60,+
1670418,1670449,67,+
1675457,1675484,55,+
1675991,1676010,51,+
1678528,1678576,47,+
1678721,1678765,52,-
1679061,1679097,61,-
1679301,1679346,48,+
1679707,1679748,53,+
1680250,1680288,62,+
1680950,1680985,54,-
1681272,1681291,66,+
1683047,1683067,49,+
1684926,1684942,52,+
1685399,1685422,50,-
1689948,1689975,64,+
1690759,1690801,52,+
1694685,1694720,50,+
1702680,1702711,63,+
1705126,1705143,50,-
1706274,1706314,87,+
1707412,1707431,47,+
1713479,1713500,48,+
1714361,1714405,52,-
1717498,1717530,54,+
1718411,1718430,47,-
1718439,1718478,55,+
1718694,1718712,51,+
1719596,1719641,53,+
1723673,1723704,48,+
1725274,1725305,57,+
1725709,1725745,53,-
1725868,1725906,59,+
1727698,1727720,51,+
1728770,1728789,47,-
1732542,1732570,54,-
1732813,1732834,48,+
1733480,1733504,58,-
1735019,1735056,55,+
1735188,1735211,59,+
1736739,1736784,48,-
1737040,1737072,48,-
1737206,1737226,47,+
1737435,1737477,50,+
1737684,1737706,79,+
1738124,1738161,59,-
1738548,1738576,54,+
1739055,1739087,51,+
1739148,1739177,52,-
1740009,1740036,65,+
1740508,1740542,62,+
1745527,1745548,48,-
1746630,1746655,69,+
1747931,1747968,58,-
1749881,1749909,83,+
1751138,1751166,69,+
1753222,1753261,58,+
1753874,1753895,63,+
1753980,1753998,50,+
1754215,1754230,53,+
1755720,1755737,50,+
1757439,1757466,72,+
1757770,1757800,63,+
1758326,1758346,51,+
1760664,1760688,69,+
1761420,1761440,47,-
1761929,1761953,48,+
1762056,1762092,47,+
1762389,1762432,47,+
1762894,1762930,61,+
1763125,1763149,61,+
1763303,1763345,50,+
1764425,1764446,49,+
1765852,1765880,88,+
1766155,1766195,71,+
1766596,1766617,63,-
1766793,1766816,60,-
1768116,1768135,52,+
1768243,1768271,71,+
1768358,1768400,54,+
1770325,1770341,52,+
1770834,1770874,54,+
1771489,1771513,48,+
1772873,1772909,56,+
1773028,1773053,67,+
1773096,1773116,64,-
1777412,1777453,51,+
1779221,1779251,55,+
1780112,1780131,47,-
1782790,1782828,50,-
1783016,1783050,64,+
1783206,1783225,51,-
1787721,1787748,53,+
1788159,1788176,50,+
1791124,1791156,49,+
1792410,1792430,47,+
1793899,1793933,56,-
1795516,1795542,56,+
1795596,1795624,57,-
1795845,1795868,70,+
1796456,1796487,62,+
1798068,1798104,65,+
1799478,1799512,117,+
1802376,1802399,48,+
1808064,1808093,51,+
1808464,1808484,47,+
1810319,1810348,51,-
1811508,1811548,54,+
1813368,1813394,89,+
1814234,1814252,49,-
1814738,1814756,49,+
1817196,1817218,61,+
1817335,1817368,62,+
1817410,1817432,48,-
1817461,1817479,50,+
1817763,1817796,62,+
1818614,1818632,52,+
1818729,1818761,51,-
1819841,1819860,47,+
1825685,1825723,56,+
1826465,1826484,47,+
1846634,1846660,55,+
1847976,1848001,47,+
1848088,1848119,50,-
1852950,1852991,54,+
1854041,1854074,63,+
1854249,1854287,57,+
1857765,1857792,53,-
1858452,1858496,49,-
1870490,1870525,55,-
1870884,1870908,48,+
1871100,1871122,61,-
1875276,1875299,48,+
1875954,1875982,54,-
1876205,1876224,66,+
1877174,1877206,59,+
1878786,1878814,54,-
1878918,1878961,64,-
1879668,1879695,55,+
1880048,1880072,59,+
1880639,1880667,53,-
1881188,1881224,59,+
1882849,1882875,56,-
1890023,1890040,69,+
1890517,1890534,69,-
1892431,1892448,52,+
1892602,1892643,52,+
1892670,1892687,50,+
1893234,1893267,52,+
1893493,1893513,49,+
1893691,1893715,59,+
1894226,1894272,49,-
1896827,1896846,47,+
1897616,1897655,57,+
1897677,1897709,78,+
1898509,1898527,49,-
1904406,1904443,58,+
1905633,1905659,56,-
1906117,1906136,49,+
1917532,1917555,59,+
1917953,1917985,59,+
1919654,1919680,56,-
1927599,1927627,54,+
1930073,1930114,54,-
1930140,1930181,70,-
1933216,1933233,52,+
1934147,1934167,64,+
1935345,1935371,56,+
1935603,1935636,47,-
1935763,1935786,48,+
1940332,1940371,51,+
1941646,1941686,50,-
1942675,1942700,47,-
1944758,1944777,49,+
1945929,1945953,48,+
1946145,1946174,52,+
1946906,1946944,57,+
1947173,1947202,52,+
1948629,1948654,58,-
1949152,1949184,64,+
1949738,1949759,48,+
1951506,1951537,62,+
1952841,1952869,54,+
1953659,1953687,54,+
1954684,1954725,52,-
1955352,1955387,62,+
1955437,1955461,48,+
1955750,1955780,51,+
1961412,1961435,60,+
1962820,1962840,49,+
1964709,1964728,49,+
1967422,1967443,51,+
1969214,1969251,75,-
1971019,1971040,52,+
1971044,1971089,48,-
1971105,1971138,64,-
1971158,1971188,51,-
1973061,1973088,55,-
1973554,1973574,47,-
1973970,1974006,59,+
1975103,1975122,66,-
1980470,1980497,55,+
1981339,1981358,47,+
1986760,1986789,83,+
1988148,1988167,47,+
1992585,1992608,60,+
1994635,1994664,52,+
1996937,1996985,47,+
2003146,2003166,48,+
2003815,2003854,69,+
2004148,2004168,47,-
2006497,2006538,57,-
2007619,2007653,48,+
2010072,2010096,48,+
2010577,2010606,52,-
2010734,2010762,65,+
2010967,2010987,49,+
2011860,2011881,72,+
2012376,2012393,69,-
2014709,2014755,50,+
2016023,2016056,58,+
2016674,2016696,48,-
2019553,2019582,68,-
2033187,2033216,52,+
2034894,2034925,55,-
2036205,2036236,66,+
2036440,2036460,49,-
2041742,2041778,61,+
2042637,2042654,52,+
2043151,2043177,56,-
2043351,2043374,49,-
2044571,2044600,51,+
2048368,2048407,58,+
2049513,2049539,56,+
2049753,2049773,48,+
2052455,2052492,58,+
2052821,2052852,79,+
2053107,2053145,55,+
2055562,2055611,82,+
2056924,2056941,69,-
2060107,2060124,50,-
2061589,2061612,49,-
2062450,2062484,58,+
2067250,2067275,69,+
2067419,2067445,68,+
2067577,2067597,47,+
2068932,2068969,57,+
2069745,2069777,49,+
2072040,2072076,62,+
2076047,2076074,58,+
2077497,2077523,61,-
2078994,2079034,49,-
2080628,2080668,53,+
2081958,2081990,63,+
2082139,2082163,59,+
2082659,2082704,53,+
2083355,2083384,55,-
2083448,2083468,47,+
2083672,2083696,61,-
2083807,2083843,52,-
2084065,2084098,62,+
2085030,2085050,47,-
2087764,2087799,56,+
2090905,2090933,65,+
2091956,2091989,58,-
2092185,2092217,48,+
2097604,2097643,71,+
2101540,2101566,56,+
2102521,2102547,56,-
2106757,2106784,53,-
2107286,2107317,68,-
2111848,2111870,61,+
2113093,2113110,50,+
2113176,2113198,48,-
2113482,2113500,49,-
2114017,2114046,62,+
2115193,2115213,47,+
2115372,2115411,49,-
2115431,2115458,55,+
2115802,2115843,82,+
2118829,2118854,47,+
2119676,2119695,49,-
2120550,2120572,61,+
2122215,2122254,55,+
2128200,2128232,48,+
2128487,2128507,64,+
2128637,2128679,50,+
2132060,2132086,57,-
2132700,2132727,53,+
2134625,2134650,61,+
2135267,2135304,91,-
2137241,2137261,64,+
2138264,2138293,51,+
2139667,2139683,52,+
2139725,2139749,48,+
2140393,2140431,54,-
2141794,2141810,53,+
2142114,2142160,49,+
2142775,2142807,49,+
2144076,2144105,52,+
2146773,2146792,66,+
2147363,2147390,99,+
2148256,2148297,57,+
2148326,2148349,60,-
2148362,2148391,51,+
2148819,2148842,60,+
2153872,2153892,47,+
2156336,2156364,88,+
2157268,2157309,110,+
2157693,2157709,52,+
2159597,2159629,49,-
2160196,2160223,57,-
2162331,2162362,65,+
2165547,2165570,61,-
2167168,2167199,50,+
