start,end,score,strand
1767083,1767109,55,+
1781435,1781459,48,+
1789454,1789474,47,+
1790372,1790419,47,+
1797493,1797511,52,-
1806340,1806373,56,+
1806628,1806649,53,+
1812045,1812081,59,+
1819696,1819744,48,+
1824444,1824484,58,+
1830420,1830441,48,+
1833709,1833729,47,-
1842365,1842396,48,+
1843443,1843461,49,-
1854383,1854404,53,+
1856460,1856480,51,+
1878237,1878265,69,+
1895543,1895579,57,+
1908357,1908393,61,+
1908588,1908623,47,+
1932193,1932224,66,-
1932437,1932466,52,+
1958428,1958456,54,+
1959962,1959998,58,+
1969196,1969214,52,+
1969630,1969645,53,+
1990991,1991029,57,+
1991371,1991405,59,-
1994436,1994455,47,+
1995597,1995616,52,+
2001126,2001160,47,+
2004786,2004813,53,+
2006033,2006060,55,+
2009035,2009060,58,+
2010715,2010745,51,+
2012444,2012466,48,+
2033325,2033369,49,+
2044071,2044088,52,+
2046798,2046831,70,+
2049275,2049297,48,+
2050055,2050078,60,+
2050086,2050110,48,+
2073908,2073934,83,+
2075429,2075459,49,-
2083820,2083849,52,+
2099391,2099421,83,+
2100036,2100069,64,+
2128754,2128773,49,+
2143799,2143829,64,+
2147655,2147685,51,-
2164267,2164310,54,-
2183933,2183957,59,-
2199541,2199573,59,-
2201921,2201942,62,+
2207274,2207306,79,-
2265951,2265983,49,-
2266910,2266934,59,+
2273571,2273605,51,+
2287714,2287736,61,+
2287812,2287836,59,+
2294438,2294456,51,+
2300186,2300219,63,+
2300417,2300454,55,+
2306608,2306631,49,+
2307796,2307823,66,+
2327736,2327779,53,-
2337426,2337469,52,+
2338191,2338231,57,+
2357324,2357359,62,+
2368282,2368302,47,+
2372371,2372396,47,+
2381816,2381837,63,+
2384066,2384110,50,+
2412441,2412465,59,+
2431171,2431201,51,+
2431227,2431252,57,+
2433570,2433609,73,+
2435309,2435327,49,+
2436764,2436791,64,+
2439703,2439736,47,+
2439825,2439852,60,+
2443609,2443632,60,+
2459973,2459994,48,+
2466665,2466704,50,-
2469169,2469190,49,+
2471449,2471479,57,-
2471932,2471969,56,-
2473085,2473105,49,+
2480236,2480261,88,+
2487927,2487952,58,+
2492909,2492938,67,+
2493820,2493847,55,+
2494259,2494292,58,+
2498489,2498522,52,+
2498955,2498983,54,-
2499143,2499181,54,+
2502656,2502684,54,+
2502776,2502804,69,+
2528971,2528999,52,+
2535122,2535161,55,+
2539076,2539119,52,-
2543471,2543503,122,+
2556924,2556948,48,+
2558987,2559027,51,+
2563993,2564023,63,+
2564506,2564524,49,+
2569815,2569849,60,+
2574161,2574194,80,+
2576621,2576640,47,-
2579381,2579418,51,+
2589688,2589724,61,+
2592746,2592765,49,+
2593797,2593833,59,-
2597902,2597942,54,+
2615232,2615253,63,+
2632643,2632661,52,+
2640714,2640735,49,+
2647051,2647074,49,-
2651946,2651983,51,+
2658159,2658183,59,+
2661625,2661663,57,+
2679196,2679235,55,-
2685920,2685960,55,+
2692039,2692063,48,+
2694932,2694950,49,+
2702423,2702455,80,+
2711248,2711268,49,-
2713515,2713541,56,+
2742859,2742879,48,-
2750278,2750314,56,+
2753907,2753925,52,-
2755550,2755569,49,+
2755683,2755705,61,-
2764678,2764712,64,+
2770493,2770523,62,+
2770553,2770572,47,+
2780656,2780676,49,+
2783855,2783879,59,+
2788114,2788131,50,+
2798486,2798504,52,+
2800627,2800652,58,+
2801779,2801810,55,-
2805374,2805393,66,+
2806382,2806402,64,+
2806955,2806990,61,+
2821371,2821408,51,-
2822349,2822384,92,+
2828897,2828922,47,+
2843044,2843064,49,-
2848304,2848329,63,+
2852191,2852220,52,+
2853313,2853336,50,+
2868683,2868720,54,+
2872303,2872338,50,+
2884524,2884544,51,+
2884605,2884634,69,-
2889348,2889381,48,+
2892759,2892792,47,+
2918610,2918638,52,-
2919796,2919825,57,+
2927287,2927310,49,-
2932694,2932725,62,+
2951504,2951535,62,-
2953153,2953175,61,+
2957640,2957669,67,-
2960363,2960385,51,+
2962782,2962823,54,-
2963770,2963799,65,-
2964680,2964724,50,-
2966366,2966400,50,-
2968847,2968876,52,+
2969206,2969234,54,-
2974242,2974282,51,-
2981951,2981968,50,-
2982153,2982169,52,-
2990190,2990207,50,-
2991396,2991416,47,-
3001685,3001721,61,-
3016603,3016636,62,-
3022819,3022855,58,-
3024866,3024902,48,-
3034287,3034322,60,-
3050243,3050263,49,-
3050535,3050566,65,-
3059575,3059609,59,-
3064352,3064387,62,-
3082509,3082545,62,-
3083045,3083070,57,-
3088724,3088744,47,+
3090446,3090467,48,-
3090554,3090584,64,-
3094614,3094651,51,-
3104156,3104192,57,-
3107379,3107407,54,+
3107740,3107781,53,-
3119803,3119835,54,+
3122044,3122064,47,-
3129598,3129622,48,-
3130308,3130335,66,-
3131146,3131184,54,+
3139958,3139986,71,-
3143238,3143261,50,+
3150552,3150595,54,+
3162081,3162129,49,-
3176135,3176158,60,-
3177385,3177406,51,+
3187020,3187041,48,+
3192552,3192592,56,-
3197425,3197453,65,-
3199928,3199953,47,-
3201549,3201575,60,-
3205501,3205524,60,-
3227429,3227460,63,-
3228706,3228726,48,-
3249898,3249922,48,+
3250662,3250692,63,+
3269923,3269959,56,-
3277833,3277865,48,-
3291138,3291157,49,-
3296543,3296563,64,+
3302228,3302257,68,-
3304659,3304678,49,-
3312594,3312625,62,-
3316569,3316603,47,-
3316821,3316839,49,-
3322248,3322268,47,-
3323020,3323041,48,-
3329812,3329831,47,-
3333305,3333328,48,-
3334240,3334255,53,-
3342518,3342552,58,-
3344540,3344563,49,+
3354036,3354079,83,-
3356607,3356625,50,-
3357325,3357361,47,+
3362563,3362599,62,-
3365637,3365672,55,-
3374745,3374777,51,+
3404753,3404795,50,+
3407207,3407237,51,-
3434057,3434086,52,-
3435698,3435732,59,-
3446363,3446388,47,-
3447638,3447669,57,-
3451461,3451483,63,-
3457983,3458001,51,-
3459582,3459607,57,+
3463124,3463154,60,-
3472315,3472338,63,-
3474640,3474664,48,-
3480087,3480106,47,-
3519537,3519562,57,-
3521466,3521501,50,-
3534257,3534277,47,+
3536767,3536798,52,-
3547151,3547186,59,-
3562975,3562995,54,-
3569216,3569232,53,-
3572841,3572871,79,-
3589901,3589916,53,-
3598068,3598090,48,-
3598277,3598295,51,+
3605615,3605652,57,+
3609615,3609636,48,-
3610323,3610346,49,+
3619083,3619120,55,+
3619433,3619467,51,-
3619819,3619846,55,-
3627251,3627289,55,-
3635668,3635695,55,-
3639943,3639959,52,+
3641406,3641449,53,-
3654547,3654590,52,+
3658191,3658216,66,-
3658652,3658675,60,-
3663157,3663178,63,+
3666104,3666127,49,+
3666960,3666984,59,-
3667691,3667722,79,-
3676111,3676144,60,-
3677409,3677450,55,-
3682048,3682067,51,-
3701585,3701625,57,+
3705678,3705699,62,-
3711878,3711904,57,-
3716836,3716851,72,-
3722970,3723003,48,-
3727397,3727419,72,-
3729813,3729838,56,+
3732868,3732895,60,-
3734226,3734247,63,-
3737783,3737806,48,-
3750247,3750273,71,-
3750289,3750326,56,-
3752675,3752694,47,-
3753086,3753117,52,+
3756642,3756673,50,+
3781062,3781094,57,+
3785664,3785707,53,+
3788621,3788653,52,-
3789450,3789492,68,+
3794708,3794726,50,-
3795147,3795165,50,-
3796461,3796479,50,+
3797902,3797950,58,-
3798577,3798601,58,-
3799113,3799147,56,-
3808459,3808483,48,-
3833602,3833638,55,-
3838354,3838386,64,+
3853639,3853671,63,-
3910035,3910055,92,+
3923642,3923681,55,-
3930712,3930742,77,-
3932740,3932770,65,-
3972813,3972831,67,-
3980793,3980825,50,-
3982921,3982945,58,-
3994030,3994056,56,-
3998776,3998795,51,-
3999028,3999059,62,-
4003067,4003098,52,+
4005926,4005965,54,-
4012869,4012886,50,+
4018933,4018960,55,-
4035452,4035467,53,-
4035677,4035707,51,-
4038155,4038174,66,-
4038437,4038465,54,+
4040773,4040811,56,-
4043205,4043244,54,-
4043556,4043582,61,-
4046860,4046879,47,+
4058956,4058980,48,+
4068604,4068630,60,-
4069784,4069816,56,-
4078853,4078869,52,-
4080496,4080518,61,-
4082046,4082068,49,+
4082831,4082849,67,-
4086561,4086587,61,-
4092901,4092928,53,-
4093610,4093648,57,-
4095768,4095804,73,-
4106176,4106195,49,+
4110788,4110806,67,+
4115410,4115441,50,-
4117919,4117948,52,-
4122842,4122862,51,-
4129881,4129910,52,-
4130476,4130501,58,+
4144841,4144880,55,+
4161781,4161804,49,-
4169030,4169072,54,-
4173492,4173535,49,-
4218193,4218231,74,-
4272779,4272800,51,-
4283345,4283380,50,-
4287433,4287464,51,-
4294768,4294801,62,-
4302817,4302849,49,-
4305454,4305483,80,-
4317006,4317039,63,-
4317678,4317709,57,-
4321101,4321134,56,-
4322164,4322197,63,-
4333000,4333032,62,-
4338915,4338949,50,+
4340628,4340654,63,-
4343671,4343708,54,-
4362578,4362611,62,-
4363350,4363368,49,-
4366900,4366919,47,+
4370087,4370112,58,+
4374624,4374660,58,+
4375907,4375951,48,-
4381199,4381230,63,-
4382540,4382580,57,-
4383229,4383270,55,-
4383741,4383762,51,-
4384378,4384417,61,-
4393621,4393642,49,+
4396646,4396670,59,-
4404743,4404778,48,-
4407298,4407318,51,-
4415182,4415205,49,-
4422536,4422564,52,+
4429015,4429037,51,-
4431685,4431716,49,-
4434734,4434755,48,-
4443504,4443534,51,+
4449570,4449593,61,+
4453916,4453951,54,-
4455505,4455525,49,-
4458258,4458275,50,+
4460985,4461007,49,-
4463084,4463111,72,-
4464589,4464617,63,-
4469212,4469234,49,-
4469754,4469776,48,-
4487743,4487782,55,-
4490345,4490370,68,-
4494222,4494249,57,-
4507965,4507998,64,-
4519423,4519465,53,-
4529463,4529483,64,-
4548917,4548953,59,-
4550008,4550040,49,-
4552659,4552697,57,+
4554735,4554767,60,-
4565156,4565188,49,-
4570385,4570417,51,+
4572380,4572411,50,-
4575927,4575952,58,-
4600367,4600398,54,+
4603749,4603796,47,+
4604048,4604080,58,-
4605024,4605055,55,-
4607617,4607638,53,-
4609507,4609525,50,-
4627702,4627739,59,-
4637016,4637041,57,+
4640615,4640663,76,-
4649108,4649130,72,+
4654234,4654255,49,-
4657385,4657405,47,-
4659033,4659063,51,-
4669827,4669867,54,-
4674379,4674401,61,-
4682675,4682714,54,-
4683323,4683343,49,+
4685736,4685775,53,-
4686182,4686205,49,-
4691015,4691046,66,+
4694606,4694626,47,+
4701923,4701957,58,-
4710213,4710236,48,-
4711837,4711874,59,-
4721344,4721364,47,-
4722738,4722768,55,+
4728842,4728881,86,-
4732626,4732663,57,+
4740714,4740750,55,+
4742205,4742239,51,-
4744602,4744632,51,-
4749531,4749551,64,-
4749704,4749732,54,-
4750738,4750766,68,-
4753910,4753939,62,-
4754627,4754649,62,-
4756579,4756620,70,-
4788518,4788546,57,+
4788855,4788875,47,+
4794416,4794442,66,-
4799397,4799420,48,-
4828247,4828265,51,-
4839046,4839087,50,-
4849232,4849264,49,-
4850640,4850669,58,-
4859536,4859575,54,-
4870439,4870465,56,-
4874514,4874554,49,+
4876294,4876324,66,-
4878193,4878217,48,-
4892843,4892877,58,-
4895505,4895535,52,-
4902616,4902655,55,+
4903459,4903488,54,+
4904551,4904573,62,-
4907774,4907819,49,-
4938046,4938074,54,-
4953396,4953414,49,-
4971456,4971481,47,-
4973220,4973254,51,-
4981095,4981126,52,-
4984881,4984919,57,-
4993403,4993423,49,-
5006068,5006087,49,-
5013229,5013252,48,-
5038929,5038950,48,+
5039829,5039864,59,-
5041016,5041046,51,-
5041140,5041160,48,-
5048724,5048743,47,-
5049804,5049848,48,-
5051093,5051127,60,+
5056608,5056633,57,-
5059423,5059457,56,-
5061287,5061311,59,-
5068238,5068280,50,+
5088124,5088156,79,-
5088332,5088365,58,-
5097362,5097390,63,-
5097522,5097561,55,+
5104619,5104642,49,-
5107785,5107806,52,-
5108567,5108602,60,-
5128802,5128824,48,-
5132946,5132965,47,-
5133772,5133795,60,-
5147042,5147071,52,-
5149067,5149101,47,-
5149248,5149267,49,-
5153436,5153457,48,-
5159758,5159776,67,-
5167240,5167267,55,+
5168367,5168385,49,-
5171516,5171534,51,-
5174408,5174433,47,-
5186338,5186372,59,-
5188236,5188278,49,-
5192268,5192289,62,+
5193857,5193886,52,-
5197252,5197272,64,-
5211312,5211330,50,-
5212782,5212819,54,-
5214403,5214432,61,-
5215432,5215460,52,+
5217109,5217143,48,-
5224386,5224403,50,-
5250290,5250321,60,-
5254538,5254582,48,-
5261184,5261200,52,-
5273301,5273336,48,-
5279457,5279496,98,-
5286829,5286864,55,-
5289298,5289335,56,-
5297577,5297620,49,-
5320702,5320735,58,+
5331855,5331876,81,-
5335893,5335914,63,-
5335919,5335939,82,+
5339350,5339383,65,-
5352973,5353003,51,-
5356548,5356570,61,-
5359615,5359651,55,-
5361130,5361154,59,-
5370378,5370398,49,+
5374220,5374257,58,+
5398748,5398768,65,-
5398775,5398796,63,+
5400646,5400665,47,+
5401528,5401562,72,-
5412599,5412621,49,-
5412914,5412940,68,-
5416626,5416662,54,+
5428691,5428720,51,+
5446844,5446870,66,-
5456815,5456833,51,-
5463766,5463790,60,-
5465252,5465277,47,-
5484034,5484063,54,-
5493648,5493683,60,-
5499167,5499200,51,-
5514365,5514391,55,-
5520215,5520245,62,+
5520601,5520643,50,-
5522632,5522679,62,-
5537739,5537759,49,-
5543006,5543035,80,+
5550723,5550761,57,-
5557601,5557630,51,+
5566373,5566411,55,+
5571718,5571750,49,-
5579201,5579224,96,-
5593911,5593955,53,-
5595211,5595230,47,-
5598325,5598367,48,+
5598998,5599020,49,-
5599359,5599395,58,-
5604047,5604077,51,+
5605196,5605225,52,-
5644661,5644690,51,-
5646255,5646280,57,-
5669837,5669865,53,-
5680982,5681014,56,+
5682799,5682836,59,-
5696263,5696292,52,-
5712647,5712671,48,-
5723162,5723181,49,-
5764271,5764290,47,-
5774519,5774538,49,+
5777652,5777668,53,-
5786696,5786732,58,+
5787060,5787082,70,+
5801131,5801154,71,-
5803503,5803522,47,-
5825924,5825969,53,-
5827334,5827359,57,+
5841447,5841471,48,+
5845770,5845788,49,+
5906577,5906611,51,-
5910766,5910810,52,+
5918974,5918998,48,+
