start,end,score,strand
877870,877901,55,+
879718,879751,59,-
884686,884721,48,-
887901,887934,56,+
893350,893392,50,+
893682,893712,51,-
898093,898123,70,+
905734,905773,51,+
920827,920847,48,-
921686,921716,60,+
924753,924769,70,+
925933,925966,48,+
928167,928186,51,-
931489,931516,57,+
951212,951250,54,+
951877,951904,68,+
957419,957451,49,-
962908,962926,49,-
975404,975439,50,+
989776,989819,50,-
993487,993510,50,+
996080,996112,62,+
1015517,1015546,52,-
1018861,1018885,48,+
1022702,1022726,58,+
1045307,1045335,54,+
1048843,1048866,49,+
1051820,1051851,50,+
1072034,1072058,48,+
1073269,1073294,57,-
1075577,1075600,78,+
1085182,1085215,92,+
1087121,1087169,47,+
1094007,1094042,47,+
1095980,1096026,47,+
1104166,1104184,49,+
1106100,1106119,47,+
1128512,1128542,51,+
1142424,1142451,53,+
1186351,1186369,52,-
1187284,1187325,50,-
1196015,1196055,55,+
1198477,1198501,58,+
1207348,1207381,62,+
1211214,1211252,55,+
1219178,1219196,50,+
1225447,1225478,49,+
1235461,1235489,64,-
1247700,1247736,54,+
1250961,1251002,58,+
1252402,1252432,66,+
1260564,1260597,67,+
1269347,1269376,71,+
1272327,1272354,53,+
1273544,1273575,60,-
1290090,1290109,47,-
1294466,1294485,47,+
1297032,1297058,61,-
1300020,1300046,56,-
1313386,1313415,63,+
1316218,1316249,49,+
1317048,1317080,65,+
1323455,1323473,52,+
1324305,1324339,59,+
1324894,1324922,54,+
1325647,1325680,51,+
1331700,1331717,69,+
1348690,1348713,48,+
1358070,1358090,47,+
1363051,1363073,49,+
1370517,1370541,48,+
1373344,1373381,53,-
1380321,1380344,87,+
1382507,1382534,55,+
1393056,1393078,61,+
1401112,1401128,52,+
1404300,1404328,69,-
1418416,1418434,49,-
1420382,1420421,50,+
1426517,1426540,48,+
1439711,1439739,53,+
1448476,1448500,71,+
1450932,1450969,56,+
1467150,1467170,47,+
1488892,1488933,54,+
1490687,1490715,57,+
1498643,1498675,49,+
1501643,1501678,73,+
1502404,1502423,47,+
1502960,1502991,63,-
1508739,1508762,50,-
1510458,1510498,54,+
1530471,1530512,54,-
1537126,1537156,51,+
1549555,1549583,57,-
1552886,1552909,60,+
1576563,1576586,60,-
1585922,1585952,65,+
1590955,1590993,54,+
1600241,1600264,60,+
1601366,1601383,52,-
1602044,1602080,52,+
1604082,1604102,47,-
1609697,1609714,50,-
1615286,1615302,70,+
1620756,1620779,50,+
1628656,1628686,51,+
1630415,1630432,50,-
1632800,1632819,49,+
1634184,1634202,50,+
1647253,1647272,49,+
1676403,1676436,58,+
1687500,1687527,55,+
1690560,1690595,62,-
1693549,1693582,63,+
1700766,1700789,48,+
1701223,1701261,58,+
1707031,1707060,52,-
1719679,1719726,48,-
1719875,1719896,63,-
1726831,1726853,49,+
1730963,1730986,50,+
1737358,1737388,62,+
1739323,1739362,53,+
1751569,1751606,59,+
1755627,1755649,48,+
1755967,1755995,98,+
1759470,1759487,52,+
1763783,1763808,57,+
1770410,1770435,47,+
1771130,1771150,47,+
1777469,1777489,64,-
1779535,1779560,47,+
1784402,1784444,50,-
1786307,1786343,54,-
1787893,1787938,48,+
1789052,1789080,54,+
1791425,1791448,60,+
1792514,1792541,55,-
1796737,1796759,61,-
1808654,1808684,70,+
1810774,1810795,49,+
1811460,1811480,64,+
1812598,1812621,50,+
1817272,1817292,51,+
1820700,1820732,59,+
1828044,1828075,62,+
1831420,1831447,88,+
1832884,1832904,48,+
1833731,1833753,49,+
1881151,1881171,47,-
1882949,1882975,56,+
1886811,1886855,49,-
1886865,1886906,69,+
1890647,1890678,51,+
1892355,1892394,54,+
1911574,1911602,54,-
1915504,1915537,52,+
1929332,1929368,48,+
1930214,1930248,51,+
1940069,1940089,47,+
1947714,1947744,60,+
1965726,1965759,50,+
1968388,1968420,49,+
1970420,1970447,55,+
1981606,1981638,65,+
1984882,1984914,49,-
1994590,1994609,47,+
2002331,2002363,63,-
2004292,2004321,52,+
2010236,2010258,61,+
2017049,2017069,49,-
2029679,2029697,51,+
2031370,2031395,56,+
2043195,2043223,60,+
2052839,2052864,57,+
2065467,2065498,78,-
2070393,2070421,54,-
2070510,2070554,54,-
2079747,2079779,59,+
2085989,2086016,55,+
2088314,2088351,56,-
2089520,2089542,61,-
2094003,2094029,69,+
2123181,2123220,54,+
2134057,2134097,51,+
2144294,2144326,52,+
2151688,2151727,55,+
2154293,2154331,54,+
2156187,2156208,52,-
2170733,2170764,49,+
2170969,2170998,57,+
2174987,2175016,52,+
2190159,2190183,59,+
2196187,2196215,57,+
2199144,2199187,49,+
2199430,2199453,60,+
2204732,2204776,48,+
2217655,2217674,47,+
2222544,2222568,86,+
2244059,2244081,61,+
2249456,2249474,52,+
2251638,2251674,59,+
2253646,2253678,48,+
2266110,2266131,48,+
2273320,2273339,47,+
2273721,2273755,51,+
2282831,2282856,47,+
2288472,2288511,73,+
2303310,2303347,71,+
2309546,2309567,49,+
2315701,2315728,53,+
2318140,2318156,52,+
2319870,2319890,47,+
2321256,2321302,52,-
2324588,2324612,59,+
2328812,2328831,47,+
2342809,2342838,61,-
2349052,2349083,57,+
2349295,2349317,61,-
2364468,2364489,49,+
2372674,2372715,55,+
2374307,2374344,58,-
2385177,2385195,50,-
2396402,2396443,54,-
2402916,2402952,70,-
2405020,2405062,55,-
2405414,2405440,56,-
2407562,2407581,47,-
2409393,2409412,47,+
2409842,2409872,65,-
2417878,2417904,57,+
2428961,2428980,47,+
2433503,2433536,52,-
2437296,2437326,51,-
2441393,2441412,47,+
2447223,2447253,51,-
2458896,2458922,56,+
2458933,2458969,61,+
2459964,2459986,61,+
2464120,2464163,53,-
2473456,2473475,47,+
2478399,2478432,57,-
2480213,2480251,57,-
2484300,2484337,47,-
2515482,2515503,48,-
2530186,2530209,48,-
2532166,2532198,49,-
2544478,2544512,51,-
2546786,2546820,48,-
2548011,2548032,48,+
2548119,2548145,57,-
2548263,2548298,50,-
2551739,2551768,83,+
2551835,2551855,82,+
2551870,2551913,48,+
2553553,2553579,57,-
2558097,2558135,54,+
2560045,2560073,65,+
2560146,2560183,51,+
2560502,2560523,63,-
2561698,2561736,57,-
2562016,2562051,56,-
2564340,2564379,54,-
2564629,2564655,57,-
2567244,2567272,65,+
2567345,2567382,51,+
2567701,2567722,63,-
2568897,2568935,57,-
2569215,2569250,56,-
2571539,2571578,54,-
2571828,2571854,57,-
2574105,2574147,57,-
2575823,2575863,53,-
2576330,2576363,70,-
2576544,2576580,54,-
2579232,2579259,55,-
2579446,2579477,65,-
2579672,2579717,47,-
2580211,2580234,60,-
2580845,2580873,57,-
2581149,2581191,48,-
2581218,2581241,60,-
2582234,2582274,58,-
2583003,2583040,57,-
2583102,2583128,72,-
2583294,2583312,50,-
2583352,2583373,49,-
2583536,2583563,58,-
2583624,2583662,53,-
2583675,2583702,53,-
2583734,2583751,52,-
2583913,2583954,96,-
2584035,2584074,61,-
2584644,2584680,59,-
2584845,2584864,47,-
2587549,2587570,51,-
2588290,2588312,61,-
2588424,2588451,55,-
2589901,2589920,49,-
2607366,2607393,83,+
2609059,2609078,51,+
2614676,2614699,50,-
2627787,2627808,49,+
2635799,2635817,51,-
2636019,2636052,59,-
2637100,2637134,59,-
2639476,2639509,51,-
2666897,2666929,49,-
2666998,2667039,54,-
2672102,2672123,52,-
2673332,2673351,47,-
2680101,2680127,56,+
2681001,2681023,61,-
2693806,2693825,49,-
2699908,2699937,82,-
2700854,2700901,61,+
2701625,2701668,55,-
2705197,2705231,50,-
2713156,2713174,49,-
2723388,2723435,49,-
2729921,2729962,55,-
2746225,2746255,52,-
2749317,2749337,47,-
2750703,2750744,53,-
2751566,2751598,48,+
2752250,2752277,66,-
2760107,2760141,59,-
2761150,2761176,56,-
2771692,2771716,48,-
2773241,2773269,55,-
2777599,2777628,63,-
2785141,2785159,52,-
2796316,2796347,50,+
2803958,2803977,49,-
2809891,2809909,49,-
2830328,2830359,55,-
2838121,2838160,53,-
2839553,2839585,76,-
2843314,2843343,52,+
2853676,2853700,59,-
2855870,2855908,71,-
2856851,2856872,64,-
2892296,2892317,63,-
2897030,2897048,49,-
2900962,2900998,58,-
2912019,2912045,56,-
2917188,2917226,51,-
2928217,2928262,49,-
2943430,2943473,48,-
2966444,2966480,54,-
2980085,2980107,48,+
2981676,2981695,47,+
2994255,2994282,55,-
3001146,3001184,56,-
3027251,3027273,48,-
3028457,3028481,76,+
3029123,3029156,60,+
3031770,3031790,49,+
3035307,3035340,48,+
3049095,3049118,50,+
3051792,3051811,51,-
3060742,3060762,47,-
3084033,3084048,53,-
3090319,3090352,58,-
3090446,3090474,64,-
3097120,3097140,54,-
3105479,3105515,48,+
3166920,3166944,48,-
3187445,3187477,78,-
3189573,3189601,54,-
3198901,3198934,47,-
3201827,3201869,49,-
3207894,3207925,52,-
3207993,3208014,63,-
3232008,3232033,57,-
3238225,3238243,49,-
3242388,3242404,52,-
3244172,3244198,68,-
3248219,3248250,76,-
3248680,3248699,66,+
3249049,3249070,51,+
3254803,3254844,54,-
3260035,3260058,48,-
3260357,3260387,68,-
3262714,3262746,63,-
3280909,3280936,57,-
3281561,3281592,50,+
3284825,3284862,61,+
3292559,3292584,47,+
3293353,3293383,85,+
3293900,3293920,48,-
3295822,3295849,55,+
3308865,3308886,49,+
3336943,3336988,49,-
3346122,3346144,49,-
3346697,3346718,63,-
3356332,3356379,49,-
3358362,3358408,47,-
3368748,3368786,55,-
3371007,3371037,60,-
3375113,3375145,56,-
3379598,3379630,56,-
3379773,3379796,48,-
3384321,3384342,48,-
3386563,3386592,58,+
3387684,3387719,59,-
3388694,3388719,47,-
3393059,3393082,48,-
3395573,3395609,56,-
3396547,3396590,53,-
3396781,3396815,51,-
3397191,3397212,63,-
3401377,3401418,95,-
3418481,3418500,51,-
3430901,3430920,47,-
3438458,3438488,65,-
3440816,3440835,47,-
3447498,3447529,50,-
3448067,3448085,51,-
3449442,3449461,47,-
3466463,3466496,48,-
3467855,3467900,50,-
3472578,3472608,51,+
3474803,3474823,47,+
3482933,3482953,51,-
3487156,3487188,59,-
3495056,3495080,48,-
3497034,3497055,53,-
3500718,3500761,54,+
3518495,3518517,48,+
3522625,3522655,51,-
3528728,3528755,55,+
3536802,3536824,49,-
3540130,3540150,54,-
3544930,3544962,57,-
3548218,3548241,70,-
3565461,3565481,49,+
3574275,3574289,73,+
3575416,3575444,68,+
3600201,3600217,52,-
3609439,3609458,47,+
3614243,3614261,49,-
3615506,3615540,47,-
3616015,3616038,49,+
3617721,3617757,58,-
3633767,3633786,49,-
3654411,3654443,62,-
3675555,3675587,60,-
3687156,3687174,49,-
3690943,3690962,47,-
3692339,3692361,51,+
3696558,3696586,60,-
3699975,3700006,60,-
3701054,3701099,47,-
3705287,3705307,47,-
3714621,3714653,59,-
3741277,3741313,48,-
3741530,3741550,48,-
3746472,3746514,53,-
3773089,3773117,54,+
3774017,3774044,55,+
3774838,3774885,50,-
3776090,3776108,49,+
3784541,3784566,57,-
3786507,3786542,59,+
3789110,3789134,48,-
3794679,3794712,63,-
3796916,3796957,54,+
3802314,3802338,48,-
3815986,3816033,47,-
3822599,3822621,48,+
3843835,3843851,53,-
3860440,3860463,59,-
3888042,3888062,47,-
3899335,3899356,63,+
3899505,3899525,49,-
3902659,3902682,60,+
3904914,3904935,49,-
3929348,3929371,49,+
3935678,3935695,50,-
3938376,3938398,61,+
3944780,3944821,50,-
3945584,3945601,50,-
3947090,3947123,48,-
3951352,3951372,49,+
3956681,3956708,66,-
3958259,3958279,54,-
3958428,3958450,51,-
3961362,3961410,62,-
3964938,3964971,59,-
3977376,3977392,53,+
3986778,3986803,47,-
3997200,3997235,47,-
4004899,4004928,52,+
4007769,4007804,54,+
4008353,4008376,61,-
4009541,4009568,55,+
4014741,4014763,51,+
4026136,4026164,63,-
4026679,4026721,53,-
4033604,4033634,65,-
4051755,4051778,49,-
4052190,4052213,49,-
4055427,4055448,63,-
4057647,4057668,51,+
4057958,4057997,59,+
4059611,4059638,71,-
4061001,4061030,52,+
4074968,4074998,51,-
4080832,4080872,50,+
4082784,4082808,59,+
4084385,4084427,48,-
4093348,4093371,70,-
4095209,4095239,65,-
4099739,4099776,54,+
4101295,4101315,49,+
4101840,4101877,54,-
4102712,4102751,61,-
4106414,4106453,58,+
4135386,4135427,53,-
4138914,4138933,49,-
4140774,4140817,50,-
4141243,4141283,50,-
4155244,4155284,53,-
4178872,4178908,61,-
4186066,4186084,50,-
4194605,4194639,62,-
4195912,4195932,47,-
4196937,4196971,47,-
4202526,4202563,99,-
4204494,4204514,47,-
4208526,4208549,49,-
4208700,4208727,55,+
4209603,4209633,57,-
4216227,4216257,66,-
4225119,4225156,58,-
4225426,4225452,57,-
4257397,4257427,51,-
4259513,4259548,62,-
4260662,4260684,48,-
4265650,4265670,51,-
4265720,4265736,52,-
4266883,4266919,58,-
4267224,4267255,77,-
4302532,4302564,49,-
4309503,4309538,64,-
4315343,4315367,59,-
4318086,4318111,47,-
4318350,4318370,64,-
4322450,4322481,60,-
4324292,4324322,49,+
4337721,4337754,55,-
4344827,4344849,48,-
4350741,4350763,61,+
4353235,4353260,57,+
4367725,4367756,62,-
4370428,4370448,47,+
4370491,4370518,68,+
4388829,4388865,58,-
4392054,4392089,56,-
4399209,4399235,67,-
4413076,4413096,64,+
4452814,4452843,52,-
4456244,4456273,69,-
4463250,4463292,54,-
4473527,4473546,66,-
4481525,4481552,64,-
4484287,4484320,50,+
4521403,4521420,50,-
4526138,4526155,52,+
4527547,4527571,48,+
4532076,4532117,57,-
4548053,4548084,50,+
4550210,4550241,48,-
4550508,4550544,59,-
4555089,4555133,48,-
4560819,4560852,48,+
4562254,4562285,50,-
4573428,4573469,53,+
4574534,4574558,60,-
4580183,4580220,62,-
4581090,4581126,59,-
4585131,4585152,62,-
4588281,4588303,48,-
4590332,4590363,52,-
4592099,4592138,71,-
4596993,4597014,51,+
4597360,4597387,55,-
4611543,4611572,51,-
4618379,4618416,59,-
4621411,4621449,88,-
4621975,4622005,51,-
4632438,4632456,51,+
4632977,4633005,54,-
4637180,4637217,59,+
4645280,4645295,53,-
4658307,4658332,57,-
4660931,4660963,59,-
4669971,4670013,52,-
4695559,4695582,61,-
4696670,4696686,53,-
4697352,4697380,63,+
4705777,4705796,49,-
4709063,4709099,58,-
4710345,4710367,61,-
4714800,4714816,52,-
4726882,4726921,61,-
4729892,4729929,57,-
4735305,4735324,47,+
4745446,4745477,55,-
4746562,4746589,66,-
4746965,4747013,47,+
4752491,4752535,52,-
4754993,4755012,47,-
4771722,4771755,48,-
4778200,4778229,62,-
4779443,4779467,48,-
4780431,4780469,58,-
4786145,4786188,53,-
4796984,4797013,52,-
4811707,4811725,50,-
4816014,4816040,67,-
4831563,4831596,62,-
4857284,4857314,51,+
4877955,4877980,60,+
4881885,4881909,69,+
4882145,4882173,81,+
4883785,4883826,49,+
