start,end,score,strand
2173044,2173063,49,+
2183169,2183202,62,+
2184945,2184965,48,+
2194557,2194587,60,+
2197964,2198005,50,-
2202101,2202126,57,-
2203173,2203214,94,+
2204287,2204316,52,+
2207823,2207839,52,+
2225308,2225348,54,-
2225887,2225931,50,+
2244375,2244417,54,+
2245003,2245035,68,-
2261494,2261514,47,-
2264441,2264481,53,-
2275317,2275337,64,+
2276937,2276958,63,+
2277659,2277679,64,-
2295350,2295380,55,-
2303491,2303525,60,-
2312306,2312344,54,-
2315701,2315734,81,+
2317342,2317376,60,-
2321822,2321846,48,-
2322187,2322205,52,-
2337580,2337617,59,-
2339815,2339839,48,-
2346204,2346227,60,-
2348591,2348622,54,-
2348754,2348783,52,-
2352233,2352271,53,-
2355774,2355798,48,+
2356643,2356684,52,+
2359957,2359989,49,-
2369396,2369424,60,-
2369806,2369845,53,-
2370362,2370394,83,-
2371137,2371172,57,+
2372212,2372255,47,-
2373066,2373094,65,+
2376158,2376178,47,-
2377405,2377425,64,-
2378043,2378082,54,-
2378358,2378384,57,-
2379545,2379583,69,+
2381120,2381148,65,+
2384729,2384767,55,-
2385266,2385305,54,-
2385460,2385495,61,+
2385581,2385607,57,-
2385725,2385760,59,-
2386764,2386802,69,+
2388254,2388293,53,-
2388857,2388875,49,-
2389586,2389623,51,+
2391763,2391795,83,-
2391822,2391840,49,-
2392263,2392286,48,-
2393491,2393514,60,-
2393682,2393711,63,-
2394084,2394117,67,-
2394165,2394198,48,-
2394380,2394400,51,-
2394579,2394601,48,-
2394907,2394947,53,-
2395092,2395125,48,+
2395229,2395258,51,-
2395310,2395339,51,-
2395391,2395420,51,-
2395689,2395708,47,-
2396321,2396340,47,-
2396612,2396658,52,-
2396696,2396717,49,-
2396743,2396783,53,-
2396993,2397016,49,-
2397065,2397097,66,-
2397321,2397360,54,-
2397400,2397421,53,-
2397566,2397608,55,-
2397616,2397649,50,-
2397770,2397792,49,-
2397994,2398024,51,-
2398499,2398532,50,-
2398778,2398819,51,-
2400177,2400201,59,-
2401343,2401368,47,-
2401789,2401831,50,-
2402375,2402399,48,-
2403425,2403449,48,-
2403961,2404001,51,-
2404383,2404407,59,-
2405304,2405346,54,-
2405624,2405652,85,-
2405687,2405716,82,-
2405743,2405776,62,-
2405822,2405857,62,-
2405983,2405999,52,-
2406129,2406164,100,-
2406197,2406236,69,-
2406279,2406305,69,-
2406565,2406593,65,-
2406851,2406878,63,-
2407054,2407077,49,-
2407165,2407194,82,-
2407264,2407295,82,-
2407430,2407458,54,-
2407535,2407570,76,-
2407859,2407895,59,-
2408207,2408243,61,-
2409947,2409970,60,-
2413619,2413642,60,+
2426610,2426646,51,-
2429837,2429870,62,-
2441907,2441947,59,-
2442478,2442499,48,-
2443493,2443512,49,+
2452085,2452109,48,-
2452848,2452881,62,-
2453827,2453847,51,-
2467721,2467743,62,-
2468239,2468281,49,-
2468875,2468895,49,-
2516391,2516418,55,-
2525279,2525319,50,-
2537335,2537372,58,-
2539149,2539171,51,-
2562517,2562547,51,+
2572322,2572355,51,+
2581956,2581998,51,-
2588996,2589034,58,+
2592180,2592204,48,-
2613603,2613623,48,-
2622782,2622824,53,-
2635347,2635383,47,-
2638819,2638853,65,-
2639153,2639195,52,-
2640579,2640595,70,-
2644201,2644237,55,-
2656568,2656586,49,-
2670857,2670876,66,-
2688527,2688556,52,-
2694168,2694195,53,-
2713625,2713650,67,-
2719556,2719585,52,+
2723127,2723145,67,-
2733510,2733534,59,+
2738641,2738663,48,-
2760169,2760187,49,-
2761871,2761907,55,-
2766264,2766283,49,-
2770262,2770290,58,-
2778629,2778650,49,-
2787918,2787945,58,+
2816570,2816604,51,-
2817682,2817718,55,-
2818063,2818093,52,-
2818129,2818168,54,-
2820486,2820517,50,-
2821256,2821281,57,-
2835320,2835349,52,-
2851278,2851301,61,-
2851883,2851900,50,-
2856912,2856935,60,-
2879055,2879085,49,-
2923282,2923308,56,-
2930972,2931004,48,-
2938152,2938186,51,+
2953688,2953707,49,-
2976027,2976044,69,+
2995659,2995694,50,-
3001194,3001231,57,-
3010438,3010455,50,+
3014525,3014541,52,-
3020358,3020390,51,-
3026072,3026106,59,-
3064632,3064664,51,-
3065832,3065874,49,-
3086168,3086200,48,-
3091798,3091819,48,-
3092641,3092673,49,-
3093337,3093372,76,-
3097762,3097803,58,-
3101768,3101796,57,-
3119118,3119142,59,-
3120213,3120231,49,-
3124756,3124786,57,+
3143541,3143565,48,-
3144189,3144220,59,-
3176770,3176812,57,-
3183447,3183467,48,+
3183984,3184014,85,-
3187258,3187276,50,+
3191404,3191431,65,+
3198394,3198426,51,+
3198527,3198554,63,+
3218211,3218241,51,+
3229626,3229667,50,-
3235053,3235086,62,-
3246040,3246078,59,-
3257965,3257995,54,-
3265121,3265157,55,-
3277280,3277314,62,-
3279213,3279254,54,-
3296106,3296138,49,-
3309775,3309800,47,-
3313211,3313241,59,-
3313990,3314025,61,-
3336451,3336491,59,+
3342010,3342031,48,-
3346367,3346401,48,-
3349502,3349541,55,-
3358016,3358035,47,+
3392142,3392169,71,-
3395205,3395227,48,-
3396566,3396611,48,-
3399515,3399547,48,-
3404002,3404019,50,-
3409317,3409348,65,-
3423189,3423218,52,-
3430374,3430402,57,-
3474960,3474979,47,-
3478515,3478537,49,+
3480376,3480413,62,-
3487988,3488022,72,-
3490793,3490813,64,+
3496649,3496682,70,-
3502662,3502683,48,-
3514818,3514835,52,-
3516582,3516606,58,-
3537201,3537243,50,-
3538437,3538467,51,+
3563910,3563931,72,-
3566451,3566484,48,-
3570383,3570428,53,-
3570522,3570564,54,-
3570927,3570962,48,-
3576292,3576329,47,-
3588163,3588187,48,-
3594269,3594302,64,-
3594702,3594743,54,-
3618452,3618485,97,-
3621140,3621188,49,-
3638558,3638597,53,+
3642764,3642792,61,-
3643242,3643282,51,-
3644335,3644364,52,+
3653654,3653682,54,-
3675146,3675174,68,-
3680567,3680605,61,-
3683161,3683188,63,-
3683289,3683321,51,-
3690284,3690311,65,-
3694439,3694457,50,-
3697701,3697731,85,+
3698241,3698261,48,-
3704894,3704936,57,+
3725062,3725090,52,-
3728262,3728288,55,-
3743699,3743736,53,-
3747191,3747209,49,-
3747838,3747859,63,+
3751900,3751919,49,-
3753224,3753252,52,-
3755123,3755145,70,-
3763674,3763713,54,-
3763926,3763963,59,-
3764437,3764459,61,-
3765315,3765349,60,-
3766172,3766194,61,+
3769119,3769157,55,+
3769832,3769860,52,+
3782109,3782124,53,-
3816470,3816490,47,-
3821463,3821487,48,-
3822176,3822209,50,-
3823879,3823920,57,-
3855714,3855755,52,-
3858572,3858610,74,-
3859228,3859266,58,+
3863335,3863367,48,-
3867193,3867212,47,+
3872367,3872392,63,-
3879801,3879835,62,-
3880612,3880651,55,-
3881108,3881128,47,-
3881758,3881777,52,-
3891703,3891736,79,-
3895789,3895817,52,-
3902417,3902447,65,+
3907125,3907157,59,-
3912620,3912652,65,-
3934853,3934877,48,-
3947256,3947279,48,-
3953415,3953437,61,-
3960285,3960323,54,+
3978931,3978951,64,-
3978982,3979023,57,-
3982743,3982763,49,-
3986981,3987016,59,-
3990373,3990398,47,+
3999733,3999749,70,-
4003321,4003341,51,+
4007524,4007548,59,-
4008411,4008446,61,-
4011837,4011880,54,+
4062503,4062542,59,-
4063532,4063573,57,+
4064620,4064650,51,-
4077479,4077524,53,-
4102242,4102284,48,+
4103363,4103394,65,-
4106189,4106209,48,-
4114288,4114317,52,-
4116714,4116757,67,-
4132957,4132977,47,-
4134334,4134363,52,-
4137310,4137334,59,+
4142185,4142218,48,-
4143850,4143875,69,-
4152280,4152315,50,-
4156012,4156033,52,-
4158652,4158678,72,+
4160597,4160633,75,-
4170330,4170374,54,-
4183853,4183880,65,-
4195169,4195209,66,-
4200446,4200483,47,-
4207252,4207278,56,+
4212089,4212113,48,-
4226687,4226716,68,-
4227704,4227735,65,-
4227917,4227949,57,-
4228689,4228705,52,-
4232235,4232266,54,-
4235165,4235196,63,-
4237892,4237931,53,-
4247575,4247598,49,-
4255252,4255268,53,-
4290621,4290639,67,-
4291797,4291831,60,-
4292966,4293006,52,-
4297198,4297213,72,+
4298777,4298795,49,-
4299750,4299787,47,-
4300168,4300205,47,-
4300297,4300338,53,+
4304977,4305018,53,+
4312369,4312384,53,+
4339955,4339987,52,-
4342973,4343003,49,-
4345439,4345464,57,-
4348103,4348131,54,+
4356255,4356291,59,-
4366420,4366464,54,+
4369592,4369623,50,-
4372439,4372473,57,-
4372589,4372614,47,-
4379649,4379671,61,-
4380937,4380979,53,-
4394500,4394528,54,-
4394794,4394813,47,-
4402780,4402799,49,+
4411426,4411452,58,+
4419070,4419108,50,+
4421158,4421192,58,-
4423786,4423806,49,-
4425414,4425453,58,-
4429462,4429485,48,-
4436309,4436333,48,-
4437254,4437273,47,-
4442449,4442488,54,-
4443390,4443420,59,-
4454343,4454369,58,-
4464770,4464791,48,-
4469918,4469935,50,-
4477069,4477105,56,-
4477299,4477335,61,-
4478241,4478261,48,+
4478984,4479029,47,-
4481098,4481115,50,-
