start,end,score,strand
329074,329094,64,-
329561,329586,47,+
336604,336620,52,-
337440,337466,56,+
341444,341493,48,+
341725,341751,56,+
341761,341788,55,+
342337,342357,64,+
342743,342762,49,-
351551,351591,53,-
366171,366190,49,+
375816,375842,85,+
381830,381849,47,+
382156,382194,55,+
384308,384350,53,+
386839,386887,88,-
387570,387601,66,-
392124,392143,66,+
400741,400761,47,+
408568,408611,52,+
410193,410225,63,-
410719,410749,60,+
411958,411979,48,-
415003,415045,57,-
420395,420413,49,+
426064,426105,91,+
430528,430560,70,+
431783,431803,49,-
433766,433800,56,-
434364,434388,48,-
441293,441331,87,-
451597,451633,55,+
455254,455291,54,+
457042,457081,59,+
458709,458751,113,+
459995,460026,64,-
465526,465561,78,+
467071,467107,59,+
471140,471159,49,-
473219,473239,47,-
474457,474479,70,-
476210,476253,49,-
476433,476461,54,-
488263,488291,54,+
493523,493546,48,+
495666,495690,59,-
499135,499171,58,-
504883,504903,47,+
519848,519874,56,-
535734,535752,49,-
538057,538091,51,+
539087,539121,48,+
540846,540864,85,-
548112,548127,53,+
553546,553587,50,+
560444,560485,52,+
561519,561562,82,-
561621,561656,117,-
561677,561694,69,+
563929,563948,49,-
566211,566252,113,-
572461,572500,53,-
575320,575341,51,+
575368,575401,94,-
575550,575570,47,+
577404,577438,55,-
577754,577789,59,-
579055,579078,49,+
582816,582838,51,+
587252,587271,49,+
588066,588090,59,-
588109,588146,53,-
595315,595348,59,-
596409,596437,54,+
598127,598165,55,-
603126,603156,54,-
603382,603403,63,+
604874,604909,47,+
610220,610239,47,+
611947,611974,83,+
614847,614882,47,-
615441,615474,79,+
630274,630306,63,+
641092,641116,59,-
644325,644359,55,+
650879,650894,53,+
651400,651432,67,+
652898,652922,59,+
656820,656840,47,+
668772,668793,51,+
675365,675390,69,+
678533,678577,48,+
681959,681983,59,+
682223,682266,50,+
683147,683172,57,-
684801,684833,62,+
685091,685119,54,-
686188,686207,47,-
687937,687968,64,+
694526,694570,54,+
706937,706967,54,+
712272,712300,63,+
712910,712939,52,+
714920,714950,54,-
716034,716053,49,-
717082,717109,55,+
724323,724343,51,+
727455,727479,48,-
727588,727605,50,+
728367,728402,61,-
729055,729074,49,+
730320,730338,50,+
732116,732149,58,+
734517,734540,48,+
743083,743111,55,+
753549,753573,58,+
758623,758645,61,-
761791,761813,61,-
762851,762894,54,+
763352,763372,64,-
765555,765584,62,-
773987,774025,55,-
781093,781116,50,+
781669,781701,64,+
795970,796016,52,+
797540,797573,63,-
801778,801796,49,-
807717,807739,48,+
821088,821129,54,-
822047,822087,58,-
828823,828841,49,+
832152,832177,57,+
832183,832212,52,+
833860,833887,60,-
836891,836924,62,-
836929,836962,48,+
838711,838736,57,-
842338,842363,47,+
844513,844538,57,+
857096,857117,52,-
859118,859146,54,+
860886,860915,70,+
862664,862703,61,+
864443,864462,47,-
864850,864896,48,+
867311,867346,64,+
876113,876140,55,-
884056,884085,52,+
889109,889132,61,+
890703,890721,49,-
903764,903784,49,-
907746,907770,48,-
911598,911628,65,+
916150,916186,54,+
922216,922246,65,-
922927,922957,62,+
933140,933170,68,+
934083,934102,47,+
935258,935282,48,+
939578,939617,68,+
941850,941882,60,-
942753,942776,61,+
944466,944491,89,-
945406,945429,60,+
945868,945907,50,+
945923,945956,61,-
957005,957040,78,-
962239,962277,58,-
968130,968151,72,+
971867,971885,49,-
974058,974085,71,-
978634,978654,64,-
979724,979758,105,+
979810,979842,63,-
979904,979939,72,-
980992,981015,60,+
981149,981197,86,-
991214,991249,65,-
992295,992335,54,-
997393,997430,59,+
999949,999966,69,-
1004450,1004469,47,+
1004747,1004770,60,+
1004775,1004798,60,+
1004838,1004862,104,-
1004866,1004890,104,-
1004894,1004918,104,-
1007856,1007898,50,+
1017606,1017630,48,+
1020624,1020651,55,+
1024512,1024532,47,+
1027711,1027734,60,-
1030909,1030939,51,+
1037989,1038012,60,+
1040084,1040116,76,+
1044829,1044871,52,-
1050812,1050847,65,-
1052933,1052953,51,+
1053471,1053503,107,+
1056415,1056445,51,+
1059403,1059430,65,+
1059447,1059467,64,-
1060558,1060585,68,-
1061318,1061334,70,-
1063636,1063664,58,-
1063675,1063702,57,+
1063808,1063826,52,+
1071461,1071487,56,+
1074497,1074522,57,+
1076273,1076297,69,+
1080286,1080323,56,+
1080425,1080443,50,+
1082366,1082386,48,+
1082979,1083004,71,-
1088287,1088324,52,+
1090605,1090642,54,+
1093090,1093110,47,+
1094791,1094830,53,-
1096055,1096075,48,+
1096858,1096884,83,+
1110301,1110325,59,-
1116462,1116488,68,+
1117922,1117951,52,-
1120466,1120510,48,+
1120941,1120967,56,+
1121835,1121866,59,+
1123828,1123847,66,+
1126492,1126530,58,+
1126635,1126657,61,-
1137758,1137789,59,+
1139984,1140006,48,+
1140550,1140566,53,+
1142584,1142607,59,+
1143706,1143726,64,-
1145205,1145229,48,+
1147753,1147774,63,+
1148178,1148202,48,+
1150904,1150930,56,-
1151864,1151884,47,+
1153141,1153164,60,-
1158370,1158392,48,-
1162237,1162255,50,-
1164682,1164705,60,+
1170779,1170806,55,+
1170888,1170908,49,+
1179037,1179078,53,-
1183996,1184022,56,-
1187130,1187167,101,+
1190825,1190854,54,+
1191785,1191804,47,-
1197483,1197509,60,+
1199780,1199817,55,-
1201608,1201633,66,+
1206147,1206179,63,-
1210215,1210238,69,+
1210603,1210626,60,+
1210662,1210692,51,-
1212907,1212936,54,+
1214800,1214823,106,+
1217349,1217369,47,+
1219069,1219092,69,+
1219232,1219250,50,+
1226822,1226842,64,+
1230761,1230794,48,-
1231337,1231358,49,+
1241229,1241258,67,+
1250910,1250927,52,+
1251122,1251137,53,+
1253489,1253523,56,+
1253580,1253610,108,+
1262931,1262967,57,+
1264207,1264234,64,+
1269162,1269185,60,+
1269249,1269272,60,-
1270473,1270502,52,-
1272598,1272629,55,+
1274568,1274589,49,+
1274598,1274624,64,+
1275165,1275182,50,+
1275288,1275325,51,-
1276558,1276604,49,-
1278145,1278168,60,-
1278173,1278196,60,-
1278201,1278224,60,-
1281420,1281455,65,+
1284762,1284783,48,-
1288357,1288380,50,+
1288684,1288705,81,-
1289861,1289894,62,+
1294500,1294541,49,-
1300247,1300283,47,+
1304672,1304700,85,-
1305142,1305165,71,+
1307297,1307320,60,+
1308436,1308476,53,+
1308954,1308979,47,-
1309604,1309631,55,-
1315224,1315245,72,+
1318279,1318300,63,-
1321480,1321505,69,+
1321553,1321573,64,+
1322827,1322862,62,-
1329157,1329182,72,+
1329496,1329513,50,+
1330703,1330735,49,-
1331623,1331656,75,-
1334535,1334566,93,+
1335053,1335072,47,+
1337211,1337233,61,-
1338922,1338953,50,+
1340852,1340871,51,-
1340964,1340980,70,+
1341057,1341086,69,-
1341113,1341155,55,+
1341202,1341216,73,+
1350573,1350591,49,+
1351926,1351952,84,-
1354195,1354217,61,+
1356398,1356421,60,+
1356564,1356587,60,-
1357925,1357965,57,-
1357977,1358020,54,+
1359342,1359369,61,-
1360983,1361010,71,-
1364012,1364035,60,+
1364095,1364119,67,-
1373964,1373984,47,+
1376418,1376435,50,+
1384194,1384223,80,+
1387160,1387193,48,-
1389925,1389953,54,+
1390244,1390273,63,-
1390281,1390309,68,-
1393850,1393884,103,+
1394606,1394637,63,+
1396399,1396420,51,-
1409848,1409869,51,-
1418940,1418973,48,-
1423700,1423737,54,+
1424118,1424155,47,+
1424304,1424322,50,+
1424965,1424994,65,+
1425473,1425495,49,-
1427569,1427589,64,+
1427593,1427613,64,+
1428514,1428536,48,-
1433769,1433799,77,+
1433932,1433951,47,+
1435505,1435531,55,+
1436207,1436251,82,-
1438275,1438305,62,+
1443527,1443558,68,-
1444377,1444398,63,-
1445173,1445199,56,-
1445877,1445903,56,+
1448021,1448049,66,-
1450034,1450061,55,+
1450268,1450291,60,-
1450296,1450317,63,-
1474805,1474823,50,+
1474869,1474911,52,+
1476370,1476401,48,+
1476455,1476475,49,+
1482141,1482161,64,+
1483572,1483611,61,+
1484104,1484137,47,+
1487551,1487589,54,+
1490105,1490132,83,-
1492923,1492943,65,-
1496723,1496762,55,+
1497152,1497180,83,+
1504230,1504250,47,+
1505858,1505893,59,+
1513616,1513659,47,+
1523661,1523698,56,+
1524065,1524099,60,-
1526419,1526465,63,-
1526796,1526823,55,-
1528741,1528770,96,-
1530268,1530293,57,-
1536330,1536367,47,+
1537990,1538007,52,+
1539523,1539559,64,+
1540344,1540363,51,+
1544231,1544254,49,+
1545721,1545739,49,+
1549226,1549261,54,-
1549710,1549747,56,+
1550169,1550189,47,-
1550205,1550235,62,+
1550436,1550456,48,-
1551365,1551404,54,-
1556570,1556590,73,+
1559221,1559238,50,+
1562357,1562377,64,+
1562474,1562497,60,-
1582652,1582679,55,-
1583970,1583999,68,+
1586159,1586195,61,+
1587414,1587438,71,+
1588366,1588403,58,+
1588511,1588549,73,+
1588829,1588864,59,-
1589396,1589423,71,-
1589738,1589770,49,+
1590885,1590913,52,+
1593586,1593609,60,+
1593716,1593739,60,-
1594694,1594726,49,-
1596977,1597007,65,+
1598175,1598201,56,-
1603376,1603397,63,+
1605102,1605143,51,+
1607541,1607568,55,-
1611294,1611314,49,+
1618580,1618602,70,+
1619295,1619321,66,+
1621808,1621839,60,+
1627727,1627759,49,+
1627875,1627895,64,+
1629500,1629523,60,+
1631301,1631331,51,-
1633438,1633460,48,+
1638088,1638105,50,-
1641423,1641446,63,+
1641880,1641917,58,+
1643863,1643890,68,+
1644226,1644246,49,+
1644262,1644302,50,+
1650348,1650378,62,-
1658583,1658611,53,+
1658641,1658663,61,+
1660122,1660145,63,+
1660517,1660554,61,+
1661040,1661063,50,+
1663117,1663150,64,+
1666711,1666737,86,+
1670836,1670859,60,+
1673710,1673735,57,+
1678846,1678869,60,+
1681564,1681583,47,+
1686125,1686150,47,-
1686690,1686709,47,+
1692914,1692959,52,-
1695148,1695189,48,+
1696409,1696428,66,+
1699522,1699537,53,-
1702339,1702357,49,+
1702917,1702943,85,+
1707928,1707956,60,+
1715398,1715415,50,-
1715603,1715639,58,+
1716897,1716923,68,+
1729653,1729684,65,+
1730859,1730890,51,+
1730942,1730961,49,+
1731031,1731051,49,-
1732452,1732491,58,-
1745908,1745952,49,-
1754215,1754242,65,+
1756469,1756494,56,+
1757388,1757428,99,+
1760611,1760641,51,+
1765975,1766006,59,+
1768625,1768663,57,+
1769013,1769046,67,+
1773597,1773636,57,+
1773987,1774020,56,+
1775123,1775143,47,+
1778949,1778968,47,+
1779398,1779420,72,+
1782119,1782137,50,+
1783353,1783374,63,+
1784598,1784631,67,+
1787243,1787260,50,+
1790363,1790394,50,+
1793258,1793281,49,+
1794252,1794272,48,+
1794376,1794405,52,-
1794412,1794433,72,+
1797317,1797351,79,+
1798753,1798774,72,+
1799711,1799728,50,+
1803353,1803377,48,+
1807319,1807341,61,+
1809536,1809577,55,+
1810238,1810259,63,+
1810325,1810360,59,-
1810491,1810512,49,-
1815091,1815114,60,+
1818514,1818548,64,+
1819443,1819472,68,+
1819535,1819568,50,+
1819673,1819704,62,+
1822351,1822377,66,+
1823772,1823791,65,+
1827232,1827273,57,+
1827380,1827400,64,+
1828828,1828849,63,-
1829947,1829995,48,+
1840442,1840472,51,+
1841231,1841248,50,+
1841282,1841301,49,+
1843555,1843575,110,+
1844035,1844074,58,-
1845915,1845949,60,+
1849231,1849266,59,+
1851154,1851186,52,-
1854114,1854146,62,+
1858453,1858498,50,+
1859679,1859697,52,+
1865568,1865609,53,-
1865670,1865688,49,-
1874295,1874330,62,+
1875943,1875980,58,+
1879100,1879128,54,-
1879331,1879353,51,-
1882996,1883023,66,+
1887371,1887407,54,-
1892201,1892230,52,+
1901217,1901234,69,+
1905355,1905375,64,+
1905382,1905399,52,+
1905413,1905438,66,+
1905687,1905713,69,-
1910184,1910218,58,+
1914536,1914554,49,+
1914859,1914890,50,+
1915300,1915320,48,+
1917583,1917602,51,-
1917623,1917652,51,+
1921439,1921468,52,+
1921750,1921770,64,+
1922535,1922552,50,+
1929374,1929391,69,-
1931951,1931976,68,+
1934592,1934611,47,+
1935347,1935380,60,+
1935841,1935873,82,-
1937786,1937823,57,+
1937839,1937861,61,+
1938160,1938184,59,-
1942857,1942891,47,+
1944855,1944874,49,+
1945090,1945117,86,+
1945210,1945245,59,-
1948140,1948158,50,+
1953715,1953751,59,+
1965358,1965376,49,+
1965768,1965808,53,-
1967592,1967622,68,+
1967698,1967726,54,-
1968448,1968472,59,-
1970712,1970735,60,+
1973961,1973983,61,+
1975093,1975119,56,-
1980709,1980733,59,+
1982163,1982190,71,+
1982278,1982299,109,-
1982511,1982543,65,+
1986538,1986582,53,+
1986839,1986864,57,-
1986879,1986898,49,-
1991592,1991625,60,+
1992440,1992470,80,+
1993752,1993793,51,+
1995938,1995960,61,-
1996514,1996552,57,+
1996667,1996697,64,+
1996734,1996765,62,+
1997182,1997203,48,+
1999593,1999621,55,+
2001492,2001517,66,+
2009861,2009881,64,+
2012527,2012550,50,+
2022276,2022302,56,-
2023481,2023511,68,-
2023570,2023610,54,-
2024779,2024812,63,-
2025020,2025049,52,-
2025996,2026016,47,-
2029707,2029737,63,+
2029816,2029836,64,+
2031588,2031625,73,+
2031674,2031715,67,-
2031773,2031792,49,-
2034098,2034115,69,+
2035792,2035815,48,-
2035885,2035905,47,+
2036310,2036334,59,+
2037725,2037749,59,+
2038097,2038132,62,+
2038195,2038226,50,-
2044442,2044462,48,+
2052531,2052552,49,+
2055395,2055423,69,+
2055616,2055637,49,+
2057482,2057510,54,+
2057797,2057832,58,+
2058213,2058255,54,-
2060249,2060278,63,+
2062871,2062908,56,+
2064862,2064877,53,+
2065008,2065030,48,-
2070830,2070852,90,-
2070882,2070914,94,-
2073668,2073704,62,+
2074832,2074861,66,+
2077345,2077381,74,+
2077582,2077605,60,+
2080597,2080618,48,+
2082519,2082539,48,+
2085421,2085454,62,+
2089709,2089725,52,+
2092038,2092062,71,+
2092574,2092594,49,+
2092721,2092759,70,-
2095794,2095835,97,-
2097838,2097858,49,+
2098593,2098627,51,-
2101782,2101802,51,+
2102616,2102639,92,-
2102651,2102686,75,-
2105038,2105055,50,+
2106445,2106482,53,-
2110632,2110648,70,-
2111789,2111818,52,+
2114451,2114470,112,+
2115098,2115130,64,-
2116355,2116388,59,+
2117101,2117120,47,+
2119484,2119507,60,+
2119546,2119569,60,-
2120333,2120356,60,+
2123805,2123843,59,-
2130154,2130174,47,+
2132043,2132068,71,+
2136201,2136219,67,+
2136454,2136491,74,+
2136733,2136756,48,+
2144603,2144623,92,+
2144644,2144679,94,+
2153243,2153283,50,-
2154756,2154782,56,+
2155520,2155542,61,+
2156603,2156634,50,-
2158698,2158735,47,+
2159990,2160020,60,+
2161029,2161071,53,+
2161434,2161455,63,+
2161603,2161623,64,-
2163877,2163907,83,+
2173231,2173274,50,+
2183307,2183342,56,-
2183372,2183420,47,-
2186428,2186462,55,-
2189000,2189024,60,+
2189125,2189158,62,-
2190087,2190120,76,-
2192187,2192216,97,+
2192269,2192306,54,+
2192408,2192432,48,-
2193065,2193109,48,+
2197045,2197065,64,+
2197155,2197178,60,-
2199949,2199979,63,+
2200790,2200808,49,+
2201654,2201677,60,-
2203241,2203267,55,+
2205269,2205287,50,+
2205384,2205405,51,+
2206568,2206599,65,+
2209911,2209931,64,-
2214434,2214469,60,+
2218662,2218683,52,+
2218788,2218824,54,+
2219791,2219816,66,+
2222329,2222348,47,+
2224773,2224818,48,+
2225547,2225594,47,+
2225603,2225630,55,-
2228076,2228122,48,+
2229661,2229680,66,+
2243374,2243414,58,+
2244302,2244322,48,-
2246965,2246982,50,-
2249010,2249050,52,+
2249769,2249803,61,+
2249897,2249917,64,+
2254319,2254340,63,+
2254426,2254457,55,+
2261876,2261912,48,+
2262250,2262294,48,+
2262379,2262398,66,+
2264138,2264158,47,+
2265104,2265133,51,+
2269680,2269703,48,+
2277689,2277731,55,+
2277759,2277794,55,+
2277851,2277880,52,+
2278690,2278712,48,-
2278789,2278823,59,-
2286982,2287000,51,+
2293040,2293067,55,+
2293311,2293336,58,-
2295750,2295795,52,+
2297270,2297291,72,-
2304068,2304098,80,+
2304119,2304162,97,+
2307059,2307093,51,+
2307524,2307542,49,+
2308685,2308707,61,-
2309518,2309546,65,-
2310671,2310689,67,+
2310769,2310788,47,+
2315445,2315469,58,+
2315548,2315567,47,-
2318908,2318930,48,+
2319557,2319581,58,+
2321583,2321616,64,+
2322786,2322819,52,-
2323503,2323520,50,+
2323791,2323829,55,-
2335459,2335494,62,-
2341984,2342018,79,+
2345481,2345512,55,+
2347210,2347230,64,-
2349130,2349157,55,-
2350767,2350794,55,+
2351803,2351837,59,-
2351913,2351946,59,+
2355303,2355346,49,+
2357765,2357795,63,+
2357916,2357943,55,+
2364213,2364238,69,+
2364244,2364264,51,+
2366606,2366642,58,-
2367078,2367107,52,+
2367427,2367451,60,-
2372699,2372728,57,+
2429977,2430002,47,-
2435912,2435935,60,-
2438756,2438793,74,+
2439006,2439024,49,+
2441906,2441931,47,+
2442212,2442242,60,-
2455445,2455468,60,-
2456332,2456357,75,+
2456476,2456507,50,+
2457681,2457714,61,+
2461191,2461229,51,+
2463460,2463499,57,+
2466653,2466678,57,-
2469154,2469186,59,-
2471119,2471162,52,+
2471427,2471448,49,+
2475130,2475149,47,-
2478892,2478912,49,+
2479837,2479856,49,+
2481102,2481128,56,+
2481336,2481360,48,-
2486108,2486128,64,+
2489927,2489954,55,+
2496547,2496569,49,+
2502205,2502241,47,-
2502386,2502411,58,-
2510636,2510662,69,+
2516174,2516194,47,-
2517061,2517108,85,-
2517136,2517157,63,+
2517876,2517904,66,-
2517917,2517935,52,-
2519474,2519505,59,+
2527608,2527634,68,+
2531094,2531115,48,-
2532936,2532965,70,+
2533114,2533147,50,-
2534379,2534399,47,+
2536970,2537007,55,+
2538638,2538662,48,+
2538756,2538776,49,+
2538909,2538926,50,+
2538959,2538977,67,+
2539325,2539353,67,+
2541547,2541581,47,+
2542242,2542257,53,+
2546311,2546344,60,+
2548505,2548537,62,+
2549721,2549743,49,+
2559031,2559056,57,+
2561352,2561393,49,+
2570821,2570851,63,+
2573428,2573454,69,+
2579925,2579944,49,+
2582073,2582096,59,-
2583144,2583181,54,+
2588905,2588947,49,+
2590264,2590287,63,+
2590360,2590394,64,+
2596848,2596866,50,+
2597480,2597518,57,+
2597785,2597817,92,+
2607442,2607462,48,+
2608679,2608711,49,-
2609038,2609078,53,-
2616299,2616332,52,+
2616774,2616812,54,+
2616929,2616951,61,+
2620512,2620540,54,-
2620616,2620635,47,+
2629337,2629360,60,+
2629729,2629747,50,+
2631866,2631885,66,+
2632300,2632318,67,+
2643033,2643060,55,-
2647522,2647564,95,+
2647591,2647616,47,+
2648464,2648482,49,+
2648567,2648589,61,+
2648853,2648871,50,-
2657526,2657546,64,+
2657653,2657677,59,+
2661140,2661172,52,+
2661479,2661512,59,+
2662223,2662254,95,+
2664323,2664342,66,+
2667159,2667181,48,+
2670781,2670806,47,-
2671990,2672009,47,+
2673652,2673671,51,+
2674939,2674970,64,+
2677301,2677322,48,+
2678543,2678569,66,+
2679401,2679434,60,+
2684350,2684386,57,-
2685914,2685946,49,+
2686155,2686174,47,+
2689739,2689767,54,-
2689796,2689822,56,-
2690679,2690698,51,-
2691143,2691163,49,+
2693078,2693103,58,+
2693718,2693753,57,-
2694851,2694894,53,-
2702554,2702576,61,+
2711615,2711640,47,-
2712113,2712129,70,+
2717473,2717503,51,+
2718378,2718400,48,+
2722556,2722581,47,+
2722599,2722630,50,+
2722694,2722736,57,+
2723027,2723053,56,+
2724831,2724860,52,+
2725224,2725241,50,+
2726686,2726704,67,+
2726740,2726779,50,+
2739981,2740015,55,+
2742907,2742926,47,+
2743187,2743217,60,+
2744264,2744286,61,+
2747255,2747284,52,+
2753499,2753518,49,+
2756791,2756819,68,+
2756979,2756997,50,+
2759134,2759165,67,+
2759959,2759983,63,-
2764360,2764380,64,+
2769458,2769474,52,+
2771250,2771280,51,+
2779230,2779255,67,-
2779853,2779879,56,+
2784151,2784169,50,-
2791409,2791428,49,+
2793766,2793806,53,+
2800866,2800889,60,-
2800960,2800976,52,+
2807244,2807277,48,+
2807519,2807563,48,+
2807858,2807878,51,+
2815030,2815059,63,+
2815109,2815137,65,-
2817383,2817418,57,-
2821502,2821532,52,+
2822291,2822323,62,+
2822531,2822575,50,-
2824438,2824458,47,-
2829815,2829836,51,+
2831140,2831169,61,+
2833566,2833600,100,+
2834764,2834793,52,+
2835786,2835808,61,+
2835918,2835938,49,+
2835983,2836014,68,+
2842726,2842746,64,-
2842786,2842816,49,+
2845081,2845100,47,-
2845705,2845735,51,+
2848312,2848336,61,+
2853279,2853309,52,+
2854998,2855022,59,+
2868030,2868055,57,-
2870455,2870478,60,+
2870483,2870506,60,+
2870562,2870590,58,+
2882753,2882772,66,+
2882779,2882798,49,+
2884501,2884522,49,+
2885332,2885374,54,-
2888397,2888426,58,-
2890758,2890784,83,+
2894880,2894917,59,-
2897912,2897941,52,+
2904244,2904285,55,+
2912300,2912342,48,+
2913745,2913774,65,+
2925948,2925982,74,+
2942448,2942478,59,-
2947110,2947150,69,+
2950344,2950363,51,-
2954841,2954887,52,-
2959388,2959431,53,-
2965250,2965271,51,-
2965679,2965704,69,-
2970216,2970236,47,-
2979354,2979374,48,-
2989505,2989537,49,-
2989969,2990001,51,-
2992572,2992601,54,-
2995973,2996009,59,-
2998427,2998451,48,-
2998934,2998961,53,-
3004073,3004110,55,-
3004154,3004172,50,-
3007232,3007255,60,+
3007469,3007499,65,-
3010559,3010575,53,-
3011437,3011460,72,-
3021073,3021100,67,-
3024915,3024946,62,-
3026819,3026847,86,-
3028605,3028637,48,-
3028979,3028997,50,-
3041871,3041897,56,-
3044917,3044948,48,-
3046884,3046901,50,-
3052756,3052776,48,-
3060816,3060834,50,+
3064615,3064645,57,+
3074120,3074140,49,-
3081459,3081481,49,-
3097689,3097726,56,-
3098597,3098638,49,+
3117535,3117552,50,-
3121686,3121709,60,+
3121714,3121737,60,+
3121742,3121765,60,+
3121770,3121793,60,+
3121798,3121821,60,+
3123370,3123393,49,-
3124291,3124311,47,-
3129026,3129062,59,-
3130691,3130724,48,+
3132709,3132733,48,-
3134031,3134051,49,-
3135224,3135249,88,+
3139905,3139928,49,-
3141632,3141656,59,-
3142378,3142407,52,-
3145670,3145717,50,-
3148681,3148702,63,-
3149008,3149037,52,-
3159391,3159431,53,-
3160317,3160348,59,-
3163751,3163791,101,-
3171834,3171856,61,-
3175883,3175905,61,-
3175967,3175987,51,+
3176610,3176627,69,-
3179359,3179396,62,+
3182960,3182983,60,-
3190203,3190224,72,-
3193969,3193993,59,-
3194651,3194680,60,+
3195451,3195476,57,-
3196305,3196331,101,-
3197550,3197582,62,-
3198951,3198980,65,+
3203387,3203413,56,-
3204162,3204181,47,-
3204759,3204790,50,+
3204928,3204972,50,-
3205702,3205726,48,-
3211083,3211114,65,-
3211208,3211230,72,-
3215052,3215081,52,-
3220405,3220429,48,-
3222671,3222707,106,-
3232337,3232368,95,-
3232593,3232623,70,-
3237024,3237062,51,+
3238555,3238587,49,+
3238695,3238714,52,+
3238778,3238812,62,-
3240129,3240149,64,-
3240218,3240261,53,-
3243338,3243365,66,+
3243387,3243406,51,-
3246383,3246404,49,-
3257902,3257933,78,-
3266688,3266713,58,-
3266843,3266884,53,-
3267707,3267731,48,-
3271327,3271347,64,+
3274653,3274672,47,-
3275465,3275491,84,-
3282167,3282203,56,-
3284996,3285018,51,-
3290190,3290209,47,+
3290664,3290694,49,-
3290962,3290987,57,-
3293322,3293342,49,-
3303550,3303592,54,-
3304144,3304183,55,-
3304207,3304249,55,-
3306541,3306579,57,-
3322791,3322820,52,-
3324852,3324874,51,-
3325699,3325721,51,-
3325891,3325931,56,-
3327137,3327162,57,-
3328877,3328900,60,+
3329993,3330031,55,+
3332052,3332070,51,-
3332324,3332352,80,-
3334953,3334983,65,-
3336611,3336631,64,-
3340302,3340330,65,-
3358457,3358487,51,-
3362230,3362249,47,-
3366346,3366366,49,-
3374942,3374964,61,-
3388282,3388301,66,-
3388384,3388404,48,-
3392124,3392142,51,-
3393320,3393351,50,-
3396861,3396895,62,-
3400629,3400658,62,-
3403765,3403787,61,-
3414764,3414795,59,-
3418782,3418803,72,-
3428009,3428028,49,+
3430308,3430332,59,-
3431950,3431982,66,-
3433032,3433058,56,-
3434314,3434342,54,-
3436230,3436271,57,-
3437590,3437622,62,-
3445492,3445521,52,+
3445545,3445575,51,+
3463948,3463973,57,+
3467840,3467860,49,-
3468936,3468960,91,-
3469721,3469745,71,-
3471366,3471403,57,+
3472520,3472547,55,-
3482249,3482276,55,+
3484579,3484607,54,+
3490414,3490433,66,+
3490443,3490467,59,+
3490488,3490524,118,-
3490529,3490554,57,-
3490853,3490882,52,-
3493930,3493948,50,-
3498349,3498378,65,+
3508759,3508783,71,-
3508806,3508835,54,-
3509815,3509844,52,+
3512443,3512472,52,-
3516400,3516423,48,-
3516923,3516952,52,-
3518807,3518828,48,-
3528924,3528942,49,-
3529747,3529773,56,-
3536832,3536851,66,+
3537766,3537798,49,-
