start,end,score,strand
971374,971397,60,+
977824,977841,52,-
979358,979397,55,+
979724,979754,59,+
980223,980264,50,+
980957,980983,56,+
981097,981119,51,+
981223,981243,47,+
982903,982927,48,-
993864,993890,56,-
995306,995341,57,+
1002048,1002086,54,-
1002102,1002122,48,+
1004173,1004202,66,+
1011901,1011923,62,-
1017058,1017085,72,+
1028340,1028359,47,-
1029380,1029429,47,+
1033260,1033284,59,-
1033597,1033638,53,-
1035170,1035201,79,-
1035647,1035672,63,-
1037987,1038010,63,-
1038180,1038209,61,+
1038277,1038306,54,+
1038470,1038500,51,+
1038607,1038648,53,-
1040416,1040457,57,-
1040813,1040854,54,-
1041071,1041109,53,+
1043024,1043046,61,-
1043535,1043568,47,-
1043631,1043670,59,-
1043894,1043914,52,-
1044562,1044584,48,+
1046723,1046748,66,+
1051854,1051882,54,+
1053628,1053662,65,+
1055935,1055959,48,+
1056015,1056035,51,-
1063787,1063812,57,-
1066162,1066186,48,+
1068350,1068378,54,-
1072483,1072514,55,+
1073235,1073272,58,-
1074245,1074282,61,-
1074339,1074377,73,-
1074922,1074949,55,-
1075402,1075418,52,+
1075702,1075726,48,+
1079603,1079636,50,+
1082549,1082568,49,+
1082692,1082728,58,+
1086485,1086522,75,+
1086703,1086737,60,+
1088858,1088886,61,-
1092285,1092329,91,-
1096441,1096476,47,+
1097531,1097563,49,+
1098298,1098334,59,+
1100112,1100144,63,+
1100806,1100845,49,-
1102357,1102395,54,+
1103070,1103115,49,+
1103595,1103631,62,+
1103659,1103686,71,+
1105338,1105361,60,+
1107547,1107571,61,+
1108141,1108175,50,+
1110106,1110122,70,+
1112335,1112358,60,+
1119268,1119305,57,-
1120966,1121010,93,-
1122228,1122264,57,-
1125855,1125881,86,+
1125932,1125952,51,+
1128421,1128467,50,+
1129195,1129225,59,-
1129888,1129905,52,+
1130817,1130855,57,-
1131234,1131270,76,+
1132282,1132319,75,-
1132762,1132785,60,+
1134258,1134300,50,-
1137723,1137756,58,-
1138666,1138695,69,-
1139460,1139484,58,-
1140309,1140344,61,+
1142497,1142517,47,-
1143191,1143223,57,-
1149506,1149543,51,-
1150339,1150363,48,-
1152308,1152350,52,+
1154105,1154140,60,-
1155713,1155741,71,-
1163043,1163080,57,+
1164011,1164042,50,+
1165208,1165241,62,-
1167415,1167459,50,-
1173612,1173652,58,+
1174521,1174544,89,-
1175050,1175083,61,+
1180986,1181024,54,-
1186238,1186275,58,-
1187474,1187498,86,-
1187520,1187542,61,+
1191586,1191616,51,-
1193598,1193623,75,-
1193990,1194030,53,+
1198702,1198733,50,-
1198842,1198866,48,+
1199047,1199066,47,-
1200913,1200942,52,+
1206479,1206521,55,-
1206697,1206735,54,-
1213631,1213663,59,+
1214321,1214353,52,+
1214507,1214547,53,+
1216614,1216642,54,-
1217468,1217504,59,+
1220018,1220038,64,+
1220114,1220144,83,+
1220270,1220298,54,+
1221266,1221302,56,+
1221815,1221862,47,-
1223691,1223731,53,+
1223761,1223783,48,+
1225841,1225874,48,+
1228733,1228769,55,+
1229577,1229594,50,+
1230675,1230724,47,+
1231539,1231557,85,+
1235662,1235690,67,+
1235881,1235918,47,-
1237325,1237373,48,+
1237915,1237947,76,-
1246328,1246363,58,+
1247964,1247992,69,-
1249006,1249031,47,+
1250672,1250694,61,+
1255695,1255713,50,+
1258493,1258517,58,+
1261525,1261561,58,+
1265040,1265056,52,+
1266168,1266193,57,+
1268200,1268233,59,+
1268986,1269012,56,+
1270380,1270421,54,+
1272290,1272310,48,+
1275998,1276042,53,+
1279534,1279576,57,+
1280453,1280487,58,-
1288910,1288948,54,-
1289686,1289713,58,+
1291152,1291171,47,+
1291372,1291392,92,+
1292877,1292903,56,-
1293801,1293825,59,+
1294786,1294807,48,+
1298480,1298514,47,+
1299298,1299328,67,+
1301402,1301441,57,+
1304323,1304350,55,-
1307404,1307434,51,+
1310479,1310511,52,-
1314898,1314936,50,-
1316761,1316781,47,+
1322746,1322764,49,+
1322903,1322925,79,+
1324588,1324610,61,+
1334508,1334533,56,+
1339698,1339728,49,+
1346358,1346379,48,+
1349745,1349767,48,+
1351405,1351436,50,+
1354532,1354569,61,+
1355452,1355474,61,+
1355958,1355986,54,+
1357683,1357703,64,+
1357749,1357781,49,+
1357863,1357899,65,+
1358167,1358204,57,+
1358406,1358437,48,+
1363020,1363049,65,+
1363108,1363140,62,+
1363277,1363309,60,+
1370674,1370704,49,+
1371907,1371924,50,+
1374536,1374555,66,+
1376627,1376653,55,-
1377289,1377307,49,+
1377412,1377444,50,+
1377836,1377873,59,+
1378040,1378062,51,+
1378661,1378695,58,-
1383549,1383583,58,+
1392429,1392462,47,+
1395334,1395368,65,+
1399142,1399188,49,-
1402703,1402732,57,+
1406594,1406633,54,-
1415499,1415537,55,+
1416940,1416962,48,+
1418323,1418355,48,+
1419439,1419481,55,+
1419748,1419779,50,+
1419877,1419906,52,+
1423845,1423885,53,-
1425084,1425115,51,+
1425367,1425403,48,-
1425490,1425520,52,+
1425556,1425575,49,+
1426089,1426108,47,+
1426905,1426938,56,-
1426992,1427030,54,+
1430698,1430727,54,+
1433251,1433272,51,-
1436198,1436235,96,-
1438537,1438564,55,-
1438778,1438811,62,+
1444099,1444127,54,+
1444307,1444331,48,+
1448318,1448338,48,+
1453715,1453734,66,+
1455287,1455324,55,+
1456902,1456920,49,-
1457454,1457490,48,+
1458502,1458541,61,-
1460889,1460919,57,-
1467124,1467146,48,-
1468861,1468901,59,+
1471918,1471937,66,-
1473036,1473066,51,+
1474929,1474959,68,-
1476090,1476127,56,+
1476432,1476463,50,-
1477252,1477283,55,-
1477355,1477383,58,+
1480621,1480648,55,-
1484629,1484659,66,-
1485626,1485642,52,+
1490279,1490315,58,+
1494473,1494508,47,+
1502089,1502121,60,-
1502208,1502227,47,-
1502371,1502407,47,+
1502518,1502538,64,+
1505170,1505213,55,+
1506413,1506450,56,-
1508722,1508738,52,-
1511731,1511762,55,-
1514582,1514605,48,+
1520477,1520504,83,-
1520709,1520750,52,+
1523041,1523078,61,+
1524759,1524779,64,-
1526016,1526045,63,-
1527327,1527363,54,-
1531447,1531479,65,-
1539740,1539774,65,-
1540474,1540492,67,-
1541703,1541737,59,-
1542286,1542302,52,-
1542546,1542565,47,-
1542766,1542795,80,-
1543707,1543732,70,-
1543793,1543832,58,-
1544940,1544973,48,-
1545006,1545031,68,-
1550949,1550992,54,-
1558117,1558153,47,-
1559354,1559393,68,-
1559728,1559753,61,-
1560581,1560600,52,-
1563508,1563535,66,-
1565245,1565274,52,-
1569244,1569277,51,+
1569484,1569512,54,-
1570288,1570308,47,-
1577959,1577982,48,+
1581359,1581393,50,-
1582833,1582872,68,+
1585542,1585571,68,+
1585653,1585673,51,+
1587657,1587692,58,+
1587914,1587938,67,+
1588016,1588052,64,+
1595148,1595193,53,+
1599205,1599242,61,+
1605359,1605399,73,+
1606056,1606094,55,+
1609300,1609328,54,+
1613954,1613978,59,+
1615137,1615166,52,-
1615662,1615681,47,+
1615972,1615997,47,+
1616962,1616990,66,+
1621341,1621362,48,+
1622444,1622475,50,+
1626033,1626066,95,+
1629455,1629479,71,+
1631086,1631114,110,+
1632059,1632090,49,+
1633125,1633167,53,-
1633854,1633877,49,+
1636302,1636332,49,+
1639291,1639309,49,+
1640543,1640573,54,+
1642125,1642168,52,+
1644322,1644358,54,+
1645620,1645639,47,+
1646503,1646534,54,+
1648402,1648429,55,-
1648813,1648832,49,+
1651220,1651243,60,+
1654106,1654145,52,-
1655729,1655756,55,+
1657729,1657778,104,+
1658016,1658060,89,+
1659208,1659248,58,+
1659569,1659594,57,+
1663408,1663431,50,+
1671581,1671601,47,+
1674751,1674788,47,-
1675699,1675722,50,-
1675750,1675771,63,-
1679414,1679433,49,-
1679868,1679884,52,-
1679949,1679993,80,+
1682643,1682676,58,+
1691400,1691434,60,+
1693597,1693617,48,+
1694113,1694157,53,-
1696730,1696759,52,+
1697395,1697427,60,-
1705738,1705756,50,+
1706173,1706207,51,-
1710066,1710085,66,-
1714619,1714663,53,-
1714727,1714756,52,-
1715298,1715329,50,+
1718864,1718884,48,+
1722459,1722490,57,-
1726849,1726874,60,-
1728061,1728093,65,-
1730070,1730085,72,-
1730647,1730685,73,-
1731633,1731668,76,-
1731819,1731851,59,+
1732121,1732149,52,-
1732627,1732642,72,-
1735479,1735515,57,-
1738311,1738359,48,-
1742639,1742668,52,+
1744126,1744150,59,+
1746956,1746992,56,-
1748220,1748262,54,+
1749769,1749793,48,+
1751812,1751845,64,+
1757286,1757316,68,+
1761534,1761572,53,-
1761591,1761623,52,+
1766472,1766516,52,-
1768083,1768116,64,+
1768337,1768382,53,+
1769993,1770009,70,+
1772424,1772444,49,+
1778223,1778254,59,+
1779242,1779264,61,+
1779943,1779973,66,+
1783505,1783526,63,-
1785055,1785071,70,-
1785436,1785470,56,+
1790851,1790870,47,+
1793165,1793198,64,-
1793657,1793682,57,-
1796793,1796811,49,+
1796814,1796848,47,-
1800295,1800331,65,+
1803899,1803937,55,+
1807882,1807916,62,-
1811337,1811370,52,+
1815254,1815274,51,-
1818270,1818287,50,+
1819168,1819187,47,+
1824037,1824068,63,+
1824399,1824425,56,+
1824651,1824683,49,-
1827063,1827096,63,+
1828560,1828578,67,+
1828651,1828684,59,+
1829035,1829058,60,+
1829214,1829245,54,+
1830481,1830504,60,-
1831216,1831246,62,-
1845245,1845280,58,-
1845328,1845350,61,+
1845485,1845506,48,+
1846694,1846725,50,+
1848262,1848285,50,-
1851005,1851023,52,-
1851691,1851715,48,-
1851808,1851845,55,-
1852869,1852889,47,-
1853388,1853418,62,+
1853656,1853675,47,+
1855542,1855568,69,-
1855583,1855603,48,+
1864356,1864389,64,+
1868010,1868050,57,+
1870075,1870096,63,+
1872277,1872298,48,+
1875941,1875974,63,+
1876007,1876028,52,+
1876119,1876138,49,-
1876941,1876967,64,+
1881820,1881846,56,-
1883481,1883501,49,+
1892344,1892364,48,+
1896094,1896121,57,-
1896737,1896769,49,+
1896878,1896917,55,+
1902570,1902611,50,+
1905368,1905391,50,+
1909347,1909392,48,+
1910002,1910042,86,+
1913191,1913237,49,+
1913856,1913889,62,+
1914730,1914768,53,+
1914913,1914935,61,+
1915983,1916028,77,+
1920928,1920973,52,+
1922337,1922357,49,+
1924307,1924336,96,-
1925015,1925045,49,-
1927222,1927245,60,-
1929273,1929315,54,-
1929316,1929335,49,+
1931592,1931628,47,-
1931682,1931701,66,-
1933619,1933644,71,-
1938883,1938908,57,+
1939184,1939215,54,-
1939314,1939354,53,-
1942465,1942501,64,-
1945086,1945127,53,-
1947045,1947065,47,+
1947813,1947831,50,-
1948669,1948710,52,-
1952713,1952747,51,-
1954300,1954328,60,-
1959338,1959379,53,-
1964295,1964312,50,-
1969694,1969714,49,-
1974413,1974448,54,-
1976975,1977015,54,-
1980569,1980617,49,+
1984042,1984061,51,+
1986058,1986088,51,+
1986394,1986417,50,-
1987357,1987376,66,+
1993149,1993182,48,-
1997474,1997493,49,+
1998199,1998219,49,-
1999934,1999964,51,+
2003810,2003831,49,+
2005835,2005871,48,+
2008662,2008695,68,+
2010240,2010262,48,+
2018205,2018226,63,-
2025527,2025549,64,-
2027086,2027118,54,+
2029216,2029255,55,-
2030343,2030387,50,-
2030803,2030830,65,+
2032871,2032891,49,+
2041810,2041857,50,+
2042591,2042612,48,-
2045748,2045782,59,+
2048609,2048638,52,-
2050742,2050775,61,-
2050919,2050949,83,-
2052590,2052620,49,-
2052650,2052688,53,-
2052959,2052991,57,-
2053718,2053751,68,-
2054001,2054030,82,-
2054098,2054123,47,-
2054232,2054273,50,-
2059604,2059637,64,-
2064434,2064464,82,+
2065112,2065135,89,-
2065585,2065622,56,+
2068667,2068702,58,+
2069061,2069086,61,-
2070187,2070230,50,-
2072561,2072584,50,-
2073079,2073108,85,-
2075215,2075244,52,+
2075251,2075280,52,+
2075287,2075316,52,+
2076385,2076414,52,+
2076510,2076545,61,-
2077667,2077691,48,-
2078650,2078666,52,-
2083397,2083423,71,-
2084603,2084627,59,-
2089591,2089618,55,+
2093036,2093066,51,-
2093098,2093124,56,-
2095348,2095372,48,-
2097702,2097731,55,-
2097859,2097890,65,-
2099699,2099721,61,-
2099952,2099978,56,+
2103121,2103140,49,-
2117333,2117360,55,-
2117773,2117808,50,-
2118817,2118845,66,-
2122320,2122356,58,-
2122925,2122944,49,-
2124947,2124985,49,-
2127554,2127579,57,-
2130990,2131007,52,+
2138778,2138798,47,+
2141794,2141818,48,-
2141852,2141892,54,-
2146356,2146393,59,+
2153495,2153520,47,+
2155159,2155197,58,+
2155822,2155860,100,+
2156276,2156315,59,+
2157228,2157250,48,+
2158571,2158591,52,-
2159384,2159420,59,-
2159477,2159499,48,+
2160608,2160633,71,+
2161689,2161718,57,+
2167990,2168012,61,+
2168136,2168165,51,-
2171093,2171130,51,-
2174203,2174243,57,-
2179625,2179670,50,-
2179794,2179822,54,-
2180256,2180286,68,-
2182916,2182931,53,+
2185700,2185732,49,-
2186635,2186660,57,-
2186919,2186957,59,+
2189434,2189458,59,-
2193508,2193533,60,-
2197157,2197199,53,-
2198744,2198763,49,-
2200372,2200400,54,+
2209693,2209726,55,-
2214329,2214360,51,+
2215565,2215594,52,-
2216539,2216563,48,-
2217312,2217339,55,+
2219112,2219148,62,-
2220940,2220964,59,-
2225331,2225351,47,+
2225449,2225476,66,+
2225497,2225524,66,+
2231929,2231961,59,-
2233860,2233879,66,-
2238800,2238844,64,-
2239031,2239065,50,-
2240842,2240865,49,-
2240958,2240983,57,-
2241117,2241153,62,-
2244039,2244069,85,-
2244786,2244816,51,-
2248334,2248354,47,-
2253387,2253409,62,-
2254076,2254099,49,+
2255089,2255107,50,-
2257846,2257876,66,+
2259884,2259905,64,-
2262861,2262889,55,-
2266786,2266823,58,-
2269416,2269445,52,-
2270536,2270557,49,-
2272661,2272687,66,-
2272692,2272707,72,-
2273735,2273756,51,-
2274966,2274988,48,-
2275567,2275601,62,-
2275826,2275867,58,+
2276113,2276144,51,-
2276872,2276889,50,+
2277201,2277231,51,-
2277676,2277709,62,-
2280994,2281022,54,-
2285042,2285064,49,-
2285128,2285153,47,-
2285246,2285266,64,-
2285312,2285342,51,-
2285998,2286029,49,+
2286047,2286081,58,-
2289163,2289189,56,+
2289763,2289783,47,+
2290416,2290447,50,-
2290978,2290998,51,+
2291513,2291547,58,-
2293476,2293521,49,+
2293809,2293854,47,+
2294629,2294646,50,-
2295779,2295804,57,+
2296413,2296436,60,-
2297187,2297218,64,-
2297270,2297302,48,-
2297885,2297928,49,+
2297973,2298001,55,+
2299462,2299488,56,-
2304824,2304854,65,-
2306065,2306092,53,-
2307211,2307229,49,-
2310548,2310572,72,-
2318895,2318915,47,-
2324345,2324376,48,-
2324426,2324444,51,-
2325721,2325745,48,+
2329804,2329825,49,-
2330995,2331031,48,-
2332378,2332412,62,-
2332671,2332690,49,-
2333281,2333317,62,-
2334709,2334729,47,+
2336546,2336585,55,-
2344741,2344771,63,+
2344787,2344817,52,+
2345056,2345089,58,-
2345318,2345355,58,-
2351277,2351306,65,-
2352975,2352994,49,-
2358387,2358418,55,-
2359046,2359066,49,-
2368143,2368164,48,-
2377721,2377760,54,-
2382024,2382061,60,+
2385366,2385383,50,+
2385475,2385500,57,+
2386589,2386612,49,+
2393457,2393487,96,+
2393688,2393720,49,+
2393838,2393876,96,+
2396407,2396452,49,-
2397191,2397210,47,+
2400431,2400451,64,+
2404831,2404869,53,+
2404884,2404917,50,+
2405219,2405243,48,-
2410326,2410353,55,-
2410394,2410424,51,-
2411185,2411202,50,-
2415716,2415733,50,+
2418382,2418405,59,-
2418792,2418823,79,-
2419625,2419668,55,+
2419817,2419837,47,-
2420194,2420230,56,+
2420566,2420592,68,-
2421785,2421813,54,+
2422328,2422361,62,-
2424730,2424767,57,-
2426729,2426759,68,-
2432768,2432804,58,-
2433456,2433483,55,-
2435293,2435328,73,-
2438964,2438996,63,-
2439987,2440018,66,-
2440208,2440228,47,-
2447275,2447308,52,+
2451877,2451899,48,+
2452371,2452405,94,+
2454584,2454616,50,-
2461479,2461515,59,+
2461683,2461715,48,-
2462637,2462666,64,+
2462752,2462782,51,+
2462942,2462973,50,-
2466251,2466279,54,+
2469887,2469920,65,-
2471257,2471293,58,+
2472505,2472529,59,+
2474792,2474824,80,-
2476594,2476627,58,-
2478634,2478673,52,+
2483337,2483371,47,+
2487472,2487497,86,-
2489041,2489059,49,-
2489857,2489879,61,+
2490180,2490201,49,-
2494015,2494033,49,-
2497180,2497217,59,+
2497924,2497971,62,+
2499204,2499237,63,+
2505377,2505406,52,+
2506546,2506571,47,+
2507889,2507906,69,+
2511028,2511065,75,+
2512705,2512723,49,+
2515587,2515621,51,+
2520040,2520070,51,+
2521661,2521687,56,+
2522660,2522698,55,+
2523343,2523380,57,-
2525302,2525329,85,+
2526063,2526100,61,-
2526934,2526967,58,+
2528016,2528053,57,-
2529099,2529117,49,+
2533791,2533824,61,-
2534543,2534581,59,-
2535495,2535534,54,+
2541573,2541610,57,-
2543083,2543113,60,-
2543190,2543216,56,+
2544110,2544132,61,-
2544717,2544747,62,-
2545011,2545027,52,-
2545701,2545733,49,+
2546086,2546109,59,-
2547142,2547163,63,-
2547536,2547559,60,-
2549322,2549347,47,-
2550368,2550407,55,+
2550726,2550745,47,+
2551198,2551217,49,+
2551362,2551392,67,-
2554556,2554603,92,-
2555325,2555345,47,-
2563592,2563620,52,-
2563958,2563988,63,+
2571571,2571600,52,-
2572557,2572595,57,-
2572843,2572874,60,-
2573286,2573312,56,+
2577658,2577692,62,-
2578902,2578938,48,-
2579178,2579211,48,+
2579961,2579996,60,-
2586506,2586525,66,-
2586949,2586976,55,-
2587220,2587249,68,-
2589292,2589330,52,-
2591532,2591553,63,+
2591626,2591668,54,-
2592191,2592220,52,-
2593352,2593390,90,-
2594305,2594337,49,-
2600319,2600342,60,+
2602796,2602820,48,-
2609317,2609361,50,-
2611768,2611797,67,+
2612778,2612812,50,+
2615217,2615233,52,+
2620345,2620390,50,-
2622439,2622464,57,-
2623261,2623279,51,-
2627895,2627934,59,+
2636315,2636340,57,-
2639439,2639477,54,-
2643156,2643175,49,-
2644167,2644204,58,+
2646252,2646275,50,-
2647902,2647928,55,+
2664587,2664606,49,+
2665477,2665521,47,+
2668007,2668046,68,-
2669045,2669074,52,-
2672482,2672507,47,+
2675299,2675329,51,+
2676246,2676278,47,-
2678367,2678392,47,-
2684314,2684346,64,-
2688362,2688394,49,-
2689213,2689244,62,-
2689769,2689792,60,+
2695519,2695549,65,-
2697051,2697071,47,-
2699058,2699080,61,-
2704533,2704554,64,+
2704779,2704810,67,+
2707297,2707342,48,+
2709559,2709575,52,-
2710617,2710649,59,-
2712133,2712178,49,+
