start,end,score,strand
874137,874165,54,+
875427,875459,65,+
876627,876662,58,+
880324,880366,57,+
881285,881319,64,+
886416,886437,62,+
886575,886600,61,+
887318,887355,62,-
888743,888766,70,+
891585,891622,71,+
892628,892647,47,+
892758,892780,62,-
894458,894492,105,+
896300,896325,47,+
900640,900668,67,+
901828,901872,53,+
906203,906229,56,-
906328,906358,63,+
906527,906558,60,+
907240,907285,47,-
907303,907322,47,-
909402,909433,54,+
909948,909967,47,-
911410,911433,50,+
912787,912822,74,-
912875,912901,56,+
913685,913708,60,-
915011,915042,57,+
917052,917095,92,+
917333,917359,64,-
917392,917420,53,-
917959,918001,50,-
918064,918096,49,-
918154,918193,57,-
919394,919415,63,+
919984,920025,53,-
920080,920111,65,-
920292,920325,48,+
920342,920369,70,+
920426,920463,51,-
920481,920499,50,+
920638,920672,59,+
921519,921545,56,+
921593,921614,63,+
921783,921823,58,+
923251,923290,57,-
923559,923599,51,+
924748,924768,49,-
924845,924873,65,+
926499,926518,49,-
926892,926910,50,-
927674,927707,48,+
927864,927886,51,+
928897,928928,78,+
929028,929062,60,+
929732,929751,49,-
930589,930620,48,+
931295,931325,68,+
932387,932409,48,+
933427,933467,54,-
933751,933775,48,+
933925,933964,58,+
934584,934616,65,+
941560,941578,49,-
942366,942383,52,+
944309,944345,64,+
945622,945660,55,-
945914,945939,47,+
946369,946401,57,+
947998,948029,60,+
949946,949965,65,+
951623,951655,49,+
952480,952504,48,-
954342,954358,70,-
958001,958039,58,+
960050,960080,68,-
960638,960663,58,+
961013,961044,49,-
961300,961324,71,+
964566,964591,57,-
965040,965081,53,+
966248,966278,51,+
966284,966324,53,-
966998,967025,55,+
968085,968119,56,+
968820,968861,58,-
970901,970936,61,+
977113,977148,76,+
978452,978477,58,+
978653,978679,56,+
979748,979778,51,+
980647,980678,65,+
982479,982503,48,+
983506,983540,62,-
983579,983601,48,+
984181,984228,47,-
984362,984398,47,+
986265,986291,55,+
986351,986383,64,+
987697,987723,56,-
987862,987881,66,-
988153,988185,65,-
988823,988859,57,+
988887,988905,50,+
990432,990474,57,-
991006,991048,57,+
991100,991121,63,-
996474,996512,54,-
997434,997452,49,+
998979,999023,50,+
1001016,1001041,47,+
1002118,1002156,51,+
1007851,1007884,48,+
1016252,1016281,52,-
1018586,1018618,59,+
1022721,1022754,48,-
1023747,1023779,49,+
1024931,1024954,49,+
1027119,1027156,55,+
1027717,1027742,47,+
1027774,1027799,57,+
1029629,1029653,59,-
1030684,1030717,58,+
1032967,1032995,66,+
1033012,1033045,51,+
1033366,1033390,48,-
1034429,1034447,67,+
1035707,1035749,49,+
1036273,1036310,47,+
1037282,1037302,49,+
1037420,1037462,47,-
1038760,1038797,56,+
1039792,1039823,65,+
1039830,1039875,90,+
1041789,1041815,56,+
1044058,1044077,66,+
1044562,1044600,54,-
1044885,1044922,62,+
1046120,1046145,71,+
1046268,1046299,68,+
1048713,1048754,57,+
1049677,1049702,57,-
1050636,1050675,94,+
1050890,1050933,48,+
1051107,1051137,51,+
1051770,1051814,50,-
1052282,1052317,61,+
1054470,1054511,50,+
1054752,1054769,69,+
1055518,1055546,66,+
1056319,1056341,61,-
1056887,1056910,60,-
1057671,1057713,54,+
1058046,1058080,58,+
1059552,1059574,61,+
1060475,1060521,48,+
1062478,1062496,50,+
1064786,1064809,50,+
1065167,1065199,49,+
1065563,1065596,58,+
1066073,1066111,50,+
1066411,1066442,50,-
1066803,1066847,53,+
1067691,1067719,68,+
1067886,1067918,49,+
1070062,1070103,53,+
1070861,1070904,53,+
1071054,1071087,48,-
1071264,1071291,69,+
1071384,1071408,69,+
1073314,1073345,54,+
1075582,1075606,67,+
1075797,1075823,56,+
1075836,1075866,106,+
1076433,1076455,49,+
1077143,1077174,55,-
1078313,1078337,71,+
1078557,1078576,49,+
1078604,1078620,53,-
1078741,1078770,52,+
1080022,1080051,52,+
1080157,1080196,54,-
1080265,1080307,51,+
1080706,1080732,56,+
1080836,1080868,65,+
1081991,1082018,60,+
1082100,1082144,65,-
1082552,1082587,50,+
1082876,1082908,59,-
1083553,1083593,58,+
1091975,1092010,59,-
1095214,1095231,69,+
1096575,1096595,64,+
1097777,1097809,54,-
1097897,1097942,47,+
1098166,1098199,63,+
1098609,1098640,70,+
1099380,1099413,56,+
1100338,1100375,58,-
1101738,1101776,53,+
1104799,1104837,59,+
1106721,1106745,59,+
1108777,1108798,90,+
1113325,1113343,49,-
1118054,1118077,48,+
1122054,1122090,61,+
1124890,1124924,63,+
1125391,1125407,52,+
1126232,1126252,47,+
1127217,1127236,51,+
1128326,1128364,56,+
1128805,1128825,54,+
1129741,1129772,48,+
1133680,1133721,52,-
1136337,1136371,59,-
1139329,1139365,57,+
1144750,1144781,50,-
1145794,1145810,52,+
1147675,1147705,62,+
1149080,1149098,49,-
1163596,1163637,53,+
1165286,1165322,57,+
1166746,1166770,48,+
1169222,1169245,60,-
1173218,1173243,58,+
1174466,1174496,66,+
1175093,1175116,60,-
1178896,1178938,85,-
1180161,1180204,53,-
1180530,1180556,56,+
1180899,1180920,48,+
1181405,1181427,48,+
1181658,1181676,50,-
1182047,1182083,73,+
1182128,1182159,50,+
1183215,1183253,57,+
1183270,1183298,58,+
1183821,1183844,50,+
1184151,1184175,48,-
1185535,1185551,52,-
1185592,1185622,83,+
1185795,1185834,55,+
1187487,1187513,58,-
1189131,1189159,71,+
1193661,1193690,69,-
1193714,1193745,50,-
1195056,1195093,54,-
1195286,1195303,69,-
1195435,1195464,52,+
1195607,1195636,52,-
1195832,1195859,55,-
1196652,1196676,48,+
1197089,1197112,78,+
1197262,1197279,69,-
1197349,1197390,55,+
1200734,1200762,58,+
1201490,1201518,54,+
1201662,1201680,51,+
1202016,1202052,55,+
1204172,1204214,52,+
1204262,1204299,51,-
1204750,1204777,67,+
1205900,1205918,52,+
1206448,1206481,55,-
1206635,1206665,51,+
1208505,1208550,64,+
1209394,1209431,76,-
1211333,1211363,52,+
1212598,1212621,50,+
1212834,1212876,53,+
1213504,1213549,50,-
1215946,1215974,63,-
1216640,1216679,53,-
1218094,1218116,49,+
1219418,1219436,49,+
1220098,1220126,67,+
1220182,1220201,47,+
1220231,1220249,67,+
1222314,1222332,52,+
1222549,1222566,50,+
1222848,1222886,54,+
1223581,1223614,59,+
1223691,1223719,65,+
1224299,1224338,53,-
1224743,1224771,63,+
1225912,1225931,47,+
1226250,1226284,89,+
1226859,1226891,51,+
1226924,1226952,54,+
1227415,1227444,69,-
1227473,1227503,83,+
1229594,1229630,102,+
1230651,1230695,52,+
1231171,1231193,89,+
1231206,1231229,50,+
1232440,1232469,66,-
1232567,1232604,75,+
1232899,1232921,73,+
1232975,1233017,51,+
1233503,1233531,71,+
1234646,1234681,60,-
1235911,1235951,51,+
1237432,1237458,56,-
1239227,1239267,55,+
1239789,1239828,54,+
1239874,1239899,57,+
1240581,1240617,76,+
1240818,1240846,68,-
1240887,1240927,49,+
1242492,1242518,56,+
1242754,1242792,61,+
1243623,1243659,54,+
1243735,1243778,68,-
1244097,1244132,59,+
1247405,1247427,61,+
1247713,1247754,51,+
1249615,1249654,55,+
1249705,1249744,55,-
1249861,1249889,53,-
1250089,1250114,47,-
1250284,1250322,53,+
1250418,1250448,59,-
1252838,1252862,59,-
1256131,1256164,48,-
1257523,1257550,81,-
1257601,1257625,61,-
1259284,1259312,64,-
1260991,1261036,48,-
1261940,1261960,64,+
1264611,1264652,50,+
1265295,1265327,49,-
1265604,1265645,51,+
1268022,1268045,49,-
1268720,1268766,49,-
1268995,1269027,50,+
1270308,1270349,57,-
1270640,1270660,64,+
1271378,1271416,50,+
1271495,1271515,48,-
1271539,1271564,57,-
1271567,1271606,54,+
1271748,1271788,51,-
1271934,1271981,49,-
1278738,1278766,55,+
1280536,1280556,49,+
1281419,1281450,50,+
1282262,1282288,57,+
1282769,1282797,65,-
1284069,1284093,60,+
1285017,1285049,63,+
1285127,1285145,67,+
1285158,1285189,65,-
1286039,1286068,51,+
1288044,1288076,60,+
1288482,1288510,71,-
1288949,1288977,55,+
1291789,1291819,51,+
1294019,1294058,58,-
1305035,1305065,59,+
1310073,1310095,49,+
1311335,1311360,68,+
1314668,1314703,74,-
1317039,1317066,55,+
1317131,1317158,55,+
1317783,1317822,54,+
1318083,1318113,80,+
1320970,1320992,49,+
1321488,1321505,52,+
1321522,1321557,58,-
1321687,1321715,54,+
1322380,1322397,50,+
1323743,1323792,88,+
1326497,1326529,94,+
1327456,1327479,49,-
1328754,1328790,48,-
1329401,1329423,63,+
1330108,1330132,48,-
1330433,1330465,82,+
1331965,1331994,52,-
1332268,1332314,85,+
1333980,1334029,86,+
1334426,1334461,60,-
1336485,1336504,66,+
1338039,1338062,50,+
1338473,1338509,59,+
1338539,1338571,59,+
1338753,1338783,63,+
1339082,1339105,49,-
1340167,1340191,48,-
1340220,1340260,55,+
1340431,1340452,49,+
1341733,1341769,65,+
1343247,1343268,48,+
1343323,1343341,49,+
1343581,1343614,62,+
1345362,1345383,63,+
1345555,1345597,49,-
1346446,1346480,47,+
1346883,1346919,62,-
1350395,1350430,60,+
1351026,1351058,79,+
1351570,1351618,47,+
1352413,1352447,60,-
1352998,1353027,52,+
1353106,1353140,76,+
1353197,1353222,47,+
1354428,1354448,64,+
1355156,1355198,65,+
1355501,1355537,61,-
1356423,1356453,57,+
1356471,1356510,59,-
1356826,1356861,61,+
1357206,1357245,55,+
1357424,1357448,59,+
1357614,1357648,50,+
1357714,1357749,73,+
1358910,1358934,64,+
1359560,1359590,62,+
1359718,1359747,52,+
1359978,1360016,69,+
1360036,1360062,57,+
1360148,1360183,58,-
1360649,1360679,68,+
1360777,1360800,48,+
1362925,1362956,67,+
1365330,1365355,47,+
1365558,1365583,47,+
1366017,1366046,52,+
1366226,1366243,69,+
1366911,1366943,60,-
1367269,1367291,49,+
1368262,1368281,66,+
1368399,1368424,103,+
1369526,1369553,63,+
1371040,1371064,63,-
1371262,1371294,65,-
1372419,1372444,47,+
1376721,1376745,48,+
1377403,1377432,52,+
1384384,1384419,58,+
1386480,1386510,54,+
1387278,1387306,52,+
1390490,1390523,79,+
1390717,1390751,63,-
1391256,1391286,65,+
1392296,1392319,48,-
1392714,1392740,56,+
1393441,1393481,87,+
1393931,1393950,47,+
1394080,1394114,79,+
1394158,1394178,64,+
1394383,1394412,52,+
1394414,1394451,55,-
1394919,1394949,51,+
1395213,1395231,67,+
1395417,1395444,55,+
1395610,1395648,54,-
1395663,1395700,58,+
1396397,1396426,66,+
1396936,1396966,62,+
1397120,1397144,58,+
1397549,1397597,48,+
1397845,1397885,49,+
1398122,1398148,55,-
1398550,1398574,48,+
1399183,1399224,50,+
1399518,1399564,49,+
1400037,1400066,54,+
1400086,1400117,71,+
1400932,1400964,94,+
1401441,1401477,58,+
1401565,1401596,59,+
1401686,1401725,57,+
1403261,1403278,69,-
1403480,1403512,65,+
1403828,1403859,60,+
1404589,1404634,52,+
1404726,1404754,54,-
1405021,1405051,51,+
1405378,1405401,60,+
1406560,1406579,66,+
1407719,1407751,50,-
1408356,1408396,54,+
1409785,1409825,71,-
1410152,1410168,70,+
1419875,1419920,48,+
1422899,1422935,48,-
1423206,1423253,76,-
1424529,1424562,52,-
1428698,1428734,59,+
1428778,1428801,60,-
1428884,1428910,56,-
1430019,1430048,52,-
1431391,1431420,52,+
1431629,1431654,57,+
1432683,1432702,47,+
1433129,1433154,47,+
1435167,1435206,55,+
1435815,1435857,50,+
1436040,1436078,50,+
1439389,1439409,49,+
1440292,1440330,54,-
1443232,1443265,52,+
1443469,1443501,54,+
1444173,1444205,59,+
1444248,1444285,55,+
1444410,1444449,57,+
1444651,1444684,58,+
1445225,1445255,52,-
1445332,1445363,60,-
1447034,1447072,56,-
1448757,1448795,57,+
1449409,1449449,49,+
1450237,1450256,49,+
1450668,1450699,65,+
1451757,1451787,66,-
1452584,1452603,47,+
1453425,1453444,51,+
1453651,1453697,47,+
1454557,1454576,47,-
1454727,1454746,49,-
1456574,1456607,64,-
1457475,1457498,60,+
1457934,1457965,48,+
1459973,1460013,54,+
1460500,1460533,75,-
1460983,1461008,57,-
1461427,1461451,58,-
1461549,1461585,48,+
1462955,1462989,62,+
1463063,1463086,60,-
1463122,1463154,63,+
1463938,1463955,50,+
1464017,1464056,55,-
1464232,1464269,58,-
1465119,1465140,49,+
1465519,1465565,47,-
1465592,1465625,80,+
1465741,1465782,50,-
1466027,1466063,61,-
1466525,1466555,57,+
1466956,1466989,80,+
1468457,1468481,91,+
1468637,1468656,47,-
1472904,1472922,50,+
1474218,1474252,62,-
1474418,1474443,103,+
1475126,1475153,55,+
1480129,1480168,58,+
1480861,1480894,64,+
1481302,1481323,63,-
1481452,1481468,52,+
1481601,1481630,52,-
1481866,1481906,70,+
1482218,1482241,60,+
1482505,1482539,60,+
