start,end,score,strand
1649910,1649934,76,+
1713129,1713160,52,+
1746142,1746178,48,+
1755836,1755866,55,+
1771455,1771490,55,-
1774998,1775035,57,+
1827667,1827705,55,+
1835539,1835572,60,+
1847896,1847916,48,+
1848561,1848601,48,+
1867928,1867953,57,-
1872558,1872575,52,+
1880346,1880374,57,+
1928920,1928950,77,+
1932926,1932953,58,+
1963313,1963345,67,+
1974127,1974169,48,+
1978708,1978728,54,+
1987122,1987144,49,+
1987774,1987800,56,-
1998994,1999034,54,+
1999636,1999670,59,+
2009158,2009184,55,+
2015979,2016007,54,-
2017455,2017488,60,-
2027668,2027709,53,+
2031451,2031490,73,-
2049004,2049042,57,+
2055947,2055968,62,+
2060674,2060697,60,+
2062357,2062377,47,-
2063748,2063772,48,+
2072073,2072104,48,-
2074578,2074601,50,-
2098132,2098155,49,-
2133740,2133761,49,-
2149033,2149064,59,+
2150734,2150765,59,+
2182351,2182374,49,+
2191759,2191795,58,+
2195765,2195790,57,+
2232352,2232377,57,+
2244150,2244197,50,+
2261569,2261603,74,+
2269321,2269367,48,+
2309364,2309395,51,+
2334825,2334849,48,+
2341847,2341868,49,+
2361426,2361456,51,+
2363051,2363073,61,+
2364472,2364499,55,-
2385001,2385026,56,+
2395719,2395739,49,+
2396191,2396224,58,+
2410122,2410166,49,+
2413711,2413741,51,-
2417308,2417332,48,+
2422512,2422539,69,+
2431051,2431073,62,+
2432601,2432639,55,-
2438153,2438188,62,+
2448767,2448786,49,+
2455926,2455951,57,+
2460135,2460163,54,+
2473580,2473601,53,+
2494465,2494487,63,+
2501744,2501762,49,+
2515728,2515753,67,+
2520452,2520492,58,+
2564817,2564846,52,+
2566531,2566564,48,-
2584945,2584985,54,+
2585790,2585824,63,+
2588663,2588682,66,+
2595778,2595806,54,-
2597277,2597308,50,+
2610119,2610154,64,+
2617041,2617060,66,-
2664688,2664724,58,+
2667018,2667061,55,+
2667133,2667152,47,-
2672288,2672312,48,+
2714916,2714940,59,+
2718201,2718220,47,+
2720455,2720491,56,-
2731615,2731647,59,-
2752865,2752913,47,-
2775557,2775594,55,+
2779063,2779081,49,+
2811519,2811542,49,-
2822841,2822872,50,+
2844439,2844485,49,-
2853498,2853519,63,-
2868209,2868247,58,-
2870909,2870955,48,-
2892385,2892427,52,-
2905160,2905180,48,+
2920631,2920661,65,+
2937288,2937305,50,-
2944877,2944910,50,-
2955982,2956015,58,+
2957663,2957691,54,-
2961999,2962028,60,-
3034173,3034198,47,-
3052858,3052891,47,-
3060804,3060845,51,-
3064281,3064313,59,-
3072036,3072084,49,-
3076501,3076524,60,-
3095376,3095406,51,+
3102835,3102851,52,-
3117496,3117524,54,-
3132530,3132555,47,-
3151279,3151299,49,-
3185039,3185071,67,-
3186831,3186859,57,-
3191624,3191643,49,-
3198390,3198425,62,-
3203132,3203156,48,-
3215547,3215569,48,-
3223946,3223968,48,+
3227275,3227300,57,-
3234024,3234042,49,-
3245651,3245669,49,-
3247321,3247353,48,-
3258341,3258367,56,-
3268653,3268683,62,+
3290403,3290433,51,+
3319292,3319311,47,-
3323943,3323979,48,+
3345073,3345112,54,-
3349660,3349700,52,-
3354475,3354503,61,-
3357197,3357228,49,-
3358129,3358152,60,-
3363234,3363253,51,-
3383870,3383890,64,-
3385448,3385476,54,-
3388830,3388850,47,+
3399565,3399585,48,-
3402357,3402372,72,-
3409584,3409631,48,-
3417960,3417977,52,-
3418973,3419011,58,-
3422553,3422590,61,+
3430604,3430628,48,-
3441762,3441782,54,-
3455812,3455841,52,-
3502904,3502923,49,-
3513249,3513284,62,+
3520822,3520843,53,-
3522240,3522280,57,-
3525434,3525453,47,-
3588433,3588458,57,-
3600246,3600287,49,-
3609327,3609357,55,+
3630531,3630562,57,-
3639562,3639595,48,-
3643150,3643186,65,-
3646387,3646404,52,+
3649855,3649890,71,+
3656793,3656812,49,-
3667951,3667970,47,-
3675515,3675554,53,-
3686172,3686192,51,-
3694427,3694450,50,-
3711777,3711797,49,-
3719240,3719277,57,+
3757962,3757996,64,-
3771270,3771287,50,+
3803059,3803093,62,+
3808213,3808233,54,-
3870000,3870028,54,+
3870570,3870608,55,-
3877554,3877584,68,-
3881847,3881873,56,-
3887071,3887090,47,+
3889359,3889389,68,-
3908192,3908223,59,-
3908228,3908246,49,+
3915556,3915586,68,+
3921057,3921073,52,+
3921357,3921378,51,+
3930512,3930542,62,-
3932248,3932266,50,+
3935586,3935605,47,-
3936941,3936969,54,+
3939778,3939817,55,+
3961856,3961875,49,-
3965898,3965928,62,-
3980162,3980186,71,-
3980915,3980934,52,-
3996740,3996781,53,-
4045411,4045453,52,+
4076675,4076711,58,-
4081750,4081787,56,-
4083770,4083810,49,+
4095207,4095239,49,-
4102280,4102318,56,-
4118078,4118109,54,+
4149906,4149939,56,-
4158379,4158404,57,+
4168366,4168390,59,-
4179982,4180006,48,-
4192954,4192971,52,-
4196507,4196545,59,-
4201744,4201771,71,-
4214712,4214739,55,+
4219334,4219358,59,-
4227566,4227600,60,-
4240581,4240611,51,-
4283268,4283286,50,-
4285190,4285208,49,-
4290202,4290219,69,+
4325448,4325485,55,-
4326761,4326791,68,-
4327565,4327592,58,-
4352779,4352816,53,+
4382434,4382473,61,+
4396319,4396344,57,-
4406633,4406657,48,-
4410380,4410420,53,-
4412503,4412542,54,-
4413765,4413783,50,-
4426879,4426908,52,-
4442842,4442873,78,-
4443910,4443930,47,-
4454830,4454858,54,-
4461308,4461350,50,+
4477809,4477827,49,-
4483712,4483745,62,-
4495857,4495890,50,-
4505488,4505528,57,-
4509288,4509317,52,-
4516355,4516379,48,-
4531950,4531990,52,-
4536185,4536211,55,-
4538319,4538338,49,+
4548886,4548923,61,-
4557310,4557345,60,-
4558618,4558638,47,-
4559258,4559277,51,-
4572571,4572596,57,-
4582729,4582770,50,+
4589440,4589465,47,-
4590744,4590769,47,-
4593101,4593138,100,-
4637862,4637881,47,-
4654477,4654501,48,-
4667169,4667203,50,+
4670271,4670296,57,-
4683871,4683913,48,-
4696648,4696672,48,-
4729405,4729424,47,-
4755656,4755698,51,-
4775524,4775551,55,+
4780873,4780899,56,-
4785906,4785925,47,+
4806248,4806267,47,+
4814149,4814176,55,-
4840564,4840592,68,-
4847736,4847780,48,-
4849989,4850035,50,-
4872018,4872038,47,-
4901000,4901026,56,+
4904444,4904471,55,-
4904545,4904568,60,+
4936615,4936641,56,-
4941958,4941996,53,-
4949736,4949772,54,-
4956836,4956860,48,+
4958851,4958884,50,-
4971517,4971548,59,-
4991139,4991176,58,+
5012139,5012168,52,-
5016449,5016484,50,+
5045801,5045823,48,-
5048246,5048265,47,+
5049567,5049609,53,-
5063479,5063497,49,+
5065775,5065798,60,-
5076389,5076409,47,-
5092399,5092417,50,-
5098658,5098694,59,+
5114114,5114149,59,-
5154393,5154428,59,-
5160697,5160715,49,-
5169689,5169708,49,-
5170353,5170371,51,-
5182714,5182744,51,+
5202097,5202114,52,-
5202259,5202282,63,-
5215668,5215706,58,-
5219684,5219713,52,-
5222755,5222772,52,-
5224760,5224792,66,-
5238692,5238718,68,+
5239114,5239133,49,-
5266020,5266040,51,-
5288478,5288495,69,-
5292471,5292494,48,-
5301739,5301775,58,-
5302802,5302819,50,-
5322757,5322797,55,+
5333248,5333285,75,-
5351201,5351226,57,+
5375104,5375146,53,-
5383245,5383266,63,-
5403592,5403624,75,+
5409114,5409155,50,+
5413005,5413022,50,-
