start,end,score,strand
599506,599528,89,-
599565,599587,70,+
603424,603454,64,+
607843,607865,70,-
607902,607924,89,+
621483,621505,89,+
623006,623025,47,+
630833,630855,89,-
630893,630915,70,+
634253,634273,64,+
638405,638438,48,-
647148,647167,47,+
663757,663789,62,+
668775,668803,54,-
669969,669995,56,-
671709,671734,56,+
672423,672467,53,-
672596,672615,66,-
673140,673156,52,+
675365,675385,51,+
682605,682636,51,-
688505,688537,63,-
691288,691307,49,+
691415,691458,48,+
692655,692674,47,+
694919,694957,53,+
695963,695994,60,-
697183,697203,73,+
702171,702204,63,+
702257,702277,64,-
718957,718976,47,-
720225,720245,64,-
725874,725899,57,+
725943,725963,64,-
726002,726027,84,+
732881,732902,48,+
736928,736952,48,+
741034,741050,52,+
748640,748671,59,+
755695,755715,47,+
772386,772406,64,-
780040,780086,48,+
785280,785302,70,+
786065,786113,47,-
787377,787397,64,-
789616,789635,49,-
791853,791871,50,+
792799,792823,48,+
797215,797247,51,+
805263,805298,47,-
811191,811229,74,+
824275,824295,47,+
825568,825603,60,+
834225,834259,62,+
836597,836631,74,+
839940,839959,47,-
843661,843691,51,+
854406,854428,61,-
854731,854766,50,-
855588,855620,65,+
855721,855755,50,-
859224,859248,48,+
861900,861920,64,+
861994,862014,64,+
868215,868255,57,+
890801,890839,57,+
902944,902975,77,+
909039,909062,60,+
911157,911190,51,+
912780,912809,52,-
914271,914290,47,+
924300,924328,54,+
926210,926227,50,+
929380,929402,70,-
929440,929464,104,+
930198,930222,48,-
931929,931974,80,-
931979,932008,51,+
932230,932251,81,+
936590,936619,57,+
937231,937279,48,+
937774,937794,64,-
938449,938494,52,-
939973,940004,50,-
962034,962058,59,+
962188,962208,64,-
974611,974654,65,+
976275,976295,64,+
978123,978148,57,+
980663,980686,60,+
986321,986344,69,+
986704,986724,64,+
990724,990739,72,+
991881,991920,54,+
999468,999495,55,+
1005930,1005953,48,+
1014529,1014559,51,+
1045260,1045294,60,+
1047438,1047459,90,+
1054892,1054916,48,+
1060547,1060573,71,+
1060699,1060719,64,+
1068913,1068935,48,-
1078437,1078455,49,+
1102027,1102049,51,-
1117346,1117377,63,-
1139681,1139704,60,+
1155401,1155434,47,+
1156227,1156259,49,-
1157550,1157577,72,+
1157927,1157956,52,-
1158525,1158561,53,+
1158982,1159011,52,+
1159829,1159857,52,+
1174519,1174550,50,+
1183791,1183811,51,-
1186326,1186356,77,+
1186983,1187003,64,-
1187314,1187349,50,-
1188171,1188203,65,+
1188304,1188338,50,-
1188349,1188372,69,+
1192084,1192106,70,-
1192110,1192146,71,+
1192441,1192461,48,+
1192575,1192615,52,-
1195530,1195556,58,+
1197364,1197391,71,+
1203377,1203397,64,-
1211395,1211431,76,+
1212193,1212213,64,+
1212231,1212276,48,-
1221970,1221990,47,+
1222008,1222032,94,-
1224293,1224312,47,-
1225293,1225311,50,+
1225935,1225959,58,+
1227579,1227613,56,+
1235960,1236002,49,+
1236205,1236225,64,+
1238604,1238626,49,-
1247504,1247523,47,-
1251052,1251076,59,+
1251690,1251730,58,-
1275378,1275417,50,+
1280473,1280493,64,+
1284061,1284086,66,+
1285143,1285175,80,+
1286907,1286937,51,-
1288589,1288611,61,+
1294947,1294986,57,+
1306754,1306774,64,-
1306833,1306854,72,+
1309853,1309890,47,-
1313669,1313690,72,-
1313727,1313749,70,+
1313765,1313806,51,-
1316992,1317014,70,-
1317051,1317073,89,+
1322042,1322062,64,-
1322872,1322897,56,-
1323955,1323985,59,-
1325564,1325587,50,-
1329423,1329456,51,+
1330820,1330838,49,+
1333864,1333899,62,+
1336413,1336433,64,-
1337602,1337634,78,+
1342139,1342159,64,-
1342200,1342219,66,+
1342252,1342283,55,-
1345624,1345644,64,+
1348464,1348501,54,-
1350164,1350190,56,+
1378881,1378903,70,-
1378951,1378973,89,+
1385246,1385275,65,+
1386425,1386457,63,+
1393738,1393772,60,-
1405683,1405725,51,-
1410955,1410974,47,-
1413805,1413844,50,+
1422954,1422987,60,-
1423025,1423048,69,+
1428996,1429032,58,+
1431070,1431092,72,-
1431104,1431138,50,+
1431239,1431271,65,-
1432093,1432128,50,+
1432419,1432441,70,+
1434961,1434988,55,+
1444643,1444683,49,+
1445598,1445616,50,+
1445747,1445786,73,+
1447426,1447448,89,-
1447488,1447507,47,+
1449269,1449293,48,-
1450875,1450923,49,+
1451491,1451517,57,+
1454851,1454877,55,+
1455554,1455574,47,-
1455827,1455862,50,-
1456684,1456716,65,+
1456825,1456863,58,-
1459667,1459702,60,+
1460949,1460983,50,+
1461084,1461116,65,-
1461938,1461973,50,+
1486442,1486482,55,+
1493941,1493962,63,+
1499040,1499060,64,+
1500456,1500477,48,-
1500786,1500806,48,-
1506294,1506334,53,-
1508566,1508589,91,-
1511937,1511959,61,+
1527318,1527339,51,+
1530333,1530353,64,-
1531901,1531935,47,-
1536764,1536789,71,+
1537608,1537628,64,+
1540604,1540637,48,+
1545917,1545937,51,+
1548635,1548673,59,+
1548815,1548835,64,+
1551646,1551664,49,-
1554049,1554069,64,-
1564515,1564536,63,-
1571070,1571110,59,-
1587147,1587175,68,+
1592381,1592413,62,+
1598044,1598065,63,+
1600290,1600310,47,-
1602409,1602447,58,-
1611282,1611304,70,-
1611354,1611376,89,+
1613935,1613956,49,+
1618690,1618715,47,-
1644661,1644686,47,+
1646670,1646705,48,+
1650488,1650512,59,+
1651609,1651640,55,+
1656744,1656764,64,+
1656772,1656806,51,-
1659993,1660012,49,-
1660878,1660899,48,+
1664172,1664192,64,+
1668098,1668119,48,+
1668373,1668393,64,-
1675331,1675352,48,+
1676854,1676876,89,-
1676925,1676947,70,+
1681916,1681931,53,+
1682210,1682230,64,+
1685844,1685866,70,+
1688499,1688529,51,+
1692955,1692990,59,+
1704361,1704382,51,+
1706426,1706455,52,-
1712888,1712906,49,+
1714793,1714832,53,+
1720953,1720998,48,-
1724248,1724268,48,+
1731345,1731381,61,-
1731448,1731469,51,+
1731470,1731503,63,-
1731878,1731896,67,+
1732997,1733016,49,-
1735893,1735929,56,+
1742425,1742457,57,+
1747692,1747725,59,+
1799412,1799443,51,+
1804979,1805012,48,+
1806956,1806979,59,+
1807209,1807243,51,+
1827489,1827509,64,+
1869026,1869056,52,+
1885292,1885312,48,+
1890076,1890118,53,+
1891771,1891790,47,+
1891953,1891993,54,-
1907189,1907222,79,+
1910643,1910679,58,+
1914045,1914076,57,+
1916058,1916079,63,-
1922474,1922509,58,+
1923664,1923688,58,+
1925210,1925232,70,-
1925855,1925891,47,-
1931653,1931672,47,-
1932005,1932036,54,+
1935756,1935777,64,+
1948729,1948750,48,+
1957963,1957983,64,+
1962099,1962124,47,-
1987729,1987756,58,-
1988575,1988596,49,-
1990314,1990358,47,+
1992140,1992163,61,+
2000074,2000101,55,+
2001938,2001957,47,+
2044373,2044411,56,+
2053799,2053822,50,+
2054890,2054931,54,-
2063783,2063820,58,+
2064742,2064760,49,+
2070607,2070626,52,-
2093993,2094012,66,-
2105067,2105088,49,+
2108899,2108934,56,-
2128619,2128643,48,+
2128688,2128708,64,+
2135621,2135642,63,+
2138466,2138498,65,-
2146683,2146714,62,+
2150559,2150585,56,+
2157725,2157758,56,+
2157766,2157786,64,-
2159522,2159555,60,+
2163962,2163984,49,+
2168606,2168628,61,+
2176382,2176411,52,+
2177417,2177436,47,+
2180826,2180846,48,+
2181808,2181836,54,-
2181969,2182011,54,+
2190476,2190505,52,-
2193582,2193603,48,-
2193825,2193844,47,+
2204598,2204620,51,+
2219776,2219807,68,+
2246942,2246958,52,-
2266778,2266811,50,-
2277432,2277457,57,+
2278729,2278755,66,+
2301930,2301962,65,-
2307491,2307514,69,+
2308754,2308792,55,+
2310845,2310878,59,+
2323968,2323986,50,-
2333744,2333772,54,-
2334510,2334537,63,+
2334910,2334929,49,+
2336550,2336594,90,+
2338506,2338535,65,-
2357271,2357296,47,-
2358383,2358408,56,+
2372374,2372392,49,+
2374172,2374191,47,+
2375656,2375678,48,+
2376458,2376478,51,-
2379457,2379488,50,+
2380155,2380178,69,+
2383242,2383269,64,+
2388224,2388262,53,+
2392479,2392502,69,+
2392843,2392883,70,+
2395906,2395946,49,+
2398344,2398361,69,+
2404967,2405009,52,-
2406988,2407033,49,-
2407520,2407539,47,+
2417627,2417662,57,+
2417872,2417894,70,-
2417906,2417940,50,+
2418041,2418073,65,-
2418895,2418930,50,+
2420039,2420073,62,-
2426026,2426058,54,+
2429696,2429715,66,-
2430360,2430383,69,+
2435567,2435584,50,+
2442891,2442935,63,+
2451238,2451260,61,+
2458801,2458847,47,+
2468349,2468367,49,+
2481081,2481104,50,-
2481568,2481590,70,+
2481651,2481698,49,+
2485476,2485501,71,+
2486578,2486613,58,+
2488519,2488539,51,+
2506510,2506532,49,-
2511225,2511260,47,-
2515672,2515703,67,+
2516277,2516300,60,+
2516337,2516356,47,+
2521960,2521989,52,+
2561774,2561796,49,+
2565793,2565833,55,-
2567976,2567995,51,-
2571761,2571796,59,+
2572075,2572103,52,+
2575762,2575790,57,-
2582108,2582149,49,-
2585077,2585093,52,-
2586120,2586143,60,-
2590145,2590187,51,-
2590276,2590297,52,+
2592892,2592932,69,-
2598301,2598340,51,-
2604629,2604652,50,-
2607826,2607848,48,-
2610958,2610995,61,-
2620797,2620833,56,-
2621615,2621633,49,-
2624002,2624033,65,-
2634344,2634376,59,-
2634633,2634672,57,+
2639250,2639289,49,+
2642199,2642219,64,+
2643416,2643437,48,-
2652898,2652929,49,-
2656397,2656428,54,+
2657099,2657123,48,-
2657218,2657242,59,-
2659229,2659274,53,-
2662995,2663015,49,-
2665039,2665084,48,+
2665750,2665773,60,+
2666058,2666097,55,+
2673413,2673445,64,-
2684353,2684385,63,-
2701461,2701480,49,-
2701977,2702004,55,-
2709313,2709333,49,-
2713361,2713401,54,-
2725316,2725349,64,+
2741849,2741879,64,+
2743834,2743855,49,-
2759477,2759519,50,-
2762793,2762819,56,-
2770583,2770614,52,-
2780431,2780470,49,+
2790362,2790386,48,-
2804453,2804479,66,-
2810250,2810276,56,-
2818975,2819009,72,-
2823301,2823324,60,+
2823848,2823878,49,-
2825435,2825452,50,+
2825580,2825602,89,-
2826592,2826616,71,-
2871847,2871890,49,-
2874982,2875013,55,-
2878378,2878399,48,-
2880702,2880723,63,-
2881480,2881514,74,-
2911854,2911872,52,-
2914574,2914592,52,-
2917084,2917102,52,-
2920643,2920668,56,+
2924083,2924116,62,-
2924702,2924724,61,-
2925154,2925182,53,-
2928726,2928752,55,-
2937450,2937486,64,-
2950845,2950878,61,-
2964157,2964188,50,-
2964860,2964902,83,-
2965561,2965593,49,-
2970077,2970120,52,-
2971485,2971504,47,-
2975611,2975644,58,+
2984297,2984317,64,+
2986325,2986358,59,-
2990572,2990618,50,-
2999281,2999313,62,+
3005713,3005737,61,+
3013202,3013227,57,-
3048958,3048981,48,-
3053358,3053398,55,-
3055520,3055547,69,-
3060618,3060646,65,-
3060739,3060781,47,-
3060938,3060973,50,-
3063535,3063558,50,+
3067366,3067397,49,+
3079584,3079605,62,-
3084026,3084043,52,-
3087849,3087894,49,+
3088112,3088150,58,-
3090274,3090311,62,+
3095203,3095234,140,+
3095239,3095270,140,+
3095275,3095309,119,+
3098713,3098743,55,-
3105385,3105409,67,-
3117046,3117069,50,-
3148289,3148328,49,-
3157781,3157802,48,-
3160712,3160749,59,-
3160913,3160936,48,-
3181210,3181233,48,-
3190724,3190763,84,+
3194586,3194621,65,-
3206563,3206583,64,-
3211421,3211453,60,-
3217119,3217139,47,-
3221153,3221179,66,-
3223704,3223741,55,-
3224485,3224517,51,+
3224829,3224847,49,+
3232828,3232857,57,-
3240273,3240301,58,-
3249182,3249214,60,-
3277378,3277412,76,-
3277437,3277465,55,-
3286163,3286196,59,-
3287805,3287826,51,-
3291201,3291226,61,-
3292326,3292353,85,-
3294333,3294364,48,+
3295702,3295748,50,-
3301878,3301918,48,-
3302678,3302708,61,-
3325081,3325118,54,-
3332620,3332665,50,-
3336813,3336835,70,-
3336872,3336894,89,+
3343931,3343961,51,-
3348713,3348735,89,-
3348783,3348812,86,+
3354908,3354928,64,+
3364167,3364187,64,-
3369637,3369660,48,-
3397903,3397927,48,-
3408195,3408212,69,-
3410774,3410794,64,+
3415351,3415391,53,-
3417524,3417567,50,-
3423670,3423690,64,-
3424861,3424910,48,-
3428489,3428520,52,-
3437747,3437779,49,-
3440097,3440139,52,-
3443178,3443223,47,-
3443783,3443819,55,-
3444857,3444882,47,+
3445280,3445300,64,-
3445312,3445346,50,+
3445447,3445479,65,-
3446301,3446336,50,+
3461716,3461754,55,-
3467939,3467971,51,-
3470578,3470595,69,-
3472205,3472241,54,+
3488338,3488376,68,-
3488944,3488972,86,-
3490450,3490470,64,-
3495890,3495910,48,+
3497298,3497333,59,+
3505094,3505113,66,-
3505170,3505210,70,+
3505319,3505351,65,-
3506173,3506208,50,+
3506459,3506482,69,+
3509116,3509146,51,-
3522550,3522591,52,-
3536246,3536266,64,-
3546855,3546874,49,-
3555025,3555054,52,-
3556057,3556074,50,-
3569283,3569321,53,+
3572501,3572531,55,-
3573006,3573026,64,-
3580314,3580337,69,-
3582282,3582307,47,+
3589115,3589153,57,-
3589271,3589302,63,-
3592836,3592857,63,+
3593016,3593036,64,-
3602997,3603032,50,-
3603854,3603886,65,+
3603987,3604021,50,-
3604034,3604054,64,+
3611009,3611053,54,+
3613729,3613754,47,-
3615927,3615943,53,-
3645001,3645023,61,-
3647465,3647493,66,-
3661264,3661302,56,+
3671451,3671483,62,-
3673714,3673751,54,-
3690681,3690701,64,-
3690954,3690989,50,-
3691811,3691843,65,+
3696497,3696517,64,-
3696552,3696572,64,+
3696668,3696710,57,-
3701983,3702015,62,+
3713360,3713382,70,-
3713418,3713442,104,+
3721150,3721170,64,+
3721274,3721306,48,-
3726918,3726947,52,+
3741779,3741816,56,-
3742705,3742735,57,-
3744074,3744107,60,+
3744702,3744741,54,-
3747474,3747507,50,-
3750010,3750034,48,-
3752080,3752118,59,-
3755159,3755181,89,-
3755231,3755253,70,+
3756350,3756381,60,-
3760272,3760292,47,+
3767658,3767690,63,-
3787208,3787233,47,+
3791343,3791366,69,-
3791401,3791421,64,+
3792477,3792502,57,-
3798639,3798659,73,-
3800880,3800920,54,-
3813016,3813035,49,-
3852369,3852405,62,-
3860807,3860844,56,-
3865346,3865366,49,-
3865919,3865938,52,-
3865970,3865991,49,-
3874431,3874454,49,-
3874956,3874988,49,-
3880836,3880857,62,+
3887127,3887152,69,-
3887327,3887351,71,-
3888102,3888118,52,-
3890993,3891022,63,-
3892362,3892379,52,-
3900122,3900156,58,-
3903746,3903788,53,-
3904825,3904853,54,+
3912574,3912595,63,-
3914282,3914302,47,-
3916910,3916951,54,-
3917478,3917518,50,-
3917815,3917842,71,-
3929632,3929655,50,+
3935720,3935740,51,+
3947857,3947877,64,-
3947913,3947933,64,+
3955515,3955534,66,-
3959778,3959803,57,+
3968058,3968078,64,-
3970464,3970484,47,+
3970785,3970801,52,-
3972162,3972184,70,-
3972234,3972256,89,+
3981865,3981890,47,-
3986838,3986858,64,-
4032969,4033011,48,-
4042443,4042477,56,-
4044346,4044368,89,-
4044418,4044450,67,+
4045399,4045443,47,-
4052055,4052084,52,-
4063043,4063073,51,-
4064642,4064659,52,-
4065538,4065565,68,-
4066215,4066237,49,-
4067965,4067987,61,-
4078110,4078142,50,-
4080407,4080429,70,-
4080732,4080767,50,-
4081589,4081621,65,+
4081722,4081756,50,-
4081768,4081790,89,+
4081820,4081836,52,-
4086995,4087010,53,-
4092272,4092307,47,-
4112297,4112314,69,-
4113443,4113473,51,-
4121787,4121804,50,+
4125946,4125978,49,-
4126549,4126574,57,-
4127866,4127910,64,-
4138778,4138807,65,+
4148296,4148328,57,+
4188903,4188936,60,+
4199365,4199385,64,+
4199397,4199417,64,-
4244589,4244621,75,-
4253423,4253443,64,-
4253477,4253499,89,+
4258001,4258022,72,-
4266337,4266358,62,-
4269593,4269615,89,-
4269665,4269687,70,+
4269824,4269849,60,-
4275307,4275342,74,-
4277003,4277023,47,+
4278958,4278990,50,+
4280667,4280690,69,-
4284014,4284046,49,+
4284303,4284323,47,+
4285057,4285085,52,-
4287549,4287571,70,+
4293063,4293085,70,-
4293457,4293488,62,-
4296302,4296322,64,-
4296327,4296365,58,+
4296474,4296506,65,-
4297328,4297363,50,+
4297616,4297636,64,+
4298108,4298131,49,+
4305980,4306009,52,+
4307448,4307467,51,+
4325791,4325811,64,-
4329419,4329450,60,-
4333078,4333098,64,-
4333103,4333149,47,+
4339309,4339329,64,-
4361508,4361545,55,+
4367514,4367538,48,-
4368595,4368625,51,+
4369227,4369253,56,+
4375304,4375324,64,+
4375341,4375380,57,-
4381004,4381037,51,-
4389156,4389176,51,-
4394272,4394295,50,-
4397014,4397053,54,-
4397487,4397525,58,+
4403499,4403527,54,-
4407259,4407283,48,+
4417126,4417156,49,-
4420360,4420401,55,-
4421364,4421406,50,-
4422052,4422069,50,-
4424971,4424993,70,-
4425245,4425280,50,-
4426102,4426134,65,+
4426243,4426283,70,-
4426332,4426354,89,+
4428175,4428201,56,+
4428496,4428518,70,-
4428569,4428589,64,+
4432634,4432654,64,-
4434181,4434201,64,+
4450776,4450796,64,+
4452662,4452681,47,+
4454690,4454712,70,+
4455005,4455037,64,-
4466092,4466122,68,-
4471930,4471965,62,-
4473910,4473936,56,+
4474731,4474766,54,-
4477648,4477682,79,+
4482054,4482075,62,+
4507361,4507396,47,+
4512043,4512062,66,-
4525530,4525566,59,-
4530253,4530288,60,-
4539450,4539491,57,-
4552952,4552974,70,-
4553009,4553031,70,-
4553913,4553948,59,-
4557244,4557286,54,+
4564067,4564097,52,-
4570385,4570418,68,-
4580087,4580118,59,+
4587906,4587945,55,+
4609853,4609872,49,-
4645198,4645226,57,-
4645560,4645599,70,-
4653958,4654004,52,-
4658379,4658399,64,+
4680748,4680779,50,+
4681218,4681245,53,-
4681329,4681364,59,-
4685319,4685345,57,-
4686908,4686927,49,+
4690390,4690411,72,-
4690448,4690470,70,+
4697650,4697672,70,-
4703412,4703432,64,-
4705054,4705076,70,-
4705108,4705131,106,+
4709703,4709730,55,+
4712932,4712952,64,-
4715004,4715024,64,-
4715063,4715085,70,+
4732574,4732593,47,+
4734643,4734686,53,-
4735937,4735962,47,-
4741450,4741484,56,+
4745916,4745936,64,-
4752288,4752325,47,-
4753762,4753788,57,+
4784126,4784148,70,-
4784186,4784209,106,+
4792600,4792642,52,+
4792669,4792691,89,+
4796412,4796445,47,-
4800595,4800615,64,-
4804680,4804699,47,-
4807982,4808002,48,-
4824470,4824505,50,-
4825327,4825359,65,+
4825468,4825507,58,-
4835095,4835122,64,-
4836041,4836058,50,-
4845023,4845050,55,-
4857289,4857332,54,-
4865632,4865652,64,-
4865665,4865699,50,+
4865800,4865832,65,-
4866654,4866689,50,+
4868333,4868361,63,-
4871641,4871667,56,-
4892198,4892216,67,-
4894198,4894232,47,-
4901892,4901921,52,+
4910479,4910516,47,-
4935796,4935818,89,-
4935855,4935876,72,+
4936707,4936745,55,+
4940536,4940563,68,-
4944197,4944229,48,-
4952604,4952624,64,-
4958305,4958324,47,-
4969530,4969552,70,-
4969556,4969596,70,+
4969705,4969737,65,-
4970559,4970594,50,+
4970846,4970868,89,+
4970875,4970900,86,-
4973392,4973427,59,-
4974848,4974871,60,-
4974881,4974901,64,+
4975438,4975463,56,-
4978263,4978283,64,-
4983270,4983292,70,-
4983388,4983410,89,+
4990892,4990914,89,-
4990952,4990974,70,+
4996514,4996546,60,-
5008339,5008357,49,+
5018191,5018211,47,-
5030204,5030223,49,+
5037198,5037224,56,+
5088859,5088881,70,-
5088932,5088954,89,+
5092100,5092124,59,-
5098225,5098257,82,+
5102196,5102237,53,+
5103270,5103290,64,+
5106574,5106594,47,-
