start,end,score,strand
1728134,1728168,67,+
1730963,1730993,51,-
1733435,1733467,49,+
1734511,1734533,62,+
1737406,1737429,60,+
1739913,1739943,62,-
1740833,1740858,57,+
1749592,1749610,50,+
1754187,1754207,64,+
1755371,1755393,61,-
1756779,1756820,53,+
1760849,1760872,60,-
1761240,1761270,51,+
1764072,1764092,64,+
1764130,1764151,51,-
1766672,1766702,68,+
1767741,1767780,51,+
1771290,1771328,71,+
1772788,1772808,47,+
1772810,1772843,60,+
1778836,1778862,85,+
1779214,1779241,55,+
1781072,1781089,69,+
1786385,1786424,57,-
1789826,1789843,50,+
1791093,1791125,49,+
1793007,1793041,64,-
1797192,1797210,50,-
1800959,1800981,49,+
1801302,1801339,54,+
1801892,1801917,47,+
1808057,1808097,53,+
1808235,1808279,50,-
1815470,1815505,64,-
1816084,1816114,68,-
1819815,1819853,62,+
1823721,1823748,55,+
1827340,1827367,55,+
1829338,1829356,51,+
1829954,1829974,51,-
1834196,1834226,51,-
1834317,1834356,61,-
1835408,1835451,55,+
1835543,1835562,49,+
1841009,1841026,69,+
1846409,1846439,66,+
1847092,1847123,50,+
1851240,1851270,65,+
1854272,1854289,50,-
1854324,1854352,54,+
1858462,1858480,50,+
1859173,1859197,59,+
1859406,1859425,47,+
1860389,1860420,59,+
1860478,1860511,58,+
1863329,1863349,48,-
1868510,1868532,61,-
1868622,1868653,79,+
1869138,1869184,49,-
1878901,1878933,65,-
1879338,1879369,50,-
1879596,1879629,58,-
1880530,1880549,49,-
1881805,1881830,47,-
1884465,1884503,73,-
1885495,1885531,88,-
1891425,1891461,58,+
1891511,1891529,51,-
1895426,1895445,49,+
1895600,1895618,49,-
1895731,1895762,50,-
1896408,1896445,64,+
1902305,1902344,53,+
1904986,1905016,68,+
1907493,1907523,63,-
1908630,1908649,47,-
1908832,1908860,54,+
1911022,1911058,55,-
1911332,1911350,67,-
1915276,1915292,52,+
1916564,1916582,51,-
1918355,1918375,48,-
1922134,1922172,50,-
1924307,1924338,50,-
1926818,1926844,56,-
1928546,1928567,48,-
1928981,1929021,58,+
1941768,1941798,62,+
1941936,1941963,55,-
1946012,1946035,49,-
1946069,1946093,59,-
1947855,1947879,48,+
1947995,1948021,68,-
1948665,1948682,50,-
1950112,1950131,49,-
1952044,1952084,70,-
1952831,1952864,63,-
1954522,1954560,57,+
1956167,1956200,64,-
1956805,1956821,52,+
1958191,1958215,60,-
1959573,1959610,53,-
1960719,1960756,55,+
1963859,1963889,51,+
1964891,1964913,49,-
1967542,1967573,62,-
1967748,1967792,50,-
1969236,1969256,49,-
1973328,1973348,47,+
1978751,1978789,59,-
1979991,1980021,79,-
1980865,1980897,67,-
1982234,1982262,54,-
1984505,1984528,70,-
1988485,1988520,57,-
1990347,1990366,47,+
1991698,1991718,64,-
1993860,1993880,51,-
1998148,1998165,50,-
1998916,1998954,55,-
1999112,1999151,57,-
2002268,2002298,49,-
2005616,2005646,51,-
2005922,2005959,58,+
2006255,2006279,48,-
2009498,2009539,53,+
2010639,2010664,57,-
2011624,2011656,49,+
2011769,2011800,52,-
2012849,2012869,47,-
2014287,2014327,53,+
2018460,2018496,64,-
2020417,2020450,64,-
2022166,2022207,53,+
2023307,2023332,57,-
2024292,2024324,49,+
2024437,2024468,52,-
2024580,2024611,52,-
2025779,2025821,50,-
2027358,2027399,53,+
2032915,2032935,47,+
2036039,2036070,50,+
2038170,2038197,55,-
2041471,2041504,63,-
2041906,2041925,49,-
2042484,2042505,48,-
2044902,2044936,51,-
2046474,2046499,57,+
2048590,2048607,50,-
2049013,2049043,51,+
2050329,2050374,53,-
2052525,2052543,49,-
2052989,2053022,62,+
2053478,2053496,49,-
2055340,2055367,53,-
2056008,2056033,47,+
2060071,2060093,48,+
2062658,2062691,76,+
2062845,2062883,58,-
2063441,2063463,61,-
2065252,2065272,47,+
2065326,2065358,50,-
2070493,2070518,86,-
2072379,2072398,49,-
2073883,2073908,57,-
2077218,2077238,49,-
2083767,2083789,61,-
2084216,2084248,49,-
2084935,2084970,47,-
2086261,2086289,63,-
2088924,2088964,58,-
2093083,2093111,63,+
2096234,2096266,54,-
2101024,2101041,69,-
2104181,2104197,70,-
2105560,2105580,48,+
2106733,2106763,51,-
2106815,2106845,65,-
2107313,2107331,49,-
2110518,2110548,51,-
2113682,2113710,54,-
2114298,2114323,58,-
2122501,2122533,49,-
2123369,2123413,49,-
2126798,2126832,61,-
2127096,2127129,56,+
2127425,2127443,49,+
2128257,2128278,49,-
2128437,2128471,47,-
2130333,2130353,49,-
2130729,2130750,48,-
2130889,2130909,49,+
2132612,2132639,55,-
2136164,2136197,48,-
2139431,2139453,90,-
2139576,2139599,60,-
2142818,2142847,52,-
2143120,2143147,69,-
2143234,2143257,49,-
2147491,2147522,50,-
2147874,2147912,70,-
2150488,2150508,48,-
2152184,2152204,48,-
2153935,2153965,51,-
2154564,2154595,71,-
2157018,2157054,58,-
2159359,2159378,47,+
2160288,2160317,52,-
2164437,2164466,52,-
2164487,2164510,49,-
2171045,2171062,52,+
2172238,2172271,58,-
2173716,2173735,47,-
2175765,2175787,51,-
2177948,2177977,52,-
2179116,2179151,59,-
2191212,2191230,49,-
2191343,2191360,52,-
2191459,2191478,49,-
2203221,2203242,52,-
2205632,2205651,49,-
2206561,2206580,47,-
2206616,2206635,49,-
2208176,2208208,59,-
2208331,2208363,49,-
2210526,2210568,68,+
2212151,2212173,61,+
2212243,2212278,61,-
2212870,2212887,52,-
2218707,2218749,53,+
2219888,2219911,49,-
2222264,2222293,69,-
2223545,2223575,65,-
2226944,2226963,66,+
2230006,2230037,63,-
2233915,2233946,50,-
2236457,2236480,49,-
2237309,2237333,59,+
2237430,2237456,56,+
2239466,2239490,60,+
2247204,2247245,55,-
2249055,2249083,54,+
2249273,2249300,71,-
2249352,2249375,60,-
2253405,2253433,71,-
2253583,2253602,47,-
2254891,2254918,55,-
2258635,2258669,48,-
2259325,2259342,52,-
2260082,2260119,55,+
2261529,2261556,81,-
2261896,2261934,70,+
2263031,2263049,49,+
2263451,2263470,66,-
2264502,2264537,48,+
2266254,2266290,59,-
2266386,2266431,65,-
2274371,2274411,57,-
2278138,2278165,83,-
2279110,2279129,66,-
2280974,2280997,69,+
2284247,2284272,47,-
2285505,2285533,57,-
2287441,2287479,58,-
2288938,2288984,48,-
2290786,2290820,58,-
2293097,2293130,58,-
2293163,2293199,76,-
2293258,2293282,48,-
2295678,2295702,60,-
2297804,2297823,49,-
2300900,2300919,47,-
2303426,2303444,50,-
2304964,2304983,47,-
2306801,2306836,55,+
2308207,2308227,64,-
2313372,2313391,49,-
2318575,2318594,51,-
2324804,2324839,48,+
2325631,2325660,52,-
2325774,2325805,49,+
2327542,2327571,52,-
2332693,2332716,60,-
2339854,2339880,88,+
2339895,2339916,72,-
2341713,2341737,59,+
2341803,2341833,79,-
2342585,2342615,51,+
2345607,2345627,64,-
2347011,2347034,60,-
2347102,2347121,66,-
2347924,2347947,49,-
2348877,2348906,68,+
2348954,2348994,52,+
2349096,2349117,48,-
2349213,2349236,49,-
2352395,2352418,60,+
2356758,2356792,47,+
2357878,2357914,59,-
2359682,2359719,53,-
2360554,2360573,47,+
2361400,2361423,60,-
2363457,2363482,57,-
2363504,2363520,52,-
2364205,2364226,63,-
2365366,2365388,61,-
2365570,2365598,67,-
2366866,2366890,59,-
2369574,2369607,50,-
2369714,2369742,52,-
2372348,2372366,52,-
2372442,2372467,69,-
2383202,2383225,50,-
2383745,2383767,63,+
2385302,2385319,50,+
2385710,2385745,54,+
2396440,2396456,52,-
2397201,2397230,68,+
2399965,2400000,59,+
2408348,2408378,60,+
2413291,2413311,47,-
2415144,2415169,57,-
2415618,2415637,56,-
2418951,2418986,59,-
2419213,2419234,72,+
2421687,2421704,69,-
2422243,2422268,47,-
2423613,2423650,57,-
2424840,2424869,63,+
2425406,2425428,49,-
2425849,2425880,60,+
2426523,2426544,52,+
2427799,2427840,68,+
2429268,2429301,68,-
2435236,2435260,59,-
2439548,2439569,48,-
2439806,2439838,49,-
2440340,2440384,54,-
2440408,2440433,57,-
2443424,2443441,50,-
2446622,2446653,103,-
2447530,2447546,52,-
2448105,2448137,52,-
2451428,2451472,52,-
2452540,2452570,51,-
2455535,2455565,51,+
2460056,2460080,59,-
2461598,2461614,52,-
2462464,2462495,50,+
2462632,2462665,51,+
2464225,2464244,66,+
2468384,2468425,50,-
2469174,2469203,52,-
2469473,2469492,49,-
2472109,2472150,57,-
2474264,2474295,57,+
2479126,2479146,64,-
2481234,2481276,49,-
2485843,2485875,67,-
2486159,2486194,58,-
2486253,2486283,79,-
2487682,2487720,56,-
2487727,2487749,48,+
2491597,2491624,68,+
2493190,2493233,48,-
2496476,2496501,58,-
2497286,2497307,48,+
2497346,2497387,58,-
2498536,2498558,49,-
2500099,2500132,48,-
2500581,2500614,48,+
2501033,2501076,49,+
2501721,2501753,64,-
2505074,2505094,64,-
2505308,2505325,50,-
2505746,2505782,59,-
2513838,2513865,57,+
2514066,2514109,48,+
2516257,2516297,84,+
2518358,2518378,64,-
2520051,2520084,60,+
2521544,2521576,65,+
2521653,2521685,66,+
2521822,2521862,71,+
2523306,2523340,50,+
2527241,2527272,50,-
2532122,2532146,48,-
2532205,2532229,48,-
2533596,2533614,49,-
2541312,2541358,47,-
2543786,2543824,61,-
2546493,2546514,48,-
2548267,2548297,51,-
2548439,2548465,56,+
2548755,2548787,66,+
2557026,2557055,65,-
2560591,2560637,52,+
2561637,2561654,52,+
2561673,2561693,47,-
2563837,2563869,48,+
2566372,2566400,64,-
2566862,2566890,54,-
2568266,2568295,60,+
2570483,2570508,57,-
2573625,2573654,51,-
2574480,2574506,71,-
2575485,2575521,58,-
2580673,2580699,56,-
2586406,2586431,57,+
2587793,2587823,66,-
2591188,2591221,61,-
2595307,2595328,72,+
2596364,2596404,71,-
2603346,2603368,48,+
2610393,2610422,54,-
2611864,2611879,72,-
2611886,2611920,62,+
2613865,2613885,49,-
2617692,2617731,61,-
2617880,2617911,60,+
2617920,2617961,53,-
2623426,2623461,59,-
2626119,2626159,68,+
2628143,2628183,59,-
2628433,2628457,48,-
2632886,2632907,48,-
2635321,2635348,55,-
2638845,2638865,47,-
2640270,2640299,57,-
2641758,2641778,64,-
2641945,2641968,61,-
2642039,2642059,49,-
2642189,2642208,51,-
2646530,2646553,60,-
2647534,2647552,50,-
2649223,2649269,50,-
2651164,2651194,64,-
2656242,2656269,55,+
2660128,2660156,68,+
2661548,2661575,70,+
2662492,2662512,47,-
2662758,2662779,63,-
2662831,2662853,61,-
2663756,2663797,99,-
2663834,2663865,70,-
2663957,2663986,66,-
2664140,2664168,71,-
2664198,2664232,58,-
2664313,2664351,55,-
2668060,2668100,71,+
2670891,2670929,57,-
2671165,2671208,68,+
2671237,2671269,79,-
2672735,2672763,54,-
2679474,2679493,49,-
2688028,2688057,52,+
2689979,2690008,52,-
2690756,2690787,60,-
2690817,2690840,48,-
2695757,2695799,51,+
2700786,2700809,60,-
2707083,2707107,48,+
2710032,2710065,59,+
2711400,2711434,48,+
2711445,2711474,69,-
2711603,2711630,55,-
2714607,2714625,49,-
2716142,2716186,50,+
2718147,2718171,48,-
2724851,2724888,47,+
2725039,2725068,62,-
2727661,2727686,56,-
2730552,2730586,68,-
2735163,2735188,57,+
2736250,2736276,56,+
2740847,2740888,50,-
