start,end,score,strand
876940,876960,51,-
889566,889601,58,+
890756,890780,58,+
892096,892116,47,+
902752,902773,64,+
907859,907880,48,+
911684,911712,54,+
919646,919665,47,+
950492,950524,59,-
962699,962725,56,-
977274,977293,49,+
989672,989709,54,+
990347,990370,50,+
1000671,1000688,50,+
1006537,1006556,52,-
1032111,1032139,58,+
1034976,1034994,49,+
1043338,1043356,51,+
1043576,1043605,52,+
1046018,1046048,54,+
1058785,1058826,52,+
1067341,1067379,68,-
1072270,1072308,56,-
1077969,1077992,60,-
1082518,1082562,54,+
1088344,1088365,48,+
1090007,1090046,54,-
1093910,1093942,48,+
1108923,1108947,48,+
1111770,1111805,47,+
1117917,1117936,47,+
1118278,1118310,49,-
1125240,1125272,65,+
1135269,1135288,51,+
1135679,1135711,60,+
1139891,1139914,50,+
1141852,1141877,47,+
1143561,1143608,50,+
1145168,1145188,51,-
1145731,1145752,63,+
1149831,1149862,63,+
1151123,1151148,57,+
1158390,1158412,49,+
1160417,1160443,56,+
1172851,1172882,78,+
1192657,1192680,60,-
1214776,1214804,55,+
1239831,1239850,49,-
1246101,1246136,64,+
1258780,1258800,48,+
1263740,1263763,60,-
1277815,1277848,59,+
1285640,1285657,69,+
1288053,1288095,48,+
1288286,1288332,49,+
1289237,1289270,48,-
1302380,1302397,52,-
1308745,1308765,49,+
1316472,1316491,49,+
1317032,1317051,49,+
1318655,1318677,51,+
1348464,1348497,48,+
1349309,1349330,49,+
1351467,1351493,58,+
1351845,1351878,50,+
1361515,1361546,50,+
1362933,1362953,48,-
1363888,1363913,57,-
1368986,1369011,58,+
1369138,1369166,57,+
1370427,1370455,54,+
1374071,1374089,67,+
1377073,1377097,59,-
1378029,1378077,60,+
1378200,1378236,47,+
1380044,1380063,51,+
1381123,1381160,59,+
1387333,1387378,49,-
1394201,1394220,47,+
1398837,1398870,60,+
1399880,1399923,50,-
1414018,1414058,53,-
1434259,1434294,55,+
1437334,1437380,50,+
1473086,1473106,64,+
1475244,1475278,48,+
1482664,1482687,48,-
1491795,1491838,63,+
1492401,1492429,63,+
1492517,1492564,47,+
1503380,1503413,62,+
1509791,1509836,49,+
1511312,1511337,47,-
1529161,1529189,58,-
1555442,1555461,49,-
1574146,1574174,52,+
1588069,1588099,49,-
1588234,1588257,60,-
1592788,1592828,55,-
1594769,1594808,58,-
1597057,1597095,53,-
1598727,1598756,65,-
1601459,1601492,50,+
1614550,1614582,62,-
1624199,1624239,71,+
1626105,1626135,57,-
1636832,1636874,50,-
1644516,1644540,59,-
1650687,1650720,64,-
1653078,1653109,59,+
1658036,1658057,48,-
1658127,1658146,47,-
1682934,1682962,54,-
1683108,1683134,58,-
1687811,1687856,47,-
1690249,1690266,50,-
1691748,1691765,50,-
1700681,1700698,50,-
1715084,1715115,52,-
1751356,1751391,75,-
1763807,1763831,59,-
1774468,1774509,50,-
1777903,1777933,80,-
1802650,1802674,59,+
1805335,1805359,48,+
1814802,1814846,53,+
1820043,1820077,51,-
1832736,1832758,48,-
1840896,1840922,56,-
1850485,1850522,54,-
1851504,1851536,49,-
1864286,1864308,61,+
1873250,1873284,62,-
1874759,1874776,52,-
1877635,1877656,51,-
1877857,1877884,53,-
1892277,1892304,53,-
1893241,1893258,69,-
1897708,1897751,54,-
1921981,1921999,52,-
1922219,1922239,48,-
1929343,1929365,61,-
1934087,1934114,71,-
1934611,1934635,59,-
1950494,1950531,54,+
1958247,1958268,48,-
1974549,1974585,61,-
1977889,1977922,48,+
1978147,1978179,54,-
1984280,1984305,57,-
1998555,1998602,47,-
2000687,2000707,49,-
2013054,2013090,47,-
2032952,2032977,57,-
2037958,2037983,57,-
2056589,2056607,49,-
2057011,2057036,47,-
2065189,2065215,55,+
2065807,2065829,70,+
2075032,2075052,54,-
2077437,2077477,55,-
2084774,2084813,51,-
2085212,2085234,61,-
2087609,2087632,50,+
2109146,2109186,54,+
2124234,2124256,51,-
2128038,2128062,59,-
2129612,2129634,61,-
2131088,2131105,50,-
2146349,2146374,57,-
2170833,2170863,64,-
2171963,2171982,66,+
2178427,2178459,59,+
2180425,2180455,57,-
2181612,2181644,47,-
2187847,2187877,54,-
2202883,2202905,48,+
2209379,2209418,57,-
2218015,2218038,69,-
2220985,2221007,51,-
2221046,2221085,73,-
2229779,2229795,53,-
2230179,2230218,50,-
2245373,2245392,47,-
2264801,2264844,47,+
2265616,2265655,53,-
2265670,2265705,58,-
2266320,2266341,63,-
2267398,2267429,48,+
2282151,2282179,54,+
2318534,2318564,51,-
2336736,2336764,54,-
2336778,2336819,55,-
2344596,2344619,49,-
2360099,2360122,48,-
2377803,2377823,49,+
2383822,2383843,48,-
2406679,2406714,55,-
2409185,2409224,55,-
2412314,2412332,50,+
2421643,2421687,47,-
2423322,2423362,50,-
2443220,2443236,70,-
2449127,2449155,63,-
2463076,2463120,67,-
2463688,2463716,58,-
2470630,2470650,48,+
2492495,2492519,48,-
2493785,2493813,60,+
2495469,2495513,50,-
2502741,2502771,60,+
2511488,2511520,76,-
2551047,2551067,48,-
2560272,2560297,47,+
2573337,2573370,51,-
2578341,2578361,47,-
2580475,2580513,54,-
2594511,2594531,49,-
2595623,2595648,58,-
2624404,2624437,62,+
2626184,2626215,59,-
2631617,2631654,47,+
2637511,2637538,57,-
2666925,2666950,47,-
2669164,2669180,52,-
2669545,2669591,52,-
2676652,2676671,47,-
2684888,2684906,50,-
2685874,2685906,48,-
2700049,2700084,94,-
2715051,2715089,53,-
2716361,2716385,48,-
2722707,2722727,48,-
2735487,2735523,58,-
2747311,2747329,49,-
2762987,2763015,68,-
2786781,2786817,56,-
2792614,2792644,54,-
2796557,2796574,50,-
2803123,2803150,55,-
2817683,2817724,54,-
2826386,2826406,47,+
2836294,2836313,49,-
2839473,2839504,50,+
2871983,2872022,92,-
2881441,2881461,64,+
2884715,2884742,55,+
2895059,2895087,69,+
2908191,2908226,76,-
2917225,2917244,47,-
2928472,2928490,49,-
2930120,2930154,62,-
2936325,2936352,55,+
2951369,2951404,59,-
2956129,2956148,49,-
2959975,2959995,47,-
2966568,2966587,66,-
2966591,2966611,47,+
2971172,2971210,57,-
2973820,2973848,99,-
2975579,2975599,51,-
2975831,2975867,54,-
2983766,2983796,51,+
2984234,2984256,61,+
2984608,2984627,49,+
2988301,2988320,47,+
2990157,2990182,69,-
2990831,2990848,50,-
3000097,3000119,48,-
3008488,3008505,50,-
3018742,3018768,60,-
3046847,3046875,67,+
3087911,3087930,66,+
3092455,3092475,64,+
3095489,3095508,66,-
3097320,3097358,54,-
3101596,3101616,64,-
3106310,3106329,47,-
3117339,3117361,89,-
3119885,3119927,83,-
3137260,3137280,64,+
3161733,3161766,48,+
3179073,3179094,48,-
3191252,3191293,53,+
3192275,3192314,57,+
3196417,3196449,76,-
3217334,3217356,89,+
3221438,3221481,48,+
3228114,3228140,56,+
3245549,3245574,47,+
3253216,3253246,51,+
3262752,3262773,63,+
3267818,3267838,64,+
3273615,3273647,49,-
3275670,3275706,61,+
3277732,3277752,64,-
3293138,3293178,55,+
3300191,3300220,61,+
3301449,3301475,70,-
3302631,3302665,56,+
3304078,3304109,51,+
3306666,3306698,54,+
3306734,3306764,98,+
3312641,3312678,52,+
3315247,3315266,47,-
3315306,3315325,47,+
3319756,3319786,62,+
3363849,3363880,82,+
3369998,3370018,64,-
3378883,3378911,71,+
3379553,3379593,53,+
3381637,3381656,47,+
3381680,3381715,62,-
3389825,3389840,53,+
3407256,3407278,48,+
3411572,3411594,61,+
3415478,3415505,57,+
3418093,3418131,58,+
3421544,3421564,47,-
3421792,3421821,52,+
3434081,3434100,47,+
3459709,3459729,64,+
3475466,3475498,50,-
3479816,3479851,55,-
3485652,3485678,56,+
3489415,3489464,87,+
3489985,3490010,58,+
3507682,3507717,62,+
3514843,3514892,83,+
3524859,3524889,51,+
3528978,3529010,63,+
3542881,3542904,48,-
3550205,3550241,56,-
3554128,3554158,63,-
3565687,3565710,48,+
3570804,3570832,80,-
3570837,3570859,61,+
3570893,3570913,64,+
3571787,3571813,56,+
3573939,3573972,62,+
3579213,3579234,63,+
3580654,3580697,52,+
3583073,3583103,64,+
3584094,3584134,50,+
3587487,3587509,89,-
3587546,3587568,70,+
3591760,3591780,47,-
3591830,3591851,72,+
3591856,3591887,62,-
3596364,3596383,49,+
3607177,3607204,55,+
3614198,3614225,55,+
3615738,3615758,64,-
3620415,3620439,48,+
3626381,3626401,47,+
3628083,3628115,62,-
3636066,3636105,53,-
3660799,3660818,49,+
3662534,3662563,52,+
3679990,3680012,49,+
3700647,3700665,50,+
3701523,3701566,54,-
3708496,3708529,60,-
3710204,3710232,57,+
3711438,3711458,51,+
3720080,3720103,50,-
3722842,3722864,48,+
3725372,3725400,54,-
3727211,3727243,83,+
3727534,3727570,62,+
3727937,3727956,51,+
3728100,3728125,56,+
3728721,3728753,62,-
3740023,3740044,63,-
3740582,3740610,54,-
3745669,3745695,56,+
3745755,3745780,71,+
3789513,3789537,48,+
3796897,3796918,48,+
3801137,3801157,48,+
3801872,3801895,49,+
3806105,3806131,60,+
3808823,3808844,48,-
3809932,3809955,49,+
3811467,3811486,52,+
3813694,3813714,49,-
3815859,3815894,50,+
3841773,3841804,55,-
3844257,3844285,54,-
3844489,3844520,50,-
3846956,3846976,47,+
3847070,3847090,49,+
3848249,3848284,60,+
3853670,3853689,47,+
3855167,3855200,59,+
3859386,3859405,47,-
3863107,3863136,52,+
3881684,3881713,58,+
3882316,3882356,57,+
3903345,3903383,57,+
3909750,3909770,47,+
3915487,3915522,76,+
3921260,3921279,47,+
3937238,3937259,51,+
3941053,3941072,47,+
3949610,3949648,74,+
3971308,3971342,59,+
3975890,3975926,59,+
3979000,3979034,55,+
3980452,3980484,47,+
3985521,3985541,64,+
3986689,3986728,54,+
3994277,3994304,55,+
4028806,4028829,70,+
4031182,4031208,56,-
4041942,4041958,70,+
4047110,4047132,62,-
4050876,4050893,50,-
4052450,4052473,87,-
4059045,4059067,61,+
4064722,4064760,62,+
4084411,4084441,65,+
4088888,4088911,60,-
4099782,4099811,54,+
4100500,4100521,62,+
4107227,4107246,47,+
4125739,4125774,57,-
4129637,4129661,60,+
4157459,4157489,68,+
4158409,4158440,59,-
4163121,4163158,57,-
4168933,4168963,51,+
4184607,4184625,49,+
4185520,4185542,70,+
4202819,4202853,58,+
4230633,4230664,65,+
4264661,4264695,51,-
4267581,4267613,57,+
4286847,4286880,59,+
4290559,4290589,68,+
4322255,4322286,48,+
4322792,4322826,59,+
4323624,4323647,48,-
4328527,4328563,59,+
4328913,4328955,54,+
4366772,4366798,56,-
4384929,4384971,49,-
4401880,4401912,49,+
4415777,4415813,62,-
4429042,4429062,64,-
4429350,4429370,48,+
4439881,4439900,49,+
4440190,4440220,77,+
4449249,4449267,67,+
4450382,4450411,58,-
4451767,4451788,62,+
4459950,4459969,47,+
4459980,4460000,64,-
4460004,4460024,47,+
4464477,4464499,61,-
4473390,4473422,75,+
4479196,4479222,61,+
4486088,4486104,53,+
4493976,4494022,50,+
4494664,4494683,66,+
4504396,4504434,58,+
4516541,4516558,69,+
4516571,4516591,64,-
4533963,4533982,47,-
4545424,4545455,54,+
4549517,4549540,59,-
4549585,4549614,65,-
4554419,4554450,60,-
4563106,4563127,48,+
4564873,4564910,53,-
4574509,4574536,57,+
4583515,4583535,47,+
4587049,4587068,47,+
4597469,4597494,57,+
4619925,4619970,53,+
4628418,4628445,55,-
4647491,4647520,52,+
4668798,4668823,47,-
4676739,4676761,61,+
4685353,4685373,47,+
4690396,4690419,48,-
4695385,4695410,47,+
4704904,4704933,52,-
4722060,4722079,66,+
4723082,4723105,50,-
4729617,4729638,63,+
4737133,4737152,49,+
4744747,4744779,48,+
4751338,4751373,76,+
4753477,4753516,57,+
4758912,4758946,62,+
4760742,4760772,51,-
4790741,4790770,69,+
4801745,4801773,52,+
4802146,4802175,55,-
4802980,4803013,48,+
4824627,4824668,53,-
4828110,4828140,51,+
4841281,4841301,51,+
4847638,4847673,54,+
