# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	14186	14782	-					nqrE		GM695_RS00070	597		old_locus_tag=GM695_00070
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	14186	14782	-	WP_159628470.1	WP_159628470.1		NADH:ubiquinone reductase (Na(+)-transporting) subunit E	nqrE		GM695_RS00070	597	198	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	14784	15410	-							GM695_RS00075	627		old_locus_tag=GM695_00075
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	14784	15410	-	WP_159628471.1	WP_159628471.1		NADH:ubiquinone reductase (Na(+)-transporting) subunit D			GM695_RS00075	627	208	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	15410	16186	-							GM695_RS00080	777		old_locus_tag=GM695_00080
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	15410	16186	-	WP_159628472.1	WP_159628472.1		Na(+)-translocating NADH-quinone reductase subunit C			GM695_RS00080	777	258	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	16179	17414	-							GM695_RS00085	1236		old_locus_tag=GM695_00085
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	16179	17414	-	WP_159628473.1	WP_159628473.1		NADH:ubiquinone reductase (Na(+)-transporting) subunit B			GM695_RS00085	1236	411	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	17417	18775	-							GM695_RS00090	1359		old_locus_tag=GM695_00090
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	17417	18775	-	WP_159628474.1	WP_159628474.1		Na(+)-translocating NADH-quinone reductase subunit A			GM695_RS00090	1359	452	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	19266	19862	+					nfuA		GM695_RS00095	597		old_locus_tag=GM695_00095
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	19266	19862	+	WP_159628475.1	WP_159628475.1		Fe-S biogenesis protein NfuA	nfuA		GM695_RS00095	597	198	
gene	pseudogene	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	19908	21133	-							GM695_RS00100	1226		pseudo;old_locus_tag=GM695_00100
CDS	without_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	19908	21133	-				NCS2 family protein			GM695_RS00100	1226		pseudo
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	21230	22867	-							GM695_RS00105	1638		old_locus_tag=GM695_00105
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	21230	22867	-	WP_159628476.1	WP_159628476.1		CTP synthase			GM695_RS00105	1638	545	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	23027	23671	-							GM695_RS00110	645		old_locus_tag=GM695_00110
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	23027	23671	-	WP_159628477.1	WP_159628477.1		hypothetical protein			GM695_RS00110	645	214	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	23672	24655	-					cysB		GM695_RS00115	984		old_locus_tag=GM695_00115
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	23672	24655	-	WP_159628478.1	WP_159628478.1		HTH-type transcriptional regulator CysB	cysB		GM695_RS00115	984	327	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	24652	25335	-					yjjG		GM695_RS00120	684		old_locus_tag=GM695_00120
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	24652	25335	-	WP_159628479.1	WP_159628479.1		pyrimidine 5'-nucleotidase	yjjG		GM695_RS00120	684	227	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	25408	26301	-							GM695_RS00125	894		old_locus_tag=GM695_00125
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	25408	26301	-	WP_159628480.1	WP_159628480.1		transcriptional regulator GcvA			GM695_RS00125	894	297	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	26743	27780	+					rsgA		GM695_RS00130	1038		old_locus_tag=GM695_00130
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	26743	27780	+	WP_159628481.1	WP_159628481.1		small ribosomal subunit biogenesis GTPase RsgA	rsgA		GM695_RS00130	1038	345	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	27780	28379	+					rnhB		GM695_RS00135	600		old_locus_tag=GM695_00135
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	27780	28379	+	WP_176808956.1	WP_176808956.1		ribonuclease HII	rnhB		GM695_RS00135	600	199	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	28392	28751	+							GM695_RS00140	360		old_locus_tag=GM695_00140
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	28392	28751	+	WP_159628483.1	WP_159628483.1		HIT domain-containing protein			GM695_RS00140	360	119	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	28753	29157	+							GM695_RS00145	405		old_locus_tag=GM695_00145
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	28753	29157	+	WP_159628484.1	WP_159628484.1		YcfL family protein			GM695_RS00145	405	134	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	29326	29616	-							GM695_RS00150	291		old_locus_tag=GM695_00150
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	29326	29616	-	WP_225981410.1	WP_225981410.1		HU family DNA-binding protein			GM695_RS00150	291	96	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	29733	30323	-							GM695_RS00155	591		old_locus_tag=GM695_00155
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	29733	30323	-	WP_159628486.1	WP_159628486.1		DUF416 family protein			GM695_RS00155	591	196	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	30436	31500	-					hemE		GM695_RS00160	1065		old_locus_tag=GM695_00160
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	30436	31500	-	WP_159628487.1	WP_159628487.1		uroporphyrinogen decarboxylase	hemE		GM695_RS00160	1065	354	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	31571	32128	-							GM695_RS00165	558		old_locus_tag=GM695_00165
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	31571	32128	-	WP_159628488.1	WP_159628488.1		UPF0149 family protein			GM695_RS00165	558	185	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	32207	32500	+							GM695_RS00170	294		old_locus_tag=GM695_00170
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	32207	32500	+	WP_159628489.1	WP_159628489.1		cell division protein ZapA			GM695_RS00170	294	97	
gene	ncRNA	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	32600	32787	+					ssrS		GM695_RS00175	188		old_locus_tag=GM695_00175
ncRNA	other	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	32600	32787	+				6S RNA	ssrS		GM695_RS00175	188		
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	32791	33363	+							GM695_RS00180	573		old_locus_tag=GM695_00180
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	32791	33363	+	WP_159628490.1	WP_159628490.1		5-formyltetrahydrofolate cyclo-ligase			GM695_RS00180	573	190	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	33360	34145	+							GM695_RS00185	786		old_locus_tag=GM695_00185
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	33360	34145	+	WP_159628491.1	WP_159628491.1		IclR family transcriptional regulator			GM695_RS00185	786	261	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	34242	35756	+					putP		GM695_RS00190	1515		old_locus_tag=GM695_00190
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	34242	35756	+	WP_159628492.1	WP_159628492.1		sodium/proline symporter PutP	putP		GM695_RS00190	1515	504	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	35836	36708	-					rsmI		GM695_RS00195	873		old_locus_tag=GM695_00195
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	35836	36708	-	WP_159628493.1	WP_159628493.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		GM695_RS00195	873	290	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	36782	38503	+							GM695_RS00200	1722		old_locus_tag=GM695_00200
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	36782	38503	+	WP_159628494.1	WP_159628494.1		penicillin-binding protein activator			GM695_RS00200	1722	573	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	38478	38864	+							GM695_RS00205	387		old_locus_tag=GM695_00205
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	38478	38864	+	WP_159628495.1	WP_159628495.1		YraN family protein			GM695_RS00205	387	128	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	38870	39454	+							GM695_RS00210	585		old_locus_tag=GM695_00210
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	38870	39454	+	WP_159628496.1	WP_159628496.1		SIS domain-containing protein			GM695_RS00210	585	194	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	39464	40054	+					yraP		GM695_RS00215	591		old_locus_tag=GM695_00215
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	39464	40054	+	WP_159628497.1	WP_159628497.1		divisome-associated lipoprotein YraP	yraP		GM695_RS00215	591	196	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	40120	41265	-					argE		GM695_RS00220	1146		old_locus_tag=GM695_00220
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	40120	41265	-	WP_159628498.1	WP_159628498.1		acetylornithine deacetylase	argE		GM695_RS00220	1146	381	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	41281	42075	-							GM695_RS00225	795		old_locus_tag=GM695_00225
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	41281	42075	-	WP_159628499.1	WP_159628499.1		DUF998 domain-containing protein			GM695_RS00225	795	264	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	42124	43020	-					rdgC		GM695_RS00230	897		old_locus_tag=GM695_00230
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	42124	43020	-	WP_159628500.1	WP_159628500.1		recombination-associated protein RdgC	rdgC		GM695_RS00230	897	298	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	43094	43912	+					proC		GM695_RS00235	819		old_locus_tag=GM695_00235
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	43094	43912	+	WP_159628501.1	WP_159628501.1		pyrroline-5-carboxylate reductase	proC		GM695_RS00235	819	272	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	43909	45066	+							GM695_RS00240	1158		old_locus_tag=GM695_00240
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	43909	45066	+	WP_159628502.1	WP_159628502.1		3-phenylpropionate MFS transporter			GM695_RS00240	1158	385	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	45120	45332	-							GM695_RS00245	213		old_locus_tag=GM695_00245
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	45120	45332	-	WP_159628503.1	WP_159628503.1		cold-shock protein			GM695_RS00245	213	70	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	45694	46227	+					proQ		GM695_RS00250	534		old_locus_tag=GM695_00250
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	45694	46227	+	WP_159628504.1	WP_159628504.1		RNA chaperone ProQ	proQ		GM695_RS00250	534	177	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	46313	48322	+					prc		GM695_RS00255	2010		old_locus_tag=GM695_00255
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	46313	48322	+	WP_159628505.1	WP_159628505.1		carboxy terminal-processing peptidase	prc		GM695_RS00255	2010	669	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	48447	49838	+							GM695_RS00260	1392		old_locus_tag=GM695_00260
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	48447	49838	+	WP_159631159.1	WP_159631159.1		L,D-transpeptidase family protein			GM695_RS00260	1392	463	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	49949	50503	+							GM695_RS00265	555		old_locus_tag=GM695_00265
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	49949	50503	+	WP_159628506.1	WP_159628506.1		YcbK family protein			GM695_RS00265	555	184	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	50520	51152	+							GM695_RS00270	633		old_locus_tag=GM695_00270
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	50520	51152	+	WP_159628507.1	WP_159628507.1		MBL fold metallo-hydrolase			GM695_RS00270	633	210	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	51402	52253	-							GM695_RS00275	852		old_locus_tag=GM695_00275
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	51402	52253	-	WP_159628508.1	WP_159628508.1		thymidylate synthase			GM695_RS00275	852	283	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	52340	52849	+							GM695_RS00280	510		old_locus_tag=GM695_00280
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	52340	52849	+	WP_159628509.1	WP_159628509.1		hypothetical protein			GM695_RS00280	510	169	
gene	tRNA	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	53092	53186	+							GM695_RS00285	95		old_locus_tag=GM695_00285
tRNA		GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	53092	53186	+				tRNA-Ser			GM695_RS00285	95		anticodon=GCT
gene	tRNA	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	53199	53275	+							GM695_RS00290	77		old_locus_tag=GM695_00290
tRNA		GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	53199	53275	+				tRNA-Arg			GM695_RS00290	77		anticodon=ACG
gene	tRNA	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	53339	53415	+							GM695_RS00295	77		old_locus_tag=GM695_00295
tRNA		GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	53339	53415	+				tRNA-Arg			GM695_RS00295	77		anticodon=ACG
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	53523	54995	+					mltF		GM695_RS00300	1473		old_locus_tag=GM695_00300
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	53523	54995	+	WP_159628510.1	WP_159628510.1		membrane-bound lytic murein transglycosylase MltF	mltF		GM695_RS00300	1473	490	
gene	pseudogene	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	55197	56237	+							GM695_RS00305	1041		pseudo;old_locus_tag=GM695_00305
CDS	without_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	55197	56237	+				IS481 family transposase			GM695_RS00305	1041		pseudo
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	56348	56656	-							GM695_RS10705	309		
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	56348	56656	-	WP_225981361.1	WP_225981361.1		hypothetical protein			GM695_RS10705	309	102	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	56631	56951	-							GM695_RS10710	321		
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	56631	56951	-	WP_225981398.1	WP_225981398.1		transposase			GM695_RS10710	321	106	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	57478	57996	-							GM695_RS00315	519		old_locus_tag=GM695_00315
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	57478	57996	-	WP_159628511.1	WP_159628511.1		porin family protein			GM695_RS00315	519	172	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	58016	58735	-					arcA		GM695_RS00320	720		old_locus_tag=GM695_00320
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	58016	58735	-	WP_159628512.1	WP_159628512.1		two-component system response regulator ArcA	arcA		GM695_RS00320	720	239	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	58869	59561	-							GM695_RS00325	693		old_locus_tag=GM695_00325
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	58869	59561	-	WP_159628513.1	WP_159628513.1		hypothetical protein			GM695_RS00325	693	230	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	59579	60859	-					nadR		GM695_RS00330	1281		old_locus_tag=GM695_00330
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	59579	60859	-	WP_159628514.1	WP_159628514.1		multifunctional transcriptional regulator/nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase NadR	nadR		GM695_RS00330	1281	426	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	61049	62011	+					ribF		GM695_RS00335	963		old_locus_tag=GM695_00335
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	61049	62011	+	WP_159628515.1	WP_159628515.1		bifunctional riboflavin kinase/FAD synthetase	ribF		GM695_RS00335	963	320	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	62111	64927	+					ileS		GM695_RS00340	2817		old_locus_tag=GM695_00340
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	62111	64927	+	WP_159628516.1	WP_159628516.1		isoleucine--tRNA ligase	ileS		GM695_RS00340	2817	938	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	65133	66500	+					pssA		GM695_RS00345	1368		old_locus_tag=GM695_00345
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	65133	66500	+	WP_159628517.1	WP_159628517.1		CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA		GM695_RS00345	1368	455	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	66551	67294	+					rlmB		GM695_RS00350	744		old_locus_tag=GM695_00350
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	66551	67294	+	WP_159628518.1	WP_159628518.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		GM695_RS00350	744	247	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	67378	68052	-							GM695_RS00355	675		old_locus_tag=GM695_00355
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	67378	68052	-	WP_225981362.1	WP_225981362.1		stress protein			GM695_RS00355	675	224	
gene	pseudogene	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	68100	68609	-							GM695_RS00360	510		partial;pseudo;old_locus_tag=GM695_00360
CDS	without_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	68100	68609	-				TerD family protein			GM695_RS00360	510		partial;pseudo
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	68705	69721	-							GM695_RS00365	1017		old_locus_tag=GM695_00365
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	68705	69721	-	WP_159628520.1	WP_159628520.1		TerC/Alx family metal homeostasis membrane protein			GM695_RS00365	1017	338	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	69891	70301	+							GM695_RS00370	411		old_locus_tag=GM695_00370
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	69891	70301	+	WP_225981399.1	WP_225981399.1		helix-turn-helix transcriptional regulator			GM695_RS00370	411	136	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	70395	71810	-							GM695_RS00375	1416		old_locus_tag=GM695_00375
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	70395	71810	-	WP_159631163.1	WP_159631163.1		ATP-binding cassette domain-containing protein			GM695_RS00375	1416	471	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	71807	72589	-							GM695_RS00380	783		old_locus_tag=GM695_00380
CDS	with_protein	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	71807	72589	-	WP_159628521.1	WP_159628521.1		ABC transporter permease			GM695_RS00380	783	260	
gene	protein_coding	GCF_009828705.1	Primary Assembly	chromosome		NZ_CP046531.1	72599	73531	-							GM695_RS00385	933		old_locus_tag=GM695_00385
