# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	10577	12637	+	WP_015483985.1	WP_015483985.1		Variable tail fiber protein H		67367650	CKG22_RS00090	2061	686	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	12638	12880	+						67367651	CKG22_RS00095	243		old_locus_tag=CKG22_00095
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	12638	12880	+	WP_006248673.1	WP_006248673.1		hypothetical protein		67367651	CKG22_RS00095	243	80	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	13212	14807	-						67367652	CKG22_RS00100	1596		old_locus_tag=CKG22_00100
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	13212	14807	-	WP_006248978.1	WP_006248978.1		ABC transporter substrate-binding protein		67367652	CKG22_RS00100	1596	531	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	14956	15396	+					mioC	67367653	CKG22_RS00105	441		old_locus_tag=CKG22_00105
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	14956	15396	+	WP_006248979.1	WP_006248979.1		FMN-binding protein MioC	mioC	67367653	CKG22_RS00105	441	146	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	15408	15575	+						67367654	CKG22_RS00110	168		old_locus_tag=CKG22_00110
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	15408	15575	+	WP_006248980.1	WP_006248980.1		DUF1232 domain-containing protein		67367654	CKG22_RS00110	168	55	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	15664	16137	-					asnC	67367655	CKG22_RS00115	474		old_locus_tag=CKG22_00115
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	15664	16137	-	WP_006248981.1	WP_006248981.1		transcriptional regulator AsnC	asnC	67367655	CKG22_RS00115	474	157	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	16338	17330	+					asnA	67367656	CKG22_RS00120	993		old_locus_tag=CKG22_00120
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	16338	17330	+	WP_006248982.1	WP_006248982.1		aspartate--ammonia ligase	asnA	67367656	CKG22_RS00120	993	330	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	17454	17873	-					atpC	67367657	CKG22_RS00125	420		old_locus_tag=CKG22_00125
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	17454	17873	-	WP_006248983.1	WP_006248983.1		F0F1 ATP synthase subunit epsilon	atpC	67367657	CKG22_RS00125	420	139	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	17901	19274	-					atpD	67367658	CKG22_RS00130	1374		old_locus_tag=CKG22_00130
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	17901	19274	-	WP_006248984.1	WP_006248984.1		F0F1 ATP synthase subunit beta	atpD	67367658	CKG22_RS00130	1374	457	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	19295	20161	-					atpG	67367659	CKG22_RS00135	867		old_locus_tag=CKG22_00135
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	19295	20161	-	WP_006248985.1	WP_006248985.1		F0F1 ATP synthase subunit gamma	atpG	67367659	CKG22_RS00135	867	288	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	20187	21728	-					atpA	67367660	CKG22_RS00140	1542		old_locus_tag=CKG22_00140
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	20187	21728	-	WP_006248986.1	WP_006248986.1		F0F1 ATP synthase subunit alpha	atpA	67367660	CKG22_RS00140	1542	513	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	21741	22274	-					atpH	67367661	CKG22_RS00145	534		old_locus_tag=CKG22_00145
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	21741	22274	-	WP_006248987.1	WP_006248987.1		F0F1 ATP synthase subunit delta	atpH	67367661	CKG22_RS00145	534	177	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	22288	22758	-					atpF	67367662	CKG22_RS00150	471		old_locus_tag=CKG22_00150
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	22288	22758	-	WP_006248988.1	WP_006248988.1		F0F1 ATP synthase subunit B	atpF	67367662	CKG22_RS00150	471	156	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	22819	23073	-					atpE	67367663	CKG22_RS00155	255		old_locus_tag=CKG22_00155
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	22819	23073	-	WP_005599073.1	WP_005599073.1		F0F1 ATP synthase subunit C	atpE	67367663	CKG22_RS00155	255	84	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	23191	23979	-					atpB	67367664	CKG22_RS00160	789		old_locus_tag=CKG22_00160
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	23191	23979	-	WP_006248989.1	WP_006248989.1		F0F1 ATP synthase subunit A	atpB	67367664	CKG22_RS00160	789	262	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	24002	24385	-						67367665	CKG22_RS00165	384		old_locus_tag=CKG22_00165
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	24002	24385	-	WP_006248990.1	WP_006248990.1		ATP synthase subunit I		67367665	CKG22_RS00165	384	127	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	24853	25986	+					carA	67367666	CKG22_RS00170	1134		old_locus_tag=CKG22_00170
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	24853	25986	+	WP_006248992.1	WP_006248992.1		glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	carA	67367666	CKG22_RS00170	1134	377	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	26089	29295	+					carB	67367667	CKG22_RS00175	3207		old_locus_tag=CKG22_00175
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	26089	29295	+	WP_006248994.1	WP_006248994.1		carbamoyl-phosphate synthase large subunit	carB	67367667	CKG22_RS00175	3207	1068	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	29370	30203	-						67367668	CKG22_RS00180	834		old_locus_tag=CKG22_00180
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	29370	30203	-	WP_006253533.1	WP_006253533.1		hypothetical protein		67367668	CKG22_RS00180	834	277	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	30364	31362	+					yiaK	67367669	CKG22_RS00185	999		old_locus_tag=CKG22_00185
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	30364	31362	+	WP_031192865.1	WP_031192865.1		3-dehydro-L-gulonate 2-dehydrogenase	yiaK	67367669	CKG22_RS00185	999	332	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	31487	31852	+						67367670	CKG22_RS00190	366		old_locus_tag=CKG22_00190
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	31487	31852	+	WP_006253532.1	WP_006253532.1		YhcH/YjgK/YiaL family protein		67367670	CKG22_RS00190	366	121	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	31916	32395	+						67367671	CKG22_RS00195	480		old_locus_tag=CKG22_00195
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	31916	32395	+	WP_006248996.1	WP_006248996.1		TRAP transporter small permease		67367671	CKG22_RS00195	480	159	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	32396	33673	+						67367672	CKG22_RS00200	1278		old_locus_tag=CKG22_00200
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	32396	33673	+	WP_006248997.1	WP_006248997.1		TRAP transporter large permease subunit		67367672	CKG22_RS00200	1278	425	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	33776	34762	+						67367673	CKG22_RS00205	987		old_locus_tag=CKG22_00205
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	33776	34762	+	WP_006248998.1	WP_006248998.1		TRAP transporter substrate-binding protein		67367673	CKG22_RS00205	987	328	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	34836	35819	+						67367674	CKG22_RS00210	984		old_locus_tag=CKG22_00210
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	34836	35819	+	WP_006248999.1	WP_006248999.1		TRAP transporter substrate-binding protein		67367674	CKG22_RS00210	984	327	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	35929	37434	+						67367675	CKG22_RS00215	1506		old_locus_tag=CKG22_00215
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	35929	37434	+	WP_006249000.1	WP_006249000.1		sugar ABC transporter ATP-binding protein		67367675	CKG22_RS00215	1506	501	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	37629	38675	+						67367676	CKG22_RS00220	1047		old_locus_tag=CKG22_00220
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	37629	38675	+	WP_006249001.1	WP_006249001.1		ABC transporter permease		67367676	CKG22_RS00220	1047	348	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	38688	39797	+						67367677	CKG22_RS00225	1110		old_locus_tag=CKG22_00225
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	38688	39797	+	WP_006249002.1	WP_006249002.1		substrate-binding domain-containing protein		67367677	CKG22_RS00225	1110	369	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	39902	40792	+						67367678	CKG22_RS00230	891		old_locus_tag=CKG22_00230
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	39902	40792	+	WP_061888426.1	WP_061888426.1		SMP-30/gluconolactonase/LRE family protein		67367678	CKG22_RS00230	891	296	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	40864	42333	+						67367679	CKG22_RS00235	1470		old_locus_tag=CKG22_00235
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	40864	42333	+	WP_015483990.1	WP_015483990.1		carbohydrate kinase		67367679	CKG22_RS00235	1470	489	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	42543	42854	+						67367680	CKG22_RS00240	312		old_locus_tag=CKG22_00240
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	42543	42854	+	WP_006249005.1	WP_006249005.1		DUF883 family protein		67367680	CKG22_RS00240	312	103	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	42934	43329	+						67367681	CKG22_RS00245	396		old_locus_tag=CKG22_00245
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	42934	43329	+	WP_006249006.1	WP_006249006.1		phage holin family protein		67367681	CKG22_RS00245	396	131	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	43331	43615	+						67367682	CKG22_RS00250	285		old_locus_tag=CKG22_00250
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	43331	43615	+	WP_006249007.1	WP_006249007.1		hypothetical protein		67367682	CKG22_RS00250	285	94	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	43702	45297	-						67367683	CKG22_RS00255	1596		old_locus_tag=CKG22_00255
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	43702	45297	-	WP_006251400.1	WP_006251400.1		glycerol-3-phosphate dehydrogenase/oxidase		67367683	CKG22_RS00255	1596	531	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	45655	47100	+					glpT	67367684	CKG22_RS00260	1446		old_locus_tag=CKG22_00260
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	45655	47100	+	WP_006251401.1	WP_006251401.1		glycerol-3-phosphate transporter	glpT	67367684	CKG22_RS00260	1446	481	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	47170	48243	+					glpQ	67367685	CKG22_RS00265	1074		old_locus_tag=CKG22_00265
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	47170	48243	+	WP_006251402.1	WP_006251402.1		glycerophosphodiester phosphodiesterase	glpQ	67367685	CKG22_RS00265	1074	357	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	48433	49773	+					pgtP	67367686	CKG22_RS00270	1341		old_locus_tag=CKG22_00270
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	48433	49773	+	WP_006251403.1	WP_006251403.1		phosphoglycerate transporter protein PgtP	pgtP	67367686	CKG22_RS00270	1341	446	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	49835	50815	-						67367687	CKG22_RS00275	981		old_locus_tag=CKG22_00275
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	49835	50815	-	WP_006248295.1	WP_006248295.1		aldo/keto reductase		67367687	CKG22_RS00275	981	326	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	50834	51472	-						67370460	CKG22_RS14505	639		
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	50834	51472	-	WP_006251405.1	WP_006251405.1		hypothetical protein		67370460	CKG22_RS14505	639	212	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	51475	52521	-						67370461	CKG22_RS14510	1047		
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	51475	52521	-	WP_006251406.1	WP_006251406.1		glycoside hydrolase family 43 protein		67370461	CKG22_RS14510	1047	348	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	52544	53992	-						67367688	CKG22_RS00285	1449		old_locus_tag=CKG22_00285
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	52544	53992	-	WP_006248294.1	WP_006248294.1		MFS transporter		67367688	CKG22_RS00285	1449	482	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	54260	54874	-					rsmG	67367689	CKG22_RS00290	615		old_locus_tag=CKG22_00290
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	54260	54874	-	WP_006248293.1	WP_006248293.1		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	rsmG	67367689	CKG22_RS00290	615	204	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	54887	55111	-						67367690	CKG22_RS00295	225		old_locus_tag=CKG22_00295
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	54887	55111	-	WP_006248292.1	WP_006248292.1		hypothetical protein		67367690	CKG22_RS00295	225	74	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	55206	57098	-					mnmG	67367691	CKG22_RS00300	1893		old_locus_tag=CKG22_00300
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	55206	57098	-	WP_006248291.1	WP_006248291.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG	67367691	CKG22_RS00300	1893	630	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	57547	58020	+						67367692	CKG22_RS00305	474		old_locus_tag=CKG22_00305
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	57547	58020	+	WP_006248290.1	WP_006248290.1		YchJ family protein		67367692	CKG22_RS00305	474	157	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	58092	58721	+						67367693	CKG22_RS00310	630		old_locus_tag=CKG22_00310
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	58092	58721	+	WP_006248289.1	WP_006248289.1		tellurite resistance TerB family protein		67367693	CKG22_RS00310	630	209	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	58799	59446	-						67367694	CKG22_RS00315	648		old_locus_tag=CKG22_00315
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	58799	59446	-	WP_006248288.1	WP_006248288.1		ABC transporter ATP-binding protein		67367694	CKG22_RS00315	648	215	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	59443	60240	-						67367695	CKG22_RS00320	798		old_locus_tag=CKG22_00320
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	59443	60240	-	WP_006248287.1	WP_006248287.1		ABC transporter permease		67367695	CKG22_RS00320	798	265	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	60240	61343	-						67367696	CKG22_RS00325	1104		old_locus_tag=CKG22_00325
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	60240	61343	-	WP_006248286.1	WP_006248286.1		capsule polysaccharide transporter		67367696	CKG22_RS00325	1104	367	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	61415	62599	-						67367697	CKG22_RS00330	1185		old_locus_tag=CKG22_00330
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	61415	62599	-	WP_006248285.1	WP_006248285.1		polysaccharide export protein		67367697	CKG22_RS00330	1185	394	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	62718	63713	-						67367698	CKG22_RS00335	996		old_locus_tag=CKG22_00335
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	62718	63713	-	WP_015586968.1	WP_015586968.1		glycosyltransferase		67367698	CKG22_RS00335	996	331	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	63715	64521	-						67367699	CKG22_RS00340	807		old_locus_tag=CKG22_00340
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	63715	64521	-	WP_006248283.1	WP_006248283.1		hypothetical protein		67367699	CKG22_RS00340	807	268	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	64533	65600	-						67367700	CKG22_RS00345	1068		old_locus_tag=CKG22_00345
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	64533	65600	-	WP_006248282.1	WP_006248282.1		hypothetical protein		67367700	CKG22_RS00345	1068	355	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	65602	67722	-						67367701	CKG22_RS00350	2121		old_locus_tag=CKG22_00350
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	65602	67722	-	WP_006248281.1	WP_006248281.1		glycosyltransferase		67367701	CKG22_RS00350	2121	706	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	67726	68997	-					wecC	67367702	CKG22_RS00355	1272		old_locus_tag=CKG22_00355
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	67726	68997	-	WP_006248280.1	WP_006248280.1		UDP-N-acetyl-D-mannosamine dehydrogenase	wecC	67367702	CKG22_RS00355	1272	423	
gene	protein_coding	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	69012	70127	-					wecB	67367703	CKG22_RS00360	1116		old_locus_tag=CKG22_00360
CDS	with_protein	GCF_002285575.1	Primary Assembly	chromosome		NZ_CP023044.1	69012	70127	-	WP_006248279.1	WP_006248279.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB	67367703	CKG22_RS00360	1116	371	
