# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	8144	8965	+							FKV23_RS00030	822		old_locus_tag=FKV23_00030
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	8144	8965	+	WP_141624945.1	WP_141624945.1		M48 family metallopeptidase			FKV23_RS00030	822	273	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	9155	10330	+							FKV23_RS00035	1176		old_locus_tag=FKV23_00035
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	9155	10330	+	WP_141622024.1	WP_141622024.1		tetratricopeptide repeat protein			FKV23_RS00035	1176	391	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	10486	11160	+							FKV23_RS00040	675		old_locus_tag=FKV23_00040
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	10486	11160	+	WP_141622025.1	WP_141622025.1		energy transducer TonB			FKV23_RS00040	675	224	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	11288	12040	+							FKV23_RS00045	753		old_locus_tag=FKV23_00045
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	11288	12040	+	WP_141622026.1	WP_141622026.1		MotA/TolQ/ExbB proton channel family protein			FKV23_RS00045	753	250	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	12080	12496	+							FKV23_RS00050	417		old_locus_tag=FKV23_00050
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	12080	12496	+	WP_141622027.1	WP_141622027.1		biopolymer transporter ExbD			FKV23_RS00050	417	138	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	12509	12919	+							FKV23_RS00055	411		old_locus_tag=FKV23_00055
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	12509	12919	+	WP_141622028.1	WP_141622028.1		biopolymer transporter ExbD			FKV23_RS00055	411	136	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	13069	13503	+							FKV23_RS00060	435		old_locus_tag=FKV23_00060
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	13069	13503	+	WP_141622029.1	WP_141622029.1		biopolymer transporter ExbD			FKV23_RS00060	435	144	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	13562	14329	-							FKV23_RS00065	768		old_locus_tag=FKV23_00065
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	13562	14329	-	WP_141622030.1	WP_141622030.1		pyridoxine 5'-phosphate synthase			FKV23_RS00065	768	255	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	14454	14825	-							FKV23_RS00070	372		old_locus_tag=FKV23_00070
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	14454	14825	-	WP_244244044.1	WP_244244044.1		hypothetical protein			FKV23_RS00070	372	123	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	14857	16293	-					cls		FKV23_RS00075	1437		old_locus_tag=FKV23_00075
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	14857	16293	-	WP_141622031.1	WP_141622031.1		cardiolipin synthase	cls		FKV23_RS00075	1437	478	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	16367	17467	+							FKV23_RS00080	1101		old_locus_tag=FKV23_00080
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	16367	17467	+	WP_141622032.1	WP_141622032.1		PA0069 family radical SAM protein			FKV23_RS00080	1101	366	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	17531	18736	+							FKV23_RS00085	1206		old_locus_tag=FKV23_00085
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	17531	18736	+	WP_167284833.1	WP_167284833.1		sensor histidine kinase			FKV23_RS00085	1206	401	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	18736	19176	+							FKV23_RS00090	441		old_locus_tag=FKV23_00090
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	18736	19176	+	WP_141622034.1	WP_141622034.1		response regulator			FKV23_RS00090	441	146	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	19193	19915	-							FKV23_RS00095	723		old_locus_tag=FKV23_00095
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	19193	19915	-	WP_141622035.1	WP_141622035.1		2OG-Fe(II) oxygenase			FKV23_RS00095	723	240	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	19996	21024	-							FKV23_RS00100	1029		old_locus_tag=FKV23_00100
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	19996	21024	-	WP_141622036.1	WP_141622036.1		class 1 fructose-bisphosphatase			FKV23_RS00100	1029	342	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	21136	21450	-							FKV23_RS00105	315		old_locus_tag=FKV23_00105
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	21136	21450	-	WP_141622037.1	WP_141622037.1		hypothetical protein			FKV23_RS00105	315	104	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	21966	22667	+							FKV23_RS00110	702		old_locus_tag=FKV23_00110
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	21966	22667	+	WP_141622038.1	WP_141622038.1		YafY family transcriptional regulator			FKV23_RS00110	702	233	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	22845	24140	+							FKV23_RS00115	1296		old_locus_tag=FKV23_00115
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	22845	24140	+	WP_141622039.1	WP_141622039.1		histidine kinase			FKV23_RS00115	1296	431	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	24133	24912	+							FKV23_RS00120	780		old_locus_tag=FKV23_00120
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	24133	24912	+	WP_208543200.1	WP_208543200.1		LytTR family DNA-binding domain-containing protein			FKV23_RS00120	780	259	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	24988	25458	+							FKV23_RS00125	471		old_locus_tag=FKV23_00125
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	24988	25458	+	WP_141622040.1	WP_141622040.1		hypothetical protein			FKV23_RS00125	471	156	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	25490	26575	+							FKV23_RS00130	1086		old_locus_tag=FKV23_00130
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	25490	26575	+	WP_141622041.1	WP_141622041.1		serine hydrolase			FKV23_RS00130	1086	361	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	26605	27249	-							FKV23_RS00135	645		old_locus_tag=FKV23_00135
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	26605	27249	-	WP_141622042.1	WP_141622042.1		response regulator transcription factor			FKV23_RS00135	645	214	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	27254	28363	-							FKV23_RS00140	1110		old_locus_tag=FKV23_00140
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	27254	28363	-	WP_141622043.1	WP_141622043.1		histidine kinase			FKV23_RS00140	1110	369	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	28529	29248	+							FKV23_RS00145	720		old_locus_tag=FKV23_00145
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	28529	29248	+	WP_167284835.1	WP_167284835.1		DUF2306 domain-containing protein			FKV23_RS00145	720	239	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	29240	30838	-							FKV23_RS00150	1599		old_locus_tag=FKV23_00150
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	29240	30838	-	WP_141622045.1	WP_141622045.1		DUF389 domain-containing protein			FKV23_RS00150	1599	532	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	31545	32441	-							FKV23_RS00155	897		old_locus_tag=FKV23_00155
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	31545	32441	-	WP_141622046.1	WP_141622046.1		hypothetical protein			FKV23_RS00155	897	298	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	32594	33001	-							FKV23_RS00160	408		old_locus_tag=FKV23_00160
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	32594	33001	-	WP_141622047.1	WP_141622047.1		TonB C-terminal domain-containing protein			FKV23_RS00160	408	135	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	33234	34133	-							FKV23_RS00165	900		old_locus_tag=FKV23_00165
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	33234	34133	-	WP_141622048.1	WP_141622048.1		hypothetical protein			FKV23_RS00165	900	299	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	34263	35189	-							FKV23_RS00170	927		old_locus_tag=FKV23_00170
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	34263	35189	-	WP_208543201.1	WP_208543201.1		hypothetical protein			FKV23_RS00170	927	308	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	35316	36227	-							FKV23_RS00175	912		old_locus_tag=FKV23_00175
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	35316	36227	-	WP_141622049.1	WP_141622049.1		hypothetical protein			FKV23_RS00175	912	303	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	36740	37648	-							FKV23_RS00185	909		old_locus_tag=FKV23_00185
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	36740	37648	-	WP_141622050.1	WP_141622050.1		hypothetical protein			FKV23_RS00185	909	302	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	37755	38600	-							FKV23_RS00190	846		old_locus_tag=FKV23_00190
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	37755	38600	-	WP_208543202.1	WP_208543202.1		hypothetical protein			FKV23_RS00190	846	281	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	38685	39560	-							FKV23_RS00195	876		old_locus_tag=FKV23_00195
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	38685	39560	-	WP_141622051.1	WP_141622051.1		alpha/beta hydrolase			FKV23_RS00195	876	291	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	39579	41828	-							FKV23_RS00200	2250		old_locus_tag=FKV23_00200
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	39579	41828	-	WP_141622052.1	WP_141622052.1		TonB-dependent receptor			FKV23_RS00200	2250	749	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	41981	42937	+							FKV23_RS00205	957		old_locus_tag=FKV23_00205
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	41981	42937	+	WP_167284838.1	WP_167284838.1		helix-turn-helix domain-containing protein			FKV23_RS00205	957	318	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	43073	43522	+							FKV23_RS00210	450		old_locus_tag=FKV23_00210
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	43073	43522	+	WP_141622054.1	WP_141622054.1		hypothetical protein			FKV23_RS00210	450	149	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	43750	44211	+							FKV23_RS00215	462		old_locus_tag=FKV23_00215
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	43750	44211	+	WP_141622055.1	WP_141622055.1		hypothetical protein			FKV23_RS00215	462	153	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	44364	45809	+							FKV23_RS00220	1446		old_locus_tag=FKV23_00220
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	44364	45809	+	WP_141622056.1	WP_141622056.1		hypothetical protein			FKV23_RS00220	1446	481	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	45914	46936	-							FKV23_RS00225	1023		old_locus_tag=FKV23_00225
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	45914	46936	-	WP_208543203.1	WP_208543203.1		hypothetical protein			FKV23_RS00225	1023	340	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	46954	47211	-							FKV23_RS00230	258		old_locus_tag=FKV23_00230
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	46954	47211	-	WP_141622057.1	WP_141622057.1		hypothetical protein			FKV23_RS00230	258	85	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	47292	48182	-					phhA		FKV23_RS00235	891		old_locus_tag=FKV23_00235
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	47292	48182	-	WP_141622058.1	WP_141622058.1		phenylalanine 4-monooxygenase	phhA		FKV23_RS00235	891	296	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	48323	48808	+							FKV23_RS00240	486		old_locus_tag=FKV23_00240
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	48323	48808	+	WP_141622059.1	WP_141622059.1		Lrp/AsnC family transcriptional regulator			FKV23_RS00240	486	161	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	49163	49741	+							FKV23_RS00245	579		old_locus_tag=FKV23_00245
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	49163	49741	+	WP_141622060.1	WP_141622060.1		hypothetical protein			FKV23_RS00245	579	192	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	49792	51048	+							FKV23_RS00250	1257		old_locus_tag=FKV23_00250
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	49792	51048	+	WP_141622061.1	WP_141622061.1		S8 family peptidase			FKV23_RS00250	1257	418	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	51229	51498	+							FKV23_RS00255	270		old_locus_tag=FKV23_00255
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	51229	51498	+	WP_244244203.1	WP_244244203.1		peptidase			FKV23_RS00255	270	89	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	51507	52541	-							FKV23_RS00260	1035		old_locus_tag=FKV23_00260
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	51507	52541	-	WP_244244045.1	WP_244244045.1		patatin-like phospholipase family protein			FKV23_RS00260	1035	344	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	52676	53692	-							FKV23_RS00265	1017		old_locus_tag=FKV23_00265
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	52676	53692	-	WP_141622064.1	WP_141622064.1		TIGR00266 family protein			FKV23_RS00265	1017	338	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	53760	55460	-							FKV23_RS00270	1701		old_locus_tag=FKV23_00270
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	53760	55460	-	WP_141622065.1	WP_141622065.1		M28 family metallopeptidase			FKV23_RS00270	1701	566	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	55464	56078	-							FKV23_RS00275	615		old_locus_tag=FKV23_00275
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	55464	56078	-	WP_141622066.1	WP_141622066.1		hypothetical protein			FKV23_RS00275	615	204	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	56163	56900	+							FKV23_RS00280	738		old_locus_tag=FKV23_00280
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	56163	56900	+	WP_141622067.1	WP_141622067.1		ATP-binding cassette domain-containing protein			FKV23_RS00280	738	245	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	56927	58381	+							FKV23_RS00285	1455		old_locus_tag=FKV23_00285
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	56927	58381	+	WP_141624951.1	WP_141624951.1		ABC transporter permease subunit			FKV23_RS00285	1455	484	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	58387	58854	-							FKV23_RS00290	468		old_locus_tag=FKV23_00290
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	58387	58854	-	WP_141622068.1	WP_141622068.1		cytochrome c oxidase assembly factor Coa1 family protein			FKV23_RS00290	468	155	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	59001	59540	-							FKV23_RS00295	540		old_locus_tag=FKV23_00295
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	59001	59540	-	WP_167284841.1	WP_167284841.1		porin family protein			FKV23_RS00295	540	179	
gene	pseudogene	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	59660	60426	-							FKV23_RS00300	767		pseudo;old_locus_tag=FKV23_00300
CDS	without_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	59660	60426	-				rhomboid family intramembrane serine protease			FKV23_RS00300	767		pseudo
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	60503	62770	-							FKV23_RS00305	2268		old_locus_tag=FKV23_00305
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	60503	62770	-	WP_208543204.1	WP_208543204.1		isoamylase			FKV23_RS00305	2268	755	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	62985	64154	+							FKV23_RS00310	1170		old_locus_tag=FKV23_00310
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	62985	64154	+	WP_141622071.1	WP_141622071.1		class I SAM-dependent rRNA methyltransferase			FKV23_RS00310	1170	389	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	64151	65101	+							FKV23_RS00315	951		old_locus_tag=FKV23_00315
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	64151	65101	+	WP_141622072.1	WP_141622072.1		WG repeat-containing protein			FKV23_RS00315	951	316	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	65121	65714	+							FKV23_RS00320	594		old_locus_tag=FKV23_00320
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	65121	65714	+	WP_141622073.1	WP_141622073.1		NAD(P)H-dependent oxidoreductase			FKV23_RS00320	594	197	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	65954	66544	-							FKV23_RS00325	591		old_locus_tag=FKV23_00325
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	65954	66544	-	WP_141622074.1	WP_141622074.1		DUF6506 family protein			FKV23_RS00325	591	196	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	66740	67657	-							FKV23_RS00330	918		old_locus_tag=FKV23_00330
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	66740	67657	-	WP_167284843.1	WP_167284843.1		DMT family transporter			FKV23_RS00330	918	305	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	67747	68688	+							FKV23_RS00335	942		old_locus_tag=FKV23_00335
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	67747	68688	+	WP_141622076.1	WP_141622076.1		LysR family transcriptional regulator			FKV23_RS00335	942	313	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	68685	69170	-							FKV23_RS00340	486		old_locus_tag=FKV23_00340
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	68685	69170	-	WP_141622077.1	WP_141622077.1		GFA family protein			FKV23_RS00340	486	161	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	69181	69531	-							FKV23_RS00345	351		old_locus_tag=FKV23_00345
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	69181	69531	-	WP_141622078.1	WP_141622078.1		GFA family protein			FKV23_RS00345	351	116	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	69649	71025	+					rmuC		FKV23_RS00350	1377		old_locus_tag=FKV23_00350
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	69649	71025	+	WP_141622079.1	WP_141622079.1		DNA recombination protein RmuC	rmuC		FKV23_RS00350	1377	458	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	71088	71480	-							FKV23_RS00355	393		old_locus_tag=FKV23_00355
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	71088	71480	-	WP_141622080.1	WP_141622080.1		hypothetical protein			FKV23_RS00355	393	130	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	71650	72822	-							FKV23_RS00360	1173		old_locus_tag=FKV23_00360
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	71650	72822	-	WP_244244046.1	WP_244244046.1		VacJ family lipoprotein			FKV23_RS00360	1173	390	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	72912	73220	-							FKV23_RS00365	309		old_locus_tag=FKV23_00365
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	72912	73220	-	WP_244244047.1	WP_244244047.1		STAS domain-containing protein			FKV23_RS00365	309	102	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	73264	73923	-							FKV23_RS00370	660		old_locus_tag=FKV23_00370
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	73264	73923	-	WP_141622081.1	WP_141622081.1		ABC transporter substrate-binding protein			FKV23_RS00370	660	219	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	73975	74505	-					mlaD		FKV23_RS00375	531		old_locus_tag=FKV23_00375
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	73975	74505	-	WP_141622082.1	WP_141622082.1		outer membrane lipid asymmetry maintenance protein MlaD	mlaD		FKV23_RS00375	531	176	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	74575	75324	-							FKV23_RS00380	750		old_locus_tag=FKV23_00380
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	74575	75324	-	WP_141622083.1	WP_141622083.1		MlaE family lipid ABC transporter permease subunit			FKV23_RS00380	750	249	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	75324	76115	-							FKV23_RS00385	792		old_locus_tag=FKV23_00385
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	75324	76115	-	WP_141622084.1	WP_141622084.1		ATP-binding cassette domain-containing protein			FKV23_RS00385	792	263	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	76318	78213	+							FKV23_RS00390	1896		old_locus_tag=FKV23_00390
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	76318	78213	+	WP_244244048.1	WP_244244048.1		DUF885 domain-containing protein			FKV23_RS00390	1896	631	
gene	protein_coding	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	78210	79409	+							FKV23_RS00395	1200		old_locus_tag=FKV23_00395
CDS	with_protein	GCF_006547045.1	Primary Assembly	chromosome		NZ_CP041242.1	78210	79409	+	WP_167284846.1	WP_167284846.1		M23 family metallopeptidase			FKV23_RS00395	1200	399	
