# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	11977	12390	+	WP_057916049.1	WP_057916049.1		biopolymer transporter ExbD			LA76x_RS00050	414	137	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	12406	12819	+							LA76x_RS00055	414		old_locus_tag=LA76x_0011
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	12406	12819	+	WP_057916050.1	WP_057916050.1		biopolymer transporter ExbD			LA76x_RS00055	414	137	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	12962	13366	+							LA76x_RS00060	405		old_locus_tag=LA76x_0012
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	12962	13366	+	WP_057916051.1	WP_057916051.1		biopolymer transporter ExbD			LA76x_RS00060	405	134	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	14555	15310	-							LA76x_RS00065	756		old_locus_tag=LA76x_0013
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	14555	15310	-	WP_057916052.1	WP_057916052.1		pyridoxine 5'-phosphate synthase			LA76x_RS00065	756	251	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	15423	15686	-							LA76x_RS00070	264		old_locus_tag=LA76x_0014
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	15423	15686	-	WP_031374311.1	WP_031374311.1		hypothetical protein			LA76x_RS00070	264	87	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	15831	17234	-					cls		LA76x_RS00075	1404		old_locus_tag=LA76x_0015
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	15831	17234	-	WP_237051845.1	WP_237051845.1		cardiolipin synthase	cls		LA76x_RS00075	1404	467	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	17460	18200	+							LA76x_RS00080	741		old_locus_tag=LA76x_0016
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	17460	18200	+	WP_057916054.1	WP_057916054.1		SIMPL domain-containing protein			LA76x_RS00080	741	246	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	18361	19464	+							LA76x_RS00085	1104		old_locus_tag=LA76x_0017
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	18361	19464	+	WP_057916055.1	WP_057916055.1		PA0069 family radical SAM protein			LA76x_RS00085	1104	367	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	19502	21100	-							LA76x_RS00090	1599		old_locus_tag=LA76x_0018
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	19502	21100	-	WP_057916056.1	WP_057916056.1		MFS transporter			LA76x_RS00090	1599	532	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	21217	22119	+							LA76x_RS00095	903		old_locus_tag=LA76x_0019
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	21217	22119	+	WP_057916057.1	WP_057916057.1		LysR family transcriptional regulator			LA76x_RS00095	903	300	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	22295	23002	+							LA76x_RS00100	708		old_locus_tag=LA76x_0020
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	22295	23002	+	WP_148649547.1	WP_148649547.1		lysozyme inhibitor LprI family protein			LA76x_RS00100	708	235	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	23142	25016	-							LA76x_RS00105	1875		old_locus_tag=LA76x_0021
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	23142	25016	-	WP_187308446.1	WP_187308446.1		M4 family metallopeptidase			LA76x_RS00105	1875	624	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	26333	26551	-							LA76x_RS00110	219		old_locus_tag=LA76x_0022
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	26333	26551	-	WP_057916060.1	WP_057916060.1		hypothetical protein			LA76x_RS00110	219	72	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	26875	28680	-							LA76x_RS00115	1806		old_locus_tag=LA76x_0024
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	26875	28680	-	WP_057916061.1	WP_057916061.1		SLC13 family permease			LA76x_RS00115	1806	601	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	28803	29993	+							LA76x_RS00120	1191		old_locus_tag=LA76x_0026
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	28803	29993	+	WP_057916062.1	WP_057916062.1		PAS domain S-box protein			LA76x_RS00120	1191	396	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	29986	30420	+							LA76x_RS00125	435		old_locus_tag=LA76x_0027
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	29986	30420	+	WP_057916063.1	WP_057916063.1		response regulator			LA76x_RS00125	435	144	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	30657	31373	-							LA76x_RS00130	717		old_locus_tag=LA76x_0028
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	30657	31373	-	WP_057916064.1	WP_057916064.1		2OG-Fe(II) oxygenase			LA76x_RS00130	717	238	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	31969	32616	-							LA76x_RS00135	648		old_locus_tag=LA76x_0029
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	31969	32616	-	WP_057916065.1	WP_057916065.1		glutathione S-transferase family protein			LA76x_RS00135	648	215	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	33015	34061	+							LA76x_RS00140	1047		old_locus_tag=LA76x_0030
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	33015	34061	+	WP_222837843.1	WP_222837843.1		HAMP domain-containing histidine kinase			LA76x_RS00140	1047	348	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	34106	35566	-							LA76x_RS00145	1461		old_locus_tag=LA76x_0031
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	34106	35566	-	WP_082638325.1	WP_082638325.1		sigma-54 dependent transcriptional regulator			LA76x_RS00145	1461	486	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	35835	36887	-							LA76x_RS00150	1053		old_locus_tag=LA76x_0032
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	35835	36887	-	WP_057919820.1	WP_057919820.1		class 1 fructose-bisphosphatase			LA76x_RS00150	1053	350	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	36963	37469	-							LA76x_RS00155	507		old_locus_tag=LA76x_0033
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	36963	37469	-	WP_057916067.1	WP_057916067.1		hypothetical protein			LA76x_RS00155	507	168	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	37468	38124	+							LA76x_RS00160	657		old_locus_tag=LA76x_0035
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	37468	38124	+	WP_148649548.1	WP_148649548.1		hypothetical protein			LA76x_RS00160	657	218	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	38290	38733	+							LA76x_RS00165	444		old_locus_tag=LA76x_0036
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	38290	38733	+	WP_057916069.1	WP_057916069.1		hypothetical protein			LA76x_RS00165	444	147	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	38842	39984	+					dinB		LA76x_RS00170	1143		old_locus_tag=LA76x_0037
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	38842	39984	+	WP_082638323.1	WP_082638323.1		DNA polymerase IV	dinB		LA76x_RS00170	1143	380	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	40011	40547	-							LA76x_RS00175	537		old_locus_tag=LA76x_0038
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	40011	40547	-	WP_144436371.1	WP_144436371.1		GNAT family N-acetyltransferase			LA76x_RS00175	537	178	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	40849	41514	+							LA76x_RS00180	666		old_locus_tag=LA76x_0039
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	40849	41514	+	WP_031374282.1	WP_031374282.1		response regulator transcription factor			LA76x_RS00180	666	221	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	41511	42965	+							LA76x_RS00185	1455		old_locus_tag=LA76x_0040
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	41511	42965	+	WP_057971058.1	WP_057971058.1		ATP-binding protein			LA76x_RS00185	1455	484	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	43324	43923	+							LA76x_RS00190	600		old_locus_tag=LA76x_0041
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	43324	43923	+	WP_222837844.1	WP_222837844.1		hypothetical protein			LA76x_RS00190	600	199	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	43947	45191	+							LA76x_RS24680	1245		old_locus_tag=LA76x_0042
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	43947	45191	+	WP_057916071.1	WP_057916071.1		NIPSNAP family protein			LA76x_RS24680	1245	414	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	45262	45960	+							LA76x_RS00200	699		old_locus_tag=LA76x_0043
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	45262	45960	+	WP_057916072.1	WP_057916072.1		YafY family transcriptional regulator			LA76x_RS00200	699	232	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	46060	46947	-					sigJ		LA76x_RS00205	888		old_locus_tag=LA76x_0044
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	46060	46947	-	WP_057916073.1	WP_057916073.1		RNA polymerase sigma factor SigJ	sigJ		LA76x_RS00205	888	295	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	47027	47458	-							LA76x_RS00210	432		old_locus_tag=LA76x_0045
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	47027	47458	-	WP_057916074.1	WP_057916074.1		carboxymuconolactone decarboxylase family protein			LA76x_RS00210	432	143	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	47939	49024	-							LA76x_RS00215	1086		old_locus_tag=LA76x_0046
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	47939	49024	-	WP_082638292.1	WP_082638292.1		IS30 family transposase			LA76x_RS00215	1086	361	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	49066	49350	+							LA76x_RS25550	285		old_locus_tag=LA76x_0047
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	49066	49350	+	WP_187308448.1	WP_187308448.1		hypothetical protein			LA76x_RS25550	285	94	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	49556	50191	-							LA76x_RS00220	636		old_locus_tag=LA76x_0048
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	49556	50191	-	WP_057916075.1	WP_057916075.1		response regulator transcription factor			LA76x_RS00220	636	211	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	50188	51294	-							LA76x_RS00225	1107		old_locus_tag=LA76x_0050
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	50188	51294	-	WP_057916076.1	WP_057916076.1		histidine kinase			LA76x_RS00225	1107	368	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	51455	52168	+							LA76x_RS00230	714		old_locus_tag=LA76x_0051
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	51455	52168	+	WP_057916077.1	WP_057916077.1		hypothetical protein			LA76x_RS00230	714	237	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	52333	53700	+							LA76x_RS00235	1368		old_locus_tag=LA76x_0052
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	52333	53700	+	WP_057916078.1	WP_057916078.1		alpha/beta hydrolase			LA76x_RS00235	1368	455	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	53957	55348	+							LA76x_RS00240	1392		old_locus_tag=LA76x_0053
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	53957	55348	+	WP_057916079.1	WP_057916079.1		FAD/NAD(P)-binding protein			LA76x_RS00240	1392	463	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	56395	57288	-					phhA		LA76x_RS00245	894		old_locus_tag=LA76x_0054
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	56395	57288	-	WP_057916080.1	WP_057916080.1		phenylalanine 4-monooxygenase	phhA		LA76x_RS00245	894	297	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	57430	57906	+							LA76x_RS00250	477		old_locus_tag=LA76x_0056
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	57430	57906	+	WP_237051712.1	WP_237051712.1		Lrp/AsnC family transcriptional regulator			LA76x_RS00250	477	158	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	57869	58441	-							LA76x_RS00255	573		old_locus_tag=LA76x_0055
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	57869	58441	-	WP_057916082.1	WP_057916082.1		cytochrome c oxidase assembly factor Coa1 family protein			LA76x_RS00255	573	190	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	58533	59231	-							LA76x_RS00260	699		old_locus_tag=LA76x_0057
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	58533	59231	-	WP_057919825.1	WP_057919825.1		aspartate/glutamate racemase family protein			LA76x_RS00260	699	232	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	59297	61000	-							LA76x_RS00265	1704		old_locus_tag=LA76x_0058
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	59297	61000	-	WP_057916083.1	WP_057916083.1		M20/M25/M40 family metallo-hydrolase			LA76x_RS00265	1704	567	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	61454	63166	-							LA76x_RS00270	1713		old_locus_tag=LA76x_0059
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	61454	63166	-	WP_057916084.1	WP_057916084.1		hypothetical protein			LA76x_RS00270	1713	570	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	63452	64366	+							LA76x_RS00275	915		old_locus_tag=LA76x_0061
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	63452	64366	+	WP_144436369.1	WP_144436369.1		hypothetical protein			LA76x_RS00275	915	304	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	64328	65173	-							LA76x_RS00280	846		old_locus_tag=LA76x_0060
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	64328	65173	-	WP_237051713.1	WP_237051713.1		transporter			LA76x_RS00280	846	281	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	65170	65538	-							LA76x_RS26155	369		old_locus_tag=LA76x_0062
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	65170	65538	-	WP_057916086.1	WP_057916086.1		hypothetical protein			LA76x_RS26155	369	122	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	65610	66122	-							LA76x_RS00290	513		old_locus_tag=LA76x_0063
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	65610	66122	-	WP_057916087.1	WP_057916087.1		hypothetical protein			LA76x_RS00290	513	170	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	66205	66978	-							LA76x_RS00295	774		old_locus_tag=LA76x_0064
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	66205	66978	-	WP_057916088.1	WP_057916088.1		rhomboid family intramembrane serine protease			LA76x_RS00295	774	257	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	67115	68284	+							LA76x_RS00300	1170		old_locus_tag=LA76x_0065
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	67115	68284	+	WP_031373977.1	WP_031373977.1		class I SAM-dependent rRNA methyltransferase			LA76x_RS00300	1170	389	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	69491	69814	-							LA76x_RS00305	324		old_locus_tag=LA76x_0067
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	69491	69814	-	WP_031373848.1	WP_031373848.1		hypothetical protein			LA76x_RS00305	324	107	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	70245	71819	+					rmuC		LA76x_RS00310	1575		old_locus_tag=LA76x_0069
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	70245	71819	+	WP_057916089.1	WP_057916089.1		DNA recombination protein RmuC	rmuC		LA76x_RS00310	1575	524	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	71898	73097	-							LA76x_RS00315	1200		old_locus_tag=LA76x_0070
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	71898	73097	-	WP_082638315.1	WP_082638315.1		VacJ family lipoprotein			LA76x_RS00315	1200	399	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	73227	73526	-							LA76x_RS00320	300		old_locus_tag=LA76x_0071
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	73227	73526	-	WP_057916090.1	WP_057916090.1		STAS domain-containing protein			LA76x_RS00320	300	99	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	73529	74188	-							LA76x_RS00325	660		old_locus_tag=LA76x_0072
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	73529	74188	-	WP_057916091.1	WP_057916091.1		ABC transporter substrate-binding protein			LA76x_RS00325	660	219	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	74185	74754	-					mlaD		LA76x_RS00330	570		old_locus_tag=LA76x_0073
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	74185	74754	-	WP_057916092.1	WP_057916092.1		outer membrane lipid asymmetry maintenance protein MlaD	mlaD		LA76x_RS00330	570	189	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	74919	75668	-							LA76x_RS00335	750		old_locus_tag=LA76x_0074
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	74919	75668	-	WP_057916093.1	WP_057916093.1		MlaE family lipid ABC transporter permease subunit			LA76x_RS00335	750	249	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	75668	76459	-							LA76x_RS00340	792		old_locus_tag=LA76x_0075
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	75668	76459	-	WP_057916094.1	WP_057916094.1		ATP-binding cassette domain-containing protein			LA76x_RS00340	792	263	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	77065	80445	+					recC		LA76x_RS00345	3381		old_locus_tag=LA76x_0077
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	77065	80445	+	WP_057916095.1	WP_057916095.1		exodeoxyribonuclease V subunit gamma	recC		LA76x_RS00345	3381	1126	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	80442	84011	+					recB		LA76x_RS00350	3570		old_locus_tag=LA76x_0078
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	80442	84011	+	WP_057916096.1	WP_057916096.1		exodeoxyribonuclease V subunit beta	recB		LA76x_RS00350	3570	1189	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	84008	85870	+					recD		LA76x_RS00355	1863		old_locus_tag=LA76x_0079
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	84008	85870	+	WP_057916097.1	WP_057916097.1		exodeoxyribonuclease V subunit alpha	recD		LA76x_RS00355	1863	620	
gene	pseudogene	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	87168	88073	-							LA76x_RS00360	906		partial;pseudo;old_locus_tag=LA76x_0080
CDS	without_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	87168	88073	-				LysR substrate-binding domain-containing protein			LA76x_RS00360	906		partial;pseudo
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	88523	88762	+							LA76x_RS00365	240		old_locus_tag=LA76x_0081
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	88523	88762	+	WP_161786098.1	WP_161786098.1		DUF2798 domain-containing protein			LA76x_RS00365	240	79	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	88759	89700	+							LA76x_RS00370	942		old_locus_tag=LA76x_0082
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	88759	89700	+	WP_057916099.1	WP_057916099.1		SDR family oxidoreductase			LA76x_RS00370	942	313	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	89697	90911	+							LA76x_RS00375	1215		old_locus_tag=LA76x_0083
CDS	with_protein	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	89697	90911	+	WP_082638309.1	WP_082638309.1		efflux RND transporter periplasmic adaptor subunit			LA76x_RS00375	1215	404	
gene	protein_coding	GCF_001442745.1	Primary Assembly	chromosome		NZ_CP011129.1	91141	94308	+							LA76x_RS00380	3168		old_locus_tag=LA76x_0084
