# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	15225	15590	+	WP_213435031.1	WP_213435031.1		response regulator			LYSCAS_RS00090	366	121	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	15559	16734	-							LYSCAS_RS00095	1176		old_locus_tag=LYSCAS_00180
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	15559	16734	-	WP_213435032.1	WP_213435032.1		hypothetical protein			LYSCAS_RS00095	1176	391	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	16731	18431	-							LYSCAS_RS00100	1701		old_locus_tag=LYSCAS_00190
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	16731	18431	-	WP_213435033.1	WP_213435033.1		hypothetical protein			LYSCAS_RS00100	1701	566	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	18434	19585	-							LYSCAS_RS00105	1152		old_locus_tag=LYSCAS_00200
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	18434	19585	-	WP_213435034.1	WP_213435034.1		hypothetical protein			LYSCAS_RS00105	1152	383	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	19800	19991	+							LYSCAS_RS00110	192		old_locus_tag=LYSCAS_00210
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	19800	19991	+	WP_213435035.1	WP_213435035.1		hypothetical protein			LYSCAS_RS00110	192	63	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	20019	20978	+							LYSCAS_RS00115	960		old_locus_tag=LYSCAS_00220
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	20019	20978	+	WP_213435036.1	WP_213435036.1		acyltransferase			LYSCAS_RS00115	960	319	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	21006	21503	+							LYSCAS_RS00120	498		old_locus_tag=LYSCAS_00230
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	21006	21503	+	WP_213435037.1	WP_213435037.1		hypothetical protein			LYSCAS_RS00120	498	165	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	21505	21876	-							LYSCAS_RS00125	372		old_locus_tag=LYSCAS_00240
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	21505	21876	-	WP_213435038.1	WP_213435038.1		hypothetical protein			LYSCAS_RS00125	372	123	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	21918	22244	-							LYSCAS_RS00130	327		old_locus_tag=LYSCAS_00250
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	21918	22244	-	WP_213435039.1	WP_213435039.1		hypothetical protein			LYSCAS_RS00130	327	108	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	22383	22871	+							LYSCAS_RS00135	489		old_locus_tag=LYSCAS_00260
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	22383	22871	+	WP_213435040.1	WP_213435040.1		hypothetical protein			LYSCAS_RS00135	489	162	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	22868	23428	+							LYSCAS_RS00140	561		old_locus_tag=LYSCAS_00270
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	22868	23428	+	WP_213435041.1	WP_213435041.1		hypothetical protein			LYSCAS_RS00140	561	186	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	23413	23676	-							LYSCAS_RS00145	264		old_locus_tag=LYSCAS_00280
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	23413	23676	-	WP_213435042.1	WP_213435042.1		hypothetical protein			LYSCAS_RS00145	264	87	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	23938	24297	-							LYSCAS_RS00150	360		old_locus_tag=LYSCAS_00290
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	23938	24297	-	WP_213435043.1	WP_213435043.1		helix-turn-helix transcriptional regulator			LYSCAS_RS00150	360	119	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	24579	25274	+							LYSCAS_RS00155	696		old_locus_tag=LYSCAS_00300
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	24579	25274	+	WP_213435044.1	WP_213435044.1		response regulator transcription factor			LYSCAS_RS00155	696	231	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	25271	27220	-							LYSCAS_RS00160	1950		old_locus_tag=LYSCAS_00310
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	25271	27220	-	WP_213435045.1	WP_213435045.1		hypothetical protein			LYSCAS_RS00160	1950	649	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	27230	27832	-							LYSCAS_RS00165	603		old_locus_tag=LYSCAS_00320
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	27230	27832	-	WP_213435046.1	WP_213435046.1		pentapeptide repeat-containing protein			LYSCAS_RS00165	603	200	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	27848	30745	-							LYSCAS_RS00170	2898		old_locus_tag=LYSCAS_00330
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	27848	30745	-	WP_213435047.1	WP_213435047.1		DUF4157 domain-containing protein			LYSCAS_RS00170	2898	965	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	30926	31753	-							LYSCAS_RS00175	828		old_locus_tag=LYSCAS_00340
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	30926	31753	-	WP_213435048.1	WP_213435048.1		hypothetical protein			LYSCAS_RS00175	828	275	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	31765	33252	-							LYSCAS_RS00180	1488		old_locus_tag=LYSCAS_00350
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	31765	33252	-	WP_213435049.1	WP_213435049.1		hypothetical protein			LYSCAS_RS00180	1488	495	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	33275	35395	-							LYSCAS_RS00185	2121		old_locus_tag=LYSCAS_00360
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	33275	35395	-	WP_213435050.1	WP_213435050.1		phage tail protein			LYSCAS_RS00185	2121	706	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	35392	37299	-							LYSCAS_RS00190	1908		old_locus_tag=LYSCAS_00370
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	35392	37299	-	WP_213435051.1	WP_213435051.1		putative baseplate assembly protein			LYSCAS_RS00190	1908	635	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	37296	42401	-							LYSCAS_RS00195	5106		old_locus_tag=LYSCAS_00380
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	37296	42401	-	WP_213435052.1	WP_213435052.1		hypothetical protein			LYSCAS_RS00195	5106	1701	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	42398	42826	-							LYSCAS_RS00200	429		old_locus_tag=LYSCAS_00390
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	42398	42826	-	WP_213435053.1	WP_213435053.1		GPW/gp25 family protein			LYSCAS_RS00200	429	142	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	42823	43119	-							LYSCAS_RS00205	297		old_locus_tag=LYSCAS_00400
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	42823	43119	-	WP_213435054.1	WP_213435054.1		PAAR domain-containing protein			LYSCAS_RS00205	297	98	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	43130	43768	-							LYSCAS_RS00210	639		old_locus_tag=LYSCAS_00410
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	43130	43768	-	WP_213435055.1	WP_213435055.1		phage baseplate assembly protein V			LYSCAS_RS00210	639	212	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	43765	44898	-							LYSCAS_RS00215	1134		old_locus_tag=LYSCAS_00420
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	43765	44898	-	WP_213435056.1	WP_213435056.1		contractile injection system protein, VgrG/Pvc8 family			LYSCAS_RS00215	1134	377	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	44898	45575	-							LYSCAS_RS00220	678		old_locus_tag=LYSCAS_00430
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	44898	45575	-	WP_213435057.1	WP_213435057.1		hypothetical protein			LYSCAS_RS00220	678	225	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	45575	46471	-							LYSCAS_RS00225	897		old_locus_tag=LYSCAS_00440
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	45575	46471	-	WP_213435058.1	WP_213435058.1		hypothetical protein			LYSCAS_RS00225	897	298	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	46468	46896	-							LYSCAS_RS00230	429		old_locus_tag=LYSCAS_00450
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	46468	46896	-	WP_213435059.1	WP_213435059.1		phage tail protein			LYSCAS_RS00230	429	142	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	46900	47079	-							LYSCAS_RS00235	180		old_locus_tag=LYSCAS_00460
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	46900	47079	-	WP_213435060.1	WP_213435060.1		hypothetical protein			LYSCAS_RS00235	180	59	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	47076	47444	-							LYSCAS_RS00240	369		old_locus_tag=LYSCAS_00470
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	47076	47444	-	WP_213435061.1	WP_213435061.1		hypothetical protein			LYSCAS_RS00240	369	122	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	47458	47901	-							LYSCAS_RS00245	444		old_locus_tag=LYSCAS_00480
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	47458	47901	-	WP_213435062.1	WP_213435062.1		phage tail protein			LYSCAS_RS00245	444	147	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	47914	49467	-							LYSCAS_RS00250	1554		old_locus_tag=LYSCAS_00490
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	47914	49467	-	WP_213435063.1	WP_213435063.1		phage tail sheath family protein			LYSCAS_RS00250	1554	517	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	49492	50652	-							LYSCAS_RS00255	1161		old_locus_tag=LYSCAS_00500
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	49492	50652	-	WP_213435064.1	WP_213435064.1		hypothetical protein			LYSCAS_RS00255	1161	386	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	50676	51344	-							LYSCAS_RS00260	669		old_locus_tag=LYSCAS_00510
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	50676	51344	-	WP_213435065.1	WP_213435065.1		hypothetical protein			LYSCAS_RS00260	669	222	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	51344	51928	-							LYSCAS_RS00265	585		old_locus_tag=LYSCAS_00520
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	51344	51928	-	WP_213435066.1	WP_213435066.1		Pvc16 family protein			LYSCAS_RS00265	585	194	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	51925	54399	-							LYSCAS_RS00270	2475		old_locus_tag=LYSCAS_00530
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	51925	54399	-	WP_213435067.1	WP_213435067.1		ATP-binding protein			LYSCAS_RS00270	2475	824	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	54606	54848	-							LYSCAS_RS00275	243		old_locus_tag=LYSCAS_00540
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	54606	54848	-	WP_213435068.1	WP_213435068.1		hypothetical protein			LYSCAS_RS00275	243	80	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	54914	55132	-							LYSCAS_RS00280	219		old_locus_tag=LYSCAS_00550
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	54914	55132	-	WP_213435069.1	WP_213435069.1		hypothetical protein			LYSCAS_RS00280	219	72	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	55205	55417	-							LYSCAS_RS00285	213		old_locus_tag=LYSCAS_00560
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	55205	55417	-	WP_213435070.1	WP_213435070.1		hypothetical protein			LYSCAS_RS00285	213	70	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	55628	56425	+							LYSCAS_RS00290	798		old_locus_tag=LYSCAS_00570
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	55628	56425	+	WP_213435071.1	WP_213435071.1		restriction endonuclease			LYSCAS_RS00290	798	265	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	56429	56941	-							LYSCAS_RS00295	513		old_locus_tag=LYSCAS_00580
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	56429	56941	-	WP_213435072.1	WP_213435072.1		hypothetical protein			LYSCAS_RS00295	513	170	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	56989	57207	-							LYSCAS_RS00300	219		old_locus_tag=LYSCAS_00590
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	56989	57207	-	WP_213435073.1	WP_213435073.1		RDD family protein			LYSCAS_RS00300	219	72	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	57117	57446	-							LYSCAS_RS00305	330		old_locus_tag=LYSCAS_00600
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	57117	57446	-	WP_213435074.1	WP_213435074.1		RDD family protein			LYSCAS_RS00305	330	109	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	57539	58252	-							LYSCAS_RS00310	714		old_locus_tag=LYSCAS_00610
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	57539	58252	-	WP_213435075.1	WP_213435075.1		hypothetical protein			LYSCAS_RS00310	714	237	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	58446	58799	-							LYSCAS_RS00315	354		old_locus_tag=LYSCAS_00620
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	58446	58799	-	WP_213435076.1	WP_213435076.1		nuclear transport factor 2 family protein			LYSCAS_RS00315	354	117	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	58796	59143	-							LYSCAS_RS00320	348		old_locus_tag=LYSCAS_00630
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	58796	59143	-	WP_213435077.1	WP_213435077.1		nuclear transport factor 2 family protein			LYSCAS_RS00320	348	115	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	59209	59418	-							LYSCAS_RS00325	210		old_locus_tag=LYSCAS_00640
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	59209	59418	-	WP_213435078.1	WP_213435078.1		twin transmembrane helix small protein			LYSCAS_RS00325	210	69	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	59415	59765	-							LYSCAS_RS00330	351		old_locus_tag=LYSCAS_00650
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	59415	59765	-	WP_244858601.1	WP_244858601.1		hypothetical protein			LYSCAS_RS00330	351	116	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	59856	61286	+							LYSCAS_RS00335	1431		old_locus_tag=LYSCAS_00660
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	59856	61286	+	WP_244858603.1	WP_244858603.1		PLP-dependent aminotransferase family protein			LYSCAS_RS00335	1431	476	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	61339	64770	-							LYSCAS_RS00340	3432		old_locus_tag=LYSCAS_00670
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	61339	64770	-	WP_213435079.1	WP_213435079.1		methylmalonyl-CoA mutase family protein			LYSCAS_RS00340	3432	1143	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	64915	65370	-							LYSCAS_RS00345	456		old_locus_tag=LYSCAS_00680
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	64915	65370	-	WP_213435080.1	WP_213435080.1		hypothetical protein			LYSCAS_RS00345	456	151	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	65374	65694	-							LYSCAS_RS00350	321		old_locus_tag=LYSCAS_00690
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	65374	65694	-	WP_213435081.1	WP_213435081.1		hypothetical protein			LYSCAS_RS00350	321	106	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	65733	66197	-							LYSCAS_RS00355	465		old_locus_tag=LYSCAS_00700
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	65733	66197	-	WP_213435082.1	WP_213435082.1		cupin domain-containing protein			LYSCAS_RS00355	465	154	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	66194	67003	-							LYSCAS_RS00360	810		old_locus_tag=LYSCAS_00710
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	66194	67003	-	WP_213435083.1	WP_213435083.1		MBL fold metallo-hydrolase			LYSCAS_RS00360	810	269	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	67000	67710	-							LYSCAS_RS00365	711		old_locus_tag=LYSCAS_00720
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	67000	67710	-	WP_244858605.1	WP_244858605.1		glutathione binding-like protein			LYSCAS_RS00365	711	236	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	67766	69217	+							LYSCAS_RS00370	1452		old_locus_tag=LYSCAS_00730
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	67766	69217	+	WP_213435084.1	WP_213435084.1		PLP-dependent aminotransferase family protein			LYSCAS_RS00370	1452	483	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	69168	69803	-							LYSCAS_RS00375	636		old_locus_tag=LYSCAS_00740
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	69168	69803	-	WP_213435085.1	WP_213435085.1		hypothetical protein			LYSCAS_RS00375	636	211	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	69803	70216	-							LYSCAS_RS00380	414		old_locus_tag=LYSCAS_00750
CDS	with_protein	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	69803	70216	-	WP_213435086.1	WP_213435086.1		hypothetical protein			LYSCAS_RS00380	414	137	
gene	protein_coding	GCF_018406605.1	Primary Assembly	chromosome		NZ_AP024545.1	70282	71868	-							LYSCAS_RS00385	1587		old_locus_tag=LYSCAS_00760
