# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	51785	52414	-	WP_035345242.1	WP_035345242.1		tetratricopeptide repeat protein			DAQ1742_RS00225	630	209	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	52427	53209	-							DAQ1742_RS00230	783		old_locus_tag=DAQ1742_00049
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	52427	53209	-	WP_035345241.1	WP_035345241.1		SDR family NAD(P)-dependent oxidoreductase			DAQ1742_RS00230	783	260	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	53211	53858	-							DAQ1742_RS00235	648		old_locus_tag=DAQ1742_00050
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	53211	53858	-	WP_035345238.1	WP_035345238.1		iron-containing redox enzyme family protein			DAQ1742_RS00235	648	215	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	54107	55252	+							DAQ1742_RS00240	1146		old_locus_tag=DAQ1742_00051
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	54107	55252	+	WP_051124149.1	WP_051124149.1		MFS transporter			DAQ1742_RS00240	1146	381	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	55327	56625	-							DAQ1742_RS00245	1299		old_locus_tag=DAQ1742_00052
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	55327	56625	-	WP_083961117.1	WP_083961117.1		histidine-type phosphatase			DAQ1742_RS00245	1299	432	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	56980	58035	+							DAQ1742_RS00250	1056		old_locus_tag=DAQ1742_00053
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	56980	58035	+	WP_035345232.1	WP_035345232.1		hypothetical protein			DAQ1742_RS00250	1056	351	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	58314	58568	+							DAQ1742_RS00255	255		old_locus_tag=DAQ1742_00056
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	58314	58568	+	WP_035345229.1	WP_035345229.1		hypothetical protein			DAQ1742_RS00255	255	84	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	58721	58972	+							DAQ1742_RS00260	252		old_locus_tag=DAQ1742_00058
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	58721	58972	+	WP_035345227.1	WP_035345227.1		DUF1471 domain-containing protein			DAQ1742_RS00260	252	83	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	59070	59702	-							DAQ1742_RS00265	633		old_locus_tag=DAQ1742_00059
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	59070	59702	-	WP_035345224.1	WP_035345224.1		hypothetical protein			DAQ1742_RS00265	633	210	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	59686	61125	-							DAQ1742_RS00270	1440		old_locus_tag=DAQ1742_00060
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	59686	61125	-	WP_197731763.1	WP_197731763.1		AAA family ATPase			DAQ1742_RS00270	1440	479	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	61220	62404	-							DAQ1742_RS00275	1185		old_locus_tag=DAQ1742_00061
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	61220	62404	-	WP_035345219.1	WP_035345219.1		NAD(P)/FAD-dependent oxidoreductase			DAQ1742_RS00275	1185	394	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	62821	64326	+					pitA		DAQ1742_RS00280	1506		old_locus_tag=DAQ1742_00063
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	62821	64326	+	WP_180706200.1	WP_180706200.1		inorganic phosphate transporter PitA	pitA		DAQ1742_RS00280	1506	501	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	64466	64801	-					uspB		DAQ1742_RS00285	336		old_locus_tag=DAQ1742_00064
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	64466	64801	-	WP_035345215.1	WP_035345215.1		universal stress protein UspB	uspB		DAQ1742_RS00285	336	111	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	65362	65796	+					uspA		DAQ1742_RS00290	435		old_locus_tag=DAQ1742_00066
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	65362	65796	+	WP_035345213.1	WP_035345213.1		universal stress protein UspA	uspA		DAQ1742_RS00290	435	144	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	65910	67919	-							DAQ1742_RS00295	2010		old_locus_tag=DAQ1742_00067
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	65910	67919	-	WP_035345211.1	WP_035345211.1		methyl-accepting chemotaxis protein			DAQ1742_RS00295	2010	669	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	68146	68961	+					yidA		DAQ1742_RS00300	816		old_locus_tag=DAQ1742_00068
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	68146	68961	+	WP_035345209.1	WP_035345209.1		sugar-phosphatase	yidA		DAQ1742_RS00300	816	271	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	68996	70180	-					uxuA		DAQ1742_RS00305	1185		old_locus_tag=DAQ1742_00069
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	68996	70180	-	WP_035345208.1	WP_035345208.1		mannonate dehydratase	uxuA		DAQ1742_RS00305	1185	394	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	70667	72055	+							DAQ1742_RS00310	1389		old_locus_tag=DAQ1742_00071
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	70667	72055	+	WP_035345205.1	WP_035345205.1		glutamine synthetase family protein			DAQ1742_RS00310	1389	462	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	72196	72900	+							DAQ1742_RS00315	705		old_locus_tag=DAQ1742_00072
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	72196	72900	+	WP_035345202.1	WP_035345202.1		FadR family transcriptional regulator			DAQ1742_RS00315	705	234	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	72973	73230	-							DAQ1742_RS00320	258		old_locus_tag=DAQ1742_00073
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	72973	73230	-	WP_035345199.1	WP_035345199.1		DUF1471 domain-containing protein			DAQ1742_RS00320	258	85	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	73463	74749	+							DAQ1742_RS00325	1287		old_locus_tag=DAQ1742_00075
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	73463	74749	+	WP_035345196.1	WP_035345196.1		DUF3748 domain-containing protein			DAQ1742_RS00325	1287	428	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	74800	75171	-							DAQ1742_RS00330	372		old_locus_tag=DAQ1742_00076
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	74800	75171	-	WP_035346428.1	WP_035346428.1		YceK/YidQ family lipoprotein			DAQ1742_RS00330	372	123	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	75509	75922	+					ibpA		DAQ1742_RS00335	414		old_locus_tag=DAQ1742_00077
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	75509	75922	+	WP_035345192.1	WP_035345192.1		heat shock chaperone IbpA	ibpA		DAQ1742_RS00335	414	137	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	76063	76500	+					ibpB		DAQ1742_RS00340	438		old_locus_tag=DAQ1742_00078
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	76063	76500	+	WP_035345189.1	WP_035345189.1		heat shock chaperone IbpB	ibpB		DAQ1742_RS00340	438	145	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	77229	78641	+							DAQ1742_RS00345	1413		old_locus_tag=DAQ1742_00080
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	77229	78641	+	WP_035345186.1	WP_035345186.1		anion permease			DAQ1742_RS00345	1413	470	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	78774	80387	+							DAQ1742_RS00350	1614		old_locus_tag=DAQ1742_00081
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	78774	80387	+	WP_035346425.1	WP_035346425.1		sensor histidine kinase			DAQ1742_RS00350	1614	537	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	80400	81122	+					dcuR		DAQ1742_RS00355	723		old_locus_tag=DAQ1742_00082
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	80400	81122	+	WP_035345183.1	WP_035345183.1		two-component system response regulator DcuR	dcuR		DAQ1742_RS00355	723	240	
gene	protein_coding	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	81229	82569	-							DAQ1742_RS00360	1341		old_locus_tag=DAQ1742_00083
CDS	with_protein	GCF_900095885.1	Primary Assembly	chromosome	1	NZ_LT615367.1	81229	82569	-	WP_035345181.1	WP_035345181.1		2-hydroxycarboxylate transporter family protein			DAQ1742_RS00360	1341	446	
