# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	24668	25828	+	WP_100848622.1	WP_100848622.1		4Fe-4S cluster-binding domain-containing protein		66562748	CVE23_RS00115	1161	386	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	25851	27257	+						66562749	CVE23_RS00120	1407		old_locus_tag=CVE23_00120
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	25851	27257	+	WP_100848623.1	WP_100848623.1		ATP-grasp domain-containing protein		66562749	CVE23_RS00120	1407	468	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	27273	27977	+						66562750	CVE23_RS00125	705		old_locus_tag=CVE23_00125
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	27273	27977	+	WP_038663863.1	WP_038663863.1		2OG-Fe dioxygenase family protein		66562750	CVE23_RS00125	705	234	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	28024	29286	+						66562751	CVE23_RS00130	1263		old_locus_tag=CVE23_00130
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	28024	29286	+	WP_100848624.1	WP_100848624.1		MFS transporter		66562751	CVE23_RS00130	1263	420	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	29465	30712	-					frc	66562752	CVE23_RS00135	1248		old_locus_tag=CVE23_00135
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	29465	30712	-	WP_100848625.1	WP_100848625.1		formyl-CoA transferase	frc	66562752	CVE23_RS00135	1248	415	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	30843	31274	-						66562753	CVE23_RS00140	432		old_locus_tag=CVE23_00140
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	30843	31274	-	WP_100848626.1	WP_100848626.1		PAS domain-containing protein		66562753	CVE23_RS00140	432	143	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	31280	32557	-					frc	66562754	CVE23_RS00145	1278		old_locus_tag=CVE23_00145
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	31280	32557	-	WP_100848627.1	WP_100848627.1		formyl-CoA transferase	frc	66562754	CVE23_RS00145	1278	425	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	32597	34342	-					oxc	66562755	CVE23_RS00150	1746		old_locus_tag=CVE23_00150
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	32597	34342	-	WP_100848628.1	WP_100848628.1		oxalyl-CoA decarboxylase	oxc	66562755	CVE23_RS00150	1746	581	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	34396	35703	-						66562756	CVE23_RS00155	1308		old_locus_tag=CVE23_00155
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	34396	35703	-	WP_038920669.1	WP_038920669.1		MFS transporter		66562756	CVE23_RS00155	1308	435	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	36404	37300	+						66562757	CVE23_RS00165	897		old_locus_tag=CVE23_00165
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	36404	37300	+	WP_038920666.1	WP_038920666.1		LysR family transcriptional regulator		66562757	CVE23_RS00165	897	298	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	37696	38148	+						66562758	CVE23_RS00170	453		old_locus_tag=CVE23_00170
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	37696	38148	+	WP_084682755.1	WP_084682755.1		GNAT family N-acetyltransferase		66562758	CVE23_RS00170	453	150	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	38173	38616	-						66562759	CVE23_RS00175	444		old_locus_tag=CVE23_00175
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	38173	38616	-	WP_100848630.1	WP_100848630.1		MarR family transcriptional regulator		66562759	CVE23_RS00175	444	147	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	38735	39025	+						66562760	CVE23_RS00180	291		old_locus_tag=CVE23_00180
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	38735	39025	+	WP_038663832.1	WP_038663832.1		DUF3861 domain-containing protein		66562760	CVE23_RS00180	291	96	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	39166	40134	+					glk	66562761	CVE23_RS00185	969		old_locus_tag=CVE23_00185
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	39166	40134	+	WP_038920664.1	WP_038920664.1		glucokinase	glk	66562761	CVE23_RS00185	969	322	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	40330	41448	-						66562763	CVE23_RS00195	1119		old_locus_tag=CVE23_00195
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	40330	41448	-	WP_038920663.1	WP_038920663.1		alkylhydroperoxidase domain protein		66562763	CVE23_RS00195	1119	372	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	41445	42485	-						66562764	CVE23_RS00200	1041		old_locus_tag=CVE23_00200
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	41445	42485	-	WP_100848631.1	WP_100848631.1		putative FMN-dependent luciferase-like monooxygenase		66562764	CVE23_RS00200	1041	346	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	42515	44194	-						66562765	CVE23_RS00205	1680		old_locus_tag=CVE23_00205
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	42515	44194	-	WP_100848632.1	WP_100848632.1		ABC transporter ATP-binding protein		66562765	CVE23_RS00205	1680	559	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	44191	45051	-						66562766	CVE23_RS00210	861		old_locus_tag=CVE23_00210
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	44191	45051	-	WP_038920660.1	WP_038920660.1		ABC transporter permease		66562766	CVE23_RS00210	861	286	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	45053	45994	-						66562767	CVE23_RS00215	942		old_locus_tag=CVE23_00215
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	45053	45994	-	WP_038663815.1	WP_038663815.1		ABC transporter permease		66562767	CVE23_RS00215	942	313	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	46020	47663	-						66562768	CVE23_RS00220	1644		old_locus_tag=CVE23_00220
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	46020	47663	-	WP_100848633.1	WP_100848633.1		TIGR04028 family ABC transporter substrate-binding protein		66562768	CVE23_RS00220	1644	547	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	47994	48245	+						66562769	CVE23_RS00225	252		old_locus_tag=CVE23_00225
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	47994	48245	+	WP_038920657.1	WP_038920657.1		DUF1471 domain-containing protein		66562769	CVE23_RS00225	252	83	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	48311	49567	-						66562770	CVE23_RS00230	1257		old_locus_tag=CVE23_00230
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	48311	49567	-	WP_038663807.1	WP_038663807.1		valine--pyruvate transaminase		66562770	CVE23_RS00230	1257	418	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	49960	51168	+						66562771	CVE23_RS00235	1209		old_locus_tag=CVE23_00235
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	49960	51168	+	WP_100848634.1	WP_100848634.1		aldose 1-epimerase family protein		66562771	CVE23_RS00235	1209	402	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	51271	52233	-					ghrB	66562772	CVE23_RS00240	963		old_locus_tag=CVE23_00240
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	51271	52233	-	WP_100848635.1	WP_100848635.1		glyoxylate/hydroxypyruvate reductase GhrB	ghrB	66562772	CVE23_RS00240	963	320	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	52786	53241	-						66562773	CVE23_RS00245	456		old_locus_tag=CVE23_00245
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	52786	53241	-	WP_049855496.1	WP_049855496.1		N-acetyltransferase		66562773	CVE23_RS00245	456	151	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	53238	53798	-						66562774	CVE23_RS00250	561		old_locus_tag=CVE23_00250
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	53238	53798	-	WP_049855497.1	WP_049855497.1		DNA-3-methyladenine glycosylase I		66562774	CVE23_RS00250	561	186	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	53987	54793	+						66562775	CVE23_RS00255	807		old_locus_tag=CVE23_00255
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	53987	54793	+	WP_049855498.1	WP_049855498.1		sulfite exporter TauE/SafE family protein		66562775	CVE23_RS00255	807	268	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	54936	55850	+					glyQ	66562776	CVE23_RS00260	915		old_locus_tag=CVE23_00260
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	54936	55850	+	WP_100848636.1	WP_100848636.1		glycine--tRNA ligase subunit alpha	glyQ	66562776	CVE23_RS00260	915	304	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	55860	57944	+					glyS	66562777	CVE23_RS00265	2085		old_locus_tag=CVE23_00265
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	55860	57944	+	WP_100848637.1	WP_100848637.1		glycine--tRNA ligase subunit beta	glyS	66562777	CVE23_RS00265	2085	694	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	58034	59410	-						66562778	CVE23_RS00270	1377		old_locus_tag=CVE23_00270
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	58034	59410	-	WP_100848638.1	WP_100848638.1		MFS transporter		66562778	CVE23_RS00270	1377	458	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	59984	60502	+						66562779	CVE23_RS00275	519		old_locus_tag=CVE23_00275
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	59984	60502	+	WP_012768188.1	WP_012768188.1		Hcp family type VI secretion system effector		66562779	CVE23_RS00275	519	172	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	60617	62470	+					vgrG	66562780	CVE23_RS00280	1854		old_locus_tag=CVE23_00280
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	60617	62470	+	WP_100848639.1	WP_100848639.1		type VI secretion system tip protein VgrG	vgrG	66562780	CVE23_RS00280	1854	617	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	62484	62891	+						66562781	CVE23_RS00285	408		old_locus_tag=CVE23_00285
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	62484	62891	+	WP_100848640.1	WP_100848640.1		DUF1795 domain-containing protein		66562781	CVE23_RS00285	408	135	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	62903	67285	+						66562782	CVE23_RS00290	4383		old_locus_tag=CVE23_00290
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	62903	67285	+	WP_225622623.1	WP_225622623.1		PAAR domain-containing protein		66562782	CVE23_RS00290	4383	1460	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	67289	67987	+						66562783	CVE23_RS00295	699		old_locus_tag=CVE23_00295
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	67289	67987	+	WP_049855275.1	WP_049855275.1		hypothetical protein		66562783	CVE23_RS00295	699	232	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	68595	68912	-						66562785	CVE23_RS00305	318		old_locus_tag=CVE23_00305
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	68595	68912	-	WP_100848641.1	WP_100848641.1		hypothetical protein		66562785	CVE23_RS00305	318	105	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	69023	72616	-					uca	66562786	CVE23_RS00310	3594		old_locus_tag=CVE23_00310
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	69023	72616	-	WP_100848642.1	WP_100848642.1		urea carboxylase	uca	66562786	CVE23_RS00310	3594	1197	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	72718	73353	-						66562787	CVE23_RS00315	636		old_locus_tag=CVE23_00315
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	72718	73353	-	WP_049855278.1	WP_049855278.1		urea carboxylase-associated family protein		66562787	CVE23_RS00315	636	211	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	73356	74075	-						66562788	CVE23_RS00320	720		old_locus_tag=CVE23_00320
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	73356	74075	-	WP_038920643.1	WP_038920643.1		urea carboxylase-associated family protein		66562788	CVE23_RS00320	720	239	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	74092	74871	-						66562789	CVE23_RS00325	780		old_locus_tag=CVE23_00325
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	74092	74871	-	WP_038663755.1	WP_038663755.1		ABC transporter ATP-binding protein		66562789	CVE23_RS00325	780	259	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	74898	75710	-						66562790	CVE23_RS00330	813		old_locus_tag=CVE23_00330
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	74898	75710	-	WP_038920640.1	WP_038920640.1		ABC transporter permease subunit		66562790	CVE23_RS00330	813	270	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	75727	76782	-						66562791	CVE23_RS00335	1056		old_locus_tag=CVE23_00335
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	75727	76782	-	WP_049855280.1	WP_049855280.1		putative urea ABC transporter substrate-binding protein		66562791	CVE23_RS00335	1056	351	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	77463	78173	+						66562792	CVE23_RS00340	711		old_locus_tag=CVE23_00340
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	77463	78173	+	WP_038920638.1	WP_038920638.1		DUF3053 domain-containing protein		66562792	CVE23_RS00340	711	236	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	78682	80589	+						66562793	CVE23_RS00345	1908		old_locus_tag=CVE23_00345
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	78682	80589	+	WP_100848643.1	WP_100848643.1		PTS mannitol transporter subunit IICBA		66562793	CVE23_RS00345	1908	635	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	80665	81813	+						66562794	CVE23_RS00350	1149		old_locus_tag=CVE23_00350
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	80665	81813	+	WP_038921167.1	WP_038921167.1		mannitol-1-phosphate 5-dehydrogenase		66562794	CVE23_RS00350	1149	382	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	81975	82505	+						66562795	CVE23_RS00355	531		old_locus_tag=CVE23_00355
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	81975	82505	+	WP_038663737.1	WP_038663737.1		MltR family transcriptional regulator		66562795	CVE23_RS00355	531	176	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	82705	83163	+					tnpA	66562796	CVE23_RS00365	459		old_locus_tag=CVE23_00365
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	82705	83163	+	WP_038918153.1	WP_038918153.1		IS200/IS605 family transposase	tnpA	66562796	CVE23_RS00365	459	152	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	83341	85227	-						66562797	CVE23_RS00375	1887		old_locus_tag=CVE23_00375
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	83341	85227	-	WP_100848645.1	WP_100848645.1		methyl-accepting chemotaxis protein		66562797	CVE23_RS00375	1887	628	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	85494	86120	-					sodA	66562798	CVE23_RS00380	627		old_locus_tag=CVE23_00380
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	85494	86120	-	WP_038920635.1	WP_038920635.1		superoxide dismutase [Mn]	sodA	66562798	CVE23_RS00380	627	208	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	86349	87137	-					fdhD	66562799	CVE23_RS00385	789		old_locus_tag=CVE23_00385
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	86349	87137	-	WP_225622704.1	WP_225622704.1		formate dehydrogenase accessory sulfurtransferase FdhD	fdhD	66562799	CVE23_RS00385	789	262	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	87542	89080	+						66562800	CVE23_RS00390	1539		old_locus_tag=CVE23_00390
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	87542	89080	+	WP_039691870.1	WP_039691870.1		aldehyde dehydrogenase		66562800	CVE23_RS00390	1539	512	
gene	protein_coding	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	89186	90646	-					xylB	66562801	CVE23_RS00395	1461		old_locus_tag=CVE23_00395
CDS	with_protein	GCF_002812485.1	Primary Assembly	chromosome		NZ_CP025003.1	89186	90646	-	WP_100848647.1	WP_100848647.1		xylulokinase	xylB	66562801	CVE23_RS00395	1461	486	
