# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	12282	13274	+	WP_086872160.1	WP_086872160.1		ribose operon transcriptional repressor RbsR	rbsR		IP581_RS00060	993	330	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	13266	14669	-					mdtD		IP581_RS00065	1404		old_locus_tag=IP581_00065
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	13266	14669	-	WP_193821491.1	WP_193821491.1		multidrug transporter subunit MdtD	mdtD		IP581_RS00065	1404	467	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	14681	15370	-							IP581_RS00070	690		old_locus_tag=IP581_00070
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	14681	15370	-	WP_193821492.1	WP_193821492.1		FadR family transcriptional regulator			IP581_RS00070	690	229	
gene	rRNA	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	15847	17386	+							IP581_RS00075	1540		old_locus_tag=IP581_00075
rRNA		GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	15847	17386	+				16S ribosomal RNA			IP581_RS00075	1540		
gene	tRNA	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	17470	17545	+							IP581_RS00080	76		old_locus_tag=IP581_00080
tRNA		GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	17470	17545	+				tRNA-Glu			IP581_RS00080	76		anticodon=TTC
gene	rRNA	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	17739	20645	+							IP581_RS00085	2907		old_locus_tag=IP581_00085
rRNA		GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	17739	20645	+				23S ribosomal RNA			IP581_RS00085	2907		
gene	rRNA	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	20837	20952	+					rrf		IP581_RS00090	116		old_locus_tag=IP581_00090
rRNA		GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	20837	20952	+				5S ribosomal RNA	rrf		IP581_RS00090	116		
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	21140	21649	-					mobB		IP581_RS00095	510		old_locus_tag=IP581_00095
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	21140	21649	-	WP_193821493.1	WP_193821493.1		molybdopterin-guanine dinucleotide biosynthesis protein MobB	mobB		IP581_RS00095	510	169	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	21646	22233	-					mobA		IP581_RS00100	588		old_locus_tag=IP581_00100
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	21646	22233	-	WP_193821494.1	WP_193821494.1		molybdenum cofactor guanylyltransferase MobA	mobA		IP581_RS00100	588	195	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	22303	22572	+							IP581_RS00105	270		old_locus_tag=IP581_00105
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	22303	22572	+	WP_017460091.1	WP_017460091.1		YihD family protein			IP581_RS00105	270	89	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	22648	23634	+							IP581_RS00110	987		old_locus_tag=IP581_00110
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	22648	23634	+	WP_086873346.1	WP_086873346.1		serine/threonine protein kinase			IP581_RS00110	987	328	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	23651	24274	+					dsbA		IP581_RS00115	624		old_locus_tag=IP581_00115
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	23651	24274	+	WP_017460093.1	WP_017460093.1		thiol:disulfide interchange protein DsbA	dsbA		IP581_RS00115	624	207	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	24287	25195	-							IP581_RS00120	909		old_locus_tag=IP581_00120
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	24287	25195	-	WP_086873345.1	WP_086873345.1		acyltransferase			IP581_RS00120	909	302	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	25618	28404	+					polA		IP581_RS00125	2787		old_locus_tag=IP581_00125
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	25618	28404	+	WP_086873344.1	WP_086873344.1		DNA polymerase I	polA		IP581_RS00125	2787	928	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	28711	29340	-					yihA		IP581_RS00130	630		old_locus_tag=IP581_00130
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	28711	29340	-	WP_086873351.1	WP_086873351.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		IP581_RS00130	630	209	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	29916	30416	+					yihI		IP581_RS00135	501		old_locus_tag=IP581_00135
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	29916	30416	+	WP_086873343.1	WP_086873343.1		Der GTPase-activating protein YihI	yihI		IP581_RS00135	501	166	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	30603	31976	+					hemN		IP581_RS00140	1374		old_locus_tag=IP581_00140
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	30603	31976	+	WP_193821495.1	WP_193821495.1		oxygen-independent coproporphyrinogen III oxidase	hemN		IP581_RS00140	1374	457	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	32044	32166	-							IP581_RS00145	123		old_locus_tag=IP581_00145
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	32044	32166	-	WP_141399381.1	WP_141399381.1		YshB family small membrane protein			IP581_RS00145	123	40	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	32277	33686	-					glnG		IP581_RS00150	1410		old_locus_tag=IP581_00150
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	32277	33686	-	WP_017460100.1	WP_017460100.1		nitrogen regulation protein NR(I)	glnG		IP581_RS00150	1410	469	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	33695	34744	-					glnL		IP581_RS00155	1050		old_locus_tag=IP581_00155
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	33695	34744	-	WP_193821496.1	WP_193821496.1		nitrogen regulation protein NR(II)	glnL		IP581_RS00155	1050	349	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	35009	36418	-					glnA		IP581_RS00160	1410		old_locus_tag=IP581_00160
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	35009	36418	-	WP_020455889.1	WP_020455889.1		glutamate--ammonia ligase	glnA		IP581_RS00160	1410	469	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	36799	38622	+					typA		IP581_RS00165	1824		old_locus_tag=IP581_00165
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	36799	38622	+	WP_086873339.1	WP_086873339.1		ribosome-dependent GTPase TypA	typA		IP581_RS00165	1824	607	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	38764	39363	+					yihX		IP581_RS00170	600		old_locus_tag=IP581_00170
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	38764	39363	+	WP_097401892.1	WP_097401892.1		glucose-1-phosphatase	yihX		IP581_RS00170	600	199	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	39357	40229	+							IP581_RS00175	873		old_locus_tag=IP581_00175
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	39357	40229	+	WP_097401893.1	WP_097401893.1		virulence factor BrkB family protein			IP581_RS00175	873	290	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	40226	40663	+					dtd		IP581_RS00180	438		old_locus_tag=IP581_00180
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	40226	40663	+	WP_017459695.1	WP_017459695.1		D-tyrosyl-tRNA(Tyr) deacylase	dtd		IP581_RS00180	438	145	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	40708	41649	+					fabY		IP581_RS00185	942		old_locus_tag=IP581_00185
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	40708	41649	+	WP_020455892.1	WP_020455892.1		fatty acid biosynthesis protein FabY	fabY		IP581_RS00185	942	313	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	41698	42036	-							IP581_RS00190	339		old_locus_tag=IP581_00190
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	41698	42036	-	WP_193821497.1	WP_193821497.1		nuclear transport factor 2 family protein			IP581_RS00190	339	112	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	42059	42970	-							IP581_RS00195	912		old_locus_tag=IP581_00195
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	42059	42970	-	WP_193821498.1	WP_193821498.1		alpha/beta hydrolase			IP581_RS00195	912	303	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	43137	44066	-					fdhE		IP581_RS00200	930		old_locus_tag=IP581_00200
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	43137	44066	-	WP_086873332.1	WP_086873332.1		formate dehydrogenase accessory protein FdhE	fdhE		IP581_RS00200	930	309	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	44063	44698	-					fdoI		IP581_RS00205	636		old_locus_tag=IP581_00205
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	44063	44698	-	WP_017459690.1	WP_017459690.1		formate dehydrogenase cytochrome b556 subunit	fdoI		IP581_RS00205	636	211	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	44695	45597	-					fdxH		IP581_RS00210	903		old_locus_tag=IP581_00210
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	44695	45597	-	WP_017459689.1	WP_017459689.1		formate dehydrogenase subunit beta	fdxH		IP581_RS00210	903	300	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	45610	48660	-					fdnG		IP581_RS00215	3051		old_locus_tag=IP581_00215
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	45610	48660	-	WP_097401896.1	WP_097401896.1		formate dehydrogenase-N subunit alpha	fdnG		IP581_RS00215	3051	1016	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	48903	49739	+					fdhD		IP581_RS00220	837		old_locus_tag=IP581_00220
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	48903	49739	+	WP_193821499.1	WP_193821499.1		formate dehydrogenase accessory sulfurtransferase FdhD	fdhD		IP581_RS00220	837	278	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	49866	50078	+							IP581_RS00225	213		old_locus_tag=IP581_00225
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	49866	50078	+	WP_017460122.1	WP_017460122.1		DUF1471 domain-containing protein			IP581_RS00225	213	70	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	50128	50625	-							IP581_RS00230	498		old_locus_tag=IP581_00230
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	50128	50625	-	WP_228007798.1	WP_228007798.1		YgjV family protein			IP581_RS00230	498	165	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	50681	51202	-							IP581_RS00235	522		old_locus_tag=IP581_00235
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	50681	51202	-	WP_097401899.1	WP_097401899.1		Crp/Fnr family transcriptional regulator			IP581_RS00235	522	173	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	51339	51551	+							IP581_RS00240	213		old_locus_tag=IP581_00240
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	51339	51551	+	WP_017459685.1	WP_017459685.1		DUF1471 domain-containing protein			IP581_RS00240	213	70	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	51804	52223	-							IP581_RS00245	420		old_locus_tag=IP581_00245
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	51804	52223	-	WP_097401900.1	WP_097401900.1		flagellar protein FlhE			IP581_RS00245	420	139	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	52687	53364	+							IP581_RS00250	678		old_locus_tag=IP581_00250
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	52687	53364	+	WP_097401901.1	WP_097401901.1		ABC transporter ATP-binding protein			IP581_RS00250	678	225	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	53357	54607	+							IP581_RS00255	1251		old_locus_tag=IP581_00255
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	53357	54607	+	WP_193821500.1	WP_193821500.1		ABC transporter permease			IP581_RS00255	1251	416	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	54600	56066	+							IP581_RS00260	1467		old_locus_tag=IP581_00260
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	54600	56066	+	WP_193821501.1	WP_193821501.1		TolC family protein			IP581_RS00260	1467	488	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	56059	57360	+							IP581_RS00265	1302		old_locus_tag=IP581_00265
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	56059	57360	+	WP_193821502.1	WP_193821502.1		HlyD family efflux transporter periplasmic adaptor subunit			IP581_RS00265	1302	433	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	57373	57696	-							IP581_RS00270	324		old_locus_tag=IP581_00270
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	57373	57696	-	WP_097401905.1	WP_097401905.1		AzlD domain-containing protein			IP581_RS00270	324	107	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	57696	58358	-							IP581_RS00275	663		old_locus_tag=IP581_00275
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	57696	58358	-	WP_193821503.1	WP_193821503.1		AzlC family ABC transporter permease			IP581_RS00275	663	220	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	58460	59008	+							IP581_RS00280	549		old_locus_tag=IP581_00280
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	58460	59008	+	WP_193821504.1	WP_193821504.1		XRE family transcriptional regulator			IP581_RS00280	549	182	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	59424	59960	+							IP581_RS00285	537		old_locus_tag=IP581_00285
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	59424	59960	+	WP_097401907.1	WP_097401907.1		type 1 fimbrial protein			IP581_RS00285	537	178	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	59982	60713	+							IP581_RS00290	732		old_locus_tag=IP581_00290
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	59982	60713	+	WP_193821505.1	WP_193821505.1		molecular chaperone			IP581_RS00290	732	243	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	60761	63298	+							IP581_RS00295	2538		old_locus_tag=IP581_00295
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	60761	63298	+	WP_193821506.1	WP_193821506.1		fimbrial biogenesis outer membrane usher protein			IP581_RS00295	2538	845	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	63315	64631	+							IP581_RS00300	1317		old_locus_tag=IP581_00300
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	63315	64631	+	WP_193821507.1	WP_193821507.1		fimbrial protein			IP581_RS00300	1317	438	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	64628	65371	+							IP581_RS00305	744		old_locus_tag=IP581_00305
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	64628	65371	+	WP_193821508.1	WP_193821508.1		molecular chaperone			IP581_RS00305	744	247	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	65403	65717	-					rhaM		IP581_RS00310	315		old_locus_tag=IP581_00310
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	65403	65717	-	WP_193821509.1	WP_193821509.1		L-rhamnose mutarotase	rhaM		IP581_RS00310	315	104	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	65714	66862	-					fucO		IP581_RS00315	1149		old_locus_tag=IP581_00315
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	65714	66862	-	WP_193821510.1	WP_193821510.1		lactaldehyde reductase	fucO		IP581_RS00315	1149	382	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	66925	67929	-							IP581_RS00320	1005		old_locus_tag=IP581_00320
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	66925	67929	-	WP_193821511.1	WP_193821511.1		ABC transporter permease			IP581_RS00320	1005	334	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	67926	68930	-							IP581_RS00325	1005		old_locus_tag=IP581_00325
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	67926	68930	-	WP_193821512.1	WP_193821512.1		ABC transporter permease			IP581_RS00325	1005	334	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	68930	70441	-							IP581_RS00330	1512		old_locus_tag=IP581_00330
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	68930	70441	-	WP_193821513.1	WP_193821513.1		sugar ABC transporter ATP-binding protein			IP581_RS00330	1512	503	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	70491	71477	-					rhaS		IP581_RS00335	987		old_locus_tag=IP581_00335
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	70491	71477	-	WP_193821514.1	WP_193821514.1		rhamnose ABC transporter substrate-binding protein	rhaS		IP581_RS00335	987	328	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	71560	72390	-					rhaD		IP581_RS00340	831		old_locus_tag=IP581_00340
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	71560	72390	-	WP_193821515.1	WP_193821515.1		rhamnulose-1-phosphate aldolase	rhaD		IP581_RS00340	831	276	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	72457	73716	-					rhaA		IP581_RS00345	1260		old_locus_tag=IP581_00345
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	72457	73716	-	WP_193821516.1	WP_193821516.1		L-rhamnose isomerase	rhaA		IP581_RS00345	1260	419	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	73713	75182	-					rhaB		IP581_RS00350	1470		old_locus_tag=IP581_00350
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	73713	75182	-	WP_193821517.1	WP_193821517.1		rhamnulokinase	rhaB		IP581_RS00350	1470	489	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	75482	76318	+					rhaS		IP581_RS00355	837		old_locus_tag=IP581_00355
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	75482	76318	+	WP_086873312.1	WP_086873312.1		HTH-type transcriptional activator RhaS	rhaS		IP581_RS00355	837	278	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	76392	77240	+					rhaR		IP581_RS00360	849		old_locus_tag=IP581_00360
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	76392	77240	+	WP_193821518.1	WP_193821518.1		HTH-type transcriptional activator RhaR	rhaR		IP581_RS00360	849	282	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	77601	78221	+					sodA		IP581_RS00365	621		old_locus_tag=IP581_00365
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	77601	78221	+	WP_086873310.1	WP_086873310.1		superoxide dismutase [Mn]	sodA		IP581_RS00365	621	206	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	78478	79461	+					kdgT		IP581_RS00370	984		old_locus_tag=IP581_00370
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	78478	79461	+	WP_086873309.1	WP_086873309.1		2-keto-3-deoxygluconate transporter	kdgT		IP581_RS00370	984	327	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	79498	80391	-							IP581_RS00375	894		old_locus_tag=IP581_00375
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	79498	80391	-	WP_193821519.1	WP_193821519.1		dihydrodipicolinate synthase family protein			IP581_RS00375	894	297	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	80553	81227	+					yiiM		IP581_RS00380	675		old_locus_tag=IP581_00380
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	80553	81227	+	WP_193821520.1	WP_193821520.1		6-N-hydroxylaminopurine resistance protein	yiiM		IP581_RS00380	675	224	
gene	protein_coding	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	81262	82635	-					cpxA		IP581_RS00385	1374		old_locus_tag=IP581_00385
CDS	with_protein	GCF_015167415.1	Primary Assembly	chromosome		NZ_CP063425.1	81262	82635	-	WP_045512355.1	WP_045512355.1		envelope stress sensor histidine kinase CpxA	cpxA		IP581_RS00385	1374	457	
