# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	16434	17699	-	WP_054803543.1	WP_054803543.1		oxalate/formate MFS antiporter	oxlT		EQG67_RS00085	1266	421	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	17975	19645	+							EQG67_RS00090	1671		old_locus_tag=EQG67_00090
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	17975	19645	+	WP_128481844.1	WP_128481844.1		putative transporter			EQG67_RS00090	1671	556	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	19679	20026	+							EQG67_RS00095	348		old_locus_tag=EQG67_00095
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	19679	20026	+	WP_042715102.1	WP_042715102.1		DUF202 domain-containing protein			EQG67_RS00095	348	115	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	20016	20366	+							EQG67_RS00100	351		old_locus_tag=EQG67_00100
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	20016	20366	+	WP_042715099.1	WP_042715099.1		DUF202 domain-containing protein			EQG67_RS00100	351	116	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	20461	21549	+							EQG67_RS00105	1089		old_locus_tag=EQG67_00105
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	20461	21549	+	WP_206616710.1	WP_206616710.1		cellulase family glycosylhydrolase			EQG67_RS00105	1089	362	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	21452	22636	-					emrD		EQG67_RS00110	1185		old_locus_tag=EQG67_00110
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	21452	22636	-	WP_128481845.1	WP_128481845.1		multidrug efflux MFS transporter EmrD	emrD		EQG67_RS00110	1185	394	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	22814	23647	-							EQG67_RS00115	834		old_locus_tag=EQG67_00115
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	22814	23647	-	WP_128483963.1	WP_128483963.1		DMT family transporter			EQG67_RS00115	834	277	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	24378	24476	+					ivbL		EQG67_RS00125	99		old_locus_tag=EQG67_00125
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	24378	24476	+	WP_124966939.1	WP_124966939.1		ilvB operon leader peptide IvbL	ivbL		EQG67_RS00125	99	32	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	24582	26270	+					ilvB		EQG67_RS00135	1689		old_locus_tag=EQG67_00135
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	24582	26270	+	WP_128481846.1	WP_128481846.1		acetolactate synthase large subunit	ilvB		EQG67_RS00135	1689	562	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	26274	26558	+					ilvN		EQG67_RS00140	285		old_locus_tag=EQG67_00140
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	26274	26558	+	WP_076769298.1	WP_076769298.1		acetolactate synthase small subunit	ilvN		EQG67_RS00140	285	94	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	26711	28729	-							EQG67_RS00145	2019		old_locus_tag=EQG67_00145
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	26711	28729	-	WP_128481847.1	WP_128481847.1		DUF4034 domain-containing protein			EQG67_RS00145	2019	672	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	28887	29339	+							EQG67_RS00150	453		old_locus_tag=EQG67_00150
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	28887	29339	+	WP_054803550.1	WP_054803550.1		DUF1198 domain-containing protein			EQG67_RS00150	453	150	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	29436	30620	+					nepI		EQG67_RS00155	1185		old_locus_tag=EQG67_00155
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	29436	30620	+	WP_042715086.1	WP_042715086.1		purine ribonucleoside efflux pump NepI	nepI		EQG67_RS00155	1185	394	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	30789	31691	-							EQG67_RS00160	903		old_locus_tag=EQG67_00160
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	30789	31691	-	WP_042715084.1	WP_042715084.1		EamA family transporter			EQG67_RS00160	903	300	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	31792	33171	-							EQG67_RS00165	1380		old_locus_tag=EQG67_00165
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	31792	33171	-	WP_076769300.1	WP_076769300.1		carbohydrate porin			EQG67_RS00165	1380	459	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	33316	33621	-							EQG67_RS00170	306		old_locus_tag=EQG67_00170
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	33316	33621	-	WP_094422682.1	WP_094422682.1		PTS lactose/cellobiose transporter subunit IIA			EQG67_RS00170	306	101	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	33627	35018	-							EQG67_RS00175	1392		old_locus_tag=EQG67_00175
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	33627	35018	-	WP_128481848.1	WP_128481848.1		glycoside hydrolase family 1 protein			EQG67_RS00175	1392	463	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	35031	36362	-							EQG67_RS00180	1332		old_locus_tag=EQG67_00180
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	35031	36362	-	WP_076769302.1	WP_076769302.1		PTS transporter subunit EIIC			EQG67_RS00180	1332	443	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	36374	36688	-							EQG67_RS00185	315		old_locus_tag=EQG67_00185
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	36374	36688	-	WP_042715075.1	WP_042715075.1		PTS sugar transporter subunit IIB			EQG67_RS00185	315	104	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	36981	37937	+							EQG67_RS00190	957		old_locus_tag=EQG67_00190
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	36981	37937	+	WP_076769303.1	WP_076769303.1		LacI family transcriptional regulator			EQG67_RS00190	957	318	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	38140	38583	+							EQG67_RS00195	444		old_locus_tag=EQG67_00195
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	38140	38583	+	WP_128481849.1	WP_128481849.1		hypothetical protein			EQG67_RS00195	444	147	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	38707	38916	+							EQG67_RS00200	210		old_locus_tag=EQG67_00200
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	38707	38916	+	WP_042715070.1	WP_042715070.1		hypothetical protein			EQG67_RS00200	210	69	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	39105	39944	-							EQG67_RS00205	840		old_locus_tag=EQG67_00205
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	39105	39944	-	WP_042715068.1	WP_042715068.1		hypothetical protein			EQG67_RS00205	840	279	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	39994	40848	-							EQG67_RS00210	855		old_locus_tag=EQG67_00210
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	39994	40848	-	WP_128481850.1	WP_128481850.1		hypothetical protein			EQG67_RS00210	855	284	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	41479	43182	+							EQG67_RS00215	1704		old_locus_tag=EQG67_00215
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	41479	43182	+	WP_076769305.1	WP_076769305.1		ABC transporter substrate-binding protein			EQG67_RS00215	1704	567	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	43230	44186	+							EQG67_RS00220	957		old_locus_tag=EQG67_00220
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	43230	44186	+	WP_054803558.1	WP_054803558.1		ABC transporter permease			EQG67_RS00220	957	318	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	44189	45136	+							EQG67_RS00225	948		old_locus_tag=EQG67_00225
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	44189	45136	+	WP_164896917.1	WP_164896917.1		ABC transporter permease			EQG67_RS00225	948	315	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	45133	46116	+							EQG67_RS00230	984		old_locus_tag=EQG67_00230
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	45133	46116	+	WP_128481851.1	WP_128481851.1		ABC transporter ATP-binding protein			EQG67_RS00230	984	327	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	46113	47087	+							EQG67_RS00235	975		old_locus_tag=EQG67_00235
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	46113	47087	+	WP_054802734.1	WP_054802734.1		ATP-binding cassette domain-containing protein			EQG67_RS00235	975	324	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	47161	48354	+							EQG67_RS00240	1194		old_locus_tag=EQG67_00240
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	47161	48354	+	WP_042715056.1	WP_042715056.1		glutathione-dependent formaldehyde dehydrogenase			EQG67_RS00240	1194	397	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	48412	48813	-							EQG67_RS00245	402		old_locus_tag=EQG67_00245
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	48412	48813	-	WP_094422700.1	WP_094422700.1		type II toxin-antitoxin system MqsA family antitoxin			EQG67_RS00245	402	133	
gene	pseudogene	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	48814	49119	-							EQG67_RS00250	306		pseudo;old_locus_tag=EQG67_00250
CDS	without_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	48814	49119	-				type II toxin-antitoxin system MqsR family toxin			EQG67_RS00250	306		pseudo
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	49277	49930	-							EQG67_RS00255	654		old_locus_tag=EQG67_00255
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	49277	49930	-	WP_054802733.1	WP_054802733.1		oxygen-insensitive NAD(P)H-dependent nitroreductase NfsB			EQG67_RS00255	654	217	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	50125	51060	+							EQG67_RS00260	936		old_locus_tag=EQG67_00260
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	50125	51060	+	WP_128483965.1	WP_128483965.1		LysR family transcriptional regulator			EQG67_RS00260	936	311	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	51122	52075	+							EQG67_RS00265	954		old_locus_tag=EQG67_00265
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	51122	52075	+	WP_128481852.1	WP_128481852.1		aldo/keto reductase			EQG67_RS00265	954	317	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	52185	52595	+							EQG67_RS00270	411		old_locus_tag=EQG67_00270
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	52185	52595	+	WP_241658783.1	WP_241658783.1		DUF1311 domain-containing protein			EQG67_RS00270	411	136	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	52676	53848	-							EQG67_RS00275	1173		old_locus_tag=EQG67_00275
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	52676	53848	-	WP_128481853.1	WP_128481853.1		multidrug effflux MFS transporter			EQG67_RS00275	1173	390	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	53956	54558	-							EQG67_RS00280	603		old_locus_tag=EQG67_00280
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	53956	54558	-	WP_128481854.1	WP_128481854.1		XRE family transcriptional regulator			EQG67_RS00280	603	200	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	54604	55293	+							EQG67_RS00285	690		old_locus_tag=EQG67_00285
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	54604	55293	+	WP_128481855.1	WP_128481855.1		B3/4 domain-containing protein			EQG67_RS00285	690	229	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	55307	56200	+							EQG67_RS00290	894		old_locus_tag=EQG67_00290
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	55307	56200	+	WP_128481856.1	WP_128481856.1		dihydrodipicolinate synthase family protein			EQG67_RS00290	894	297	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	56307	56528	+					vapB		EQG67_RS00295	222		old_locus_tag=EQG67_00295
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	56307	56528	+	WP_128481857.1	WP_128481857.1		type II toxin-antitoxin system VapB family antitoxin	vapB		EQG67_RS00295	222	73	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	56701	57759	-							EQG67_RS00300	1059		old_locus_tag=EQG67_00300
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	56701	57759	-	WP_128481858.1	WP_128481858.1		AbrB family transcriptional regulator			EQG67_RS00300	1059	352	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	57977	59470	-							EQG67_RS00305	1494		old_locus_tag=EQG67_00305
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	57977	59470	-	WP_241658784.1	WP_241658784.1		pyridoxal-dependent decarboxylase			EQG67_RS00305	1494	497	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	59722	60312	-							EQG67_RS00310	591		old_locus_tag=EQG67_00310
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	59722	60312	-	WP_128481860.1	WP_128481860.1		N-acetyltransferase			EQG67_RS00310	591	196	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	60664	61707	-							EQG67_RS00315	1044		old_locus_tag=EQG67_00315
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	60664	61707	-	WP_054802725.1	WP_054802725.1		virulence RhuM family protein			EQG67_RS00315	1044	347	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	61828	62127	-							EQG67_RS00320	300		old_locus_tag=EQG67_00320
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	61828	62127	-	WP_042715025.1	WP_042715025.1		SymE family type I addiction module toxin			EQG67_RS00320	300	99	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	62262	62447	+							EQG67_RS00325	186		old_locus_tag=EQG67_00325
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	62262	62447	+	WP_076769314.1	WP_076769314.1		hypothetical protein			EQG67_RS00325	186	61	
gene	tRNA	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	62560	62654	-							EQG67_RS00330	95		old_locus_tag=EQG67_00330
tRNA		GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	62560	62654	-				tRNA-Sec			EQG67_RS00330	95		anticodon=TCA
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	62941	64332	+							EQG67_RS00335	1392		old_locus_tag=EQG67_00335
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	62941	64332	+	WP_128481861.1	WP_128481861.1		glycoside-pentoside-hexuronide family transporter			EQG67_RS00335	1392	463	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	64343	66661	+					yicI		EQG67_RS00340	2319		old_locus_tag=EQG67_00340
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	64343	66661	+	WP_128481862.1	WP_128481862.1		alpha-xylosidase	yicI		EQG67_RS00340	2319	772	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	66848	68569	-							EQG67_RS00345	1722		old_locus_tag=EQG67_00345
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	66848	68569	-	WP_128483967.1	WP_128483967.1		AsmA family protein			EQG67_RS00345	1722	573	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	68693	70078	-							EQG67_RS00350	1386		old_locus_tag=EQG67_00350
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	68693	70078	-	WP_128481863.1	WP_128481863.1		uracil-xanthine permease family protein			EQG67_RS00350	1386	461	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	70204	72285	-					recG		EQG67_RS00355	2082		old_locus_tag=EQG67_00355
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	70204	72285	-	WP_128481864.1	WP_128481864.1		ATP-dependent DNA helicase RecG	recG		EQG67_RS00355	2082	693	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	72289	72978	-					trmH		EQG67_RS00360	690		old_locus_tag=EQG67_00360
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	72289	72978	-	WP_054802720.1	WP_054802720.1		tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	trmH		EQG67_RS00360	690	229	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	72983	75100	-					spoT		EQG67_RS00365	2118		old_locus_tag=EQG67_00365
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	72983	75100	-	WP_042715011.1	WP_042715011.1		bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	spoT		EQG67_RS00365	2118	705	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	75119	75394	-					rpoZ		EQG67_RS00370	276		old_locus_tag=EQG67_00370
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	75119	75394	-	WP_007369481.1	WP_007369481.1		DNA-directed RNA polymerase subunit omega	rpoZ		EQG67_RS00370	276	91	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	75449	76072	-					gmk		EQG67_RS00375	624		old_locus_tag=EQG67_00375
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	75449	76072	-	WP_042715009.1	WP_042715009.1		guanylate kinase	gmk		EQG67_RS00375	624	207	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	76327	78006	+					ligB		EQG67_RS00380	1680		old_locus_tag=EQG67_00380
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	76327	78006	+	WP_128483968.1	WP_128483968.1		NAD-dependent DNA ligase LigB	ligB		EQG67_RS00380	1680	559	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	78000	78617	-							EQG67_RS00385	618		old_locus_tag=EQG67_00385
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	78000	78617	-	WP_042715004.1	WP_042715004.1		trimeric intracellular cation channel family protein			EQG67_RS00385	618	205	
gene	protein_coding	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	80053	80442	+							EQG67_RS00390	390		old_locus_tag=EQG67_00390
CDS	with_protein	GCF_004089895.1	Primary Assembly	chromosome		NZ_CP035129.1	80053	80442	+	WP_128481865.1	WP_128481865.1		hypothetical protein			EQG67_RS00390	390	129	
