# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	12323	13660	+	WP_167514953.1	WP_167514953.1		MFS transporter			C1N69_RS00060	1338	445	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	13712	14941	+							C1N69_RS00065	1230		old_locus_tag=C1N69_00065
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	13712	14941	+	WP_179958046.1	WP_179958046.1		DUF3748 domain-containing protein			C1N69_RS00065	1230	409	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	14938	15270	-							C1N69_RS00070	333		old_locus_tag=C1N69_00070
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	14938	15270	-	WP_025756979.1	WP_025756979.1		YceK/YidQ family lipoprotein			C1N69_RS00070	333	110	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	15584	15994	+					ibpA		C1N69_RS00075	411		old_locus_tag=C1N69_00075
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	15584	15994	+	WP_008500162.1	WP_008500162.1		heat shock chaperone IbpA	ibpA		C1N69_RS00075	411	136	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	16131	16559	+					ibpB		C1N69_RS00080	429		old_locus_tag=C1N69_00080
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	16131	16559	+	WP_047957402.1	WP_047957402.1		heat shock chaperone IbpB	ibpB		C1N69_RS00080	429	142	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	16718	18379	+							C1N69_RS00085	1662		old_locus_tag=C1N69_00085
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	16718	18379	+	WP_155030482.1	WP_155030482.1		putative transporter			C1N69_RS00085	1662	553	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	18347	19093	-							C1N69_RS00090	747		old_locus_tag=C1N69_00090
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	18347	19093	-	WP_155030483.1	WP_155030483.1		GntR family transcriptional regulator			C1N69_RS00090	747	248	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	19316	20938	+							C1N69_RS00095	1623		old_locus_tag=C1N69_00095
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	19316	20938	+	WP_155030484.1	WP_155030484.1		alpha-glucoside-specific PTS transporter subunit IIBC			C1N69_RS00095	1623	540	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	20935	22257	+							C1N69_RS00100	1323		old_locus_tag=C1N69_00100
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	20935	22257	+	WP_155030485.1	WP_155030485.1		6-phospho-alpha-glucosidase			C1N69_RS00100	1323	440	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	22350	22697	+							C1N69_RS00105	348		old_locus_tag=C1N69_00105
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	22350	22697	+	WP_024907384.1	WP_024907384.1		YidH family protein			C1N69_RS00105	348	115	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	22687	23034	+							C1N69_RS00110	348		old_locus_tag=C1N69_00110
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	22687	23034	+	WP_047957405.1	WP_047957405.1		DUF202 domain-containing protein			C1N69_RS00110	348	115	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	23067	24353	-					dsdA		C1N69_RS00115	1287		old_locus_tag=C1N69_00115
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	23067	24353	-	WP_155030486.1	WP_155030486.1		D-serine ammonia-lyase	dsdA		C1N69_RS00115	1287	428	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	24371	25708	-					dsdX		C1N69_RS00120	1338		old_locus_tag=C1N69_00120
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	24371	25708	-	WP_025756988.1	WP_025756988.1		D-serine transporter DsdX	dsdX		C1N69_RS00120	1338	445	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	25913	26839	+					dsdC		C1N69_RS00125	927		old_locus_tag=C1N69_00125
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	25913	26839	+	WP_047957407.1	WP_047957407.1		DNA-binding transcriptional regulator DsdC	dsdC		C1N69_RS00125	927	308	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	26924	28012	+							C1N69_RS00130	1089		old_locus_tag=C1N69_00130
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	26924	28012	+	WP_155030487.1	WP_155030487.1		cellulase family glycosylhydrolase			C1N69_RS00130	1089	362	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	27915	29099	-					emrD		C1N69_RS00135	1185		old_locus_tag=C1N69_00135
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	27915	29099	-	WP_095441481.1	WP_095441481.1		multidrug efflux MFS transporter EmrD	emrD		C1N69_RS00135	1185	394	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	29275	30108	-							C1N69_RS00140	834		old_locus_tag=C1N69_00140
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	29275	30108	-	WP_095452042.1	WP_095452042.1		DMT family transporter			C1N69_RS00140	834	277	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	30171	30617	-							C1N69_RS00145	447		old_locus_tag=C1N69_00145
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	30171	30617	-	WP_045285322.1	WP_045285322.1		GNAT family N-acetyltransferase			C1N69_RS00145	447	148	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	30682	30771	-					tisB		C1N69_RS00150	90		old_locus_tag=C1N69_00150
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	30682	30771	-	WP_020684667.1	WP_020684667.1		type I toxin-antitoxin system toxin TisB	tisB		C1N69_RS00150	90	29	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	31293	31391	+					ivbL		C1N69_RS00155	99		old_locus_tag=C1N69_00155
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	31293	31391	+	WP_071830013.1	WP_071830013.1		ilvB operon leader peptide IvbL	ivbL		C1N69_RS00155	99	32	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	31498	33186	+					ilvB		C1N69_RS00160	1689		old_locus_tag=C1N69_00160
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	31498	33186	+	WP_155030488.1	WP_155030488.1		acetolactate synthase large subunit	ilvB		C1N69_RS00160	1689	562	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	33190	33477	+					ilvN		C1N69_RS00165	288		old_locus_tag=C1N69_00165
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	33190	33477	+	WP_006808802.1	WP_006808802.1		acetolactate synthase small subunit	ilvN		C1N69_RS00165	288	95	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	33559	34152	+					uhpA		C1N69_RS00170	594		old_locus_tag=C1N69_00170
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	33559	34152	+	WP_022646555.1	WP_022646555.1		transcriptional regulator UhpA	uhpA		C1N69_RS00170	594	197	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	34149	35654	+					uhpB		C1N69_RS00175	1506		old_locus_tag=C1N69_00175
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	34149	35654	+	WP_094918651.1	WP_094918651.1		signal transduction histidine-protein kinase/phosphatase UhpB	uhpB		C1N69_RS00175	1506	501	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	35647	36966	+							C1N69_RS00180	1320		old_locus_tag=C1N69_00180
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	35647	36966	+	WP_104556746.1	WP_104556746.1		MFS transporter			C1N69_RS00180	1320	439	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	37107	38498	+					uhpT		C1N69_RS00185	1392		old_locus_tag=C1N69_00185
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	37107	38498	+	WP_025757000.1	WP_025757000.1		hexose-6-phosphate:phosphate antiporter	uhpT		C1N69_RS00185	1392	463	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	38676	39128	+							C1N69_RS00190	453		old_locus_tag=C1N69_00190
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	38676	39128	+	WP_047957414.1	WP_047957414.1		DUF1198 domain-containing protein			C1N69_RS00190	453	150	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	39231	40421	+					nepI		C1N69_RS00195	1191		old_locus_tag=C1N69_00195
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	39231	40421	+	WP_059386241.1	WP_059386241.1		purine ribonucleoside efflux pump NepI	nepI		C1N69_RS00195	1191	396	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	40478	40753	+							C1N69_RS00200	276		old_locus_tag=C1N69_00200
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	40478	40753	+	WP_047957416.1	WP_047957416.1		type II toxin-antitoxin system prevent-host-death family antitoxin			C1N69_RS00200	276	91	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	40725	40991	+							C1N69_RS00205	267		old_locus_tag=C1N69_00205
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	40725	40991	+	WP_041911701.1	WP_041911701.1		Txe/YoeB family addiction module toxin			C1N69_RS00205	267	88	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	40993	41898	-							C1N69_RS00210	906		old_locus_tag=C1N69_00210
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	40993	41898	-	WP_047957417.1	WP_047957417.1		DMT family transporter			C1N69_RS00210	906	301	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	42047	43426	-							C1N69_RS00215	1380		old_locus_tag=C1N69_00215
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	42047	43426	-	WP_155030489.1	WP_155030489.1		carbohydrate porin			C1N69_RS00215	1380	459	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	43564	43866	-							C1N69_RS00220	303		old_locus_tag=C1N69_00220
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	43564	43866	-	WP_008500136.1	WP_008500136.1		PTS lactose/cellobiose transporter subunit IIA			C1N69_RS00220	303	100	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	43878	45251	-							C1N69_RS00225	1374		old_locus_tag=C1N69_00225
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	43878	45251	-	WP_155030490.1	WP_155030490.1		glycoside hydrolase family 1 protein			C1N69_RS00225	1374	457	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	45269	46594	-							C1N69_RS00230	1326		old_locus_tag=C1N69_00230
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	45269	46594	-	WP_045286460.1	WP_045286460.1		PTS sugar transporter subunit IIC			C1N69_RS00230	1326	441	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	46606	46920	-							C1N69_RS00235	315		old_locus_tag=C1N69_00235
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	46606	46920	-	WP_014830072.1	WP_014830072.1		PTS sugar transporter subunit IIB			C1N69_RS00235	315	104	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	47214	48164	+							C1N69_RS00240	951		old_locus_tag=C1N69_00240
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	47214	48164	+	WP_025757008.1	WP_025757008.1		LacI family transcriptional regulator			C1N69_RS00240	951	316	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	48213	48509	-							C1N69_RS00245	297		old_locus_tag=C1N69_00245
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	48213	48509	-	WP_094918656.1	WP_094918656.1		hypothetical protein			C1N69_RS00245	297	98	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	48628	49992	-							C1N69_RS00250	1365		old_locus_tag=C1N69_00250
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	48628	49992	-	WP_155030491.1	WP_155030491.1		TolC family protein			C1N69_RS00250	1365	454	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	49992	53102	-							C1N69_RS00255	3111		old_locus_tag=C1N69_00255
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	49992	53102	-	WP_155030492.1	WP_155030492.1		efflux RND transporter permease subunit			C1N69_RS00255	3111	1036	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	53102	54223	-							C1N69_RS00260	1122		old_locus_tag=C1N69_00260
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	53102	54223	-	WP_155030493.1	WP_155030493.1		efflux RND transporter periplasmic adaptor subunit			C1N69_RS00260	1122	373	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	54372	54941	-							C1N69_RS00265	570		old_locus_tag=C1N69_00265
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	54372	54941	-	WP_155030494.1	WP_155030494.1		TetR/AcrR family transcriptional regulator			C1N69_RS00265	570	189	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	55128	55547	+							C1N69_RS00270	420		old_locus_tag=C1N69_00270
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	55128	55547	+	WP_155030495.1	WP_155030495.1		GNAT family N-acetyltransferase			C1N69_RS00270	420	139	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	55677	55937	+							C1N69_RS00275	261		old_locus_tag=C1N69_00275
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	55677	55937	+	WP_155030496.1	WP_155030496.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			C1N69_RS00275	261	86	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	55941	56339	+							C1N69_RS00280	399		old_locus_tag=C1N69_00280
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	55941	56339	+	WP_179958047.1	WP_179958047.1		type II toxin-antitoxin system VapC family toxin			C1N69_RS00280	399	132	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	56461	57279	+					nlpA		C1N69_RS00285	819		old_locus_tag=C1N69_00285
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	56461	57279	+	WP_176472031.1	WP_176472031.1		lipoprotein NlpA	nlpA		C1N69_RS00285	819	272	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	57401	58180	+							C1N69_RS00290	780		old_locus_tag=C1N69_00290
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	57401	58180	+	WP_095441455.1	WP_095441455.1		MBL fold metallo-hydrolase			C1N69_RS00290	780	259	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	58207	59166	+							C1N69_RS00295	960		old_locus_tag=C1N69_00295
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	58207	59166	+	WP_095452049.1	WP_095452049.1		helix-turn-helix domain-containing protein			C1N69_RS00295	960	319	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	59590	60678	-							C1N69_RS00300	1089		old_locus_tag=C1N69_00300
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	59590	60678	-	WP_104556750.1	WP_104556750.1		AAA family ATPase			C1N69_RS00300	1089	362	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	60822	61781	-							C1N69_RS00305	960		old_locus_tag=C1N69_00305
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	60822	61781	-	WP_059386624.1	WP_059386624.1		DUF523 and DUF1722 domain-containing protein			C1N69_RS00305	960	319	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	61928	62653	-							C1N69_RS00310	726		old_locus_tag=C1N69_00310
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	61928	62653	-	WP_047957430.1	WP_047957430.1		MerR family transcriptional regulator			C1N69_RS00310	726	241	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	62771	63295	+							C1N69_RS00315	525		old_locus_tag=C1N69_00315
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	62771	63295	+	WP_155030497.1	WP_155030497.1		lipocalin family protein			C1N69_RS00315	525	174	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	63374	64372	+							C1N69_RS00320	999		old_locus_tag=C1N69_00320
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	63374	64372	+	WP_094918664.1	WP_094918664.1		class I SAM-dependent methyltransferase			C1N69_RS00320	999	332	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	64511	64948	+							C1N69_RS00325	438		old_locus_tag=C1N69_00325
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	64511	64948	+	WP_155030498.1	WP_155030498.1		acetyltransferase			C1N69_RS00325	438	145	
gene	pseudogene	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	65651	65815	-							C1N69_RS00340	165		partial;pseudo;old_locus_tag=C1N69_00340
CDS	without_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	65651	65815	-				type VI secretion system tube protein Hcp			C1N69_RS00340	165		partial;pseudo
gene	pseudogene	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	66079	67116	-							C1N69_RS00345	1038		pseudo;old_locus_tag=C1N69_00345
CDS	without_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	66079	67116	-				virulence RhuM family protein			C1N69_RS00345	1038		pseudo
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	67176	67517	-							C1N69_RS00350	342		old_locus_tag=C1N69_00350
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	67176	67517	-	WP_155030499.1	WP_155030499.1		SymE family type I addiction module toxin			C1N69_RS00350	342	113	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	67646	67822	+							C1N69_RS00355	177		old_locus_tag=C1N69_00355
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	67646	67822	+	WP_095449939.1	WP_095449939.1		DUF3950 domain-containing protein			C1N69_RS00355	177	58	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	67999	68856	+							C1N69_RS00360	858		old_locus_tag=C1N69_00360
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	67999	68856	+	WP_155030500.1	WP_155030500.1		hypothetical protein			C1N69_RS00360	858	285	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	68831	69277	+							C1N69_RS00365	447		
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	68831	69277	+	WP_095449937.1	WP_095449937.1		hypothetical protein			C1N69_RS00365	447	148	
gene	tRNA	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	69286	69380	-							C1N69_RS00370	95		old_locus_tag=C1N69_00365
tRNA		GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	69286	69380	-				tRNA-Sec			C1N69_RS00370	95		anticodon=TCA
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	69708	72026	+					yicI		C1N69_RS00375	2319		old_locus_tag=C1N69_00370
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	69708	72026	+	WP_155030501.1	WP_155030501.1		alpha-xylosidase	yicI		C1N69_RS00375	2319	772	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	72112	73800	-							C1N69_RS00380	1689		old_locus_tag=C1N69_00375
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	72112	73800	-	WP_155030502.1	WP_155030502.1		AsmA family protein			C1N69_RS00380	1689	562	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	73920	75311	-					xanP		C1N69_RS00385	1392		old_locus_tag=C1N69_00380
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	73920	75311	-	WP_008502668.1	WP_008502668.1		xanthine/proton symporter XanP	xanP		C1N69_RS00385	1392	463	
gene	protein_coding	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	75537	76739	+					gltS		C1N69_RS00390	1203		old_locus_tag=C1N69_00385
CDS	with_protein	GCF_009036245.1	Primary Assembly	chromosome		NZ_CP027986.1	75537	76739	+	WP_025757025.1	WP_025757025.1		sodium/glutamate symporter	gltS		C1N69_RS00390	1203	400	
