# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	9374	10624	-	WP_134997022.1	WP_134997022.1		valine--pyruvate transaminase		70081447	H7R77_RS00045	1251	416	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	10908	11141	+						70081448	H7R77_RS00050	234		old_locus_tag=WP8S18E04_00100
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	10908	11141	+	WP_041214189.1	WP_041214189.1		hypothetical protein		70081448	H7R77_RS00050	234	77	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	11071	11895	-						70081449	H7R77_RS00055	825		old_locus_tag=WP8S18E04_00110
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	11071	11895	-	WP_103261040.1	WP_103261040.1		helix-turn-helix transcriptional regulator		70081449	H7R77_RS00055	825	274	
gene	pseudogene	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	11988	13072	+						70081450	H7R77_RS00060	1085		pseudo;old_locus_tag=WP8S18E04_00130
CDS	without_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	11988	13072	+				MFS transporter		70081450	H7R77_RS00060	1085		pseudo
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	13169	13852	-						70081451	H7R77_RS00065	684		old_locus_tag=WP8S18E04_00140
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	13169	13852	-	WP_010672297.1	WP_010672297.1		response regulator		70081451	H7R77_RS00065	684	227	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	13891	16470	-						70081452	H7R77_RS00070	2580		old_locus_tag=WP8S18E04_00150
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	13891	16470	-	WP_182976212.1	WP_182976212.1		sensor histidine kinase KdpD		70081452	H7R77_RS00070	2580	859	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	16573	17100	-						70081453	H7R77_RS00075	528		old_locus_tag=WP8S18E04_00160
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	16573	17100	-	WP_134997024.1	WP_134997024.1		potassium-transporting ATPase subunit C		70081453	H7R77_RS00075	528	175	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	17159	19216	-					kdpB	70081454	H7R77_RS00080	2058		old_locus_tag=WP8S18E04_00170
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	17159	19216	-	WP_182976213.1	WP_182976213.1		potassium-transporting ATPase subunit KdpB	kdpB	70081454	H7R77_RS00080	2058	685	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	19272	20954	-					kdpA	70081455	H7R77_RS00085	1683		old_locus_tag=WP8S18E04_00180
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	19272	20954	-	WP_134997026.1	WP_134997026.1		potassium-transporting ATPase subunit KdpA	kdpA	70081455	H7R77_RS00085	1683	560	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	21304	22653	-					gorA	70081456	H7R77_RS00090	1350		old_locus_tag=WP8S18E04_00190
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	21304	22653	-	WP_053287962.1	WP_053287962.1		glutathione-disulfide reductase	gorA	70081456	H7R77_RS00090	1350	449	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	22730	24688	-						70081457	H7R77_RS00095	1959		old_locus_tag=WP8S18E04_00200
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	22730	24688	-	WP_134997027.1	WP_134997027.1		ATP-binding protein		70081457	H7R77_RS00095	1959	652	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	24809	27889	-						70081458	H7R77_RS00100	3081		old_locus_tag=WP8S18E04_00210
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	24809	27889	-	WP_182976214.1	WP_182976214.1		multidrug efflux RND transporter permease subunit		70081458	H7R77_RS00100	3081	1026	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	27905	29011	-						70081459	H7R77_RS00105	1107		old_locus_tag=WP8S18E04_00220
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	27905	29011	-	WP_043153702.1	WP_043153702.1		efflux RND transporter periplasmic adaptor subunit		70081459	H7R77_RS00105	1107	368	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	29008	29598	-						70081460	H7R77_RS00110	591		old_locus_tag=WP8S18E04_00230
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	29008	29598	-	WP_182976215.1	WP_182976215.1		TetR/AcrR family transcriptional regulator		70081460	H7R77_RS00110	591	196	
gene	tRNA	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	29862	29938	+						70081461	H7R77_RS00115	77		old_locus_tag=WP8S18E04_t0010
tRNA		GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	29862	29938	+				tRNA-Arg		70081461	H7R77_RS00115	77		anticodon=CCG
gene	tRNA	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	29989	30064	+						70081462	H7R77_RS00120	76		old_locus_tag=WP8S18E04_t0020
tRNA		GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	29989	30064	+				tRNA-His		70081462	H7R77_RS00120	76		anticodon=GTG
gene	tRNA	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	30085	30170	+						70081463	H7R77_RS00125	86		old_locus_tag=WP8S18E04_t0030
tRNA		GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	30085	30170	+				tRNA-Leu		70081463	H7R77_RS00125	86		anticodon=CAG
gene	tRNA	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	30231	30307	+						70081464	H7R77_RS00130	77		old_locus_tag=WP8S18E04_t0040
tRNA		GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	30231	30307	+				tRNA-Pro		70081464	H7R77_RS00130	77		anticodon=TGG
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	30479	30997	+						70081465	H7R77_RS00135	519		old_locus_tag=WP8S18E04_00240
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	30479	30997	+	WP_042882090.1	WP_042882090.1		ricin-type beta-trefoil lectin domain protein		70081465	H7R77_RS00135	519	172	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	31068	31871	-						70081466	H7R77_RS00140	804		old_locus_tag=WP8S18E04_00250
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	31068	31871	-	WP_042016195.1	WP_042016195.1		Cof-type HAD-IIB family hydrolase		70081466	H7R77_RS00140	804	267	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	31975	33015	-						70081467	H7R77_RS00145	1041		old_locus_tag=WP8S18E04_00260
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	31975	33015	-	WP_134997029.1	WP_134997029.1		alpha/beta fold hydrolase		70081467	H7R77_RS00145	1041	346	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	33012	33677	-						70081468	H7R77_RS00150	666		old_locus_tag=WP8S18E04_00270
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	33012	33677	-	WP_010672316.1	WP_010672316.1		CatB-related O-acetyltransferase		70081468	H7R77_RS00150	666	221	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	33677	34408	-					trmH	70081469	H7R77_RS00155	732		old_locus_tag=WP8S18E04_00280
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	33677	34408	-	WP_164883070.1	WP_164883070.1		tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	trmH	70081469	H7R77_RS00155	732	243	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	34516	36633	-					spoT	70081470	H7R77_RS00160	2118		old_locus_tag=WP8S18E04_00290
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	34516	36633	-	WP_039040667.1	WP_039040667.1		bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase	spoT	70081470	H7R77_RS00160	2118	705	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	36769	37044	-					rpoZ	70081471	H7R77_RS00165	276		old_locus_tag=WP8S18E04_00300
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	36769	37044	-	WP_005307060.1	WP_005307060.1		DNA-directed RNA polymerase subunit omega	rpoZ	70081471	H7R77_RS00165	276	91	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	37124	37750	-					gmk	70081472	H7R77_RS00170	627		old_locus_tag=WP8S18E04_00310
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	37124	37750	-	WP_041212085.1	WP_041212085.1		guanylate kinase	gmk	70081472	H7R77_RS00170	627	208	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	38007	39107	-						70081473	H7R77_RS00175	1101		old_locus_tag=WP8S18E04_00320
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	38007	39107	-	WP_182976216.1	WP_182976216.1		glycosyltransferase family 9 protein		70081473	H7R77_RS00175	1101	366	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	39246	39959	+						70081474	H7R77_RS00180	714		old_locus_tag=WP8S18E04_00330
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	39246	39959	+	WP_010672321.1	WP_010672321.1		3-deoxy-D-manno-octulosonic acid kinase		70081474	H7R77_RS00180	714	237	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	40130	40993	+						70081475	H7R77_RS00185	864		old_locus_tag=WP8S18E04_00340
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	40130	40993	+	WP_039040669.1	WP_039040669.1		sensor domain-containing diguanylate cyclase		70081475	H7R77_RS00185	864	287	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	41057	41911	-						70081476	H7R77_RS00190	855		old_locus_tag=WP8S18E04_00350
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	41057	41911	-	WP_042016171.1	WP_042016171.1		DMT family transporter		70081476	H7R77_RS00190	855	284	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	41954	42424	+						70081477	H7R77_RS00195	471		old_locus_tag=WP8S18E04_00360
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	41954	42424	+	WP_102949270.1	WP_102949270.1		DUF6314 family protein		70081477	H7R77_RS00195	471	156	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	42530	42691	-						70081478	H7R77_RS00200	162		old_locus_tag=WP8S18E04_00370
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	42530	42691	-	WP_010672325.1	WP_010672325.1		hypothetical protein		70081478	H7R77_RS00200	162	53	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	42676	43575	-						70081479	H7R77_RS00205	900		old_locus_tag=WP8S18E04_00380
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	42676	43575	-	WP_010672326.1	WP_010672326.1		EamA family transporter		70081479	H7R77_RS00205	900	299	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	43667	44641	+						70081480	H7R77_RS00210	975		old_locus_tag=WP8S18E04_00390
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	43667	44641	+	WP_041212089.1	WP_041212089.1		LysR family transcriptional regulator		70081480	H7R77_RS00210	975	324	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	44620	45633	-					trpS	70081481	H7R77_RS00215	1014		old_locus_tag=WP8S18E04_00400
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	44620	45633	-	WP_134997030.1	WP_134997030.1		tryptophan--tRNA ligase	trpS	70081481	H7R77_RS00215	1014	337	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	45825	46259	-						70081482	H7R77_RS00220	435		old_locus_tag=WP8S18E04_00410
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	45825	46259	-	WP_010672329.1	WP_010672329.1		universal stress protein		70081482	H7R77_RS00220	435	144	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	46712	47899	+						70081483	H7R77_RS00225	1188		old_locus_tag=WP8S18E04_00420
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	46712	47899	+	WP_134997031.1	WP_134997031.1		trans-2-enoyl-CoA reductase family protein		70081483	H7R77_RS00225	1188	395	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	47918	49714	-						70081484	H7R77_RS00230	1797		old_locus_tag=WP8S18E04_00430
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	47918	49714	-	WP_232092853.1	WP_232092853.1		GGDEF domain-containing protein		70081484	H7R77_RS00230	1797	598	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	49912	50436	+					ftnA	70081485	H7R77_RS00235	525		old_locus_tag=WP8S18E04_00440
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	49912	50436	+	WP_010672333.1	WP_010672333.1		non-heme ferritin	ftnA	70081485	H7R77_RS00235	525	174	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	50599	51783	+						70081486	H7R77_RS00240	1185		old_locus_tag=WP8S18E04_00450
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	50599	51783	+	WP_045522679.1	WP_045522679.1		NAD(P)/FAD-dependent oxidoreductase		70081486	H7R77_RS00240	1185	394	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	52024	53244	-						70081487	H7R77_RS00245	1221		old_locus_tag=WP8S18E04_00460
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	52024	53244	-	WP_134997033.1	WP_134997033.1		MFS transporter		70081487	H7R77_RS00245	1221	406	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	53456	54094	+					leuE	70081488	H7R77_RS00250	639		old_locus_tag=WP8S18E04_00470
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	53456	54094	+	WP_134997034.1	WP_134997034.1		leucine efflux protein LeuE	leuE	70081488	H7R77_RS00250	639	212	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	54129	54803	-						70081489	H7R77_RS00255	675		old_locus_tag=WP8S18E04_00480
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	54129	54803	-	WP_223931213.1	WP_223931213.1		fimbria/pilus periplasmic chaperone		70081489	H7R77_RS00255	675	224	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	54818	55297	-						70081490	H7R77_RS00260	480		old_locus_tag=WP8S18E04_00490
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	54818	55297	-	WP_232092854.1	WP_232092854.1		hypothetical protein		70081490	H7R77_RS00260	480	159	
gene	pseudogene	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	55296	56275	+						70081491	H7R77_RS00265	980		pseudo
CDS	without_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	55296	56275	+				IS5 family transposase		70081491	H7R77_RS00265	980		pseudo
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	56374	56706	+						70081492	H7R77_RS00270	333		
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	56374	56706	+	WP_134997913.1	WP_134997913.1		hypothetical protein		70081492	H7R77_RS00270	333	110	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	56672	57844	+						70085641	H7R77_RS21275	1173		old_locus_tag=WP8S18E04_00530
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	56672	57844	+	WP_232092855.1	WP_232092855.1		transporter substrate-binding domain-containing protein		70085641	H7R77_RS21275	1173	390	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	57798	59366	+						70081493	H7R77_RS00275	1569		old_locus_tag=WP8S18E04_00540
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	57798	59366	+	WP_232092856.1	WP_232092856.1		ATP-binding protein		70081493	H7R77_RS00275	1569	522	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	59398	59838	-						70081494	H7R77_RS00280	441		old_locus_tag=WP8S18E04_00550
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	59398	59838	-	WP_134997914.1	WP_134997914.1		hypothetical protein		70081494	H7R77_RS00280	441	146	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	60000	61673	+						70081495	H7R77_RS00285	1674		old_locus_tag=WP8S18E04_00560
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	60000	61673	+	WP_182976217.1	WP_182976217.1		sensor histidine kinase		70081495	H7R77_RS00285	1674	557	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	61667	62395	+						70081496	H7R77_RS00290	729		old_locus_tag=WP8S18E04_00570
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	61667	62395	+	WP_134997915.1	WP_134997915.1		LytTR family DNA-binding domain-containing protein		70081496	H7R77_RS00290	729	242	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	62505	63698	+						70081497	H7R77_RS00295	1194		old_locus_tag=WP8S18E04_00580
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	62505	63698	+	WP_039040686.1	WP_039040686.1		MFS transporter		70081497	H7R77_RS00295	1194	397	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	63771	64895	-						70081498	H7R77_RS00300	1125		old_locus_tag=WP8S18E04_00590
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	63771	64895	-	WP_134997968.1	WP_134997968.1		5-(carboxyamino)imidazole ribonucleotide synthase		70081498	H7R77_RS00300	1125	374	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	64892	65401	-					purE	70081499	H7R77_RS00305	510		old_locus_tag=WP8S18E04_00600
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	64892	65401	-	WP_029313402.1	WP_029313402.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE	70081499	H7R77_RS00305	510	169	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	65838	67703	+						70081500	H7R77_RS00310	1866		old_locus_tag=WP8S18E04_00610
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	65838	67703	+	WP_041212100.1	WP_041212100.1		TonB-dependent receptor		70081500	H7R77_RS00310	1866	621	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	67812	68600	+					murI	70081501	H7R77_RS00315	789		old_locus_tag=WP8S18E04_00620
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	67812	68600	+	WP_010672351.1	WP_010672351.1		glutamate racemase	murI	70081501	H7R77_RS00315	789	262	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	68604	69095	-						70081502	H7R77_RS00320	492		old_locus_tag=WP8S18E04_00630
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	68604	69095	-	WP_029313407.1	WP_029313407.1		RNA-binding protein		70081502	H7R77_RS00320	492	163	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	69344	69673	+						70081503	H7R77_RS00325	330		
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	69344	69673	+	WP_152952548.1	WP_152952548.1		hypothetical protein		70081503	H7R77_RS00325	330	109	
gene	rRNA	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	69699	71243	+						70081504	H7R77_RS00330	1545		old_locus_tag=WP8S18E04_r0010
rRNA		GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	69699	71243	+				16S ribosomal RNA		70081504	H7R77_RS00330	1545		
gene	tRNA	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	71317	71393	+						70081505	H7R77_RS00335	77		old_locus_tag=WP8S18E04_t0050
tRNA		GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	71317	71393	+				tRNA-Ile		70081505	H7R77_RS00335	77		anticodon=GAT
gene	tRNA	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	71404	71479	+						70081506	H7R77_RS00340	76		old_locus_tag=WP8S18E04_t0060
tRNA		GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	71404	71479	+				tRNA-Ala		70081506	H7R77_RS00340	76		anticodon=TGC
gene	rRNA	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	71717	74604	+						70081507	H7R77_RS00345	2888		old_locus_tag=WP8S18E04_r0020
rRNA		GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	71717	74604	+				23S ribosomal RNA		70081507	H7R77_RS00345	2888		
gene	rRNA	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	74726	74840	+					rrf	70081508	H7R77_RS00350	115		old_locus_tag=WP8S18E04_r0030
rRNA		GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	74726	74840	+				5S ribosomal RNA	rrf	70081508	H7R77_RS00350	115		
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	74942	77515	-						70081509	H7R77_RS00355	2574		old_locus_tag=WP8S18E04_00650
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	74942	77515	-	WP_134997843.1	WP_134997843.1		bifunctional acetate--CoA ligase family protein/GNAT family N-acetyltransferase		70081509	H7R77_RS00355	2574	857	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	77606	77797	-						70081510	H7R77_RS00360	192		old_locus_tag=WP8S18E04_00660
CDS	with_protein	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	77606	77797	-	WP_010676124.1	WP_010676124.1		hypothetical protein		70081510	H7R77_RS00360	192	63	
gene	protein_coding	GCF_014169735.1	Primary Assembly	chromosome		NZ_AP022254.1	77905	78798	-					ilvY	70081511	H7R77_RS00365	894		old_locus_tag=WP8S18E04_00670
