# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	42743	43540	-						67474598	K6L24_RS00190	798		old_locus_tag=K6L24_00190
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	42743	43540	-	WP_222681827.1	WP_222681827.1		winged helix-turn-helix domain-containing protein		67474598	K6L24_RS00190	798	265	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	43915	44187	+						67474599	K6L24_RS00195	273		old_locus_tag=K6L24_00195
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	43915	44187	+	WP_062744045.1	WP_062744045.1		hypothetical protein		67474599	K6L24_RS00195	273	90	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	44294	46705	-						67474600	K6L24_RS00200	2412		old_locus_tag=K6L24_00200
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	44294	46705	-	WP_222681828.1	WP_222681828.1		FKBP-type peptidyl-prolyl cis-trans isomerase		67474600	K6L24_RS00200	2412	803	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	46705	47208	-						67474601	K6L24_RS00205	504		old_locus_tag=K6L24_00205
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	46705	47208	-	WP_222681829.1	WP_222681829.1		hypothetical protein		67474601	K6L24_RS00205	504	167	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	47272	47907	-						67474602	K6L24_RS00210	636		old_locus_tag=K6L24_00210
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	47272	47907	-	WP_062744042.1	WP_062744042.1		LuxR C-terminal-related transcriptional regulator		67474602	K6L24_RS00210	636	211	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	48399	48761	-						67474603	K6L24_RS00215	363		old_locus_tag=K6L24_00215
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	48399	48761	-	WP_062744041.1	WP_062744041.1		YibL family ribosome-associated protein		67474603	K6L24_RS00215	363	120	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	48835	49380	-					mtlR	67474604	K6L24_RS00220	546		old_locus_tag=K6L24_00220
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	48835	49380	-	WP_062744136.1	WP_062744136.1		mannitol operon repressor MtlR	mtlR	67474604	K6L24_RS00220	546	181	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	49461	50609	-					mtlD	67474605	K6L24_RS00225	1149		old_locus_tag=K6L24_00225
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	49461	50609	-	WP_062744040.1	WP_062744040.1		mannitol-1-phosphate 5-dehydrogenase	mtlD	67474605	K6L24_RS00225	1149	382	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	50709	52634	-						67474606	K6L24_RS00230	1926		old_locus_tag=K6L24_00230
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	50709	52634	-	WP_118665173.1	WP_118665173.1		PTS mannitol transporter subunit IICBA		67474606	K6L24_RS00230	1926	641	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	53192	53455	+						67474607	K6L24_RS00235	264		old_locus_tag=K6L24_00235
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	53192	53455	+	WP_062744038.1	WP_062744038.1		hypothetical protein		67474607	K6L24_RS00235	264	87	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	53513	54226	-						67474608	K6L24_RS00240	714		old_locus_tag=K6L24_00240
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	53513	54226	-	WP_137268957.1	WP_137268957.1		DUF3053 domain-containing protein		67474608	K6L24_RS00240	714	237	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	54559	54852	+						67474609	K6L24_RS00245	294		old_locus_tag=K6L24_00245
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	54559	54852	+	WP_222681830.1	WP_222681830.1		HTH-type transcriptional regulator		67474609	K6L24_RS00245	294	97	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	55015	57084	-					glyS	67474610	K6L24_RS00250	2070		old_locus_tag=K6L24_00250
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	55015	57084	-	WP_062744035.1	WP_062744035.1		glycine--tRNA ligase subunit beta	glyS	67474610	K6L24_RS00250	2070	689	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	57094	58005	-					glyQ	67474611	K6L24_RS00255	912		old_locus_tag=K6L24_00255
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	57094	58005	-	WP_012443081.1	WP_012443081.1		glycine--tRNA ligase subunit alpha	glyQ	67474611	K6L24_RS00255	912	303	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	58235	59230	+						67474612	K6L24_RS00260	996		old_locus_tag=K6L24_00260
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	58235	59230	+	WP_137268956.1	WP_137268956.1		acyltransferase		67474612	K6L24_RS00260	996	331	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	59223	59660	-						67474613	K6L24_RS00265	438		old_locus_tag=K6L24_00265
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	59223	59660	-	WP_240043774.1	WP_240043774.1		SemiSWEET family transporter		67474613	K6L24_RS00265	438	145	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	59872	60792	-						67474614	K6L24_RS00270	921		old_locus_tag=K6L24_00270
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	59872	60792	-	WP_062744032.1	WP_062744032.1		helix-turn-helix domain-containing protein		67474614	K6L24_RS00270	921	306	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	60794	61336	-						67474615	K6L24_RS00275	543		old_locus_tag=K6L24_00275
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	60794	61336	-	WP_062744031.1	WP_062744031.1		isochorismatase family protein		67474615	K6L24_RS00275	543	180	
gene	tRNA	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	61507	61601	+						67474616	K6L24_RS00280	95		old_locus_tag=K6L24_00280
tRNA		GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	61507	61601	+				tRNA-Sec		67474616	K6L24_RS00280	95		anticodon=TCA
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	62128	62496	+						67474617	K6L24_RS00285	369		old_locus_tag=K6L24_00285
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	62128	62496	+	WP_222681831.1	WP_222681831.1		type I toxin-antitoxin system SymE family toxin		67474617	K6L24_RS00285	369	122	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	62881	63915	+						67474618	K6L24_RS00290	1035		old_locus_tag=K6L24_00290
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	62881	63915	+	WP_187510252.1	WP_187510252.1		hypothetical protein		67474618	K6L24_RS00290	1035	344	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	63976	64449	-						67474619	K6L24_RS00295	474		old_locus_tag=K6L24_00295
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	63976	64449	-	WP_222681832.1	WP_222681832.1		anti-virulence regulator CigR family protein		67474619	K6L24_RS00295	474	157	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	64560	65771	-						67474620	K6L24_RS00300	1212		old_locus_tag=K6L24_00300
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	64560	65771	-	WP_062744028.1	WP_062744028.1		hypothetical protein		67474620	K6L24_RS00300	1212	403	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	66109	66870	+					kduD	67474621	K6L24_RS00305	762		old_locus_tag=K6L24_00305
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	66109	66870	+	WP_062743996.1	WP_062743996.1		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	kduD	67474621	K6L24_RS00305	762	253	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	66929	67567	+						67474622	K6L24_RS00310	639		old_locus_tag=K6L24_00310
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	66929	67567	+	WP_062743994.1	WP_062743994.1		RpiB/LacA/LacB family sugar-phosphate isomerase		67474622	K6L24_RS00310	639	212	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	67639	67959	-						67474623	K6L24_RS00315	321		old_locus_tag=K6L24_00315
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	67639	67959	-	WP_062743992.1	WP_062743992.1		cupin domain-containing protein		67474623	K6L24_RS00315	321	106	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	67963	69144	-						67474624	K6L24_RS00320	1182		old_locus_tag=K6L24_00320
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	67963	69144	-	WP_062743990.1	WP_062743990.1		PD40 domain-containing protein		67474624	K6L24_RS00320	1182	393	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	69661	71235	+						67474625	K6L24_RS00325	1575		old_locus_tag=K6L24_00325
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	69661	71235	+	WP_062743988.1	WP_062743988.1		MFS transporter		67474625	K6L24_RS00325	1575	524	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	71321	73363	+						67474626	K6L24_RS00330	2043		old_locus_tag=K6L24_00330
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	71321	73363	+	WP_222681833.1	WP_222681833.1		right-handed parallel beta-helix repeat-containing protein		67474626	K6L24_RS00330	2043	680	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	73407	74087	+						67474627	K6L24_RS00335	681		old_locus_tag=K6L24_00335
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	73407	74087	+	WP_062743984.1	WP_062743984.1		porin		67474627	K6L24_RS00335	681	226	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	74197	75177	-						67474628	K6L24_RS00340	981		old_locus_tag=K6L24_00340
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	74197	75177	-	WP_222681834.1	WP_222681834.1		metallophosphoesterase		67474628	K6L24_RS00340	981	326	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	75190	76014	-						67474629	K6L24_RS00345	825		old_locus_tag=K6L24_00345
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	75190	76014	-	WP_118665906.1	WP_118665906.1		carbohydrate ABC transporter permease		67474629	K6L24_RS00345	825	274	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	76026	76937	-						67474630	K6L24_RS00350	912		old_locus_tag=K6L24_00350
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	76026	76937	-	WP_118665193.1	WP_118665193.1		sugar ABC transporter permease		67474630	K6L24_RS00350	912	303	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	76948	78228	-						67474631	K6L24_RS00355	1281		old_locus_tag=K6L24_00355
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	76948	78228	-	WP_062743977.1	WP_062743977.1		ABC transporter substrate-binding protein		67474631	K6L24_RS00355	1281	426	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	78257	79360	-						67474632	K6L24_RS00360	1104		old_locus_tag=K6L24_00360
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	78257	79360	-	WP_222681835.1	WP_222681835.1		ABC transporter ATP-binding protein		67474632	K6L24_RS00360	1104	367	
gene	protein_coding	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	80202	83417	+						67474633	K6L24_RS00365	3216		old_locus_tag=K6L24_00365
CDS	with_protein	GCF_019844095.1	Primary Assembly	chromosome		NZ_CP082141.1	80202	83417	+	WP_062743972.1	WP_062743972.1		autotransporter outer membrane beta-barrel domain-containing protein		67474633	K6L24_RS00365	3216	1071	
